"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-530_30 Blue E-A","Comp-582_15 YG D-A","Time"
101455,56374,117944,97390.8,60234,105963,23105,395.451,4.204
113304,57964,128105,124104,57461,141545,66040.9,553.748,4.215
82620.4,56910,95143.3,50365.4,33930,97281,26518.8,502.816,4.238
83771,54387,100944,72960.4,50967,93816.3,23137.6,562.399,4.261
63601.4,43600,95600.4,38640.4,28580,88605.3,26145.1,472.631,4.317
80789.5,50582,104674,57799.6,39526,95834.4,44090.6,535.581,4.393
91127,60918,98035.1,80790.8,54838,96551.8,29655.5,585.82,4.531
137447,79919,112711,149453,95231,102851,80114.7,606.882,4.541
77564.8,55631,91375.1,58446.2,43851,87348.7,29611,392.373,4.541
93128.1,59163,103160,87947.3,55707,103465,27594.9,511.226,4.599
92042.1,59115,102040,68008.2,45638,97659.5,19568.2,566.343,4.655
80816.9,51938,101976,49840.4,34418,94902.2,26911.1,600.841,4.661
88911.6,57470,101391,73414.4,56410,85291.3,25458.3,389.996,4.676
66071.4,49104,88181.3,46906.1,36280,84730.9,42911.3,597.138,4.731
112951,65902,112324,77067.1,48483,104174,39541.2,425.11,4.755
96762.4,48271,131371,135219,48335,183340,39598.4,412.916,4.763
80632.2,57590,91757.5,54656.9,38790,92343.3,26223.8,444.536,4.77
101995,65944,101364,71795.1,48721,96573.6,17664.1,409.589,4.776
96010.8,62183,101188,76952.5,49251,102397,38562.4,484.534,4.785
79857,53419,97970.9,54090.7,38518,92031.9,21299.2,591.669,4.79
82663.7,54758,98934.4,73919,49206,98450.6,40331,404.388,4.805
93245.2,65266,93630.9,61911.7,44086,92034.8,23414.4,565.03,4.81
81975.9,54397,98762.3,75971.2,56973,87389.6,29126.4,465.545,4.846
96230.4,52850,119329,72094.6,43170,109446,20962.3,393.472,4.855
86539.7,57738,98227.6,59352.5,40547,95931.3,28340.6,510.646,4.871
65113,44590,95699.6,64832,44435,95619,26271.8,459.903,4.871
89797,60243,97686.7,63814.9,44579,93814.9,30788.1,453.776,4.89
96936.5,66967,94865.1,72938.6,53123,89981.8,18816.8,414.283,4.941
80265.9,52069,101026,54678,39549,90606,19863,407.854,4.95
107587,54631,129063,79255.8,43415,119639,31487.7,586.76,5.003
65327.3,49508,86476.8,41281.5,34268,78949,19356.1,498.517,5.029
75244.6,49904,98814.3,61543.6,42028,95967.4,31768.7,448.411,5.098
80675.5,52568,100577,60943,43345,92143.4,43216.9,601.888,5.133
78688.1,52691,97870.7,91895.7,60671,99264.5,26908.4,421.171,5.149
121000,66446,119342,118888,65642,118696,79619.4,606.915,5.167
99894.4,66911,97841.6,70382.5,50091,92084.2,28448.1,455.519,5.192
88409.3,63430,91344.6,51402,39506,85270.1,17495.2,429.21,5.242
71628.5,51245,91603.9,73263.8,54160,88652.5,23844,442.042,5.299
93551.4,61527,99647.1,96448.6,65483,96526.6,34265.8,434.467,5.414
81706.8,55312,96809.7,75209.2,51928,94918.1,39791.8,384.814,5.452
98102.3,66526,96642.4,63357.8,43658,95107.9,20825.9,390.301,5.481
99979.5,68713,95356.9,73672.6,52180,92529.8,13235.4,566.76,5.538
96943.3,51819,122605,95882.3,56438,111339,31152.9,496.152,5.562
86083.7,56394,100039,56526.6,39774,93139.4,20245.2,440.159,5.573
118643,80965,96033.8,64208.8,43737,96211.2,38043.9,475.029,5.594
99000.6,63167,102714,49529.2,32959,98484.4,22437.3,493.015,5.595
76827.6,54202,92892.8,48877.1,36302,88237.9,10090.3,605.126,5.708
134579,73910,119331,172347,103762,108854,46834.5,477.1,5.726
64767.2,46067,92139.3,40234.7,30867,85425.3,16640,407.536,5.74
94563.8,62552,99074.9,45482.6,31281,95289.4,18727.5,432.309,5.758
63894.7,45126,92793.6,54442.4,40530,88032.1,15414,433.586,5.766
99874.6,62277,105101,66328.9,46937,92612,21502,495.196,5.811
76842.8,53049,94930.6,94007.9,66701,92366,42204.2,454.085,5.902
93323.4,63589,96180.9,92703,69329,87631.2,26912,401.03,5.961
117204,75594,101610,98713.7,56791,113914,32019.2,410.765,5.969
66056.2,40487,106925,71490.9,49031,95556.4,17656.4,404.819,6.016
66917.2,48037,91294,45652.6,31933,93692.7,30905.2,548.108,6.07
105383,66634,103647,81575.5,54062,98888.9,20647,435.362,6.101
92036.8,65100,92653.2,60173.9,43729,90181.7,22884.4,453.235,6.116
105959,72695,95524.3,64442,46955,89943,26844.2,429.125,6.138
116960,70763,108321,134091,83494,105250,21044.1,399.296,6.165
72556.4,49398,96260.1,83242.4,63574,85811.4,33954.2,610.977,6.233
76881.6,50711,99357.4,82893.7,55407,98047.6,29211.8,386.039,6.279
97898.6,59741,107395,79166.9,52560,98711.6,28164.2,615.598,6.302
79711.8,49538,105454,63531,44474,93618,31533.5,401.787,6.373
57591.3,40852,92389.6,47207.9,35564,86993,27677.4,458.22,6.458
55046,41392,87154.5,36391.7,28456,83812.4,10923.2,447.132,6.464
88039.2,55714,103560,96746.5,65054,97463.3,51323,458.255,6.474
107895,74252,95229.8,80846.2,53377,99262.6,29290.7,508.464,6.501
99984.1,61915,105831,72625,47983,99192.5,35160.9,449.248,6.541
104305,68628,99606,68103.4,49624,89940.8,26814.1,451.387,6.586
69115.9,49099,92254,49024.6,36251,88628.6,39034.3,483.443,6.633
106999,64993,107893,63237.7,42457,97612.8,40642.1,443.588,6.657
86171.8,59321,95200,50530.7,37124,89203.3,16581.4,540.04,6.686
62149.8,37934,107372,50611.9,35486,93470.6,17484.1,532.56,6.776
70692.9,47179,98199,48558.1,36287,87698.2,32629.2,410.195,6.777
102260,66957,100090,80765.1,55360,95610.9,12051.2,410.488,6.785
102372,69703,96252,89412.2,60503,96850,40321.5,540.599,6.898
109338,73319,97731.6,80442.2,55291,95347.5,22175.1,529.072,6.963
66392.1,46640,93290.5,56839.4,40828,91237,26781.1,459.869,6.965
94468.8,60200,102842,97929,70789,90662,31407.3,522.105,6.973
79496.8,50007,104183,51809.9,35667,95197.7,21928.1,484.038,7.059
61809.3,42148,96107.4,67278.9,49980,88219.1,21058.5,481.975,7.063
68872.7,49366,91432.2,53915.2,40294,87690.1,17877.3,432.895,7.123
60876,46068,86601.8,60467.2,48556,81612.5,20561.7,444.378,7.152
81402.8,50618,105394,57591.3,41139,91745.1,23212.9,477.594,7.169
57310.8,42040,89341.6,44904.6,34405,85536,26593,430.731,7.244
74440.5,54894,88871.9,44007.6,35466,81319.6,14706.8,551.293,7.254
76146.7,56198,88799.4,45233.8,35054,84567.8,25424.6,590.338,7.31
90503.8,49131,120723,99662.2,54783,119224,73150.1,443.57,7.487
73236.6,51318,93527.4,48778.9,38038,84041.5,22323.7,478.182,7.52
86681.8,61574,92259.4,71597,50510,92896.1,22629.3,551.302,7.584
82219.1,53764,100222,46906.1,32680,94064.8,19520.6,406.816,7.589
97230.6,61115,104264,124532,88710,92000.4,26429.5,484.802,7.613
106926,63592,110195,67520.7,42289,104638,56193.5,422.425,7.692
90964.4,55602,107216,88583.8,60518,95929,34803.3,397.332,7.709
66132.2,42731,101426,77245.7,53622,94408.6,21251.8,614.993,7.746
69508.8,47752,95395.6,59134.9,41717,92899,13260.6,392.388,7.748
58143.8,45163,84372.4,34364.5,28022,80369.3,11016.8,512.846,7.792
91111.1,62366,95742.2,64045,44538,94239.9,37156.8,421.557,7.945
65794.7,49551,87019.9,35961.9,28562,82515.2,23215.6,560.803,7.964
68664.5,41402,108690,80062.3,53406,98246.7,24539.9,599.406,8.044
139383,87110,104863,147535,88806,108876,93245.7,426.879,8.142
57890,41809,90743.1,45984.1,35917,83905,19495.4,577.478,8.447
96679.6,55126,114937,132864,81598,106710,23182.8,464.346,8.487
99074.4,67366,96383,84284.5,56690,97436.3,35114.4,402.611,8.532
59539.2,44251,88177.9,35920.6,29099,80899.3,21088.5,403.533,8.541
109910,74088,97223.5,78295.6,56977,90057.1,25587.9,386.808,8.773
112409,60450,121866,100852,57714,114521,21208.5,405.115,8.806
107222,59794,117519,69658.7,33986,134324,46098.9,575.199,8.838
113159,76033,97536.2,70973.8,51405,90484.1,35523.6,481.024,8.864
76621.7,51358,97774,63043.5,46990,87925.5,21405.9,533.893,8.896
120471,62209,126914,126787,74537,111476,42749.8,533.549,8.946
111966,66250,110760,95766.1,61123,102680,13642.3,512.143,9.07
85158.8,51787,107768,118729,72523,107291,31804,505.649,9.132
75085,52198,94271.2,60374.3,43030,91952,23864.8,391.161,9.156
95215.1,59256,105306,66769.6,45489,96194.9,39914.4,439.396,9.159
82084.6,44655,120468,80061.5,40482,129611,32915.7,432.966,9.235
105267,67804,101746,114748,73893,101771,22519.9,527.989,9.296
64811.3,43734,97120.6,72953.4,55238,86554.1,19851.6,460.325,9.309
82322.4,51143,105490,72210.1,46979,100733,15803.6,481.261,9.323
85288.7,58186,96062.3,54695.2,40286,88976.4,28890.9,494.71,9.328
109423,68241,105085,97282.4,64093,99472.6,45517.3,594.317,9.42
64631.2,49537,85505.1,36252.1,29245,81238.3,12863.6,459.724,9.563
73510.2,46193,104292,79898.5,58661,89262.5,33107.9,546.373,9.603
120760,66478,119049,78762.1,45303,113938,60743.2,423.186,9.683
118740,67538,115220,158379,91362,113609,54559.5,480.303,9.813
75227.8,50014,98575,71850.5,53514,87991.8,19006.9,519.74,9.837
68885.6,44398,101682,46069.1,32634,92516.6,31293.3,559.212,9.85
101215,61511,107838,101832,67099,99460,64122.9,421.904,9.913
84694.4,53107,104516,58389.2,41979,91155,28157.2,515.959,9.923
69338.6,45689,99458.8,78004.7,55076,92819.3,39450.4,500.376,9.943
57734.9,43344,87295,32655.5,26716,80105.9,12699.2,419.985,9.958
88264.9,57217,101098,56443.1,39705,93163.5,44564.1,404.11,9.971
68885.6,47791,94463.2,53219.4,36223,96286.5,18491.8,437.624,10.06
80984.8,54746,96946.3,84296.9,65655,84144.1,37700.3,555.611,10.098
74844.8,40349,121565,89271,47680,122703,27122.9,486.347,10.139
73744.3,51814,93274.2,67037.1,52450,83762.5,25681.8,472.661,10.22
84642,47768,116126,82319.6,54645,98726.3,37853.8,401.371,10.277
83682.8,58421,93874.4,53904.2,39437,89577.5,20257,400.938,10.284
71313.8,44799,104324,71281.1,49035,95268.2,28618.3,577.938,10.346
87808.1,51659,111396,90966.7,59647,99947.9,50771.3,535.142,10.438
77314,55710,90950.5,61814.2,46334,87431.6,23538.6,397.012,10.495
96363.4,66930,94356.4,55286.4,40326,89849,14292.2,408.75,10.54
93245.2,60194,101520,70404.4,51794,89084.1,14381.3,464.394,10.652
74694.3,50460,97010.8,62704.2,43900,93607.8,25201.1,544.773,10.661
137723,88131,102413,98465.6,60943,105887,38373.2,502.567,10.72
87201.6,60250,94852.2,53202.2,39239,88857.1,33916.8,448.8,10.801
80110.8,51632,101684,96061.7,66196,95103.9,35330.8,454.007,10.814
64037.6,47177,88957.9,37323,29412,83163.3,20004.8,608.185,10.828
73245,49035,97893,54528.2,40191,88914.5,22651.1,520.561,10.963
90784.3,54450,109268,64211.2,40202,104675,19054.2,468.857,11.073
66551.7,48639,89671.5,30630.6,24290,82643.4,18774,603.495,11.16
79837.2,53781,97287.4,63942.1,43513,96304.7,32739.5,589.857,11.252
90165.6,61790,95631.9,57156.1,42174,88817.3,25882.4,466.818,11.427
65624.5,48824,88087.1,51809.2,40344,84160.3,16073.1,596.783,11.485
73192.6,46319,103559,87745.3,55714,103214,44028.3,401.495,11.51
88280.8,54590,105982,53674.1,36487,96406.6,28623.7,449.678,11.51
91408.2,58899,101709,69295.2,46763,97113.7,26369.4,484.276,11.519
121672,78294,101846,75341,53478,92328.5,25008,435.606,11.523
65220.2,48036,88980.5,31294.4,25504,80415.2,9435.64,516.66,11.613
66638.3,50536,86417.8,35631.2,28817,81032.9,25749.1,399.517,11.63
80658,52481,100722,88126.7,61177,94406,31082.4,541.206,11.693
100021,68482,95718.5,94883.1,63990,97175.5,40944.1,403.288,11.842
82136.2,52439,102650,79260.5,55619,93392.8,16193.9,598.895,11.887
115825,58641,129443,140730,69329,133031,44340.7,580.084,11.96
73135.6,48123,99599.2,45644,33615,88987.9,24553.1,472.206,11.968
76010.6,46311,107565,60187.1,41927,94078.4,38019.6,546.58,12.079
100311,67250,97754.2,72979.9,51750,92421.5,28331.1,390.337,12.118
99274.2,52624,123633,111763,65428,111948,38550.3,404.505,12.143
82187.2,53331,100996,71712.4,49875,94230.5,12887.2,577.913,12.293
129642,78409,108358,122968,78522,102631,19879.4,469.863,12.326
82550.4,54830,98669.1,45966.2,31854,94570.2,31927.8,415.541,12.387
83251.9,46908,116313,66245.4,43841,99027.4,35041.5,419.046,12.473
79351.6,56303,92364.3,52809.9,40898,84623.9,16877.1,572.35,12.518
67086.7,44936,97841.3,55882.3,40789,89786.5,24427.6,566.554,12.704
63542.8,40807,102050,67229.8,49415,89162.6,26487.2,386.748,12.743
75642.8,48742,101705,62364.1,43530,93891.4,21338.5,577.887,12.81
68450.2,46023,97471.9,52951.9,39319,88258.9,29903.8,572.024,12.979
98310.6,62702,102754,61301.8,43155,93094,19859.9,404.674,13.046
69713.3,46739,97749.8,54105.5,38775,91447,20209.6,460.301,13.164
108071,61559,115053,97466.5,56151,113757,77121.2,602.839,13.171
139261,83869,108820,142962,83933,111627,31418.3,585.704,13.196
74819.7,55451,88427.4,49550.3,38399,84568,31480.3,406.56,13.232
112238,73515,100056,92345.8,62911,96198.9,40433.7,578.221,13.378
66158,42899,101068,57691.1,41471,91168.4,21519,564.095,13.38
92828.7,59058,103011,49519.1,35594,91175,28778.5,403.558,13.408
64707.9,48417,87587,36419.8,29657,80480.3,18085.4,472.101,13.445
78831,53543,96488.2,73786.4,50835,95124.8,29169.1,473.492,13.606
92873.5,50263,121094,103933,59271,114919,39032.6,586.263,13.664
72969.9,51487,92880.8,42287.7,33378,83029.7,23151.3,509.398,13.678
108751,72527,98268,89247.6,54111,108091,71587,445.793,13.718
92567.2,56863,106686,95723.2,60210,104191,51250,542,13.737
103358,67155,100867,64733,45527,93183,27192.6,473.092,13.764
76835.2,51912,97000.2,51807.6,37281,91072.2,22400.7,390.197,13.849
82295.1,51872,103973,108241,77196,91892.2,10349.8,386.219,13.865
100353,66178,99379.1,97932.1,66022,97211.2,20615.2,394.024,14.118
106248,55367,125762,149980,82123,119687,43420.8,429.095,14.151
90175.5,50951,115989,95842.5,66991,93760.9,32582.3,608.418,14.165
85850.4,57992,97018.4,47235.2,35797,86476.8,24996.5,586.126,14.276
60750.6,39494,100809,64930.3,43146,98625,33432.3,583.982,14.28
87820.3,53906,106767,52429.3,35282,97386.9,32293.4,394.847,14.297
69215.5,44519,101891,48063.6,34451,91431.2,24655.9,542.159,14.351
95760.8,58798,106735,90225.7,59550,99295.3,22675.6,505.189,14.365
90348.8,64227,92190.2,51405.1,37071,90876.6,31092,468.066,14.419
80982.6,58395,90885.8,45636.2,34223,87392,9160.95,489.648,14.499
91630.9,54865,109453,81959.3,53309,100758,32134.1,530.537,14.559
123474,71633,112965,114813,66889,112490,14735.4,468.081,14.618
77045.8,54273,93034.7,54067.3,36789,96315.5,38276.2,545.503,14.65
62537.4,47498,86286.8,41304.1,34826,77726.6,17460.1,460.482,14.665
64951.9,48480,87802.9,43088,33180,85105.9,33771,543.679,14.828
133142,85276,102322,78853.3,52497,98438.6,55228.8,605.869,14.831
85400.4,45155,123946,108660,46655,152634,22387.9,567.218,14.883
114489,56439,132942,178937,70347,166699,29250.3,600.157,15
75301.6,51511,95804.1,82690.9,61583,87998.8,34183,537.292,15.005
61409.5,43513,92490.4,45186.2,34541,85733.5,23457.5,459.558,15.09
83946.6,60552,90856.2,36315.2,28405,83786.5,9243.73,582.392,15.152
92577.9,57327,105835,68867.8,48050,93929.6,22222.8,553.979,15.289
81474.3,52548,101612,82189.4,56572,95212.5,27738.7,502.206,15.297
92667.6,62943,96485.1,59773,45679,85756.7,11954,593.344,15.3
91942.5,63222,95307.7,49583.8,35106,92563.2,10200.9,450.359,15.392
74399.4,52525,92829,39530.4,31709,81701.2,14403.8,471.283,15.437
106056,57915,120012,92696.8,57062,106463,33475,589.279,15.463
95823.1,64557,97276.2,52425.4,37376,91923.9,41747.8,552.695,15.555
70301.5,48654,94694.8,79387.6,58570,88829.6,20856.3,521.209,15.59
111009,67491,107794,109287,71879,99642.5,51980.1,607.142,15.597
76225,49563,100790,55531.3,39567,91978.2,26780.2,463.579,15.605
98808.4,63013,102765,78990.6,53169,97363.7,17731.5,394.744,15.628
81497.8,53906,99080.7,66654.1,49094,88977.1,16213.5,401.204,15.647
66695.3,45570,95917.2,49299.1,37154,86958.8,12125.3,603.403,15.65
72618.8,46010,103437,68211.8,50910,87808.4,26132.9,559.022,15.673
101233,68189,97294.1,135472,94288,94161.4,56927.9,404.887,15.733
118151,73823,104888,108619,76239,93370.2,27473.1,582.784,15.96
86184,51707,109234,71513.5,49727,94248.8,29159.8,438.513,15.991
96428.8,56991,110887,58694.2,35698,107753,17981,562.738,15.999
80025,57546,91136.1,48225.8,37395,84517.4,31843.5,452.116,16.056
105438,64716,106774,70439.5,46289,99728.2,42734.7,543.62,16.079
89086.4,61448,95013.2,61018.6,47601,84009.1,19288.5,487.922,16.08
75183.8,50324,97910.4,54228.7,41176,86310.8,36277,387.165,16.186
68110.4,45827,97403,64319.6,38115,110593,21011.6,451.768,16.207
73026.9,48903,97865,71093.1,52127,89380.9,15163.6,595.253,16.366
89005.9,55642,104832,69788.9,44695,102331,34362.6,528.271,16.404
83115.9,53248,102296,90473,63608,93215.3,21071.6,421.554,16.419
69743.7,48014,95195.6,62670.7,46691,87965.2,20017.1,452.364,16.447
86453,61330,92382,47175.2,35954,85989.7,21551.3,520.633,16.462
92966.2,53088,114765,59802.6,38904,100741,22484.6,470.752,16.576
101104,63735,103961,65991.1,44055,98168.1,35963.5,418.985,16.604
92568.8,52122,116392,76748.9,48638,103413,78754,495.142,16.644
70119.1,45591,100795,48167.3,34135,92476.8,36142,456.604,16.655
118938,71917,108385,133322,87264,100126,121042,502.431,16.79
69040.7,47978,94306.8,75015.7,57294,85807.1,42879.9,539.901,16.883
59449.5,42167,92396.5,53388.7,39363,88887.5,28511.8,561.515,16.966
78349.2,51711,99295.9,53132,38402,90674,22888.7,563.475,17.02
153603,90954,110677,132038,74659,115903,36236.6,543.517,17.084
73846.2,56911,85037.7,34953.4,28571,80175.8,15831,446.809,17.228
102519,70433,95391.6,60614.6,43017,92345.8,14072.6,425.725,17.348
92699.5,63642,95458.2,51718.7,37642,90044,31847.2,588.856,17.365
80658.8,47900,110356,87791.3,43509,132237,32989.2,487.021,17.367
75608.6,45998,107724,98738.6,65242,99183.6,21868.1,386.522,17.434
72513.1,49892,95250.1,37834.7,28648,86551.7,20628.4,463.984,17.521
86952.4,54626,104319,79360.3,50930,102120,15648.4,418.201,17.57
83994.4,54379,101228,51736.6,37903,89455,34017.5,477.943,17.67
87257.1,57070,100201,109402,73498,97550.6,44557.1,404.11,17.693
110756,69219,104863,68385.7,45539,98415.1,48492.5,422.401,17.703
116905,64127,119474,99699.6,65506,99745.3,37331.7,544.505,17.73
63551.2,45255,92031.6,45893.6,34627,86859.5,11024.4,425.395,17.763
77878.7,45852,111312,54015.8,37813,93618,38189.8,540.739,17.765
73867.4,47070,102846,79198.1,51386,101007,22576.8,401.315,17.801
93222.4,48301,126486,97625.6,62733,101988,31354.2,427.238,17.805
99882.2,62663,104462,90352.1,59547,99439.3,44873.7,438.009,17.813
84588,58848,94201.3,69238.3,49512,91646.4,32849.1,604.16,17.83
97900.2,56752,113053,121831,76780,103989,50205.6,609.379,17.851
84017.2,58941,93418.1,81073.2,60160,88318,24153.5,546.962,17.959
78537.6,47565,108211,44442.8,29808,97712.2,22031,456.471,17.96
89898.1,52523,112171,95731,65483,95808.4,16821.7,569.174,17.969
73170.5,53262,90032.4,44134,33802,85567.8,16150.4,464.278,18.071
80759.9,54256,97550.1,58171.6,43532,87575.5,34825,467.82,18.088
59600,41644,93793.7,45862.4,36081,83302.6,18742.9,408.988,18.099
67408.2,48828,90474,47926.3,37969,82722.7,20142.4,432.746,18.099
99821.4,73127,89459.4,63657.4,48119,86698.6,28218.6,462.955,18.107
75076.6,41711,117960,96231.7,43359,145452,35565.6,455.581,18.132
90001.5,48187,122405,108826,54703,130378,35198,557.896,18.238
80078.9,57156,91819.8,47198.6,35096,88135.6,23563.5,462.731,18.26
79690.6,53831,97018.5,71933.2,48743,96715.7,23912.1,593.618,18.271
91781.4,62591,96099.8,74538.4,52971,92219.2,28039.1,399.896,18.506
101271,67678,98065.6,80205.1,54627,96222,40565.9,562.313,18.62
77305.7,50187,100949,73529,55903,86199.3,24669.4,598.868,18.762
79237.6,54650,95021.3,53769.3,40819,86328,26857.7,581.764,18.899
71987.2,49228,95834.7,45455.3,33868,87957.9,19982.8,386.116,18.963
146810,82335,116856,134485,80623,109319,73548.2,465.274,18.978
69764.2,48931,93439.1,48088.6,37047,85068.5,20278.3,520.717,19.027
112575,75238,98058.4,65592.5,47402,90685.5,60458.2,531.855,19.327
92239.7,54647,110619,106784,70775,98879.1,37021.1,451.246,19.339
82821,48466,111991,68591.6,46354,96975.9,26023.5,598.249,19.478
72130.1,49698,95116.8,49048,38150,84257.1,7485.87,507.248,19.708
77629.4,48794,104265,65793.8,46615,92499.4,18423.5,389.399,19.726
75988.6,52527,94808.2,48453.6,36799,86291.9,22210.6,481.37,19.867
83530.1,56860,96275.5,55486.9,39633,91751.5,28630.1,442.258,19.886
81980.4,52474,102387,51437.9,37603,89648,26383.8,471.025,19.887
83014.8,54783,99309.2,45956,32770,91906.5,19679.5,512.276,19.902
78843.2,52580,98270.5,64190.1,42636,98666.9,19817.7,475.697,19.942
84141.9,51809,106436,109861,64489,111645,33722.9,597.743,19.976
68326.3,45216,99032,48181.4,36520,86462.6,15525.2,385.349,20.038
81705.3,55383,96683.8,67308.5,50203,87865.9,38448.3,526.942,20.089
100468,52894,124481,154525,68583,147660,60424.8,556.237,20.13
99154.9,60588,107253,62533.4,37493,109305,27334.3,417.963,20.142
84991.6,49747,111967,81766.6,49963,107253,30829.3,397.063,20.187
91671.2,61840,97150.1,53973.7,38856,91034,39370.9,565.571,20.213
80942.3,54703,96971.5,56631.1,34751,106799,13973.1,508.411,20.222
73748.1,47722,101277,69818.6,49246,92913.8,22782.5,406.602,20.294
85804,52284,107552,73417.5,50364,95534.3,23694.3,570.842,20.327
90179.3,54355,108730,69238.3,46939,96670.1,21017.7,458.658,20.338
90908.2,64124,92909.9,69705.5,50833,89867.2,31518.1,391.188,20.34
97056.6,57492,110636,83607.4,57560,95192.8,21144.8,395.58,20.366
66348.8,46146,94227.7,49809.2,35190,92762.1,17474.1,396.881,20.384
100163,60739,108074,72005.7,44431,106209,49605.1,506.598,20.402
116311,73584,103590,90185.9,61936,95428,30844.1,490.872,20.48
73655.4,51464,93795.3,43699.5,34053,84101,20040.3,559.422,20.587
81349.6,46327,115080,89679.7,62019,94765.3,27840.5,485.769,20.732
105109,60839,113224,100722,65635,100570,29499.8,444.32,20.831
98614.6,61229,105551,52699.1,35552,97144.8,21123.2,418.371,20.894
81889.2,58168,92262,38811.2,29557,86055.2,28307.6,457.649,20.96
122270,68570,116860,157782,78151,132313,44543.9,498.451,21.034
103871,63799,106699,68015.2,43219,103136,26900.3,563.741,21.153
