"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-530_30 Blue E-A","Comp-582_15 YG D-A","Time"
76334.4,56498,88545.6,38593.6,31366,80637.4,13877.2,9535.91,1.327
92161.4,60139,100432,47839.7,33323,94085.9,29802.4,7829.32,1.33
52728,40851,84590,39578.8,31671,81899.3,16078.3,10698.1,1.336
81045.6,55138,96329.3,35544.6,28198,82610.5,15485.1,7266.34,1.337
98096.2,65929,97511.5,50578.3,35796,92599.8,15552,10238.6,1.346
81215.9,56589,94056.5,35628.1,26208,89091.9,19741.3,9144.38,1.348
84341,52574,105135,40773.7,28602,93425.2,11592.9,4460.78,1.353
83718.6,57809,94908.8,87011.3,58249,97896.5,45999.9,10470.8,1.355
88679.8,62637,92784.2,40704.3,30144,88495.1,20095.1,4837.58,1.358
73784.6,51463,93961.6,59859.5,47247,83030.8,36605.4,8932.33,1.358
84093.2,52771,104435,34827,23551,96914,20373.8,5053.8,1.363
127175,68935,120905,80589.6,48795,108239,51122.1,5993.59,1.364
78853,54985,93984,42691.7,31204,89663,26446.4,10167.4,1.384
103727,71827,94642.1,38918.9,26935,94694.2,17382.4,5443.55,1.398
80845.8,58909,89940.6,34616.4,27504,82483.3,13111,10577.9,1.4
91722.1,62748,95797.5,46764.1,34821,88013.9,20245.4,6362.38,1.402
96478.2,69699,90715.7,56596.8,42675,86915.7,20304.8,10517,1.404
82053.4,57383,93711.6,37642,27931,88321.5,6442.52,4428.79,1.409
70528,54499,84811.2,51813.8,41267,82285.4,29568.6,4983.24,1.414
71489.4,52323,89542.4,32551,24887,85717.8,14188.6,10493.6,1.416
78350.7,58017,88504.9,35043.8,26205,87641,12977.9,9370.08,1.416
128026,67926,123521,51852.1,27258,124667,39162.1,7387.74,1.423
69343.2,43666,104073,55943.9,39322,93239,21419.2,8108.12,1.433
82707.8,59383,91277.6,56121,42919,85695,17595.7,4882.79,1.439
79785.6,57490,90951.9,31069.7,23910,85160.5,16680.2,6325.51,1.446
82039,57408,93654.3,26358.5,20364,84827.8,13627.9,9037.72,1.446
74635,52774,92683.6,43698.7,31958,89612.6,19145.2,7605.83,1.45
78491.3,59531,86408.8,49736.7,37483,86960.6,25625.5,4862.65,1.451
95776.7,64439,97407.2,62056.8,44967,90443.1,20434.6,10373.9,1.457
88771.8,60119,96770.6,47821,33579,93332.1,20570.3,9345.2,1.462
96389.3,62602,100907,50082.2,35610,92170.4,25140,10517.8,1.466
84567.5,63098,87835,31833.4,24638,84675.3,17787.1,6544.33,1.476
78010.2,55974,91336.6,31035.4,24106,84374.7,17839,6850.67,1.476
59508,43518,89616.2,39755,31726,82121.5,9546.25,4553.13,1.478
114980,76768,98156.9,56123.3,35308,104172,18894.7,7933.39,1.481
56866.2,42237,88235.1,23828.2,18800,83064.2,20179.8,10913.5,1.499
92913.8,63250,96271.9,53345,39986,87431,19126.4,6575.51,1.504
114575,73787,101763,71461.3,47599,98390.4,19276,11160,1.505
76173.3,55911,89286.4,31267.1,24211,84635.9,11828.1,7603.66,1.506
76586,57848,86764.2,39627.9,29413,88296.1,12950.1,9650.98,1.507
78475.3,51689,99498.1,39943.8,29348,89197.1,15979.9,9445.14,1.512
97608.3,63950,100029,42087.2,29050,94947.6,19706.5,9454.43,1.513
80314.5,58642,89756.4,33204.6,24238,89780.4,19154.4,8095.02,1.513
80632.2,51445,102718,48441.9,33833,93834.1,36999.2,5775.1,1.524
93236,60986,100192,81623.1,56910,93994.9,35430.9,8214.26,1.526
63339.9,46743,88805.7,34625.8,27599,82221.6,17480.6,10831.5,1.528
113197,71584,103633,46008.3,29932,100735,63018.6,9381.1,1.544
114229,74332,100712,64715,45013,94220.9,39006.9,4583.52,1.547
94797.8,65634,94656.3,38751.2,27910,90992.4,13085.4,7570.19,1.553
143215,80318,116857,76730.9,46487,108173,27319.7,8437.92,1.562
88571.9,58294,99575.4,37692.7,24426,101131,30760.5,6687.64,1.564
62785.1,45011,91415.1,36507.9,29135,82120.5,11364,6378.33,1.566
72695.5,54918,86750.7,33156.2,27950,77743.4,10749.9,4679.19,1.567
127332,69839,119487,98879,56427,114841,12713.1,7678.86,1.567
94388.2,64796,95466.1,39891.5,28849,90621.2,28658.2,5665.94,1.572
92292.1,61662,98090.5,63912.4,49838,84043.6,36719.7,9301.21,1.584
69828.8,41794,109497,40442.2,30254,87605.6,22683.2,6546.13,1.588
87206.2,62870,90904.2,45537.2,34718,85959,28471.4,7163.73,1.596
87519.3,62427,91878,46670.5,34678,88200,66052.1,9216.07,1.607
84486.9,59988,92300.7,33143,23576,92130.1,18531.9,9160.89,1.612
64828.8,49484,85858.4,29498.8,24069,80320.5,16967.2,8161.41,1.614
65975.6,48622,88926.3,43168.3,34355,82348.4,20541.2,9192.03,1.615
88253.5,62685,92267.4,42995.2,32201,87504.5,7132.74,4496.58,1.638
67868,52370,84930.2,28775,23126,81544.5,14878.6,10378,1.642
92546.7,57459,105556,62156.6,43035,94655.4,33161.3,11236.5,1.644
94048.5,66248,93037.7,42454.6,32113,86641.1,31569.1,6218,1.645
133043,94634,92134.7,90108.7,62659,94246.1,17091,9653.89,1.652
78660.8,51843,99437,62386,44515,91846,22393,4128.29,1.654
136223,90003,99191.4,78291.7,52231,98235.3,41534,10100.7,1.656
87036,58542,97434.1,50395.8,37623,87785.1,23985.9,11407.7,1.658
83229.1,56417,96681.9,29559.7,21477,90199.8,18459.8,9597.08,1.662
94168.6,69218,89159.3,41684.8,30242,90333.1,21459.3,9128.9,1.664
70233.9,51239,89830.9,31613.4,23855,86850.4,17294,5325.36,1.674
77849.8,59338,85981.4,36596.8,28990,82732.3,24851.2,7916.04,1.677
73859.8,45955,105331,70338.8,44215,104257,9260.37,6923.31,1.681
69455.6,52607,86525.5,25324.3,19186,86503.2,14622.3,5270.95,1.682
89274.9,62732,93265.3,40723,29048,91876.3,11917.3,7459.5,1.687
93973.2,65361,94224.9,48418.5,36057,88003.9,20954.4,8912.69,1.689
73299.7,50650,94842.5,29302.3,21315,90094,24734.2,6366.85,1.698
96730.5,67627,93739.6,76156.1,52063,95864,15320.1,6637.77,1.699
87486.6,53827,106518,77670.8,54291,93758.4,26996.1,9788.38,1.712
84562.2,55519,99819.3,32777.2,22495,95491.6,17609.8,5361.38,1.717
71375.4,45254,103365,65949,46202,93546.5,29053.6,6633.69,1.729
98930.7,64068,101198,93859.7,57340,107276,17009.1,10912.6,1.733
92509.5,60691,99894.6,40798.7,29255,91395.7,16150,8703.13,1.734
72523,50843,93481.2,49001.9,36623,87687.8,29334.7,9007.01,1.736
67805.7,52955,83914.9,29835,24939,78402,11031.1,6594.59,1.738
99719.6,69390,94181.1,45684.6,31351,95498.9,23038.8,5675.84,1.747
101857,63680,104825,51156.3,34712,96582.7,17195.6,6330.25,1.751
79955.8,52626,99570.2,44592.6,32478,89981.5,25682.1,4166.23,1.758
102262,66329,101039,44805.5,30868,95126.9,11153.8,6648.65,1.76
107507,69347,101598,57620.9,37047,101931,31404.5,11344.2,1.76
66813.1,49618,88247.5,47381.9,38562,80525.4,17329.6,5789.64,1.761
83700.3,53779,101999,45986.5,32739,92054.4,24625.2,10614.3,1.763
86301,55394,102102,45289.1,31098,95442.4,15021.4,8538.37,1.772
113701,77099,96648.9,66599.5,49823,87603.4,14598.9,4465.35,1.776
68850.7,45312,99580.6,46698.6,34136,89654.3,22562.7,10298.5,1.778
79102.3,56250,92160.9,44068.4,31674,91181.1,22198.8,7833.53,1.779
93551.4,59626,102824,50340.4,34846,94676.9,24432.5,6230.13,1.781
86410.5,59010,95966.7,36466.6,25946,92109.5,9421.5,4873.79,1.804
94623.8,69631,89059,49807.7,38763,84209.1,26550.9,4205.92,1.805
78517.9,56083,91752.4,40159.9,30455,86419.9,14463.3,10617.6,1.819
71503.8,51730,90587.2,36826.1,28278,85346.8,11838.8,9029.36,1.823
113647,64968,114641,44520.8,27649,105527,25391.7,8754.99,1.826
73999.7,54366,89203.6,33380.1,25399,86129.3,12880.6,7204.5,1.838
116994,70839,108236,57632.6,35955,105048,10610.1,4976,1.839
74019.4,56226,86275.7,28448.2,22594,82516.5,13968,6394.59,1.84
77978.3,56811,89954.1,36968.1,28607,84690.5,20701.2,10123.2,1.842
83753.5,58153,94386.7,43680.8,31652,90441.8,24480.9,5776.98,1.845
64317.3,48278,87308.9,31062.7,24514,83043.4,18932.1,6517.22,1.846
111139,69250,105178,46337.5,29378,103369,27190.4,6079.96,1.847
153100,90694,110631,67907.6,39270,113328,23684.8,11153.9,1.851
69145.6,46475,97504.5,42992,31931,88238,22564.7,6959.54,1.854
81538.9,59278,90147,40656.7,29642,89888.6,24997.4,9061.35,1.858
73616.6,54046,89267.3,27104.2,20375,87180.5,11717.2,8091.8,1.867
79494.5,52865,98548.2,34001.8,25497,87396.1,31913.9,9633.83,1.877
83052.8,58369,93250.7,32214.8,24025,87876.3,17670,8837.65,1.878
73018.5,55375,86417,26942,21439,82357.8,11554,6518.24,1.89
96021.4,66688,94362.7,40219.1,29964,87965.6,19395.8,10368.7,1.895
90897.5,61819,96362.9,36220.9,24847,95535.5,16238.4,5240.63,1.899
106467,71842,97121.6,60354.1,41646,94975.8,27655.8,9214.35,1.902
86086.7,57533,98061.6,38289.4,26512,94649,37308.3,10344.2,1.904
103359,68817,98431.4,45385.1,30381,97901.9,11201.3,4233.43,1.905
92809.7,56912,106873,76981.3,47256,106760,29840,10498.9,1.907
96491.1,63742,99206.8,55270,41166,87989.5,29072.4,11276,1.909
79188.2,53850,96372.8,45546.5,33594,88853.3,21591.3,8992.15,1.91
82596.8,47975,112831,43486.6,27987,101831,30826.4,11056.4,1.91
103401,71197,95179.4,47557.4,34992,89069.5,23824.2,6616.54,1.917
87003.3,58177,98008.6,30462.1,22213,89873.8,17983.3,10946,1.917
108507,73095,97285.7,44953,31091,94755.3,18671.2,6432.97,1.933
88670,59982,96880.3,39531.2,29086,89070.9,14405.7,6453.39,1.938
56214.2,42119,87467.7,30803,24251,83242.1,6148.64,4066.82,1.942
86504,59583,95146.7,54408.1,39019,91383.4,14587.8,8824.6,1.944
101204,67927,97641.5,48746.9,35043,91164.4,20555.6,9146.45,1.947
100133,65007,100948,32690.6,21871,97956.6,33693,4734.92,1.947
80335,55563,94754.4,38188,28443,87989.7,29020.6,5966.42,1.952
68628,51603,87157.8,35255.2,27707,83390,10861.8,8369.57,1.956
72840.7,49079,97265.4,30501.1,22947,87110.4,13675.7,4675.82,1.962
90582.9,68111,87158.3,37000.9,27679,87607.5,30748.7,10113,1.962
84885.9,62237,89385.5,48332.7,37392,84711.5,30556.1,6143.87,1.966
91458.4,59754,100308,52476.8,38071,90334.4,17422.2,10636,1.969
87281.4,61158,93529.5,35593,25894,90083.4,19196.2,5238.32,1.973
78527,55590,92576.8,38441.5,29502,85394.3,10699.4,8088.16,1.978
134480,86413,101991,60715.2,41104,96804,32251.7,6726.76,1.985
73972.3,56071,86459.1,26332.8,21399,80646.1,10680.2,7496.15,1.986
79771.9,58142,89916.6,36531.3,28302,84591.7,12886.7,7017.41,1.987
101143,64588,102628,49088.5,32293,99621.1,25567.8,11213.6,1.993
102446,69583,96487.4,58951.6,42731,90413.4,21558.9,10071.2,1.994
63185.6,42807,96735,67782,48607,91389.3,21084.1,4387.54,1.996
68196.3,49726,89878.8,27986.4,21923,83661.8,14102.7,9627.05,1.999
95488.7,63908,97921.2,35819.2,26252,89419.6,13577.4,9030.84,2.003
97092.3,51318,123992,43410.1,25418,111926,19266.5,9845.6,2.005
118559,78806,98595.3,51881.7,36750,92520.2,18762.5,10332.2,2.01
76766.8,55173,91185.8,33939.4,26873,82768.9,18244.9,10031.7,2.014
88204.8,59863,96563.7,57418.9,38755,97097.3,14896.3,10969,2.015
71577.6,54583,85940.8,36716.2,28675,83913.9,13803.7,10026.7,2.023
