"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-530_30 Blue E-A","Comp-582_15 YG D-A","Time"
68973,53027,85243.7,26810.2,22331,78681.2,482.626,233.698,46.891
61965.1,38107,106567,22338.4,12027,121724,996.406,211.404,47.275
73701.8,47134,102476,36940.8,26606,90992.7,1298.84,219.865,47.902
85884.6,57094,98583.6,31653.2,22938,90436.1,1383.4,238.939,48.176
123312,67123,120396,90192.2,51279,115268,411.631,-120.337,48.481
102674,57506,117012,50161.8,31594,104052,385.573,54.0346,49.521
66497.7,46735,93249,27151.8,21419,83076.7,410.063,202.433,49.807
85752.3,57894,97071.6,36130.4,25478,92936.7,591.262,257.011,50.038
77303.4,52770,96004.5,45715,35334,84790.3,654.676,215.137,50.719
80830.6,53002,99945.5,35595.3,26743,87229.3,620.528,111.259,50.858
68127.9,50138,89050.9,22567.7,17523,84403.3,536.985,211.435,51.335
80850.3,51243,103402,25423.3,17542,94980.2,1990.48,-286.861,51.537
69989.2,51213,89563.4,32309.9,24592,86103.8,479.175,215.148,51.661
92596.9,57702,105168,54394.9,33750,105624,1592.01,192.285,51.84
91687.9,54499,110256,67652.5,40831,108586,2563.49,240.981,51.963
110900,66134,109897,38629.5,24958,101435,10667.7,145.049,51.974
81851.2,49166,109104,28186.9,19194,96241.2,18990.8,157.221,52.203
89857.1,56998,103317,49647.8,33250,97856.1,593.513,67.271,52.392
58953.2,38542,100243,36722.4,26906,89446.2,1094.18,200.268,52.592
73105.9,52252,91691.6,28970.8,22732,83522.2,318.206,130.359,52.91
92347.6,60339,100302,47123.7,34419,89726.6,426.731,93.7819,52.967
70627.6,46318,99931.9,47919.3,35386,88748.1,4296.98,195.287,53.294
86450.8,53861,105190,47991.1,31941,98467.2,2288.03,149.31,53.41
61869.3,41832,96927.4,45984.9,30533,98701.9,380.606,130.355,53.424
75800.9,54565,91041.6,28175.9,22973,80378.6,353.236,229.997,53.514
82064.8,55329,97204,34664.8,25301,89790.5,386.453,82.1246,53.575
64939.7,44822,94950.9,54908.1,37302,96468.2,443.462,208.261,53.722
65754.4,34034,126617,67882.6,36198,122901,1951.44,133.962,53.973
87042.8,55679,102452,48468.4,33074,96040,501.051,52.437,54.014
88126.6,54895,105209,32116.5,21723,96892.1,10794.4,1.41025,54.29
88294.5,56595,102243,58588.9,41683,92116.3,1071.69,226.77,54.327
104323,63935,106935,49541.7,33327,97421.5,2485.57,173.147,54.726
89180.7,59702,97895.3,40308.8,29306,90141.3,1004.51,37.5639,55.049
102520,65466,102630,65798.5,41879,102967,640.868,173.268,55.088
103586,52936,128242,81453.8,48353,110400,1958.25,-18.6788,55.291
75499.2,52129,94916.7,43332.1,29677,95690.7,368.597,175.406,55.493
62291.1,43789,93226.9,67287.5,47600,92641.9,1986.13,183.249,55.62
57025.8,37466,99750.3,43606.7,30346,94174.1,591.85,71.5111,55.703
73192.6,48562,98775.8,29250,21478,89250.8,856.209,235.264,55.703
87058,64462,88508.5,40109.9,29891,87941,562.8,240.583,55.713
85507.6,56910,98468.2,36286.4,27114,87706.1,1008.12,210.874,55.736
116234,71958,105861,66093.3,45698,94785.1,2248.01,191.182,56.091
76956.1,54317,92851.1,45262.6,35440,83700.1,389.904,-92.7756,56.153
67313.2,47553,92768.9,34215.5,27145,82606.2,462.614,254.9,56.301
101971,64568,103500,49204,33804,95392,724.835,249.052,56.522
102981,60550,111461,60739.4,38290,103960,462.613,61.4496,56.615
68647,50334,89379.9,25681.5,20910,80490.8,559.513,247.473,56.693
72128.6,49062,96347.8,41638.7,31190,87490.7,1507.4,143.001,56.908
70621.5,47123,98216.4,39622.4,28051,92570.5,2246.74,147.192,57.054
97895.6,59303,108185,32426.2,21523,98735.4,709.175,187.043,57.066
94498.4,66718,92824.2,39564.7,29914,86678.9,501.564,224.687,57.108
77238.8,54051,93650.9,37272.3,29363,83189,609.5,212.49,57.186
74918.5,51082,96117.2,38567.1,28119,89887,2297.8,67.6889,57.371
73596.9,48556,99333.7,41717.5,31841,85864.1,557.874,89.5333,57.544
84823.6,54078,102796,41588,30058,90675.2,757.561,185.98,57.619
67861.9,49623,89623.7,26625.3,20407,85505.7,524.954,192.885,57.684
86127.8,56111,100595,36702.1,25906,92847.6,568.409,105.433,58.146
87336.2,56678,100986,44253.3,28626,101313,1864.01,233.607,58.361
82681.9,52185,103835,35071.1,25028,91834,1034.57,52.402,58.832
80251.4,54335,96795,42715.1,29611,94538.5,1568.58,-96.5631,58.934
73405.4,52864,91001.3,29583.8,23464,82629,385.789,77.3546,59.407
75345.6,52559,93948.7,32412.9,23163,91707.1,825.455,55.5957,59.42
88451.8,59722,97062.7,37605.4,26366,93472.8,1312.25,149.374,59.68
113672,64339,115786,60585.7,36163,109796,1419.08,150.427,59.786
86581.5,54590,103942,42155.9,28458,97080.9,2085.09,251.613,59.841
74772.6,53184,92138.6,68594.8,50944,88242.5,283.854,34.9613,60.013
76367.1,49495,101117,32702.3,24583,87181.2,575.979,114.972,60.202
62364.1,41434,98641,52210.9,40522,84440.3,421.233,95.3723,60.511
82821,55353,98057.2,41173.9,31588,85423.9,1012.81,242.673,60.834
117383,72174,106587,61375.9,38622,104146,1599.84,29.5748,60.864
100356,67450,97508.7,59275.3,45207,85930.7,539.936,250.654,60.874
67972.1,44381,100372,30686.8,22160,90753,561.235,-81.6569,60.928
85323.7,51815,107918,36746.6,24643,97724.5,1910.31,-164.956,61.064
121188,63030,126006,50273.3,28030,117542,34175.7,-1223.9,61.208
68881.1,47794,94451,37164.7,29322,83064.7,375.11,99.6153,61.234
66407.3,45500,95649.8,33992.4,25745,86530.4,965.114,247.447,61.367
104497,65606,104385,46535.6,30582,99723.9,293.716,-18.0393,61.388
71297.9,52270,89393.1,33891,26787,82916.4,287.417,113.401,61.405
91662.1,56933,105513,43895.3,30873,93179.2,666.803,132.986,61.936
90411.1,67169,88213.1,43024,32405,87011.9,395.83,210.384,62.243
61164,36959,108457,55186.6,31554,114620,2422.98,-753.819,62.324
59281.5,35382,109804,57312.1,32958,113963,22240.5,-596.652,63.192
63603.6,48940,85172.2,23388.3,18645,82208.4,526.772,149.955,63.286
80357.8,54992,95765.4,35271.6,26680,86640.2,683.367,254.355,63.302
70915.6,49679,93551.1,48108.1,34543,91272,923.032,245.859,63.427
73986.8,50450,96110.9,32131.3,24798,84916.5,742.726,218.841,63.541
105355,65615,105228,56422.9,36187,102184,2183.07,135.006,63.633
106407,69321,100597,36535.2,25572,93632.5,646.516,229.977,63.855
72881.7,51875,92074.7,24366.4,18983,84121.5,376.377,79.4752,64.016
84191.3,41818,131942,120540,55834,141486,516.63,182.286,64.462
76938.6,42529,118560,60753.4,33117,120226,8912.41,-811.486,64.725
78976.9,52451,98679.4,23044.3,16967,89010,800.021,75.2074,64.909
82042.8,52730,101968,32868.4,21626,99605.3,33754.6,-584.159,65.017
80292.5,50779,103626,33321.6,23803,91743.2,700.522,125.564,65.024
94522.7,62283,99459.6,32399.6,21551,98526.4,781.715,187.039,65.19
79796.2,55881,93583.2,35513.4,28212,82497,447.234,213.561,65.597
64136.4,49253,85339.8,21843.1,17981,79612.4,294.83,161.631,66.145
85229.4,53453,104495,42545.9,28208,98847.4,877.298,169.542,66.479
76687,49839,100840,38546,27439,92064.3,2249.24,237.292,66.483
71268.2,49539,94282,40828.3,32111,83327.4,278.042,146.262,66.518
63250.2,50723,81721.7,26612.8,22091,78950.6,411.236,250.663,67.084
80430.8,58592,89963,50074.4,39640,82787,458.115,215.15,67.495
89433.8,58003,101049,33961.2,23715,93851.2,1011.45,170.063,67.669
89892,53148,110845,55159.3,39249,92102.1,1451.83,247.415,67.738
87155.3,57725,98948.6,52259.2,37913,90334.7,3271.32,225.565,68.188
81813.2,54162,98994,32343.5,23858,88844.9,13901.6,176.636,68.3
63875.7,44500,94071,29533.1,22156,87357.1,691.771,197.115,68.334
68086.9,51745,86233.3,30722.6,24601,81843.8,450.044,258.61,68.466
64206.3,44834,93853.5,32033,22306,94114.5,1107.75,-296.343,68.555
79939.8,52609,99582.5,39101.4,28617,89546.4,2055.09,105.335,68.637
67754,49055,90517.3,29868.5,22907,85452.7,533.75,216.205,68.687
72552.6,54524,87205.8,26957.6,21877,80755.7,419.604,162.682,70.029
71592.8,51196,91645.9,31093.1,25009,81479.5,454.549,201.37,70.032
97932.1,61926,103641,28736,18870,99800.8,682.939,143.055,70.17
76056.2,52543,94863.7,24983.4,19218,85196.8,554.718,252.243,70.185
65336.4,48951,87473,20106.8,16183,81426.3,525.913,185.465,70.231
94610.9,61263,101210,37769.2,25631,96572.1,4204.35,187.344,70.308
69425.2,48196,94403.1,32462,23900,89013.9,710.579,225.733,70.372
85661.1,53733,104477,31324.8,21197,96848.7,18637.8,-308.095,70.474
66391.3,42933,101344,42038.9,30393,90647.9,5710.28,133.185,70.525
75134.4,48429,101675,28071.4,19936,92279.7,14939.5,-102.212,70.653
70299.2,51027,90288.1,26102.7,20891,81885.3,356.745,149.437,70.722
84976.4,51697,107724,48786.7,33257,96138.6,3688.88,214.937,70.864
92808.2,67414,90222.8,45028.6,33406,88337.3,469.191,176.459,71.101
73719.2,48017,100616,27817.1,20229,90119.3,1105.31,191.257,71.14
99438.4,61074,106703,54435.4,36838,96842.4,2025.66,257.977,71.179
81360.3,48095,110864,40344.7,27227,97110.6,9157.48,20.5979,71.399
90250,58842,100517,32787.3,22762,94400.7,377.893,178.055,71.461
70697.5,48483,95564,27913.1,21575,84788.5,457.555,173.81,71.504
63289.8,41591,99727.3,28001.2,20615,89017.1,576.436,160.552,71.828
65381.3,49348,86828.8,23805.6,18680,83518.4,417.239,163.743,71.92
102023,57965,115349,98155.2,55696,115497,852.834,20.0839,72.012
73192.6,54018,88799.1,37435.3,30818,79608.1,437.121,180.171,72.336
90706,49809,119346,48347.5,31705,99937,813.424,37.0465,72.486
61452.8,48247,83474.1,22006.9,18655,77311.5,638.964,155.248,72.565
78765.6,51239,100743,27185.3,20127,88518.8,607.286,239.52,72.616
90008.3,63283,93212.8,35752.1,25071,93456.5,396.275,256.494,72.786
80706.7,53600,98679,39712.1,28652,90834,351.274,117.637,73.297
65333.4,43803,97748.8,24635.5,18870,85559.8,6051.68,-147.208,73.421
60990,46663,85657.6,30155.6,24703,80001.5,365.526,205.616,74
70474,53568,86219.1,23307.2,19176,79654.7,296.326,164.281,74.043
71664.2,49720,94460.7,33920.6,25281,87932.6,498.261,103.317,74.093
67533.6,46744,94683.4,26684.6,20113,86948.8,961.329,242.677,74.125
126274,68677,120499,60012.4,33389,117792,1503.17,92.1212,74.305
98756.7,63477,101960,50792.8,35257,94414.1,1620.69,232.033,74.654
100170,58622,111984,55376.1,38126,95187.8,482.06,95.8983,74.844
92788.4,51182,118811,73710.8,47495,101710,4942.83,130.055,75.092
57869.4,41595,91177.6,20407.9,16230,82406.2,639.191,210.368,75.151
98435.2,67150,96069.2,48731.3,35598,89714.4,310.086,143.61,75.154
104318,62488,109406,51583,33377,101284,1513.46,215.08,76.065
68899.3,43471,103871,27657.2,19451,93185.2,1931.1,-121.497,76.241
75128.3,50055,98363.9,27795.3,20339,89561.6,1035.81,226.772,76.518
72501,51258,92696.2,27530.1,20954,86103.5,1004.28,240.554,76.571
75986.3,46941,106087,40546.7,28112,94524.4,713.143,119.733,76.574
71120.8,48919,95279.4,28547.2,21175,88352.8,896.655,14.251,76.588
75499.2,53945,91721.4,27865.5,22100,82633.2,410.456,250.663,76.941
75617.7,48963,101213,27680.6,19827,91495.4,18989.6,141.851,77.045
68697.2,42603,105677,45183.8,31670,93500.7,16034.6,252.816,77.183
57116.3,38635,96885.5,29559.7,20950,92468.8,2790.28,-170.313,77.653
79616.8,58051,89882.5,35338.7,28743,80574.6,374.339,163.745,77.797
104855,73026,94100.4,47667.4,33750,92560.8,658.257,196.057,77.806
135332,73882,120044,78178.6,41966,122087,3145.16,217.623,78.108
98523.4,62612,103124,62006.9,40856,99463.6,465.905,183.349,78.258
90158,61857,95520.3,46573,32029,95295.2,4462.26,37.3366,78.468
71995.6,46242,102035,32916.8,24082,89578.7,965.53,133.497,78.649
104588,67478,101578,57139.7,40310,92897.7,1208.37,122.881,78.774
111443,64834,112649,60886,37438,106582,1658.92,231.501,78.831
80794.1,55311,95730,34664.8,26955,84280.8,739.822,242.161,78.899
55359.2,37554,96608,49945,32038,102166,1811,103.231,79.337
94908.8,57408,108346,38106.1,25404,98304.3,26581.4,233.572,79.503
90567.7,54279,109351,49009.7,32723,98154.3,1072.79,213.519,79.531
80285.6,53574,98211.8,35606.2,26950,86585.9,361.658,107.566,79.627
77906.8,55834,91444.3,45549.7,33950,87927.6,346.744,175.937,79.81
78951.8,59762,86579.9,27647.9,22186,81670,276.253,123.472,79.909
86504,54290,104423,45004.4,31866,92556.7,681.674,130.865,79.94
56921.7,35298,105684,37613.2,24334,101299,1123.58,242.136,80.326
66515.2,46880,92985.1,28195.4,22360,82639.4,587.649,180.691,80.336
83923,56518,97313.7,31505,23402,88227.9,542.659,73.6343,80.488
73370.4,48363,99423.2,40903.2,29755,90090.1,605.01,236.87,80.807
120406,72321,109110,54125,33097,107174,1715.05,232.557,80.921
59553.6,43632,89450.5,26229.8,21048,81670.4,668.036,243.226,81.191
76500.8,53311,94043.6,31982.3,25003,83829.7,268.799,109.162,81.292
86697.8,58123,97755.2,37134.2,29467,82588.3,426.039,122.402,82.015
61733.3,42804,94518.1,31457.4,24380,84560.8,348.59,99.6171,82.192
59734.5,39486,99143,26374.9,19578,88288.2,1248.08,222.518,82.291
107798,64398,109703,40553.8,27166,97833,13515.6,-313.589,82.354
67688.6,49155,90246,38264.5,29779,84210.3,614.308,207.19,82.358
77501.8,51934,97800.2,31800.6,23011,90569,621.505,-154.801,83.358
65734.7,48027,89699.3,24146.5,18774,84290.1,427.614,89.5419,83.49
92669.8,55487,109453,56201.3,36482,100960,751.754,6.84057,83.984
91786,59523,101058,38960.2,28003,91179.4,664.867,213.016,84.033
67944,46728,95291.4,31775.6,24257,85849.4,692.293,240.044,84.107
100104,67827,96722.9,37651.4,25571,96496.8,1030.82,78.3722,84.29
71392.1,52967,88333.4,23081,19507,77543.2,403.564,245.363,84.392
98746,59931,107981,47236,30735,100721,1186.07,109.632,84.462
66339.6,48045,90490.9,56660,41328,89848.7,1986.43,170.529,84.785
70097.8,51266,89609.7,28776.5,23438,80463.3,585.943,251.181,85.281
96922,60050,105777,41217.5,27502,98219.5,717.992,80.5128,85.305
85991.7,55212,102071,40947.7,28680,93568.5,1206.56,165.281,85.436
79184.4,52619,98622.7,40359.5,28815,91792.6,1209.14,187.54,86.226
59007.9,42347,91320.4,26451.4,20635,84008.5,372.46,144.665,86.556
134621,74223,118865,81699.5,51346,104278,984.911,202.925,86.64
111148,70923,102705,50604.1,33515,98952.3,292.039,19.0608,87.102
75398.1,55051,89758.4,35954.1,27659,85190.6,399.397,224.164,87.218
88167.6,55394,104310,42733.9,29698,94302.9,2787.66,195.917,87.312
67358.8,45567,96877.7,31255.4,23538,87023.2,766.84,253.82,87.719
84211,51993,106146,44455.3,30292,96178,1368.99,221.98,88.157
107023,69957,100260,54289.6,39517,90035.2,276.418,148.912,88.183
70192.8,47051,97769.6,27963.8,19627,93373.1,1706.59,-126.782,88.701
90721.2,59774,99466.4,23109.8,15902,95241.2,712.077,2.60318,89.133
75718.8,47171,105198,43673.8,32731,87446.2,955.997,237.377,89.339
96121,57974,108659,49546.4,32422,100150,987.311,71.4851,89.379
79727,55303,94479.4,36432.2,27371,87231.9,1642.55,102.182,89.557
92020.8,53679,112347,55532.1,36754,99019.2,1446.17,223.565,89.56
82247.2,53243,101237,38276.2,26379,95093.3,19448,248.351,89.649
62071.5,43664,93164.1,28551.1,22892,81737.1,930.807,246.919,89.732
75429.2,51179,96589,30313.9,21743,91369.8,1179.67,-141.588,90.372
75862.4,50447,98553.4,68287.4,45983,97324.8,615.891,238.459,90.424
108286,64504,110018,51021.4,33112,100983,1203.44,197.611,90.792
72295.8,49888,94972.2,31989.4,24940,84059.9,589.202,84.2313,90.861
69457.2,47824,95181.2,33353.6,25624,85305.2,1229.57,245.839,91.067
83969.4,55867,98502.1,41744.8,29115,93964.9,2328.4,221.387,91.099
88673.8,57631,100837,35915.1,24955,94319.1,1041.62,212.461,91.358
79743.8,53868,97016.5,47396.7,36069,86118,388.37,99.6144,91.754
90404.3,57363,103285,51009.7,34651,96475.4,2890.4,204.92,92.006
66973.5,44728,98130.3,30861.5,23509,86032.5,809.564,196.577,92.009
75513.6,47016,105259,43523.2,29557,96503,1086.74,120.769,92.095
81674.9,57672,92811.9,36136.6,23953,98870.7,1254.18,-287.872,92.169
70850.2,43368,107066,50026.1,29489,111177,15803.8,216.791,92.281
64465.5,48105,87824.8,28154.9,22052,83673.1,370.601,28.0656,92.438
82997.3,50906,106850,45969.3,32250,93415.3,1339.06,137.182,92.479
80314.5,50120,105018,40482.8,27841,95294,985.524,209.815,92.597
68178.1,41443,107814,41801.8,25883,105842,31087.3,-759.944,92.689
59937.4,48676,80698,27260.2,23932,74650.1,473.625,218.859,92.756
76304.8,52974,94399.3,38168.5,28851,86701.1,430.841,20.6417,92.854
92758.8,58662,103628,49280.4,34114,94672,884.214,206.112,92.89
92261,60510,99924.2,45129.2,32234,91753.7,1630.13,196.523,92.935
73450.2,53547,89895.5,30838.1,24374,82916.4,357.937,100.146,93.065
68033.7,44511,100170,30192.2,21835,90619.6,531.084,-286.235,93.256
87272.3,54647,104662,48183.7,34727,90931.2,951.661,255.397,93.549
93092.4,57875,105415,51767,31547,107541,1528.28,-171.82,93.677
71048.6,54037,86167.6,26529.4,21129,82286.3,369.118,218.336,93.884
64041.4,42514,98720.8,21568.6,16110,87741.6,12746.2,54.8119,93.941
79501.3,51230,101702,37468.1,27267,90054.2,569.226,136.173,94.023
68956.3,44659,101192,25843,18795,90111.4,735.131,210.362,94.106
64056.6,46587,90111.3,28389.7,22534,82566.1,1130.17,130.836,94.281
85359.4,55151,101433,29537,20498,94435.5,6728.28,193.538,94.373
