"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-530_30 Blue E-A","Comp-582_15 YG D-A","Time"
54725.3,38963,92048.3,48447.4,32771,96885.8,1763.49,100.584,1.796
64673.7,48283,87783.6,22348.6,18187,80532,1830.01,220.36,1.797
72779.1,50355,94720.5,35067.2,26179,87786.6,2084.45,245.783,1.822
70763.6,45912,101010,33214,23601,92229.6,740.533,116.021,1.827
69266.4,46311,98020.8,32824,24819,86673.5,2559.52,114.842,1.837
63707.8,45310,92146.4,21858.7,17635,81232.4,1068.78,218.29,1.85
72156.7,55410,85343.1,28680.6,23478,80058.4,665.888,235.276,1.853
84990,53029,105035,52587.6,36173,95275,2838.51,221.883,1.853
85776.6,52992,106081,49938.7,34908,93754.6,2161.82,207.618,1.862
70420.8,53663,86001.5,29236,24335,78734.7,1039.01,223.592,1.871
73848.4,48910,98951.8,28581.5,20542,91184.9,1019,51.343,1.896
64017.8,50736,82692.2,27253.2,23252,76813.4,618.821,214.079,1.918
109321,59300,120817,47556.6,27544,113152,1931.14,231.483,1.947
66789.6,49091,89163.4,30565.1,25111,79770.3,960.782,200.807,1.956
86452.3,60592,93506.4,27202.5,20572,86658.7,4079.51,-4.50823,1.969
87004,48419,117762,39091.3,23711,108046,1792.56,220.892,1.988
93682.2,53016,115806,54121.1,32597,108810,13059.5,196.301,1.99
92960.2,59281,102769,45073.1,29881,98855.8,5352.28,132.148,1.995
92438.8,57384,105571,37774.6,25137,98484.2,22195.1,-8.34936,2.014
85660.4,60511,92773.8,45148.7,35227,83994.3,664.826,246.936,2.03
69144,49793,91005.2,35660,26633,87748.9,518.724,224.686,2.034
87903.1,57015,101040,47200.1,32171,96152.1,2418.64,231.451,2.038
68477.5,46578,96349,28102.6,21718,84802.2,1324.66,152.023,2.103
52693.8,39247,87990,39120.1,30235,84795,2179.99,165.747,2.107
76967.5,48893,103167,39315.1,26336,97834,748.288,21.1508,2.111
59752,47382,82645.4,64463.1,52390,80638.6,2347.48,238.876,2.13
89689.9,64867,90614.9,45809.4,34135,87949.8,1998.88,236.249,2.183
57821.6,44015,86093.2,30299.1,25291,78513.4,604.886,177.51,2.186
65946.7,44056,98099.8,32409.8,24101,88129.4,1641.89,65.082,2.196
82763.2,55310,98064.9,36696.7,26558,90554.7,1763.02,-9.12592,2.223
66671,42716,102288,48252.4,33637,94011.6,847.163,125.554,2.231
64946.6,45358,93838.7,42501.4,31918,87266.5,2015.23,237.837,2.298
78779.3,59524,86736.1,28417.7,22376,83231.4,966.853,240.026,2.309
84816,55007,101051,47627.6,32895,94887.4,1211.87,10.5203,2.312
75354,51426,96029.2,34100.8,25298,88340.2,5789.36,249.779,2.335
74885.8,51659,95002.2,44018.5,33990,84872,1795.36,234.142,2.39
66008.3,49578,87254.8,31253,26019,78719.4,878.19,229.432,2.396
118061,66370,116578,68654.8,41902,107378,24935.6,139.34,2.482
88107.6,58715,98343.1,36036,26939,87666.8,1199.78,219.871,2.5
63972.2,47915,87498.4,23839.9,18283,85455,795.678,190.218,2.504
68105.9,48831,91404.8,25504.4,20274,82443.5,933.061,185.969,2.54
64140.2,45799,91781.3,25310.2,19451,85277.4,911.595,138.27,2.625
61050.8,44058,90812.7,33894.1,26266,84568.8,3004.48,164.632,2.654
79341,49787,104439,48323.3,31302,101173,5390.96,177.726,2.675
76039.5,51070,97578.3,64645.6,47251,89661.9,1430.05,148.306,2.686
94847.2,65660,94668.1,49257.8,36597,88208.3,1307.87,233.644,2.697
72516.2,52758,90079.6,32997.9,26558,81427.5,633.404,127.158,2.71
88868.3,58333,99841.8,46154.2,33184,91151.1,6967.37,208.892,2.721
62305.6,43430,94019.3,21386.8,16326,85851.2,1152.51,239.484,2.771
67487.2,49617,89139.7,23017.8,18493,81571.1,1004.06,249.564,2.802
63481.3,49042,84831.5,27271.1,23462,76176,691.496,111.785,2.808
70320.5,47090,97866.3,26037.2,18530,92087,6360.75,70.6018,2.816
76022.8,54032,92208.9,32079.8,24616,85407.2,944.128,83.1479,2.818
78555.1,55338,93031.7,36250.5,27866,85254.9,1107.6,258.037,2.82
60755.2,45963,86627.3,23598.9,19638,78754.3,289.323,99.091,2.844
114937,65925,114259,56908,35353,105494,1767.76,-11.7762,2.899
134371,74147,118766,65710.3,40403,106586,13585.7,-50.1833,2.914
78772.5,51942,99388.4,56758.3,42542,87436.2,1701.12,228.318,2.928
84671.6,54802,101256,54397.2,41042,86861.6,1850.79,232.018,2.931
66512.9,46588,93564.7,32528.3,23989,88864.8,496.925,-2.68267,2.975
117935,70386,109808,78369.7,56194,91398.3,28575.6,115.781,2.993
59115.1,43939,88171.5,23043.5,18755,80521.5,1170.18,250.613,3.034
86684.1,55623,102133,42546.7,31267,89178.3,2051.89,237.835,3.043
85326.7,56808,98436.3,36548.5,26453,90547,2254.86,133.942,3.054
56607.1,44926,82575.8,26440.4,22622,76598,518.917,216.736,3.073
78612.9,52057,98967.9,44116,32772,88221.3,22000.5,231.753,3.076
100157,61380,106939,85599.5,54092,103709,3363.03,239.339,3.114
96172.7,57309,109979,46938.1,28896,106455,692.936,181.214,3.185
68587.7,48750,92204.4,31118.1,24222,84194.4,924.9,233.139,3.198
59459.4,39722,98100,33957.3,25907,85900.5,784.722,159.478,3.256
84485.4,58920,93972.1,40674.7,30577,87178.4,769.94,157.889,3.29
73305,46807,102637,48838.9,33187,96444.6,2647.05,75.6159,3.32
57058.5,32715,114302,39085,21359,119925,1843.4,53.9388,3.326
60716.4,43667,91124,23101.3,19107,79236.1,991.311,99.5748,3.327
70268.1,52191,88235.3,45605,34623,86323.3,582.353,206.132,3.334
73881.1,48930,98955.1,28682.9,20594,91277.3,1979.31,239.43,3.346
92036,53931,111841,58907.9,39851,96875.6,2775.79,106.347,3.365
85426.3,56836,98502.7,55275.5,39004,92875.9,577.979,225.742,3.371
73302.8,49310,97423.8,37514.1,27930,88024.5,1799.21,203.932,3.375
121922,80005,99872.5,62541.2,43945,93268.8,803.82,240.567,3.383
77805,51331,99336.2,27644.8,19911,90991.3,1434.53,92.1257,3.406
96507.8,51919,121819,55075,31746,113696,2578.69,160.95,3.459
81096.6,52156,101901,43240.1,30177,93905.4,4619.04,198.446,3.488
82023,54098,99365.2,39934.4,28678,91259.6,1043.98,147.271,3.534
90206.7,63118,93662.4,43109.8,31562,89514.1,797.236,222.548,3.567
95168.7,60396,103268,49863.1,35221,92780.6,2150.82,210.799,3.581
67181.7,48975,89899.4,32808.4,26930,79841.4,3571.71,254.165,3.639
68172,47406,94243.8,28278.1,21278,87096.3,1562.87,139.287,3.639
86228.8,55394,102016,28797.6,20090,93941.2,2982.56,167.814,3.663
91634,59438,101035,43082.5,31690,89096.1,2132.17,111.16,3.679
115501,65013,116430,85034.8,51049,109167,16593.1,185.999,3.73
85230.2,55463,100709,37936.9,26583,93527.1,8414.9,85.8367,3.74
54447.2,40863,87322.3,40255.8,33378,79040.2,1436.07,221.976,3.749
87818.8,54246,106096,38814.4,25946,98039.7,2847.18,57.0528,3.783
98162.4,60266,106746,45105.8,31155,94882.2,2576.82,12.5506,3.786
82134.7,56045,96043.9,35157.7,25936,88837.8,2525.37,140.284,3.79
66441.5,42768,101812,42722.2,31560,88714.8,1084.83,6.28867,3.816
60423,40738,97203.7,27392.8,20026,89644.3,3704.68,109.996,3.819
60869.9,45793,87113.1,35482.2,28925,80392.8,344.908,90.6073,3.888
55711,36709,99460,45711.1,31481,95159.7,6068.62,87.581,3.901
68011.6,48996,90970.9,21670,16392,86637.5,484.815,14.2781,3.919
108929,62455,114302,58081.1,35171,108226,7952.41,116.077,3.968
80795.6,50155,105573,50043.2,33046,99244.5,2040.83,211.336,3.985
77258.6,51335,98630.9,34883.9,24615,92876.5,3236.31,221.857,3.995
97912.3,66257,96846.9,32125.9,23561,89359.5,1249.03,183.298,4.047
67961.5,49502,89974.6,32633.6,25102,85199.5,1024.6,206.633,4.057
82263.9,55088,97866.1,46528.6,34568,88211.5,998.722,180.134,4.063
81041.1,58614,90611.6,38561.6,31526,80161.6,939.649,139.328,4.086
76864.1,56120,89760.6,29889.6,23333,83951.7,1005.5,222.534,4.226
65550,43988,97660.4,32789.6,25036,85832.5,1387.35,236.819,4.294
85969.7,48389,116434,84168.2,50513,109201,25575.7,-76.4116,4.397
85079,60212,92601.7,51749.9,40712,83304.2,1778.72,244.743,4.426
88101.5,57369,100644,37624.9,26724,92268.5,13834.4,179.82,4.427
84191.3,49659,111109,58079.6,32502,117110,3013.51,-47.3681,4.531
59675.2,38875,100601,60643.4,37110,107096,6446.23,148.506,4.534
80255.2,57947,90765.8,42815,33190,84541.2,2188.5,233.056,4.551
64951.1,48291,88145.6,31114.2,24687,82598.1,906.248,165.83,4.619
85758.4,56664,99185.8,48601.8,36069,88307.6,2445.14,200.179,4.625
71785.8,52298,89956.7,25612.1,20298,82693.5,469.832,149.959,4.638
77190.2,50014,101146,44801.6,32846,89390.5,10536.1,136.577,4.659
82021.5,54828,98040.4,41536.6,30453,89388.2,864.459,184.383,4.663
88744.4,54855,106024,53511.9,36039,97310,2754.23,223.479,4.712
77464.5,57142,88843.8,36609.3,27186,88252.3,689.508,193.935,4.721
74157,44730,108651,58510.1,39630,96758,3093.23,203.847,4.729
78159.9,51083,100274,38332.3,28939,86808.4,1014.37,242.673,4.971
57712.9,44854,84324.1,28879.5,24466,77358.2,479.094,89.5385,5.041
61854.1,41870,96815.7,35961.9,24266,97123.5,2290.61,236.229,5.097
120326,61692,127824,68994.1,36113,125207,2416.35,3.55112,5.121
61314.5,40388,99492.6,32413.7,24056,88304.9,5609.85,92.9111,5.226
72780.6,53966,88384.4,26659.6,21431,81525.1,1615.06,206.594,5.25
82303.4,53300,101198,59315.9,41048,94701.9,3690.55,49.0473,5.256
79976.3,60330,86877.6,27211.1,21886,81481.5,285.844,113.931,5.359
74586.4,51105,95648.1,26684.6,19977,87540.7,1119.08,138.256,5.434
67878.6,48000,92677,29216.5,22316,85800.8,430.477,100.142,5.576
74923.8,44994,109130,39770.6,26250,99291.8,3177.08,252.071,5.775
76940.9,55050,91596.7,26268.8,20798,82775,620.484,209.839,5.781
66380.7,47603,91387.6,27927.1,22103,82804.7,1481.53,245.293,5.805
60164.6,45031,87560.8,44364.8,34879,83359.4,906.552,217.77,5.91
66658.8,46270,94414.4,29954.3,23326,84158.8,1620.93,221.963,5.952
60147.9,36042,109368,37944.7,21738,114396,2945.92,231.416,5.975
55448.1,44631,81419.8,47360,36647,84694.2,4848.68,249.841,5.999
73779.3,54222,89174.1,26766.5,22734,77160.5,963.417,188.617,6.014
84023.3,54273,101460,68160.3,43033,103803,1107.8,153.097,6.351
67445.4,43870,100755,37658.4,27978,88211.5,454.875,91.1301,6.402
84895.8,55666,99948.5,35100.8,25850,88989,776.935,158.949,6.498
76492.5,52275,95896.9,39923.5,29955,87345.3,695.612,135.104,6.53
90494.7,56712,104575,39802.6,27585,94562.4,1892.64,146.156,6.61
80186.1,57523,91356.1,41965.6,31499,87312.5,2589.72,253.17,6.631
108853,63894,111651,57060.1,37010,101040,1749.08,244.745,6.71
72792,51416,92782.4,25424.1,19233,86632,1079.41,133.489,6.729
68067.1,42662,104563,53423.8,38718,90427.7,1371.21,162.62,6.801
68867.4,48247,93545.6,26651.8,20887,83624,927.828,241.089,6.802
115411,63379,119339,54107,32247,109962,27107.4,95.2076,6.817
76997.1,58244,86637,25410.8,21368,77935.5,711.451,189.693,6.883
66275,49995,86876.7,22063.1,18255,79207.1,950.296,215.118,7.524
73251.8,52474,91485.9,23148.1,18798,80701.7,655.998,128.217,7.537
89892.8,64031,92005.7,45513.8,35362,84350.2,779.679,238.979,7.839
78146.2,58000,88299.9,24410.9,19736,81059.6,888.627,184.912,7.855
94468,57594,107495,49870.9,34058,95963.8,2471.27,54.9575,7.865
79516.5,57944,89935,40633.3,32373,82258.2,553.318,148.894,8.078
66884.6,50157,87392.5,23299.4,18320,83348.7,2117.41,-20.2792,8.127
71432.4,48631,96263.6,33793.5,26563,83375,1402.47,192.298,8.238
78954.9,58744,88083.7,29896.6,24261,80759.4,931.025,237.909,8.241
62609.6,42023,97641.3,34919.8,25763,88829.1,1547.51,226.208,8.45
58657.6,42510,90430.1,57890.8,41994,90344.6,2542.31,149.293,8.538
67437.1,49039,90123.3,27071.5,22123,80195,841.354,172.195,8.605
71655.1,49511,94847.4,25133.9,18807,87583.2,1527.93,35.9395,8.911
81018.3,57154,92900.1,29854.5,23302,83964.7,614.276,111.79,8.938
72698.6,48750,97730.7,37735.6,28158,87827.3,1492.09,227.802,8.992
65982.4,51255,84366.9,37273.1,28691,85139.2,1063.58,175.36,9.021
65600.9,45291,94924.4,28041.8,21110,87055.7,1664.61,28.5105,9.114
74265.7,54997,88497.1,41102.1,31913,84406.6,1005.32,229.954,9.128
74398.7,52886,92194.4,26531.7,20958,82965,562.898,107.553,9.246
65097.8,47243,90304.4,39305,30031,85774.4,520.009,-54.0942,9.369
61926.3,43406,93498.7,27219.7,21546,82793.4,1034.65,178.012,9.525
85053.1,54534,102212,33103.2,23930,90658.2,9613.31,-185.602,9.686
72476.6,49388,96173.8,37069.5,28113,86415.1,1089.95,245.848,9.696
77716.1,54645,93205.2,29825.6,23565,82947.3,1488.13,101.132,9.832
76570.8,49853,100659,41764.3,30448,89893.1,1968.22,246.321,9.919
70437.6,46733,98778.1,33721.7,24416,90513.9,1437.85,212.965,9.929
70327.4,50801,90726,42074,33945,81230.2,1328.98,199.193,10.244
68083.1,53930,82734.9,25137.1,21418,76915.8,452.454,158.97,10.572
77532.2,51743,98199.7,43992.8,31487,91565.1,1181.27,179.062,10.691
70493.8,49124,94045.3,29655.6,22136,87798.6,3166.52,237.232,10.876
73710.1,53481,90324.9,32749.1,25924,82789.8,716.672,135.103,10.993
59565.8,45588,85630,28495.7,23896,78151,405.72,123.993,11.004
69551.4,52427,86942.2,23277.5,18847,80942.2,2630.8,231.437,11.055
74999.8,56041,87707,37173.2,29732,81938.2,508.185,79.9966,11.306
73126.4,49723,96382.2,44140.2,31999,90402,1009.32,258.044,11.326
99597.2,69786,93531.7,44321.2,33966,85515.9,730.235,187.042,11.493
69752,50388,90721.4,38145.9,30028,83253.3,1977.15,232.01,11.502
99189.9,61276,106086,50274.1,34225,96267.8,6972.67,215.252,11.657
81672.6,57032,93850.8,31204.7,24341,84015.9,737.561,206.651,12.082
111649,78579,93117.1,84838.3,55027,101041,855.931,182.264,12.175
75420.9,56348,87718.9,35302,28353,81598.2,1118.56,224.116,12.192
87900.8,64806,88891,52423.8,41686,82417.3,840.508,207.175,12.787
77888.6,54755,93224.5,36848.8,27739,87058.7,986.941,247.975,13.053
79193.5,55607,93334,53522,36503,96091.3,761.578,148.88,13.165
70886.7,49378,94083,28534.7,22610,82709.1,536.045,121.335,13.263
74536.2,51675,94529.4,29019.1,22358,85061.1,787.885,93.2282,13.328
68239.6,48534,92144.7,31802.2,25474,81816.2,1307.48,249.544,13.576
98424.6,66476,97032.8,42988.9,29525,95421.6,1115.57,154.157,13.6
83478.4,58334,93784.8,45248.6,34702,85453.6,818.448,248.516,13.746
88215.5,57256,100973,42834.5,30101,93259.4,1178.74,154.682,14.254
52846.6,41671,83111.9,45578.5,36171,82580.9,1723.19,121.787,14.346
89749.9,60175,97745.8,47262.5,34863,88844.8,942.573,211.938,14.432
66502.3,48547,89774.7,35265.4,27975,82614.9,521.105,190.766,14.5
67994.2,51670,86240.9,31562.7,25942,79735.3,850.89,229.434,14.958
114127,71958,103941,57677.1,40006,94484,648.683,140.407,14.962
106630,55730,125392,75808.2,44526,111579,6325.6,40.3941,14.975
69139.5,50535,89663.1,32254.6,25271,83646.7,602.87,99.6003,15.215
72891.6,53806,88782.4,34264.6,26538,84617,1594.14,233.095,15.58
75204.3,55058,89516.3,45563.7,34930,85487.1,706.019,156.304,15.599
69160,52186,86852.2,20092,16330,80633.8,2023.78,238.897,16.242
70822.1,51398,90303.1,56128.8,43938,83719.3,1264.76,145.667,16.252
65956.6,49582,87179.5,30589.3,24839,80707.7,1253.86,241.598,16.679
98844.1,55178,117399,40232.4,22314,118162,1090.85,241.078,16.695
82950.2,63203,86012.1,33947.2,27275,81567.8,1251.46,179.588,16.721
67492.6,48006,92138.3,24715.1,17990,90034.9,8362.27,-27.5798,17.016
56415.6,34340,107666,44949.8,25656,114820,23938.6,-564.964,17.054
83089.3,61576,88432.8,40127.1,30949,84971.1,1347.25,185.411,17.655
67676.5,39490,112313,58815.1,39870,96676.9,3478.38,178.381,17.726
73238.2,54338,88331.1,27805.4,21934,83079.1,670.536,139.876,17.755
61332.8,49282,81561.3,59126.3,47046,82364.1,4691.75,191.551,17.856
69452.6,52673,86413.3,30839.6,25213,80161.3,929.135,187.029,17.908
70309.1,52810,87252,36940,30554,79233.5,1263.98,242.127,17.925
89601.7,64250,91395.1,37192,28583,85274.9,2049.93,221.935,17.969
70458.8,47522,97167.4,39882.2,29654,88140.5,1570.33,250.057,18.046
102556,61302,109639,40878.2,25186,106368,19386.6,-50.5647,18.126
104485,69410,98653.2,117124,75686,101417,796.736,49.7676,18.424
71405.8,54848,85320.3,31132.9,26148,78029.9,1100.68,189.138,18.582
91324.6,64313,93061.3,40817.4,30329,88199.7,1304.65,237.884,18.663
76922.6,54010,93338.3,29903.6,21594,90755.1,28134.3,-86.1199,18.663
71991.8,50571,93295.6,56582,44495,83338.7,2175.69,214.507,19.043
75085.7,55420,88791.4,30248.4,23329,84974,1681.4,237.329,19.32
67614.2,37211,119082,81407,55759,95681.3,3958.62,220.75,19.337
65125.9,47903,89098.6,30400.5,25058,79508.6,327.94,82.6584,19.445
74334.8,56333,86478.8,21456.2,17360,80999.8,268.876,105.982,19.624
77365.7,49992,101421,40151.3,28741,91554,17551.1,210.846,19.863
107665,61133,115419,59355.7,37712,103148,8427.76,166.926,19.999
58777.6,45141,85333.8,26022.4,21309,80032,685.491,231.035,20.081
56149.6,44783,82170,25431.9,21403,77872.5,587.469,188.111,20.259
82476,56602,95493.9,40598.2,29454,90332.2,1068.25,240.02,20.333
62118.6,47982,84844.4,31294.4,25482,80484.6,1281.87,211.916,20.474
100698,58335,113128,65223.6,41183,103793,2248.57,136.062,20.585
88176.7,58333,99064.9,38580.4,27008,93616.8,1974.58,241.55,20.876
113658,73857,100853,61616.9,39369,102571,23390.1,150.042,21.552
72865.8,56447,84598.5,32280.3,26987,78390.4,1012.38,196.033,21.678
84182.9,54963,100377,48654.8,35319,90281.3,3112.51,245.185,21.766
67161.2,38151,115370,67009.8,45235,97083.1,818.576,243.216,21.81
85675.6,53794,104377,47707.1,30626,102088,2324.97,105.317,22.51
61126.8,46379,86375.4,19191.9,15803,79590,582.576,132.462,22.741
66622.4,51762,84350.7,31114.2,26610,76629.1,856.476,256.464,22.919
70236.2,49979,92098.6,41667.6,32191,84828.9,1280.8,256.436,23.224
87748.1,56086,102533,46300.8,33510,90551.1,728.88,178.562,23.537
82410.6,55009,98181.4,33689,24765,89151.7,1099.4,209.808,23.656
67968.3,49193,90548.9,31386.4,25001,82274.3,700.698,182.804,23.666
76493.2,57685,86904.1,38890,31629,80581,950.102,255.398,23.819
66284.9,44157,98377.3,31549.4,24272,85185.6,1143.78,181.185,23.861
61664.1,46786,86376.7,24830.5,20802,78227.7,901.363,174.311,24.177
75933.9,44950,110710,40807.3,23014,116205,4387.02,148.642,24.219
62339.8,43711,93466.1,19858.8,15410,84456,9322.07,-76.4029,24.313
96128.6,58009,108602,51936.3,32569,104507,2757.92,232.489,24.423
55701.2,44698,81668.8,28144.7,24490,75316.2,397.495,173.814,24.54
69874.4,50470,90732.9,27298.4,21510,83172,761.585,245.34,24.559
82970.7,61399,88561.2,40434.4,31983,82853.7,1210.07,245.84,24.881
77402.2,50026,101400,40277.6,26014,101470,2805.09,-40.9944,24.941
64467,48360,87363.7,33814.6,27121,81710.5,761.662,242.16,25.297
76411.9,48037,104247,51611.8,38537,87771,5657.8,206.858,25.329
