"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-530_30 Blue E-A","Comp-582_15 YG D-A","Time"
76570,43924,114245,70400.5,43708,105559,1314.85,74.1135,1.74
74477,49060,99488.8,67762.5,50616,87736.7,3788.09,47.4509,1.741
88439.7,54402,106540,72772.4,41550,114783,27326.1,178.933,1.748
85244.6,48247,115792,53120.3,32963,105612,32548.4,169.05,1.759
65958.9,44973,96117.3,45259.5,35328,83959.7,16302.7,34.9681,1.762
78357.5,49728,103267,51994.8,37084,91886.8,18224.3,82.0117,1.763
69467.8,49087,92746.4,28070.6,22043,83456.8,4881.41,57.449,1.772
56547.8,42603,86987.2,37119.4,30598,79503.8,15639.7,65.7517,1.776
105882,66899,103724,75753.6,51631,96155.2,1348.89,21.1113,1.785
70316,48025,95954.8,51659.4,37268,90843.4,3704.52,52.2264,1.803
84489.2,54856,100939,77938.4,52357,97556.6,4358.08,55.3634,1.803
102123,60967,109776,60846.2,39475,101016,3311.71,103.662,1.806
70316.7,51603,89302.5,41638.7,33411,81674.8,17118.8,187.024,1.836
75276.5,47043,104868,49227.4,36991,87214.9,1448,18.9848,1.847
82211.5,53924,99914.9,51200,37016,90648.4,22884,49.3753,1.859
75686.9,48222,102862,50030,35550,92229.7,30678.1,226.943,1.863
93949.7,51827,118801,70481.6,46135,100121,19135.6,167.282,1.864
97912.3,62110,103313,66402.2,45559,95518.6,37324.1,113.616,1.871
78478.4,53271,96547,46575.4,35315,86432.5,1408.09,24.2874,1.88
82077,52411,102631,47515.3,32406,96092.1,26436.1,177.402,1.881
72106.5,49419,95622.6,41262,31595,85587.8,16990.6,198.693,1.905
68631.8,49094,91617.2,33746.7,27490,80451.9,2268.1,38.0109,1.917
100581,69939,94249.3,75567.2,53155,93168.5,3955.91,74.9999,1.918
96973,62774,101240,58025,40490,93917.6,1713.92,21.6173,1.921
80295.5,54457,96631.2,48877.1,37364,85729.9,19611.8,152.41,1.922
92090,53468,112875,79536.6,45388,114843,8566.35,145.187,1.947
51833.5,33028,102851,40744.9,23036,115917,15107,132.567,1.957
96883.3,58697,108172,62960.8,43060,95824.4,22372.2,21.849,1.978
52684,38471,89748,44401.5,32991,88202.8,25057.3,103.292,1.98
109757,64943,110759,66161.2,41595,104242,1337.65,2.03205,1.987
51395.8,34802,96783.9,44485,32982,88392.6,1870.73,52.347,1.992
73023.8,55538,86169.6,54915.1,45018,79944,15968.6,206.71,1.994
103939,68103,100021,54323.9,37351,95316.6,1199.1,22.1812,2.013
96475.2,64182,98510.4,63669.1,44082,94655.8,2609,36.3985,2.021
74888.1,49734,98682.3,49438.7,37494,86414.3,23980,108.663,2.039
84493.8,55330,100079,61946,42626,95239.9,14035.5,24.5171,2.049
78206.3,57662,88885.7,50054.9,39054,83996.5,22648,99.2108,2.055
79004.3,52806,98049.9,73463.5,52870,91063.1,7241.12,48.8139,2.056
96602.1,63314,99992.3,69616.6,50218,90851.7,21585,62.1808,2.061
70233.1,50055,91954.8,38955.5,29391,86863,9010.99,78.9075,2.072
83150.1,54518,99954.6,40926.6,27950,95963,5510.51,72.2477,2.095
102967,71794,93991.8,65907.7,45994,93910.6,2400.28,23.1622,2.126
79825.1,55165,94832.2,47477.8,35389,87923,19406.6,89.884,2.127
96965.4,60930,104295,52898,36118,95983.3,3672.17,35.2685,2.131
105450,72256,95642.9,66410,48424,89877.8,17597.3,77.2829,2.132
65968,43558,99253.4,78694.2,58410,88294.9,19393.6,78.2248,2.142
98103.8,60426,106400,103342,65438,103497,35274.7,130.711,2.152
70296.2,51346,89723.3,38395.5,29198,86180.1,1240.48,20.5884,2.163
66826.8,47031,93120.7,42837.6,32083,87504.4,1359.47,3.09061,2.168
67948.6,40551,109814,56669.3,38751,95839.6,8594.13,60.9149,2.184
71617.8,51410,91296.4,40802.6,31234,85613,8893.4,38.6352,2.19
100595,67545,97603.1,100008,71652,91471.3,64886.2,113.394,2.199
69033.1,48583,93122.1,59815.1,44195,88698.8,30167.9,103.486,2.202
76813.2,44730,112543,101755,52922,126008,13201.5,65.382,2.211
84391.9,54334,101791,44898.4,30862,95342.5,1911.73,1.9943,2.214
91767,52824,113851,96849.5,64449,98482.9,32621.2,96.4351,2.234
74794.6,52585,93215.6,34706.1,27124,83855.6,9528.37,165.793,2.235
95099.6,59905,104039,77171.6,53181,95100.1,32118,197.698,2.236
51813.8,32761,103650,43013.1,28868,97648.1,1932.47,47.5729,2.244
102874,72322,93220.9,61035,46070,86824.2,1735.39,36.9859,2.248
99609.4,64483,101236,104771,74211,92523.8,17304.7,178.532,2.252
69230.7,48846,92885.8,63111.4,45226,91453.3,27899.2,120.596,2.263
99006,63827,101657,66223.6,46979,92382.3,31178.3,57.84,2.265
92130.2,57372,105240,66417.8,43089,101018,7431.39,83.2514,2.271
107994,65639,107825,54222.5,35267,100761,2881.48,25.7805,2.271
97004.1,63164,100647,62634.8,43585,94179.9,11580.1,88.8086,2.289
59738.3,44763,87460.8,41777.6,34326,79762.7,4145.14,23.0474,2.292
117849,70370,109754,77100.7,46614,108398,5198.66,98.2382,2.299
65379,45399,94378.2,58271.5,44247,86308.2,30491.4,177.665,2.324
61506,43055,93621.2,43780.6,32706,87727.2,5199.31,39.4081,2.328
56279.5,40410,91272.8,39711.4,31402,82877.6,5614.34,100.861,2.336
63038.2,42199,97899.8,40790.1,31059,86069.1,25547,78.3502,2.359
89031,57257,101904,99269.8,69796,93210.9,14459.5,69.0093,2.361
102140,70203,95350.1,44947.5,34575,85196.8,1860.51,23.7277,2.367
82181.1,55155,97648.8,46849.9,36079,85100.9,15013.8,115.613,2.38
100640,64935,101571,76378.4,53459,93633.1,30623.9,53.1064,2.381
83267.9,53731,101562,58752.7,43407,88705,2161.29,35.8979,2.387
69594,42310,107797,76217.7,52262,95576.2,11334.3,122.745,2.387
100765,62047,106432,73976.8,48943,99056.9,16176.3,36.5664,2.387
167183,103057,106315,143483,90493,103912,27545.6,134.929,2.388
58380.2,41221,92816.8,40244.9,30617,86144.6,14921.9,174.449,2.399
96944.8,64248,98888.3,73940.1,50101,96719.4,28901.4,191.02,2.405
91846,58939,102126,72252.2,52591,90036.7,2773.45,41.6876,2.405
111983,67858,108151,88780.4,59506,97776.9,4486.33,41.575,2.407
60445.8,39040,101470,54096.9,38860,91232.5,3914.9,28.8926,2.418
81253.1,49482,107615,72271.7,46750,101313,24037.6,147.879,2.442
89103.2,59818,97620.5,58170.1,42298,90128,44762.2,241.917,2.444
62698.5,39486,104062,70957.4,51402,90468.5,4841.48,63.8117,2.444
80487.8,57678,91453.4,53357.5,40647,86029.3,10145.1,48.0929,2.451
97679,57010,112287,70012,42534,107874,6823.06,80.1114,2.451
68650.8,45886,98049.5,76518.8,53866,93096.5,8049.71,59.8907,2.455
75240.8,48728,101194,49580.7,33861,95960.6,22419.8,86.5059,2.464
78063.4,54291,94232.2,62349.3,47679,85700.7,14665.7,217.926,2.468
70883.7,52923,87777.2,43088,34351,82204.7,17349.2,240.539,2.471
62305.6,46794,87260.3,34726.4,29139,78102.5,1575.37,41.7664,2.472
76313.9,52559,95156,33628.1,25231,87347.1,24226.9,156.347,2.478
89903.4,57497,102473,104192,63028,108338,41277,153.636,2.481
102564,61688,108962,94704.5,62341,99558.1,5911.14,84.4113,2.487
96099,53022,118780,69092.4,44254,102319,27783.2,15.6632,2.49
78869.8,54622,94628.7,41024.9,30266,88832.6,13027.6,189.943,2.493
66017.4,47430,91219,41683.2,32454,84173,8220.62,120.829,2.494
103630,63559,106853,131246,75751,113547,41753.3,100.075,2.498
68077.8,46698,95540.4,46591,37299,81862.4,1355.77,26.9409,2.513
103739,64541,105339,74503.3,53440,91366.9,16355.3,52.9846,2.515
97673.7,63720,100457,84151.1,54353,101465,8963.11,-5.35934,2.519
102070,70512,94867.2,87772.6,56160,102426,3339.53,50.1304,2.52
118533,74139,104778,127947,78630,106640,31955.7,101.249,2.526
121706,66434,120061,72370.7,38818,122183,28573.6,38.9312,2.53
80856.4,49858,106282,109566,74330,96603.1,8425.59,95.376,2.534
119394,63873,122502,163997,100745,106682,26081.8,59.7651,2.538
96748,65165,97298.8,78714.5,56400,91465.1,20495.9,71.7924,2.54
84353.9,51858,106603,49541.7,32614,99551.3,20010.6,110.514,2.543
76497,53221,94198,55084.4,43305,83362.4,10907.5,160.933,2.544
58601.3,42675,89994,45010.7,35427,83264.7,32189.3,148.933,2.56
61875.4,41192,98443.1,58308.1,44257,86343,10807.1,89.3894,2.563
70268.8,43330,106281,61903.1,41114,98674,22004.8,118.333,2.576
63420.5,42523,97743,61321.3,44694,89917,8150.25,63.0641,2.586
125149,71762,114291,105131,65338,105449,13099.3,34.6487,2.602
74116,47082,103166,53342.6,33498,104360,23821.6,175.454,2.607
57589,41699,90509.4,49788.2,39291,83044.9,2760.4,33.2085,2.617
66621.6,45621,95704,41248.7,29829,90625.8,12327.7,136.459,2.619
98135.8,64312,100004,65793.8,46417,92894,27199.8,143.432,2.621
63481.3,47624,87357.4,34510.3,27093,83478,4273.57,34.169,2.626
78679.8,55648,92660.2,96849.5,73432,86435.4,22765.1,256.613,2.634
111186,70454,103424,41045.9,28014,96022.9,2155.78,5.68825,2.64
89688.4,56008,104946,54071.2,38801,91327.7,22844.6,193.008,2.641
93803.8,59816,102774,103700,72012,94374.5,34762.2,67.6743,2.643
63202.4,41339,100197,61560.7,42059,95923.4,15572,62.5761,2.645
93034.6,64291,94836.3,83317.3,58583,93205.9,42169.4,215.587,2.654
78020.1,54166,94397.3,49472.3,38102,85093,25156.2,206.636,2.674
99191.4,56550,114953,60310.4,39554,99926.7,9441.49,16.8692,2.68
88255.8,60440,95697.1,67165.8,50065,87921.3,1778.35,34.3331,2.681
55100.8,36621,98606.9,49589.3,35472,91618.3,5451.04,47.8716,2.689
76294.1,53014,94314.9,37439.2,28534,85989.2,2348.82,54.4356,2.709
83128.8,53255,102299,74940.8,52339,93836.8,3924.55,81.3619,2.713
82615.8,59070,91659.2,47961.4,36695,85657.4,10820.9,66.0685,2.715
51717.2,27436,123536,42843.1,24565,114299,1574.15,59.7865,2.735
101235,62116,106809,50473.8,35612,92885.8,2438.33,30.0497,2.737
93239.1,65075,93899.6,57346.4,43827,85752,22191.1,156.481,2.739
93852.4,50671,121385,82668.3,37451,144662,26053,88.387,2.742
66174,48122,90120.5,39631.8,31482,82501.4,11295.3,-4.98268,2.749
144902,82027,115771,136193,83574,106798,38091.3,95.5454,2.77
88453.4,58199,99604.5,63040.4,45127,91550.8,18760.5,229.316,2.77
91102,63576,93910.6,68540.9,50049,89750,14929.9,162.788,2.787
107797,52891,133569,87225.1,37535,152295,4265.39,50.0695,2.791
74489.9,49479,98663.4,74141.3,55223,87987.4,19926.1,215.99,2.8
68203.2,49431,90424.3,77830,59119,86277.9,15902.9,246.464,2.821
98074.2,70362,91347.5,55768.4,40958,89233.9,5908.61,27.7015,2.841
65575.8,48459,88684.8,37392.4,30054,81538.2,1330.85,25.3525,2.863
85431.6,57247,97801.6,72188.2,53759,88002.5,32258.7,117.659,2.864
66175.5,41793,103770,56833.9,39613,94026.4,21013.8,105.148,2.879
93769.6,62194,98808.3,67516.8,45650,96928.4,14065.5,203.125,2.88
59844.7,44959,87234.6,41527.2,33698,80762.3,11143.3,185.297,2.89
91992.7,50575,119206,76226.3,54827,91115.1,26874.1,195.393,2.891
76304,44076,113455,78133.4,48581,105402,25520.4,209.792,2.899
70233.9,51128,90026,33703.8,27157,81334.9,901.643,1.53072,2.905
79277.1,53831,96515.1,45711.1,33395,89705.8,20971.4,53.2111,2.923
76043.3,52598,94748.4,44369.5,33746,86167.3,2485.41,50.7166,2.931
99335.8,65751,99011,85754.8,57383,97938.8,31391.9,161.706,2.955
99626.1,60930,107157,88714.9,59886,97084.7,23920,76.3372,2.965
77254,56477,89645.7,48854.5,36525,87658.6,20800.6,212.222,2.978
76005.3,44266,112526,100952,62282,106226,40557.3,111.283,3.005
74417.7,51862,94038.7,46013,32530,92699.2,5000.14,50.5512,3.006
81270.6,49217,108218,82354,57693,93549.5,51367.1,88.8425,3.012
69461,46478,97943,65414.7,50058,85641,27273.4,198.547,3.047
118001,73686,104949,69467.6,46578,97742,1208.32,28.0105,3.05
90295.6,62238,95080.4,55841,40279,90856.1,1753.35,35.9247,3.054
82526.9,57634,93841.9,76953.2,57566,87607.4,25768.4,116.496,3.054
77364.2,51895,97700,38438.4,28859,87289.9,1289.07,11.0452,3.065
108481,74445,95498.7,81411.7,60352,88404.7,3647.74,77.6702,3.087
111495,59807,122175,100260,55803,117748,40405.6,30.2033,3.093
123623,69764,116131,91940.9,56524,106600,24366.1,142.558,3.093
58802.7,38742,99470.7,47301.5,35834,86508.7,1549.39,19.5081,3.117
106318,73248,95124.1,78344.8,55948,91771,4807.63,44.2039,3.118
67063.9,44195,99447.9,56708.3,42819,86794.1,6576.24,62.1076,3.127
69039.2,49359,91666.2,45931.9,36011,83590.9,1222.39,26.9496,3.132
81833.8,54931,97632.6,87991.8,59415,97056.8,16768.9,172.737,3.15
66856.4,46316,94600.2,45041.1,33137,89079.1,12553.6,118.425,3.172
68314.9,49303,90807.5,72265.4,53187,89044.1,2216.11,26.8843,3.176
89214.1,54152,107969,62623.1,40369,101664,10516.8,62.9085,3.194
92718.5,63184,96169.9,62350.9,44524,91775.8,675.851,16.9156,3.195
64471.6,45746,92362.4,40809.6,32514,82256.8,13576.9,89.2073,3.22
103965,64924,104945,58617.8,39313,97717.7,32644.9,179.114,3.221
73238.2,47839,100331,91559.5,65746,91267.1,17169.9,108.581,3.223
69234.5,48076,94378.7,55911.2,42101,87033.4,13084,53.1997,3.234
65228.5,48543,88062.5,34722.5,27778,81920,2613.07,29.5082,3.243
70993.9,46958,99081.2,42243.2,30899,89596.8,9296.5,174.289,3.262
80000.6,53334,98303.6,70814.6,48626,95440.9,23753.1,107.618,3.264
74583.4,46246,105693,41140.3,29818,90421,5243.77,-25.2548,3.266
105035,67199,102436,60340.8,39810,99334.2,2203.41,35.8951,3.272
67009.2,48386,90760,38232.5,29010,86370.4,20552,74.4387,3.279
93508.1,62599,97895.3,58388.5,42871,89257.2,1318.66,45.4933,3.282
93927.6,62112,99105.5,90721.8,58344,101905,31844.7,111.326,3.29
63675.1,38570,108193,71215.6,46211,100997,1104.34,38.0874,3.299
65238.4,44822,95387.6,38103.8,28886,86449.1,27432.8,87.7662,3.303
77076.9,56135,89985.1,51178.9,40547,82720.3,7704.78,66.8034,3.312
118639,75839,102522,76756.7,45499,110559,5063.89,91.357,3.321
91019.9,65773,90691.9,63748.6,47536,87887.7,26587.4,82.5218,3.325
72941.8,46990,101730,79697.3,56622,92244,12919.9,64.3405,3.334
