"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-530_30 Blue E-A","Comp-582_15 YG D-A","Time"
85383.7,55027,101690,87358.4,60135,95204.5,32873.4,1695.43,1.6
69934.4,48582,94340,48041.8,36478,86311.3,21380.7,931.924,1.609
72301.1,51742,91576,46137.8,36718,82348.9,34489.6,1275.56,1.61
96959.3,58655,108334,98659.9,62363,103680,5154.29,707.211,1.656
69668.4,48525,94091.5,48498.8,37449,84873.3,16638.5,953.966,1.674
80863.2,52039,101836,81167.6,57331,92784,11633.4,784.695,1.695
89093.3,62351,93644.3,62859.4,45442,90655.2,23386,1579.45,1.702
115423,74602,101397,99024.9,67054,96783.1,6967.76,837.472,1.72
64260.3,44686,94243.4,60488.2,43886,90328.5,19647.8,885.398,1.758
57269.8,41948,89473.5,40352.5,31361,84325.8,23291.6,1161.82,1.773
74350.8,39647,122901,94056.3,56786,108549,13163.8,718.344,1.829
74504.3,56131,86987.9,37036.7,28619,84812.2,12549.5,1027.37,1.831
80342.6,54153,97230.7,57904.9,42292,89729.8,23869,1280.5,1.837
60735.4,42957,92659.1,52361.4,41408,82871.8,24108.3,737.765,1.881
112170,66106,111203,86932.6,53091,107310,33872,1075.26,1.919
108198,72294,98083.9,95760.6,61462,102108,6988.9,834.29,1.922
72103.5,42848,110282,66176,38168,113627,14308.9,942.989,1.932
116021,68320,111293,100744,61784,106862,11866.7,1619.43,1.949
94341.8,66606,92826.3,68496.5,50339,89175.1,28170.8,1470.49,1.955
88828,61426,94771.5,65013,46074,92475,11969.3,798.453,1.969
64388,46159,91417.3,56708.3,42754,86926.1,12907.9,1173.1,2
95442.3,61470,101755,69718.7,50174,91064.8,21085.3,1405.23,2.066
80801.7,56786,93252.2,64704.1,45706,92776.6,21135.9,1378.2,2.098
103346,56811,119217,61521.7,36747,109720,17666.8,1071.03,2.104
77323.2,46567,108821,82941.3,57363,94758.7,35310.5,841.968,2.142
61893.6,41310,98190.8,52962.8,38247,90751.4,23771.1,1425.2,2.147
81985,54460,98659,49644.7,35585,91429.3,25466.8,813.465,2.184
66060,41133,105251,61999.9,40224,101015,18876.6,1262.81,2.213
92377.2,46555,130040,128206,47999,175048,27600.6,1407.99,2.214
91409.8,54966,108988,93766.9,62214,98773.7,22467,779.743,2.226
73771.7,50458,95816.3,68091.7,47027,94891.3,30155.9,890.007,2.244
59469.2,44370,87838.1,49978.5,36594,89506.2,18276.4,1054.03,2.272
61943.8,44130,91990.7,36303.5,28218,84314.6,11550,1236.79,2.316
64070.3,43435,96671.1,49008.2,36043,89110.2,24801.7,1192.46,2.355
71875.5,47806,98532.2,66335.1,49390,88020.6,22229.8,780.818,2.364
92637.2,58757,103325,74134.3,45801,106078,28489,1086.22,2.394
100157,68923,95234.7,47606.5,35238,88539.1,24512.1,747.278,2.395
79303.7,46927,110752,89508.9,59915,97906.3,13155.7,733.715,2.399
74622.1,49807,98187.7,62254.9,42786,95356.9,21049.6,818.526,2.4
55941.3,40550,90411.1,39486.7,30614,84530,12300,1185.33,2.402
119005,64639,120657,71668.7,42626,110188,20201.8,1457.23,2.436
71404.3,51282,91251.3,39399.4,30614,84343,32427.7,1098.15,2.48
106891,62241,112550,94039.9,61273,100583,30306.6,1334.14,2.501
86779.8,62137,91526.8,49760.9,36196,90096.4,24429.5,872.894,2.508
74798.4,54907,89278.1,40409.5,32331,81911.3,18738.3,1080.5,2.541
87969.2,55002,104817,82866.4,51562,105324,45647.3,1475.7,2.585
110850,74680,97277.1,66393.6,47921,90798.8,14091.1,919.683,2.614
80560,58058,90936.3,52014.3,40441,84290.9,23504.4,1003.86,2.616
113169,70542,105138,102618,49006,137231,10131,1467.43,2.637
64554.4,44451,95175.3,70886.4,47783,97223.1,50855.4,1218.84,2.649
67627.1,48630,91137.3,36919.7,28902,83716.4,16118.8,1190.38,2.682
86451.5,57458,98605.7,71923.8,48666,96856.1,20318.8,911.854,2.765
84740.8,58566,94825.8,59257.4,42994,90326.4,17247.4,1545.41,2.775
81661.2,49894,107262,75681.1,48054,103214,12577,892.223,2.776
76798.8,51002,98684,47798.4,33310,94041.3,29426,1076.62,2.787
83242,54005,101016,61423.4,45009,89436.5,23137.4,1408.28,2.805
55537,39987,91021.4,49325.6,37451,86315.6,7122.54,1113.59,2.832
72925.8,44138,108280,85526.2,54807,102269,27618.6,1758.84,2.838
60252,41830,94398.2,52122.7,37770,90439.9,15577.5,1220.1,2.862
109499,56042,128049,109684,59683,120441,5570.21,764.424,2.873
104410,71546,95639,91653.9,64170,93605,24686.4,831.537,2.952
70836.6,48174,96366.2,43981.1,32330,89153.8,16615.5,1423.02,2.969
77659.8,57492,88525.6,51124.3,39580,84650.9,15248.7,1367.99,3.013
89029.4,58251,100164,61012.4,35759,111818,17733.8,818.214,3.035
77660.6,56359,90306.2,49704.7,39415,82644.9,29537.7,713.558,3.043
72241.8,45352,104393,60127.1,37409,105335,21115.6,1020.98,3.066
96963.8,51966,122284,89718.7,55502,105939,35743.6,1124.96,3.093
74947.4,40544,121146,66088.6,41804,103607,8763.42,1575.11,3.103
73873.5,48058,100740,64084.8,43438,96686.3,26925.9,1662.96,3.149
75102.4,50024,98391,55098.4,37473,96360.9,53213.6,1787.37,3.156
87634.1,57093,100594,44474,30441,95747.5,26788.1,1008.95,3.191
91909.1,57950,103941,89554.1,63962,91757.9,22282.9,1329.36,3.205
103039,59598,113305,99553,62190,104909,35872.5,1503.37,3.224
73426.6,50317,95635.4,85584.7,62784,89336.1,15867.8,1149.59,3.261
106466,53854,129561,123064,63642,126727,24160.3,1232.78,3.266
103745,64874,104804,79875.1,53706,97469.5,21828.2,843.915,3.278
66517.5,47921,90968.2,45376.5,33881,87771.7,3910.75,942.083,3.279
74727,52502,93278.5,64064.5,47442,88498.2,20951.8,958.452,3.286
80870.1,53287,99459.6,77165.4,54691,92467,31885.2,757.393,3.289
70284.8,46229,99638.4,39917.3,26265,99600.9,34762.8,1010.01,3.331
79529.4,53857,96775.6,68171.2,50861,87840.8,17610.6,781.652,3.371
102324,54920,122103,114182,63228,118350,51926.7,1492.25,3.398
74571.2,52135,93739.3,55609.3,42343,86068.8,26056.7,1161.64,3.403
87923.6,56755,101527,105072,71535,96260.8,39675.7,1764.94,3.462
72106.5,48279,97880.5,60417.2,36595,108198,21468.4,1528.7,3.466
60931.5,43198,92439.6,32884,24686,87300,21752.5,1165.1,3.48
84250.6,55694,99139,115787,80046,94798.3,21649.5,1522.33,3.515
120860,63311,125107,171239,85602,131099,35430.4,785.25,3.555
110973,65954,110270,70513.6,46502,99375.9,23794.8,1059.5,3.556
61774.3,42630,94967,45431.9,33294,89428.2,28079.1,1036.95,3.563
83616.7,58859,93102.2,56003.2,40207,91283.3,9558.92,869.631,3.565
97663.8,71759,89194.3,73447.1,50923,94523.7,38195.1,1611.34,3.608
71723.5,48903,96118.2,46097.2,33107,91250.4,33935.1,1658.79,3.616
89872.3,48574,121256,93137.5,62810,97179.7,23471.9,1314.98,3.629
102680,65626,102539,69685.2,48958,93281.8,31784.2,744.15,3.64
71514.5,48011,97618.7,77268.4,51819,97722.1,20162.8,1718.52,3.698
69984.6,48468,94629.7,64259.5,46920,89755.1,18039.8,1260.21,3.699
104198,64415,106012,81140.3,50011,106329,38599,906.412,3.711
100739,63083,104656,83586.4,54175,101115,33071.6,1146.87,3.712
96570.9,62751,100857,63746.3,45615,91585.6,31989.3,1390.74,3.724
94247.6,60958,101326,111407,79635,91683.3,13910.7,765.995,3.746
93657.8,64858,94636.9,63357.1,45550,91156.3,18677.5,982.982,3.801
65166.2,44162,96706,53696.8,37114,94817.9,12198.6,734.308,3.817
77422,53724,94444.3,74849.6,55569,88274.8,11539.7,823.391,3.883
93793.9,65211,94261.3,136090,91759,97197.8,34733.4,1706.97,3.905
66426.3,47382,91876.9,40225.4,30434,86620.6,26610.9,1370.42,3.921
98984.7,66590,97417.9,78010.1,56094,91141.2,40412.6,1288.42,3.933
95651.3,57015,109947,98329.1,66007,97627.5,26458.4,1545.33,3.955
106997,64378,108922,84807.1,52382,106104,50148.7,993.633,4.01
95352.6,62306,100296,94105.4,69862,88278.2,13131.7,952.607,4.028
72858.9,47123,101328,80510.8,57575,91643.2,22305.9,1118.42,4.063
84303,59354,93083.6,55614,35783,101856,7784.9,1752.73,4.072
135159,73953,119776,81499.1,50233,106327,23980.4,1543.37,4.087
77403.7,43142,117582,69796.7,45462,100616,35407,1561.17,4.12
95090.4,57290,108777,72182.8,47514,99561.6,9276.15,1338.17,4.137
72905.3,50357,94881,66225.1,48893,88767.9,22742.5,1383.92,4.173
67595.2,43595,101615,66821,40511,108099,29368.4,1456.63,4.191
105113,65469,105221,104335,67008,102043,27887,1627.39,4.192
106588,76243,91619.3,61775.2,43027,94092.1,34168.6,1066.23,4.235
83378.1,52639,103806,78033.5,57503,88934.6,27663.7,1635.35,4.329
98666.2,64225,100680,55801.2,38861,94104.3,20741,1191.14,4.333
61689.2,42281,95618.9,55681.9,41812,87275.6,17462.4,912.572,4.343
108653,57675,123462,129204,78006,108549,21925.7,904.858,4.368
75919.4,50935,97682.5,59127.9,41971,92325.8,32609.1,789.676,4.37
77211.4,57230,88417.4,44917.1,34810,84564.4,13843.1,723.6,4.411
95868.7,63207,99401.2,74321.5,47623,102277,17151.4,1226.88,4.411
88882,55503,104949,103906,64159,106136,43515.5,738.079,4.428
86884,55143,103259,63658.1,42607,97915.8,14338.9,1058.53,4.45
77418.9,55770,90975.9,60818.9,45742,87137.2,25357.1,1545.4,4.472
107136,72588,96728,77883,53329,95710.4,11176.7,1221.98,4.476
58406.8,41065,93211.9,52499.5,37700,91262.7,13467.1,1433.29,4.514
80599.5,51486,102594,53330.2,35907,97336,17273.1,1062.04,4.52
75707.4,52698,94150.8,65945.9,48702,88740.3,19507.9,1350.75,4.541
95533.5,61442,101899,82350.1,53610,100670,38938,1496.81,4.565
77518.5,46627,108955,60147.4,42359,93057.4,22625.5,773.372,4.592
88657.8,57059,101829,53373.1,38659,90479.8,29078.4,806.868,4.638
81535.8,47079,113501,114767,68539,109738,72749,1776.55,4.64
92745.8,61930,98146.2,56604.6,40090,92532.8,24200.8,943.929,4.697
76473.5,46529,107713,81313.4,55113,96691.5,25009.9,1000.59,4.704
95635.4,62898,99646.4,47815.6,33350,93962.2,7710.24,744.143,4.741
74988.4,53141,92479.3,53666.3,42121,83499.4,5342.64,917.609,4.755
85760.7,54388,103339,46486.4,31436,96912.3,16865,714.921,4.791
115219,66399,113722,89973,48210,122308,33363.9,1702.29,4.802
102923,60440,111601,73998.6,46161,105058,31079.2,1060.61,4.811
81834.5,45098,118921,112653,59358,124378,16939.3,1222.13,4.815
84320.5,59773,92450.2,46163.5,34080,88772.7,29841.5,764.948,4.83
81636.9,53478,100044,62110.6,42754,95207,18358.9,1322.2,4.836
79509.7,50114,103978,53665.6,36754,95691,17791.9,1126.14,4.937
85450.6,58940,95013.4,54016.6,38725,91414.6,9922.42,1707.01,4.944
76045.6,50826,98054.6,48597.9,36830,86476,11557.5,990.87,4.957
73709.4,43346,111443,71247.5,46834,99698.5,32863,1676.88,4.983
83774.8,56509,97157.4,82500.6,56624,95485.3,14268.7,1477.76,5.04
69192.7,43639,103912,51622.7,35103,96377.7,11318.7,738.076,5.04
82232,53772,100222,111224,74613,97693.2,33485.2,750.928,5.049
90652.8,58093,102267,74215.4,41712,116604,25052.2,1671.03,5.063
68850.7,49513,91131.6,59099,45460,85198.3,22130.5,1115.25,5.083
97204,65951,96592.3,66970.8,47842,91739.4,30949.2,918.045,5.143
67526.8,44599,99227.2,81379.7,56523,94356.3,15917.3,1168.66,5.165
66089.6,42559,101770,69659.5,48123,94865.3,22417,1556.2,5.171
82016.9,55326,97152.5,52850.5,40147,86273.1,14679.8,1218.56,5.333
64593.9,44110,95969.8,58517.2,40670,94295.1,30649.2,1005.51,5.336
78415.3,54467,94351.1,54705.3,41379,86642.2,13361.4,1063.89,5.408
103482,67347,100700,89423.9,65119,89996.5,49798.2,1586.73,5.414
65718,47271,91110.7,41921.9,33283,82546.4,24643.4,1027.64,5.429
68852.2,49188,91735.7,40642.7,30760,86591.6,16235.7,1353.61,5.447
73377.2,54184,88750.4,28487.2,21825,85541.1,17943.1,1032.85,5.483
112004,64578,113666,122139,76310,104895,47716.5,710.242,5.614
96937.2,61670,103014,73716.2,49526,97546.1,7733.9,1216.9,5.682
98590.2,72086,89632,113523,82970,89668.9,40673.3,1186.12,5.684
64093.1,41490,101239,56972,41542,89878.1,25866.2,1781.22,5.702
131691,87000,99201.4,70286.6,48081,95802.9,15230.9,1198.39,5.783
69621.3,47142,96786.4,51664.1,38082,88909.6,21144.1,1264.78,5.893
87898.6,58727,98089.8,58947.7,42219,91503.8,31043.8,1009.2,5.933
101476,65006,102303,56684.9,36362,102164,19232.9,1336.99,5.942
116373,62659,121717,99429.7,54431,119715,35242.7,838.263,5.959
82773.1,62684,86539.1,43758,35025,81876.5,42154.4,1091.68,5.965
86833,56099,101440,73623.4,53203,90690.1,24233.1,1383.83,5.976
99689.2,66135,98786.3,146039,100855,94896.5,72110,1297.47,6.019
110238,67557,106940,79191.8,54297,95583.8,32280.3,1030.85,6.093
88214,54059,106942,102758,65462,102874,33816.1,870.156,6.128
93037.7,61458,99211.1,68629.9,48042,93620.7,15227,1069.6,6.138
53102,40186,86599.6,41712.8,35246,77560.4,19831.6,1802.82,6.148
61111.6,43982,91060.2,36183.4,26618,89087,29778.2,1414.73,6.162
78287.6,54815,93599.5,51756.9,40162,84456.5,17005.8,1182.37,6.281
124749,68886,118683,67757.8,35686,124435,13388.6,1294.97,6.288
87001.8,61726,92371.9,74106.2,56519,85929.1,14371.8,1502.13,6.325
89217.9,59448,98354.6,67474.7,47601,92897.6,35745.7,1392.08,6.34
88980,57977,100581,64375,47012,89740.4,15569.2,1178.23,6.384
98144.1,68820,93460.8,76293.4,56696,88189,13069.2,827.531,6.412
127437,87314,95651.3,45069.2,31526,93689.5,15432.2,842.215,6.454
82922.1,54607,99518,78661.4,56530,91193.3,29415.6,1086.16,6.482
102240,55113,121575,88509.7,47204,122883,11075.7,1011.57,6.501
75148.8,50005,98489.2,57585.1,41917,90032.6,25761.7,1361.47,6.514
75068.2,51450,95620.5,58369,42094,90874.4,15752.4,1053.13,6.589
92546,51098,118695,141854,90359,102884,25649.4,746.673,6.612
83314.2,55199,98916.3,60428.2,43471,91100.3,18437.4,911.448,6.661
85916.5,53923,104420,63361.7,41747,99467.6,17823.4,1111.83,6.683
79625.2,54657,95473.9,53488.5,38889,90139.2,24092.8,1510.51,6.691
80535.7,48468,108896,77606.9,48600,104651,20056.7,1201.25,6.745
89330.4,54006,108402,90523.7,60214,98524.6,22265.8,1034.16,6.754
86871.8,54075,105284,113345,73254,101403,38016.2,1235.58,6.8
130902,82175,104397,92224.1,58235,103786,16401.4,986.312,6.845
80573.7,51577,102380,54849.6,40596,88546.2,22069.5,961.029,6.911
70873,49408,94007.8,51014.3,39852,83892.3,16207.1,1794.57,6.962
103346,55396,122263,103174,40300,167781,27242.2,1485.92,7.034
69443.5,50479,90157.2,43298.6,34619,81967,10210.7,1012.69,7.077
85880.8,53019,106156,82677.7,53622,101047,51518.9,1420.72,7.095
75373,51014,96829.2,62630.1,43882,93535.5,15047.9,1381.25,7.121
95042.6,59584,104537,52198.4,36076,94824.1,18723.1,839.879,7.122
59988.3,38699,101589,60201.2,43279,91160.7,7774.01,1461.23,7.174
98027.1,58349,110101,113168,70416,105325,29043,1719.53,7.203
91270.7,52469,114001,89920,58969,99933.8,41287.5,1171.24,7.206
95481.1,68542,91293.6,63396.1,47847,86833.5,11682.2,1058.17,7.207
77219.8,50510,100192,52913.6,39322,88188.5,20220.2,1795.9,7.26
82001.7,55724,96440.8,60827.5,43765,91086.3,16073.7,891.463,7.387
93987.7,52200,118000,96840.9,61429,103315,23183.5,790.826,7.393
79270.3,52584,98795.4,74649.9,52593,93021,22633.7,886.262,7.413
83489.8,52137,104946,55435.4,37220,97609.2,26973.3,1348.67,7.421
99375.3,63860,101983,78874.4,56172,92022.9,26190,1325.4,7.424
64653.2,41339,102497,55329.3,37883,95717.4,4964.84,864.633,7.524
102882,68051,99079.7,102763,68807,97877.4,42427.2,1034.95,7.676
107285,63366,110959,98190.3,65070,98893.5,18087.7,1085.31,7.75
112026,69627,105444,87435.7,58239,98390.8,33638.9,974.048,7.785
69324.2,45070,100804,71559.5,50595,92691.5,19214.7,1281.87,7.834
109974,55811,129136,53274.8,29691,117592,45965.5,1252.55,7.839
65917.8,46550,92803.2,51867.7,38218,88942.4,20853.8,1656.47,7.867
63908.4,45774,91499.6,55897.1,43075,85044.1,16611.7,1062.62,7.869
93183.6,62451,97786.8,56369,38439,96105.6,38460.4,1314.52,7.869
70486.2,50262,91906.1,46437.3,33442,91002.8,29123.2,887.955,7.886
63643.9,44038,94712.9,73537.6,53802,89575.9,18818.3,1548.48,7.946
67402.9,48579,90930.6,43988.9,35027,82303.8,20776.7,943.624,7.97
69780.2,49717,91982.9,46006.7,36541,82512.7,23258.4,1049.99,8.005
65965,45339,95350.1,42414.8,32854,84607.6,11853.4,1718.54,8.018
65249,48898,87450.6,38648.2,32134,78821.5,18018.9,863.775,8.023
144430,79958,118380,93935.4,61870,99501.4,24126.5,1246.03,8.054
86164.2,55089,102504,119869,80633,97425.7,22255.8,1547.2,8.105
115348,74182,101904,102498,69570,96554.9,6298.59,1092.45,8.121
115825,76688,98981.5,74210.8,49116,99020.2,37617.7,746.947,8.145
77542.8,47945,105993,48158,32813,96183.9,15494.4,1784.55,8.156
106180,67744,102719,96751.2,62856,100876,13002,1411.59,8.239
56887.5,41394,90065.7,45896,33378,90114.4,3704.15,776.736,8.426
89639,54524,107743,44927.2,27173,108356,29455.9,1484.71,8.467
110305,60465,119556,104990,63145,108965,13552.7,1249.38,8.5
96229.7,58998,106894,120630,85330,92647.5,27805.3,1005.7,8.528
78306.6,52074,98550.2,61431.2,45774,87952.9,15453.2,1425.21,8.609
97424.4,59099,108036,101149,69206,95784.9,30330.2,1518.58,8.673
91785.2,53750,111911,57104.6,32286,115914,41806.6,1508.81,8.687
72418.1,50914,93215.9,69247.6,53618,84639.7,19777.3,951.64,8.764
108638,70327,101237,91175.8,64167,93121,21306.9,821.159,8.766
84816.8,53987,102961,58232.5,40723,93714.2,23872.6,1132.63,8.772
81510,55760,95800.6,73065.7,51660,92691.4,20164.2,1304.06,8.775
73853,47055,102859,38884.6,28107,90665.6,15741.3,1157.01,8.82
78173.6,52775,97076,47443.5,34719,89554.9,19891.7,1090.49,8.845
84078,56150,98132.5,78890,56146,92083.7,30580.1,928.139,8.854
72859.7,47067,101450,60041.3,42150,93353.9,17429.3,731.314,8.87
68068.6,50826,87769,32865.3,25651,83967.9,15606.9,1488.27,8.935
107996,68754,102941,101753,70122,95097.9,36566.8,755.496,8.97
71665,48655,96529.3,53443.3,42239,82920,21464.6,1008.77,9.012
98236.8,56453,114043,94581.2,63049,98312,31609.1,1080.18,9.022
78577.2,54445,94584.1,44566.9,34336,85063.3,17304.7,983.072,9.08
84618.4,49449,112147,92200.7,53204,113572,35795.1,898.116,9.103
69223.1,47632,95242.8,46019.2,34396,87682.2,15609.6,1151.19,9.146
86856.6,54163,105095,62967.8,45747,90206.1,24995.9,1772.27,9.165
70701.3,48394,95744.9,42913.3,31934,88068,15245.3,1702.42,9.219
113720,61651,120887,97628.7,63991,99985.8,24185.3,1036.68,9.245
86575.4,58318,97290.8,51871.6,38330,88689.1,21005.2,1202.25,9.381
74411.6,47453,102768,37903.3,27776,89430.9,27367.2,1220.38,9.522
96741.9,59822,105982,62609.8,40762,100662,8986.05,819.849,9.547
73696.4,45335,106535,70298.3,47171,97667.4,41663.9,1573.48,9.549
97171.3,65691,96942,61537.3,45147,89328.4,17835.9,1109.71,9.617
76962.2,53607,94088.3,60213.7,43923,89842.7,28946.4,844.507,9.622
68888.7,48396,93286.4,52942.5,39909,86938.8,26776,1413.34,9.731
77583.1,48031,105858,83181.5,56338,96762.1,15264,1799.94,9.749
78071.8,55108,92845.2,50476.9,38556,85798.7,44478.3,952.135,9.818
79599.4,53769,97019.2,44423.3,33444,87050.8,35588.9,1360.82,9.887
79184.4,53465,97062.2,63668.3,45922,90862,32032.5,1536.48,9.898
65695.9,47570,90507.6,39831.5,31282,83447.2,23431.4,1796.22,9.9
56474.1,35759,103501,49626.7,36303,89588.7,20063.4,859.401,9.909
92603,61135,99269.3,54115.6,39163,90558,30644.2,856.585,9.944
133509,82067,106616,71342.7,47079,99312.1,14838.2,893.664,9.975
87335.4,58639,97607.6,48248.5,34850,90732,9985.08,761.483,9.983
82409.8,52550,102775,75119.5,52578,93632.9,10059.6,711.659,10.08
85522.8,58114,96445.3,53111.8,38758,89806.8,9736.83,866.97,10.098
75529.6,52049,95100.9,54225.6,42349,83915.3,26036.6,1699.06,10.167
99451.3,60399,107910,110524,75506,95929.8,16304.7,951.338,10.185
107500,62867,112064,76576.5,47915,104738,13238.9,969.559,10.202
68278.4,45439,98476.9,62751.8,44530,92353.5,31880.3,832.124,10.204
136349,80261,111334,111038,69017,105438,51200.4,755.593,10.205
99408,66896,97387,93544.6,65756,93231.6,22578.9,764.365,10.22
78486.7,50650,101554,59465.6,42867,90912.4,17942.1,1688.46,10.249
120538,70387,112231,117877,73611,104946,4927.13,940.426,10.25
93814.4,65135,94392,50434,38898,84972.1,12632.8,1711.07,10.323
92346.8,57967,104405,85240,58587,95350.3,36769.8,1136.55,10.359
90269,54912,107734,96005.5,67352,93416.9,10622.3,828.221,10.373
103113,72637,93032.7,53400.4,40457,86502.9,22533.8,1113.64,10.377
99886,61061,107206,80419.6,46045,114461,38245.2,1215.43,10.414
90016.7,54992,107276,100218,63324,103719,27093.7,1467.38,10.419
96768.5,57703,109905,74237.3,48695,99912,36146.3,1566.42,10.451
77868.8,52876,96512.8,45930.3,34581,87044.6,28763.4,1379.82,10.585
