"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-530_30 Blue E-A","Comp-582_15 YG D-A","Time"
142958,85983,108962,77943.8,48587,105134,55288.7,37887.1,1.058
75528.8,51593,95940.4,37856.5,26292,94362,21723.7,13192.4,1.06
97757.3,69947,91592.5,60995.2,46726,85549.4,33893.9,22579.5,1.076
82722.2,56866,95334.3,42268.2,29634,93476.7,32871.2,22711.5,1.082
106972,68485,102366,61093.5,41417,96671,50098.6,21730.9,1.085
103313,71834,94255,57497.7,42298,89086.2,23719.5,16389.7,1.095
111389,80574,90600.1,61037.3,44318,90260,46532.8,26875.4,1.097
72743.4,52111,91483.8,43476.4,31967,89131.6,20309,16148.3,1.099
116560,61125,124972,62081.8,36093,112725,42858.5,15836.8,1.1
90129.9,62354,94729.4,44379.7,30770,94522.8,25415.1,19137.2,1.102
110347,54442,132834,69131.4,39422,114926,59758.6,27579.9,1.109
102679,69572,96722.4,57853.4,42364,89497.7,28931.5,18550.7,1.129
117070,72147,106342,106840,71211,98325.4,33113.1,13035.3,1.132
69617.5,54534,83662.6,29434.1,24466,78843.8,16448.6,11739.5,1.132
103277,62376,108509,58491.4,36533,104927,49151.7,13412.7,1.135
131887,75142,115027,187858,73442,167635,49615.3,45935.5,1.138
94436.8,66195,93496.7,46678.3,33235,92044.8,27514.9,18876.8,1.145
68654.6,49815,90321.1,32941.7,25191,85700,17056.5,12855.6,1.148
72462.2,51932,91444.2,32186.7,23953,88063.6,21223,14089.2,1.149
73724.6,51214,94341.6,43729.1,32563,88008.9,28424.9,15727.5,1.16
133730,74026,118393,65880.4,37674,114603,39368.4,19788.7,1.161
108186,57834,122594,66106.6,35658,121498,27785.8,17835.9,1.162
104885,64366,106792,51673.4,34894,97050.2,37166.9,18769.6,1.165
117456,77770,98979.4,58127.2,40190,94785.3,27012.1,18575.3,1.165
99352.5,68627,94877.6,57686.5,41715,90627.8,32446.6,25785.5,1.169
79722.5,52413,99683.1,31518.2,22640,91235.8,33427.5,20353,1.187
94100.9,61909,99613.9,53735.8,36901,95434.5,37093.5,15388.8,1.194
108533,72471,98146.7,51295.1,32295,104093,18036.5,11711.8,1.2
127998,69675,120395,67027,37487,117179,36364.9,22644,1.209
90928.7,63554,93764.4,44133.2,33614,86044.9,24026.1,11842.3,1.213
105762,71620,96778,54600.8,39656,90233.9,43793.2,22148.5,1.214
65954.3,48637,88870.2,46415.5,37344,81455.8,21117.8,14665.8,1.214
97194.1,69271,91953.5,40939.9,30707,87375.3,17582.3,11593.1,1.216
83109,59829,91036.7,42151.2,31149,88684.1,25648.5,13293.9,1.223
105059,74318,92644.1,50572.9,35715,92799.8,51023.8,30305.8,1.225
80674,50823,104029,65749.3,45523,94654.3,45313.4,13796.1,1.225
102324,71151,94249,56645.2,38731,95848.2,42351,26499.3,1.226
100292,67550,97301.7,58254.3,41258,92533.7,63226.7,36759.8,1.236
90757.7,63015,94388.6,75160.8,54291,90728.4,29915.4,19503.1,1.24
77779.2,43583,116957,75050,38879,126507,33864,20623.2,1.24
93412.4,63866,95855,46271.2,32435,93492.4,29609.2,16942.7,1.244
82169.7,54873,98137,46144,31956,94633.1,18306.3,12621.3,1.247
87874.2,61268,93995.7,41145.8,27324,98687.2,17520.7,13238.2,1.257
98027.1,66215,97021.9,49853.7,35335,92463.9,29029.8,14907,1.26
92850.7,66836,91044.7,62415.6,45064,90770.2,43575,28524.4,1.27
116752,59226,129191,64462.3,37022,114111,26006.7,19316.8,1.312
100151,70067,93674.1,58081.1,41543,91625.7,17207.8,11854.4,1.316
189675,115334,107779,127358,71414,116875,124016,76085.5,1.322
108297,75027,94597.3,57743.4,40259,93998.1,29718.8,17282.4,1.325
83457.9,60030,91112.7,46505.9,35783,85174.9,19356.3,13065.3,1.326
86790.5,57257,99339.8,39349.4,27828,92669.4,28891,11906.7,1.326
118672,82010,94833.8,58635.7,42014,91463.6,30547.6,22970.8,1.326
121069,73536,107898,66678.3,45240,96592.1,23713,13371.9,1.327
81260,55985,95122.9,34747.4,26101,87246,26189.5,14918.8,1.345
89614.6,63674,92235.2,45442.8,33418,89117.8,30103,20711.5,1.346
96327.7,64666,97623.7,36847.2,24995,96612,23217.5,13442.5,1.35
101545,66966,99376.7,63653.5,44746,93228.3,31608,18599.9,1.353
66407.3,48435,89853.8,35479.9,27431,84765.7,19201.6,12107.1,1.355
103246,54723,123647,168326,69223,159361,70350.8,22332.8,1.356
108079,61495,115181,107658,69691,101239,32098.7,13957,1.359
64326.4,50147,84066.8,30640.7,24695,81314.9,21176.4,15983.9,1.359
114142,73865,101271,62010,42580,95441.2,34659.6,22815.8,1.363
106741,69867,100124,82706.5,56955,95167.3,44523.1,30246.3,1.368
74059,54557,88962.5,38324.5,28345,88609.5,35585.5,22491.4,1.371
77156,57426,88052.3,52730.3,37394,92414.2,21440.1,16145,1.372
83303.6,56169,97195.7,39045.2,28340,90291.8,22405.7,14049.4,1.372
113180,63887,116101,106048,59103,117591,21420.3,15480.4,1.375
85997.8,53821,104717,75077.3,50800,96855.7,32161.3,17527.6,1.383
95199.1,61972,100674,37987.6,26072,95487.6,25562,18449.2,1.385
97573.4,51326,124587,156899,87283,117806,41569,27772.4,1.392
79890.4,54831,95487.9,43739.3,29947,95719,42181.5,15771.1,1.393
99676.3,63949,102150,49048,33296,96540.3,31259.5,18111.2,1.397
75488.5,52995,93352.5,38400.2,27915,90152,22747.8,13869.1,1.406
107470,68523,102785,115860,68726,110483,59160.2,31357.8,1.406
81246.3,58050,91723.6,38606.1,28030,90263.6,23583.4,17437.6,1.414
91675.8,62388,96301.6,48861.5,34732,92197.1,19170.4,13237.6,1.415
94024.9,70080,87928.3,47651.8,34776,89800.6,22849.8,15941.4,1.419
79532.5,53183,98005.8,38801.9,28587,88953.7,22962.3,13319.5,1.432
123207,72285,111704,44936.6,28704,102598,28509.1,16923.1,1.435
144936,91285,104053,88913,55321,105331,32820,15157.4,1.447
80699.1,51647,102401,38048.4,26146,95369.8,21260.3,14387.6,1.449
75435.3,56485,87522.9,42923.4,33849,83105.2,21584.6,15008.2,1.453
70583.5,54755,84481,33086.8,24995,86752.5,20290.7,14131.6,1.462
98461.8,63305,101932,54683.5,32868,109034,41456.1,16352,1.467
88701.1,60590,95941.8,39855.7,28878,90448.8,30183,16180.5,1.468
107952,64953,108921,103843,47892,142100,35433.1,15215,1.473
116410,78859,96742.8,70175,47999,95814.3,28806.5,19559.9,1.482
96813.4,65331,97117.1,45562.9,31639,94377.6,19116.1,12549.7,1.483
83260.3,57938,94179,35647.6,26178,89242.8,19164.3,11618.5,1.489
98558.3,67664,95458.7,45981.8,32264,93400.1,27518.1,19615.6,1.49
90972.8,63807,93437.9,55604.6,39522,92204.5,23426.3,13583.9,1.5
89124.4,62055,94123.9,41141.1,30015,89829.2,24460.3,18045.4,1.505
173722,113133,100634,87370.9,61504,93098.7,41803.9,16902.7,1.507
81214.4,58972,90254.1,41232.4,30801,87731.1,39360.2,30087.6,1.508
109948,75641,95259.6,52516.6,37588,91564.6,24816.8,16914.9,1.514
72475.9,52191,91007.6,33031.4,26114,82896.1,20185.5,12097.5,1.525
105913,72270,96044.1,63073.1,47235,87510.6,19229.2,13481.4,1.53
76978.9,53287,94673.9,39435.2,27715,93250.1,32492.7,15401.3,1.535
84484.6,56185,98545.6,58466.5,39700,96515.3,27867.6,16356.1,1.538
74442,57470,84890,33828.6,26154,84766.8,26478.1,14759.3,1.539
82427.3,59097,91408.3,47228.2,34914,88650.6,29656.3,12351.3,1.541
134664,78391,112581,87397.4,51391,111453,62032.6,21444,1.557
93981.6,54032,113991,70743.7,43420,106777,43234.7,19082.5,1.573
73124.9,48906,97990.3,59571.7,38803,100613,22600.4,14224.8,1.577
137378,77076,116809,77011,45596,110689,43557.4,31248.6,1.585
69062.7,51289,88246.9,26912.3,20212,87261.4,22336.6,14425.1,1.589
101479,56769,117151,54115.6,27837,127403,22582.5,14737.3,1.589
106322,75666,92088.3,59727.7,43666,89642.2,31728,24505.1,1.593
78197.2,57039,89846.1,41765.1,32011,85505.5,31147,24503.6,1.593
109444,65643,109265,58121.7,37478,101635,35809.7,14386.1,1.607
73679,56822,84978.1,29746.9,23322,83590.2,16748.6,12071.2,1.609
65534.8,48291,88937.7,34687.4,26783,84877.4,35831.8,17499.8,1.616
95636.9,61339,102181,65506,42575,100834,22512,14006.9,1.62
93911.7,64151,95939.2,73192.9,53387,89849,18332.7,12527.5,1.621
69752.8,49531,92292.1,31607.9,23963,86444,28716,11529.9,1.625
93760.4,62410,98456.7,53352,37267,93822.3,33561.7,20059.9,1.627
70132.8,52376,87754.4,27535.6,22037,81888.2,29400.5,13639.7,1.628
105157,68973,99917.3,58440.7,40784,93908.7,27370.1,17060.5,1.639
76984.2,57302,88046.4,57764.5,44470,85128.2,17744,14874.3,1.644
64975.4,47790,89103,29958.2,23162,84765.7,24401.4,12417.9,1.646
60068.1,43118,91298.9,40407.9,30222,87624,27633.8,14802.7,1.647
126865,70146,118528,50882.5,27366,121853,39507.7,27345.4,1.655
92181.9,65050,92870.6,45336.7,33370,89037.7,30063.5,17766.3,1.659
95018.2,59362,104901,146892,91506,105203,38242.2,27711.7,1.662
67685.6,48605,91263.1,61688.6,47533,85053.1,33162.7,18790,1.669
69276.3,51122,88808.9,33068.9,25850,83837.6,19595.5,12303.2,1.678
78422.1,57866,88816.8,50829.5,37886,87925.9,35655.3,18446.4,1.684
86189.3,58753,96139.8,44617.6,32289,90558.9,43007.7,13701.4,1.694
110450,68295,105988,92004.9,65731,91732,23971.8,15346.2,1.697
80910.4,56691,93534.1,54122.6,40311,87990.4,32868.5,19342.8,1.702
120020,77810,101088,63323.5,45022,92176.5,27778.7,15292.9,1.714
147775,89985,107625,143042,81389,115180,74336.8,22389.7,1.729
74599.3,52819,92560.3,33313,25175,86721,24178.2,13778.4,1.73
87897,60538,95153.8,41143.4,29582,91149.2,38047.6,23538,1.743
96986.6,66943,94948.2,51744.4,35391,95818.8,30713,12909.3,1.743
96988.9,64224,98970.3,58623.2,41032,93632.6,35210.2,22526.9,1.744
82666,57174,94756.3,66222,48830,88878.2,47711.8,27083,1.75
91113.4,50838,117456,41754.2,26658,102648,35578.6,17103.4,1.753
80067.5,55959,93770.5,34145.3,24855,90032,34423.8,22245,1.769
109204,73446,97442.6,115036,77682,97049.5,40978.1,29984.7,1.77
70397.3,49467,93265.3,34763,25462,89475.7,17893.2,12220.1,1.772
66024.2,47728,90658.8,37647.5,27292,90402.5,25862.7,17821.7,1.774
64578,44329,95472.1,25708.8,19428,86722.9,18516.5,13024.6,1.777
102241,65898,101679,59305,39507,98377.8,35547.5,18066.4,1.79
83390.2,62008,88134.8,41151.2,30885,87320.3,13914.3,13352.4,1.79
105127,73089,94263.2,54000.2,38841,91113.9,31354.7,20496.7,1.793
83343.1,50987,107125,38990.6,25526,100105,32351.9,18676.7,1.794
63799.7,48200,86746.4,29220.4,22625,84640.2,22463.4,15210.1,1.796
90017.4,58735,100441,87831.9,59058,97466.1,24734.6,16411.4,1.799
114081,78144,95675.1,60742.5,39592,100546,26411,16208.3,1.803
71291,48834,95673.7,34002.5,24894,89515.2,25491.1,15770.6,1.805
122952,64716,124510,45328.9,26645,111491,35315.5,14433.8,1.807
81811.7,60013,89340.9,46895.2,35264,87151.8,36507.2,17827.9,1.814
136183,86286,103434,110183,71155,101482,39148.7,21935.7,1.819
61101,47159,84910.9,31905.1,25367,82427.3,16676.6,11535.4,1.819
92020,65126,92599.4,50470.7,39590,83547.5,16692,11543.9,1.819
67709.9,43638,101687,56592.1,40058,92586.3,33357,15916.4,1.821
141312,83907,110373,75362,43651,113146,45081.8,27466.9,1.825
77276,56744,89249.3,38551.5,29329,86143.8,17412.1,13698.3,1.826
68182.6,47954,93181.3,31221.8,24078,84980.2,23746.5,13213.5,1.829
86133.1,62491,90330.1,33315.4,24059,90750.1,20005.1,13072.7,1.832
81187.8,57343,92787.6,45059.8,32338,91318,23868.2,16888.5,1.833
82583.9,57931,93425.2,39989,29647,88397.5,22804.3,16919.3,1.849
141051,77940,118603,124570,74536,109528,47284.6,28011.1,1.852
112986,69881,105961,66789.8,41837,104624,39168.6,27046,1.854
88410.8,63839,90761,48146.3,36450,86565.6,26143.4,17823.2,1.855
75687.6,53431,92835,86918.5,61723,92288,15256.4,12816.5,1.858
107540,55334,127367,111181,49598,146909,22171.4,13836.3,1.863
62225.8,47781,85348.3,33328.6,26373,82820.5,24498.4,17017.7,1.869
103638,71382,95150.5,50512,35994,91969.7,35696.4,22744.2,1.872
142830,84638,110594,97487.5,65674,97282.7,60261,23675.9,1.876
141510,82083,112984,59416.5,34767,112000,27391.9,16191.8,1.876
107500,61922,113775,115430,51486,146930,41451,33298.8,1.878
75151.1,56651,86937.6,38609.2,29094,86969.6,25982.3,13551.5,1.883
73394,51903,92671.8,34671,26427,85980.2,25563.6,17192,1.887
61591.9,44314,91088.3,28073.8,21594,85201.5,28056.7,15406.8,1.889
79914.8,57291,91415.7,33929.2,25211,88199,30294.4,22475.3,1.895
95375.4,64709,96594.4,50033.9,34477,95107.5,19512.5,13926.6,1.898
99773.6,63463,103033,57351.1,39671,94743.2,54472.6,28253.4,1.901
67158.2,44371,99192.6,30896.6,22727,89094,18302.5,12906.4,1.909
80896.7,53669,98784.1,43581.7,30713,92995.5,27452.9,23409.4,1.916
68538.3,46707,96168.2,37799.6,25947,95472.8,23908.3,16421.5,1.917
125543,89466,91963.2,70212.5,50142,91768.3,30492.2,22389.4,1.927
158560,110336,94179.2,60731.6,42240,94226,30630.9,12626.8,1.929
99671,66184,98695.1,49084.6,35621,90306.5,19612.6,12562.4,1.931
92573.3,68258,88881.7,46471.6,32078,94942.5,23512.8,18005.2,1.931
104436,59422,115182,104819,63050,108952,27100.2,14255.2,1.934
73269.3,52450,91549.6,44527.1,33162,87996.1,27593.5,17853.9,1.945
103026,64182,105199,82006.1,53570,100324,27355.1,12714.5,1.951
70647.3,50716,91291.6,47329.6,35525,87313,26603.2,15553.7,1.957
86556.4,59385,95521.8,45615.2,31492,94926.9,16491,11856.6,1.966
68650,51419,87497.8,29800.7,23286,83870.9,20799.1,13719.8,1.968
89195.9,57043,102476,61927.3,43539,93214.6,25764.7,18161.4,1.975
92280.7,65787,91928.6,52323.2,38859,88243.4,19012.6,15054.5,1.977
71894.5,47895,98375.1,49136.9,37175,86623.7,56254.7,37873.3,1.988
103078,71406,94604.4,53583.7,37546,93529.5,59857.9,25860.6,1.989
77144.6,54660,92494.4,36327.7,26968,88281.4,21807.2,15736.4,1.993
97494.3,60919,104883,91469.8,54171,110660,34234.2,11574.5,1.998
107076,69462,101024,47353,31626,98125.8,26061.8,17102.4,1.999
92894.8,66803,91132.9,43918.7,32175,89456.2,21019.7,15145,2.002
152834,86165,116243,108695,51677,137846,70071.2,29472.9,2.004
64232.2,46341,90837.9,36330.1,27933,85237.1,23190.3,16211.2,2.005
90508.4,62522,94871.5,67062.1,47326,92866.1,26593.9,17419.4,2.013
155734,99876,102188,127702,79528,105235,38358.3,28492.4,2.017
76865.6,52543,95873.2,38010.2,27554,90405.6,49224.1,28058.1,2.034
101433,52207,127329,126287,69947,118323,56110.3,32457.7,2.052
84759,60868,91259.2,55114.8,39304,91899.1,20525.1,15757.7,2.055
87758,59282,97016,41491.3,29190,93154.4,16872.9,12514.3,2.06
158722,99356,104694,193137,136337,92839.4,23113.4,16295.4,2.063
70778.8,48107,96421.7,39031.2,28230,90611,30897.6,14338.2,2.065
55203.4,40893,88470.1,34979.9,27385,83711.6,17289.3,11807.8,2.068
86874.1,61541,92513.6,40815.1,27081,98772.4,18162.5,12984.9,2.071
90162.6,61267,96445,52244.4,36967,92620.1,31305.5,18339.7,2.072
71115.5,49200,94728.1,41584.1,30568,89153.9,27591,17247.6,2.073
72577.7,52012,91449.2,42948.4,33041,85187,35244.5,18305.5,2.073
111417,73501,99343,53261.5,34288,101801,23500.7,17278.6,2.081
146818,86245,111564,75475.1,44937,110073,22802.5,13156.3,2.096
76521.4,54886,91369.5,34761.5,25682,88705.3,23130.3,17049.1,2.101
69413.1,51133,88965.2,33268.6,26845,81217.7,23653.6,15376.9,2.104
72205.3,53723,88082.4,32469.1,24646,86338.2,22946.6,14355.1,2.122
126741,88609,93738.5,74093,50941,95321.2,47692.7,30195.7,2.125
123221,74322,108654,98063.2,64354,99864.3,69063.9,31681.5,2.128
61631.4,44235,91309.5,44756.4,33222,88289.6,16081.1,11775.5,2.134
107725,61173,115409,44293.1,25993,111676,31447.6,20365.3,2.136
105924,71694,96826.1,58136.5,39959,95348.6,44124,31331.2,2.14
61014.3,43670,91564.8,36375.3,27662,86179.3,24436.2,16684.9,2.145
138953,86617,105134,74626.5,44516,109864,67059.5,16032.3,2.146
