"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-530_30 Blue E-A","Comp-582_15 YG D-A","Time"
81951.6,53562,100272,36435.4,26919,88704.2,3373.96,13.0282,0.525
122476,66663,120405,66218.9,41575,104383,3881.26,0.804801,0.537
115147,57534,131162,66446.6,31459,138423,3058.17,8.80892,0.546
64739.8,49130,86358.4,29011.3,22730,83646.5,2665.21,1.94476,0.55
74286.2,52618,92523.9,40536.6,31674,83873.4,2178.25,12.0468,0.553
59756.5,47014,83298.7,21949.2,17626,81610.3,1584.11,3.07584,0.557
78882.7,56451,91577.8,30015.2,23579,83424.9,3064.82,-8.15152,0.573
76788.1,50021,100605,35232.6,25789,89534.4,3391.21,9.31702,0.583
76605.7,51312,97841.3,28920.8,21244,89218.4,492.194,-0.562362,0.593
69737.6,50150,91133.1,28016.8,21938,83695.4,741.576,8.43124,0.599
86780.6,61431,92579.5,49067.5,35731,89997.1,1818.07,4.65046,0.625
62871.8,51283,80345.6,28023.1,24131,76106.2,919.403,8.94955,0.63
87870.4,58839,97871.8,48856.9,36395,87975.9,1438.05,11.0354,0.653
63924.4,50874,82347.5,30597.1,25806,77703.2,1333.6,8.39231,0.671
97106,69690,91317.8,48863.9,36791,87041.5,1485.76,5.73231,0.682
108435,82259,86390.1,66090.2,50307,86097.1,2232.89,10.4532,0.692
95459,64520,96962.2,48472.3,35169,90326.2,751.308,-6.9394,0.698
83419.1,56475,96803.1,44392.9,32171,90433.5,1893.7,5.70549,0.703
104039,68550,99464.3,65355.4,44566,96107.6,1842.25,4.64887,0.705
83098.4,59915,90894.4,36019.6,27275,86547.5,1512.26,6.79057,0.71
66956,43912,99927.8,57681,40456,93439.3,1646.06,-10.7082,0.713
93190.4,64033,95377.8,52498.7,38013,90509.9,2167.78,-6.50253,0.713
89000.6,66298,87977.6,41161.4,31715,85056,2336.76,5.14635,0.733
67857.4,51411,86500.9,32972.9,26819,80574,1489.71,3.61205,0.734
97488.2,63603,100451,55865.9,35159,104134,2863.36,0.87173,0.736
65591.8,48129,89314.6,27332.8,21197,84506.3,813.349,7.89652,0.739
76079.8,54839,90920.1,31714,25471,81599.1,678.652,-2.16462,0.742
77833.9,56855,89718.1,32819.3,25779,83434,3691.63,4.52727,0.749
83637.2,61306,89408.1,26825.8,21566,81519.7,1529.6,-0.630573,0.754
91297.3,66621,89810.4,45362.5,34768,85506,574.669,7.91221,0.759
73836.3,54383,88978.8,44211.2,34114,84933.6,314.353,-0.550669,0.761
92607.5,68236,88943.2,51570.5,39777,84966.8,2821.53,-11.3155,0.784
73719.2,57530,83978.2,35025.1,28906,79409.3,1649.61,3.60154,0.789
84426.9,58398,94746.4,39391.6,28323,91147.3,1887.73,-5.42412,0.801
65664,51565,83455,27830.4,23904,76300.7,904.021,-0.0594408,0.814
69225.4,47718,95074.3,38442.3,28854,87313.9,1508.29,9.44083,0.819
78590.1,58283,88370.2,31424.6,24758,83183,2087.17,4.63277,0.823
64917.7,43446,97924.9,66853,50334,87044.1,1751.75,5.18482,0.826
65221.7,52030,82152,30709.4,24490,82179.2,770.308,13.7293,0.835
62169.5,49422,82439.8,35675.6,28958,80739,1779.63,13.663,0.84
110040,75055,96083.6,56434.6,36815,100462,3316.36,8.26194,0.852
96836.9,70035,90616.2,53793.5,38931,90555.3,2293.28,-3.33079,0.859
102202,65191,102743,58453.2,40007,95753,1704.93,6.2479,0.862
77425,52141,97315.5,27535.6,19920,90590.9,2265.16,-1.73894,0.869
79042.3,54926,94310.8,38913.4,29614,86115.7,4222.24,-3.98762,0.871
86025.9,64417,87520.3,35326.2,27593,83903.1,1398.77,-9.63197,0.877
75423.9,56120,88078.8,34783.3,27041,84300.1,3347.05,-2.87007,0.881
78289.1,56234,91239.4,35378.5,27146,85410.8,4430.28,5.0087,0.885
119625,78167,100295,59453.2,42455,91775.3,1582.79,-6.99407,0.891
115724,77902,97354.6,60960.1,41783,95615,2958.35,7.75548,0.905
55776.4,43187,84640.3,23947.6,19487,80537.1,1152.8,1.5142,0.914
81388.4,59996,88903.8,38020.3,29989,83087.1,1406.92,8.38749,0.918
70828.2,53706,86429.8,34974.4,28874,79382.3,1180.19,-2.1976,0.918
71457.5,54494,85936.8,29634.5,24218,80193.6,1631.03,-2.22724,0.927
67594.4,49999,88599.1,31973.8,25106,83463.4,1275.79,12.1061,0.935
69315,50792,89435.9,33533.8,26785,82048.5,1147.27,4.69456,0.936
81240.2,57101,93241.1,35101.6,25328,90825,1849.36,0.938402,0.941
75835.1,55831,89017.4,25243.9,20303,81484.8,575.808,-6.92786,0.95
84807.6,63403,87660.7,41504.6,31503,86342.4,2624.72,-0.702579,0.956
61965.8,47275,85901.5,28610.4,23759,78917.9,2900.89,-2.84074,0.97
75963.5,57618,86402.6,47193.9,37426,82640.4,3039.36,12.5202,0.98
103029,64366,104901,50758.5,35822,92862.2,4790.03,-1.90495,0.982
101413,71044,93550.4,54738.1,38936,92133.6,4848.56,-3.4988,0.992
68319.4,45908,97529.5,31252.3,23020,88972.5,2038.34,-8.08402,1
75375.3,55342,89259.4,32555.6,25946,82231,1001.62,-4.30586,1.004
97199.4,67138,94880.1,53341.1,39550,88388.4,1911.68,4.1143,1.009
51394.2,36887,91310.6,38337,26543,94656,4485.97,-7.71496,1.015
76913.5,56939,88526.4,40319.8,30822,85730.8,1697.33,-2.2316,1.016
71881.6,54066,87131.1,34092.2,28302,78943.9,1955.3,6.76144,1.022
80661.1,59066,89496.6,36905.7,27422,88201.1,3617.45,7.71215,1.023
116062,66553,114288,79773.7,53149,98365.9,3829.78,0.808186,1.023
83011.8,59370,91633.1,45913.9,33530,89741,982.802,-0.0646207,1.029
94993.9,63751,97653.7,42664.4,31055,90035.6,1023.23,5.23272,1.032
101982,69217,96558.6,58238.7,40649,93894.8,2638.55,7.77651,1.033
75807.7,53217,93356.2,41740.1,31469,86926.2,2694.69,8.83282,1.034
108273,71488,99258.7,35081.3,24932,92214.3,2009.63,17.8879,1.05
83074.8,51506,105704,44827.4,31050,94615.4,3496.12,-6.58987,1.057
75651.9,55490,89348.1,39788.6,28934,90121.8,3708.82,3.46614,1.075
91972.2,57867,104161,62212.8,38790,105109,2544.27,3.54271,1.097
69666.9,54334,84030.1,34933.1,28615,80006.1,1348.47,6.27134,1.117
75565.3,52836,93728.6,37498.5,29256,83999.9,1926.02,-8.07664,1.123
86227.3,62009,91131.8,44879.6,33508,87777,1818.07,4.65046,1.131
98491.4,67751,95271.4,55940,39471,92880.5,4056.65,5.56327,1.134
69432.1,49406,92100.2,30260.1,22286,88985.3,1360.46,-5.91945,1.138
73777,50402,95929.7,36062.5,27506,85922.8,1317.47,-2.20663,1.153
100964,68570,96497.1,67699.3,50323,88165.3,1016.24,4.17318,1.154
76780.5,49810,101022,34142.9,23726,94309.7,1709.21,-9.65238,1.155
76916.6,57167,88176.8,35171,27215,84694.7,2349.24,5.14553,1.164
92037.5,66881,90186.6,51256.1,39053,86014.4,1419.59,0.43666,1.166
77513.2,47299,107400,68317.9,47127,95004.5,634.038,4.19831,1.173
68497.3,52293,85844,29462.2,23449,82341.8,2106.05,-2.25848,1.179
71067.6,48556,95919.9,81116.1,59797,88901.2,3706.54,0.816289,1.183
89175.4,61911,94396.7,47720.4,35527,88028.9,4128.93,16.1585,1.19
62475,47362,86448.3,35565.7,28358,82193.1,1104.37,4.69739,1.191
122442,82388,97397.2,60836.1,39876,99983.8,2673.69,6.1842,1.193
69568.9,49538,92035.7,36809,28198,85549.1,444.026,-8.50919,1.2
81290.4,56749,93877.3,45837.5,35744,84042.2,2235.24,9.92303,1.225
79100,55755,92976.4,36266.1,26635,89233.5,2701.68,9.89236,1.225
89453.5,59808,98020.8,43813.4,31080,92385.9,1129.98,9.9957,1.234
69037.6,51275,88238.9,36378.4,28358,84071.4,1592.54,8.90529,1.237
87872.7,60640,94967.5,34494.7,24808,91125.7,1762.96,-6.47592,1.257
111061,75341,96607.4,64617.5,47056,89994.4,1932.14,-3.30704,1.259
82051.1,62597,85903.5,43959.2,34201,84234.8,733.368,-6.93822,1.277
97466.2,60919,104853,47965.3,34227,91841.4,2516.87,7.78451,1.281
94966.6,62887,98966.9,51287.3,35079,95817.1,4747.09,-0.312128,1.283
64288.4,48178,87450.8,23555.2,19006,81222.5,620.165,-2.69078,1.29
78392.5,56408,91078,43616.8,33569,85152.1,1305.63,3.62415,1.298
109090,65226,109608,66486.4,41578,104797,3079.51,-2.85248,1.299
80310,58058,90654.1,39364.3,28746,89743.8,4550.53,-0.299204,1.302
84086.4,56333,97823.4,40117.7,29856,88061.2,1353.3,-0.0889816,1.309
58238,40041,95319.5,57423.6,38980,96544.7,554.376,8.44355,1.311
74413.1,50336,96883.7,35270,25960,89039.2,1413.77,15.277,1.311
71112.4,53775,86665.3,35770,29407,79716.5,980.972,11.0655,1.315
72241.8,56570,83691.7,30083,24602,80136.7,1742.99,12.6054,1.322
90549.4,57379,103422,49923.1,34203,95657.1,3639.33,6.12071,1.34
74428.3,51602,94526.1,26647.9,19682,88730.7,1407.65,10.5074,1.347
67255.4,52668,83687.5,29785.9,24769,78810,448.449,2.09051,1.348
89975.6,60036,98218.5,59854.1,42360,92601.4,3619.95,1.35198,1.349
67677.2,53093,83538.2,35933.8,30281,77770.2,1581.6,9.96601,1.354
77480.5,54800,92659.9,49281.2,36988,87317.3,670.711,3.6659,1.358
83689.7,57691,95070.1,31887.2,23222,89990.5,2478.63,8.84703,1.363
82022.2,56894,94481.1,48324.1,33370,94904.7,2904.63,3.51902,1.374
74283.9,54694,89009.2,45704.1,35350,84731.6,2347.71,3.55563,1.383
77253.2,56110,90231.1,30343.6,24142,82370.8,2203.44,2.50512,1.392
85376.1,62355,89731.5,42977.2,32475,86729.9,1927.97,7.82323,1.393
81768.4,58570,91493.5,37834.7,28606,86678.8,2702.67,1.4123,1.403
62919.6,48624,84803.8,27799.2,23068,78977.3,1810.46,-3.29904,1.404
80001.4,57553,91098.1,51078.3,39449,84855.6,4026.89,10.3352,1.412
86219,54834,103046,31650.8,21922,94620.4,915.044,-4.30017,1.439
73880.4,56882,85120.5,37394,31206,78531.4,2171.57,-2.26278,1.447
83887.3,58070,94672.6,41219.1,28762,93920.3,4669.1,-0.837,1.454
68673.6,52181,86249.7,30238.3,24461,81014.5,3143.33,2.97332,1.476
76532.8,57984,86500.6,47544.1,38060,81866.8,792.507,-1.11211,1.477
97761.1,70866,90408.2,51531.5,38242,88310.4,2874.78,12.531,1.478
77948.6,55485,92068.9,29424.7,22576,85417.2,1241.08,-4.3216,1.479
93370.6,68162,89773.4,43435.1,32930,86442.8,1480.6,-6.45735,1.494
81319.2,55042,96823.1,34123.4,26806,83425.9,1721.26,8.36682,1.497
81149.8,61354,86681.1,34471.3,27511,82116.7,2701,5.6524,1.497
78672.2,53816,95805.3,42351.7,31429,88312,4839.05,2.86182,1.505
75306.9,51483,95862.9,40223.8,30534,86333.5,1362.52,5.74041,1.519
93692.8,62162,98778.2,40836.1,30602,87453,4757.99,0.217155,1.523
67554.9,44215,100131,28379.5,20531,90588.9,861.147,-1.11662,1.525
82529.9,54235,99726.8,44872.6,31071,94646.8,4541.28,-5.0686,1.53
67702.3,54108,82001.5,29385.7,24357,79066.5,2770.59,-1.24217,1.53
69550.6,50837,89660.5,28874.8,23401,80865.8,805.025,-2.70293,1.534
64744.4,50964,83256.6,30194.6,25548,77455.5,1774.36,5.71333,1.541
55777.9,40220,90886.7,37142.8,29525,82445.1,1537.91,10.4989,1.544
86314.7,60335,93755.2,47952.8,36370,86407.4,2918.92,-6.55192,1.549
71877,50006,94199.3,35417.5,27438,84595,3017.82,-0.198426,1.567
96968.4,64931,97871.9,42581.8,30923,90244.7,1017.7,8.41308,1.568
76080.6,55163,90387,33738.1,26454,83581.4,923.483,1.52928,1.573
97964,68203,94133.2,42941.3,30059,93622.7,3409.54,-6.58418,1.575
85799.4,56444,99620,66213.4,44917,96608.5,1835.2,5.70933,1.584
105727,66206,104657,66172.9,44314,97863.1,669.906,4.72595,1.59
62098.1,46706,87133.5,33543.9,26010,84518.8,4963.88,1.79362,1.603
56596.4,41799,88736.7,34860.5,27607,82755.1,2827.59,-3.89592,1.607
111623,56811,128766,53586.8,29094,120707,1625.48,1.48312,1.609
85887.6,57601,97719.3,33162.5,23589,92133.5,1841.6,-0.651088,1.621
112320,74279,99099.1,59420.4,39771,97914.9,2966.02,13.055,1.627
79236.1,57670,90043.6,34378.5,27018,83389.9,2754.15,1.40891,1.63
81640,59137,90473.9,45672.1,34505,86745.9,4516.23,-1.35695,1.637
76519.8,51857,96704.5,31912.9,23817,87813.1,4768.34,-8.26353,1.637
79254.3,57423,90451.8,34007.2,26466,84209.8,4771.28,-0.843719,1.639
61716.6,48073,84135.7,31128.2,24804,82245.6,3524.74,3.47824,1.644
77098.2,56827,88913.9,39455.5,31663,81664.9,1279.65,13.6959,1.653
56302.3,42726,86360.3,25818,21202,79804.2,414.014,6.86278,1.657
93473.9,60270,101641,44190.9,29566,97953.6,2414.35,-10.2287,1.679
71654.3,51494,91193.9,43054.4,30826,91533.6,2102,4.10179,1.693
53480.4,43755,80102.7,29859.2,24822,78835.4,880.596,1.0021,1.723
95489.4,62457,100197,46236.8,31796,95300.6,3813.53,-4.49075,1.724
74371.3,53462,91167.5,38709.1,29366,86386.9,3680.99,-7.13203,1.732
98090.9,67375,95413.5,44278.3,31483,92171,4262.49,8.72973,1.734
122715,81810,98303.9,65015.3,45186,94295.7,2711.01,10.9517,1.742
127181,77830,107092,44626.9,28518,102555,1656.74,-0.638933,1.743
90716.6,51706,114981,72788.8,49290,96780,4267.32,2.36942,1.75
82206.9,59438,90640.9,45869.5,34718,86586.2,1421.99,-2.2135,1.764
73731.4,52126,92699.6,41947.6,29895,91957.8,4760.28,2.337,1.767
57723.5,41887,90313.7,28654.1,22607,83066,1391.55,-1.1515,1.771
65823.6,49403,87318.9,32047.1,24822,84611.9,733.686,12.1418,1.781
88396.4,64681,89564.9,31556.5,24788,83430.9,568.518,4.20262,1.787
90154.2,63179,93517.6,37680.2,27526,89712,3210.48,-0.211094,1.816
65758.2,49754,86616.8,48373.3,36878,85964.3,3217.27,9.32846,1.821
83839.4,63439,86610.7,34904.2,28571,80063.1,1837.08,-7.54079,1.825
69233,51129,88741.3,36638.9,27828,86286.1,2008.58,-3.31207,1.829
85314.6,58055,96308.2,40401.7,30883,85735.3,2620.13,-4.41228,1.834
82453.9,57478,94013.4,62912.5,47798,86259.5,647.606,-8.52258,1.854
85177,59248,94216.9,45256.4,32460,91371.6,1939.15,-2.7775,1.86
66013.6,49562,87290,35176.4,27779,82988,1237.82,1.50861,1.862
107975,71642,98772.1,54119.5,38602,91880.6,715.184,3.13298,1.866
97304.3,62803,101539,45571.5,34691,86090.7,1708.05,6.24769,1.878
99928.6,69439,94311.9,43713.5,32459,88259.4,748.904,-4.28924,1.886
92802.8,64025,94993,45978.7,36244,83138.1,894.649,0.471175,1.887
97330.2,64401,99045.5,39901.7,27805,94047.7,4228.99,7.14194,1.94
68702.5,50506,89147.5,33838.7,27018,82080.7,567.086,-1.09729,1.946
69340.9,49639,91547.5,34915.1,27307,83795.3,2641.92,-2.29371,1.95
92890.2,68999,88228.2,54038.4,41447,85445.5,1982.96,-8.08038,1.954
99480.2,70895,91960.4,48127.6,34815,90595.6,1334.71,-5.38776,1.954
94400.4,57830,106979,51126.7,34470,97204.4,3279.33,-8.69562,1.954
72670.4,55332,86071.9,34617.2,27032,83925.4,1348.48,5.74133,1.959
73007.9,52922,90409.4,28075.3,22318,82442.2,1548.1,8.37821,1.963
69296.8,50946,89142.1,28906,23202,81647.5,1937.34,7.29262,1.972
86262.3,59335,95277.4,55590.6,41011,88834.4,2404.64,4.08189,1.978
70105.4,50274,91387.8,41671.5,31634,86330.6,1272.89,3.09631,1.978
77888.6,55854,91390.2,32859.8,25379,84853.7,2283.65,7.79985,1.983
69217.8,50342,90108.8,45351.5,33570,88536.2,950.847,-1.12252,1.988
68453.2,52451,85530.3,25618.3,21323,78737.6,2165.13,6.21764,2.018
89854.8,63416,92858.7,41831.4,29608,92591.9,1012.15,12.1234,2.051
88971.7,54834,106336,51047.1,33302,100457,1562.74,15.7972,2.059
77360.4,56163,90271,101129,73239,90492.9,2246.08,13.1023,2.059
57548,45365,83136,22825.9,19169,78038.5,1155.31,-5.37596,2.066
152041,91834,108502,91890.2,54202,111105,2433.33,10.97,2.089
81159.6,58960,90211.6,65344.5,49980,85682.6,962.227,12.1267,2.104
77403,57394,88383.5,31241.3,24262,84388.4,1793.09,5.1821,2.113
63290.5,45990,90189.3,26350.7,21114,81790.4,1266.61,4.68672,2.133
83422.9,58678,93173,50614.2,39802,83338.8,2092.74,-0.137601,2.137
88400.2,57889,100078,49221.1,36105,89343.7,4964.37,13.4536,2.144
84223.2,56758,97248.9,42379,31410,88422.4,953.852,3.64728,2.15
62987.3,48417,85258,21253.4,17437,79879.9,449.702,14.8104,2.151
84873,55496,100228,95858.9,65964,95236.9,1831.2,9.94959,2.154
103297,62257,108737,66374.1,44149,98527.5,2305.58,4.0884,2.155
87557.3,64762,88603.8,49150.1,38330,84036.1,3645.58,5.5903,2.157
98873,69266,93548.6,46776.6,34302,89369.5,1858.94,-8.07223,2.173
98825.1,59768,108362,93481.4,61541,99549.9,2697.86,6.71261,2.184
69948.1,50643,90518.3,35881.6,26851,87577.1,2616.79,4.59794,2.186
76985.7,57718,87413.6,27995,21542,85167.5,991.625,-10.1352,2.19
84683,61262,90591,39574.9,29271,88605.7,4810.11,6.04373,2.193
88421.4,63502,91253.6,50940.2,35783,93296.2,3945.27,-1.31941,2.199
105078,70460,97735.1,46070.7,30261,99774.9,1380.04,-9.10074,2.222
149263,92009,106317,121465,80564,98807.9,614.474,6.8496,2.224
72146.8,53832,87832.7,26602.7,21221,82156,1756.51,2.00451,2.231
99255.2,64785,100406,49771.8,35053,93054.6,2117.52,7.28077,2.244
75853.3,50999,97474.9,33898,23939,92800.1,4015.61,-7.15403,2.245
75803.9,54206,91648.3,34753.7,27278,83496.5,890.556,8.42144,2.25
90411.1,65412,90582.5,45776.6,34284,87504.9,2098.34,-5.96797,2.255
64517.9,44963,94038.4,57940.7,41707,91044.8,4920.99,1.26644,2.265
87908.4,63644,90521.8,37518.8,28049,87662,1846.1,6.76862,2.275
59136.4,42907,90324.7,43172.2,33750,83832.1,3240.82,3.49691,2.277
62758.5,47073,87373.7,32489.3,25645,83026.8,373.197,17.4655,2.29
144330,86764,109018,60205.9,35141,112281,3253.69,19.3961,2.29
58678.1,44000,87398.3,33940.9,26392,84281.3,1359.64,-4.3294,2.315
89860.1,63547,92672.7,39241,28703,89596.9,924.006,12.1292,2.327
88723.9,60879,95510.9,37376.8,27247,89900.8,2425.92,-4.92951,2.328
63755.6,41498,100687,60439.1,43127,91843.5,2743.16,4.05963,2.337
97363.6,63794,100022,81736.2,52182,102653,2732.06,11.4804,2.353
95922.6,69666,90236.1,49618.1,37110,87625.3,2073.92,4.10364,2.354
69805.2,47694,95918.9,28584.7,21802,85924.4,2988.26,-3.37648,2.354
67674.2,50638,87584.3,43361,35123,80907.2,1575.54,2.54641,2.366
64454.1,50267,84032.5,57976.6,48006,79147.5,720.734,-0.577389,2.37
71788.1,48807,96394,34443.2,25835,87372.6,3964.58,6.62932,2.371
67915.1,53293,83517.2,40935.2,34880,76913.1,1706.49,6.2478,2.376
56258.2,38750,95146.8,47655.7,34062,91690.5,2534.88,5.13333,2.388
67747.9,49672,89384.9,38046.1,30904,80681.7,3169.16,-0.738377,2.401
71711.3,51793,90739.5,26385.1,19901,86888.7,3908.59,-0.256995,2.401
70513.6,50517,91477.7,22503,17629,83655.2,2510.09,-2.28504,2.402
74735.4,53137,92174.1,29689.9,22609,86061.2,4358.44,8.19343,2.403
75578.2,55792,88777.8,30802.2,24556,82206.1,1567.85,-2.22309,2.413
78638.7,57357,89852.5,34313,25776,87241.5,3237.59,7.73712,2.416
84418.5,60059,92117,34938.5,25926,88318,2918.27,-11.8519,2.421
74068.8,54008,89878.8,34935.4,26997,84806.7,2099,-0.668012,2.428
139268,86405,105631,81025.6,47901,110856,1629.17,10.4929,2.43
57153.5,42399,88342,26829.7,21346,82371.8,3247.72,8.26646,2.435
78669.1,50654,101782,45488.8,33758,88309.6,1749.22,13.135,2.435
72161.2,53645,88156.6,37636.6,28512,86509.2,3498.78,12.4899,2.436
61994.7,45514,89266.7,29283.5,22442,85514.9,2310.2,6.7381,2.448
87953.3,55263,104303,74226.4,51436,94573.8,2426.44,5.67046,2.452
69169.9,44301,102325,44729.1,30656,95621.3,3702.46,8.23656,2.452
95652.1,60340,103889,71689,43676,107570,1268.77,12.1066,2.453
78140.9,57496,89067.8,32778.7,26197,82001.2,1254.23,0.447533,2.465
68650,49559,90781.7,29360,22447,85719.1,1808.02,0.94112,2.465
98496.8,68518,94210,40790.1,30258,88347.5,1878.97,1.99645,2.488
58238.8,42173,90501.9,27654.1,21408,84657.2,1073.31,-1.13057,2.495
63260.1,43522,95257.9,31098.6,23242,87689.4,1992.14,-0.660986,2.498
72728.2,52077,91524.4,29217.2,22368,85603.6,672.438,-3.22421,2.516
88518,62648,92598.5,45194,32997,89760.7,1423.41,3.61641,2.519
62766.1,47731,86179.6,25013,20663,79332.8,941.551,-3.77191,2.521
107910,68593,103101,57549.2,41757,90321.2,1965.49,4.64077,2.524
80288.7,53251,98811.3,42687.8,29471,94926.9,2648.79,3.53584,2.533
68866.6,49676,90853.6,27924.8,21905,83546.1,1215.84,7.34006,2.533
72054.1,53929,87562.1,30349,24084,82584,4792.42,-4.02511,2.536
74550.7,52823,92492.9,32013.5,24743,84793.2,1915.02,-4.89592,2.553
58350.5,43396,88120.1,28063.6,21512,85495.4,1746.4,0.945172,2.561
96044.2,62555,100621,48036.3,35478,88734,1010.04,2.58359,2.569
87452.4,59528,96278.8,43117.6,31233,90473.4,1528.66,5.72949,2.57
111066,62851,115811,39606.8,23587,110047,3355.62,-2.34064,2.576
80668.7,60610,87224.9,30920.8,24090,84118.8,1121.35,12.1163,2.579
102766,65859,102262,89016.7,49363,118182,1573.91,5.19651,2.582
90762.2,66734,89132.9,52307.6,39319,87185.1,1971.79,1.99035,2.586
92987.5,58074,104936,61099,43822,91373.8,1835.19,6.23933,2.594
106580,71132,98195.4,51074.4,36549,91581.5,2366.33,7.79441,2.598
78016.3,58147,87930.2,27974.7,22931,79950.7,344.927,-6.91268,2.632
76783.6,54679,92029.6,45293.8,32863,90325.8,2429.63,3.02025,2.636
74711.8,55034,88968.9,33171.8,26158,83108.4,1302.46,5.74436,2.637
85307.7,53642,104223,54086.8,38542,91968,988.146,4.70503,2.643
59063.4,45015,85988.7,25449.8,20343,81987.9,810.242,7.36672,2.654
69982.3,52299,87695,27044.9,21839,81158.4,866.799,-9.06699,2.663
74546.1,55866,87449.5,24321.2,19246,82817.9,1290.81,3.62513,2.664
94527.3,64438,96138,39521,28790,89963.6,2009.17,4.63789,2.668
61222.6,46209,86829,31330.3,25873,79359.2,349.9,13.227,2.674
80348.7,53411,98588.9,32260.8,23651,89393.4,1568.15,-14.4131,2.679
64689.7,45794,92577.7,30307.7,23318,85180.7,957.151,-3.77293,2.684
79181.4,57185,90744.6,31817.8,23361,89260.3,4140.23,0.257773,2.686
86740.3,58915,96488.4,41294,28627,94534.6,2841.44,4.05317,2.693
80957.5,53047,100018,62088.8,41899,97115.7,2069.78,14.1739,2.693
62909.8,45087,91442.2,32018.2,23698,88545.3,3460.21,-5.52751,2.703
112895,77286,95731.2,71697.6,50054,93874.1,3270.75,-8.69506,2.71
78145.5,57047,89774.1,31086.1,23923,85159.1,2349.15,8.85554,2.71
69015.6,53226,84977.4,24443.6,19898,80507.5,1619.54,-10.7065,2.711
60418.5,46056,85973.3,24137.9,19925,79392.7,393.274,-6.38586,2.712
70949,54389,85490,27942.7,23209,78902.8,930.349,7.88883,2.725
59147.8,43730,88641.8,22114.6,17726,81761.2,419.718,-3.2076,2.726
