"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-530_30 Blue E-A","Comp-582_15 YG D-A","Time"
85782,52031,108047,47361.6,30463,101890,4441.87,235.028,23.737
76280.4,51795,96517.3,33088.4,23827,91009.4,915.899,218.3,24.057
67339.8,47407,93091.3,25882,20466,82878.9,1087.52,217.228,24.097
81141.4,53803,98836.2,34451,25926,87085.7,495.006,12.1575,24.113
67291.9,50214,87825,26934.2,22818,77358.2,601.402,257.01,24.243
69840.2,48231,94898.5,37514.1,28883,85120.1,836.561,144.635,24.324
69657.8,45146,101118,32684.3,22691,94398.7,883.318,210.882,24.853
105179,60334,114247,41616.1,25207,108198,2750.49,217.119,24.921
86985.8,56264,101321,32459.7,22517,94474.4,5693.49,182.476,24.926
95789.6,58891,106598,49962.9,34207,95722.2,1914.34,151.984,25.536
119353,70236,111366,95005.6,59288,105018,15741.2,63.095,25.65
134289,76022,115766,107031,63022,111300,29287.4,193.114,25.81
122209,67268,119062,80302.6,48396,108743,1744.89,31.1553,26
59261.8,44595,87090,25372.6,20211,82273,710.872,245.873,26.158
62569.3,41283,99327.6,46148.7,34191,88456.1,2345.71,215.556,26.254
67963,44542,99996,32030.7,23994,87487,830.201,214.065,26.508
60609.2,37363,106311,54228.7,34919,101776,2191.93,220.336,26.652
85075.2,50870,109603,30936.4,20974,96664.7,1044.06,-275.139,26.973
79355.4,53182,97789.4,34821.5,25859,88250.3,930.426,198.159,27.135
74197.3,51499,94421.1,60750.3,43126,92318.6,827.759,218.306,27.139
63000.2,44876,92004.2,22900.8,18101,82914,683.258,162.135,27.419
75750,49567,100154,51001.9,36143,92478.7,660.61,195.527,27.672
113599,74116,100448,56979.8,40508,92184.9,3022.53,127.531,28.064
89265.8,56901,102812,43435.1,29661,95969.8,1259.14,216.687,28.078
73759.5,53913,89661.2,24697.9,19044,84992.8,664.942,242.166,28.097
67138.4,42174,104329,51597,36158,93519,607.933,116.03,28.179
93976.3,57094,107872,43366.4,26878,105739,23659.9,153.734,28.233
134025,71728,122455,108366,62412,113790,29455.8,197.343,28.392
68793.7,46953,96020.8,27080,19828,89505.6,22108.4,-163.104,28.662
80630.7,53713,98378.6,54786.4,39773,90274.4,1100.43,135.078,28.695
88439.7,55700,104057,45374.9,30296,98154.6,4247.14,127.451,28.994
80314.5,55305,95172.1,37200.5,27449,88818.3,1646.4,39.6417,29.145
95791.9,62109,101077,45350.8,31965,92980.1,3200.93,233.52,29.156
74701.2,44266,110595,43086.4,24686,114385,2595.87,256.879,29.238
59668.4,41699,93777.4,28765.6,22571,83522.4,992.531,210.345,29.241
73981.4,49840,97280.3,29743,21588,90292.5,772.973,129.269,29.249
90240.9,59266,99787.8,38596,26662,94870,2151.77,236.238,29.315
80924.8,52694,100647,34938.5,25106,91202.6,747.972,163.191,29.362
85618.6,51598,108746,49797.5,32007,101963,1884.21,236.786,29.381
67643.8,49507,89545,72779.5,50835,93826.6,1364.52,116.51,29.456
109895,69187,104096,46004.4,30531,98750.3,3090.51,187.417,29.492
71896,47919,98327.9,36448.6,27218,87761.6,958.568,227.837,29.788
112954,69300,106819,44554.4,28952,100854,1173.31,24.3029,29.849
69271.7,51487,88173.5,20515.6,16095,83535.7,765.528,179.09,29.87
75182.2,48990,100574,24063,16458,95819.2,18238,30.0708,30.201
96412.8,62494,101106,48652.5,32878,96979.5,723.13,126.092,30.215
100467,62141,105956,57723.1,38665,97838.9,7164.44,187.679,30.263
65971,40779,106022,44548.9,28246,103362,4507.99,242.444,30.401
67735.8,47935,92607.3,20003.9,15170,86418.9,588.328,152.601,30.426
64112.8,34569,121545,42978.8,22829,123381,19351.2,-975.412,30.523
86589.8,58837,96448.7,45052,30505,96788.4,1422.41,238.406,30.545
95158.1,59163,105408,52870,36118,95932.4,2668.56,185.855,30.587
137065,75742,118596,77661.5,48686,104540,4030.05,-217.035,30.618
76926.4,48650,103627,49175.9,33402,96484.9,1139.4,-24.9849,30.627
85687,52127,107729,29559.7,20367,95115.7,20711.3,129.018,30.832
95536.6,55943,111919,44280.6,28815,100711,1592.15,251.115,31.017
72948.6,51472,92880.8,25238.5,20124,82191.8,2217.11,211.324,31.248
73671.4,45995,104971,28863.9,20491,92314.9,11842.7,-159.249,31.36
98244.4,56375,114209,46709.5,29807,102699,2508.11,112.195,31.588
89593.4,54324,108085,44587.1,29152,100235,2254.68,76.7018,31.592
72643.1,53910,88309,37966.5,29958,83055.4,647.181,234.747,31.634
74793.1,49578,98867.3,29175.9,20586,92882.1,1388.93,106.969,31.636
103525,55374,122523,46282.9,28250,107370,3968.48,-444.931,31.913
70023.4,52029,88201.8,24475.6,19680,81505.8,466.967,171.689,31.938
63556.5,41611,100100,31129,22102,92302.6,1750.28,194.925,31.942
102012,57430,116410,57156.1,36110,103732,18891.7,123.308,32.049
68915.3,48058,93978.8,26053.6,18675,91429.5,700.005,211.424,32.178
70917.9,47424,98002.6,34954.9,24152,94849.5,3123.51,242.005,32.228
98311.3,59630,108048,47016.1,31722,97132.7,1581.46,112.256,32.556
85471.9,54993,101858,48212.6,34017,92884.7,3536.68,186.857,32.884
63399.2,42891,96871.8,40841.6,28543,93774.1,19672.4,61.7765,33.005
79957.3,53875,97263.7,40284.7,29275,90182.6,1225.77,177.469,33.051
71612.5,41525,113021,63151.9,41357,100073,1093.15,242.668,33.078
81671.9,51790,103349,40861.1,28874,92743.4,669.419,218.316,33.128
76056.2,52778,94441.3,36334.7,27427,86820.8,1511.88,247.941,33.19
68173.5,38098,117272,31884.8,17922,116594,1219.02,230.47,33.215
93861.5,58624,104928,55710.7,37960,96181.7,607.431,169.03,33.22
108984,59806,119426,43887.5,26906,106898,16712,-149.499,33.323
77271.5,53368,94889.5,48261.7,35665,88683,579.797,182.812,33.341
83072.6,50470,107871,47729.8,34194,91478.5,769.577,43.9394,33.466
68637.1,44624,100802,34398,22420,100549,9117.51,28.5505,33.678
63678.1,44570,93632.7,28207.9,21367,86518.2,648.053,198.707,33.782
83286.9,50184,108766,31504.2,20805,99238.6,17748,-347.787,34.027
84519.6,54551,101539,36658.4,25283,95022.2,830.039,156.295,34.073
108675,66237,107525,45908.5,29728,101206,1837.63,1.99917,34.312
83797.6,54138,101440,41863.4,30179,90909.5,1600.46,197.585,34.423
84484.6,48948,113116,21067,12928,106795,22806.6,-395.29,34.582
96981.3,60026,105884,73671,46810,103143,1199.49,102.741,34.617
81507,50819,105111,42370.4,29879,92934.3,1483.1,180.102,34.88
105162,59783,115282,48987.9,29603,108451,950.883,29.6175,34.907
84464.1,55346,100015,22667.6,16114,92189.6,707.119,143.053,34.928
103609,55694,121919,44368.7,26830,108377,1923.5,95.8035,35.132
89240.7,55042,106255,45852.3,30386,98893.4,2290.57,173.159,35.173
97365.1,59448,107336,26893.6,18053,97629.2,717.969,49.2428,35.313
72877.9,48104,99287.5,22326.7,16456,88916.1,1247.21,-257.662,35.475
82420.5,51224,105449,36982.9,24261,99901.6,1369.92,86.8299,35.571
91002.4,60759,98157.2,46690,32939,92895.3,1887.77,186.436,35.654
62132.3,46190,88155.5,27211.9,21667,82307.5,857.63,208.764,35.729
71236.3,49519,94277.8,25724.4,20098,83882.7,793.08,233.148,35.767
83258.8,50905,107189,54485.3,35572,100381,1732.12,172.136,35.867
105858,57314,121044,30667.3,16466,122058,23106.6,-670.379,35.96
114425,65666,114198,45881.2,26930,111655,3522.31,103.648,35.966
81060.1,52090,101984,28979.3,19966,95121.2,2379.55,9.38354,36.028
87615.8,54023,106288,50537,33651,98421.8,1537.38,225.679,36.059
93500.5,60260,101687,36097.6,24792,95421.7,6352.7,-176.908,36.068
71478,51234,91431.1,30820.1,24710,81741.4,823.677,258.056,36.136
116980,67830,113024,60245.6,36046,109534,19441.6,255.242,36.251
75864,52615,94494.4,35797.3,27239,86127,1278.75,244.246,36.517
90026.6,55310,106671,31352.1,21038,97665.7,1005.02,-273.546,36.656
96120.2,59858,105238,59117,38094,101703,1924.97,-93.9366,36.656
92710.9,50714,119807,80784.6,52474,100894,1947.04,186.962,36.69
73708.6,49669,97255.2,24896.8,18469,88344.7,780.318,51.3587,36.736
91508.6,53431,112240,43732.3,27379,104680,1505.5,124.981,36.747
78011,52235,97875.5,38101.4,28571,87396.9,725.581,185.982,36.94
86209.8,55881,101105,46986.4,33540,91809.8,1546.38,208.188,36.954
118487,65390,118752,64564.5,36810,114950,6882.87,219.497,36.969
96120.2,57773,109036,37549.2,23328,105488,518.07,58.2659,37.005
63736.6,45387,92031.7,33624.2,26191,84135.7,795.661,255.408,37.106
76836.8,48429,103978,35187.4,25904,89022.5,1684.5,173.729,37.158
62776.8,43182,95274.4,27520,21219,84996.8,1296.46,221.455,37.268
67203,50085,87934.8,26030.9,20501,83213.7,756.8,-104.99,37.278
97111.3,58063,109610,74616.4,45986,106338,2688.16,-43.6367,37.32
107899,63869,110715,34094.6,20288,110135,3937.42,-31.5289,37.519
88880.5,51397,113331,41073.2,26569,101313,10800.6,-96.1101,37.733
105576,55746,124117,74643.7,46230,105815,1004.33,12.654,37.813
91633.2,59254,101348,36995.4,24566,98694.6,3217.73,216.028,37.961
67389.2,46151,95695,27852.2,20551,88819.2,2040.45,-30.8742,38.002
67763.9,51591,86080.4,21875.1,17675,81109.3,471.57,174.869,38.021
84714.2,57349,96807.7,37156.9,26921,90454,1952.42,254.802,38.176
74888.9,47715,102859,25263.4,16771,98721.8,13555.2,-110.601,38.21
66297.8,45155,96221.8,32141.5,24923,84517.2,1066.68,14.7699,38.257
75519.7,51891,95378,33813.8,25203,87926.8,1556.78,229.918,38.517
57150.5,40253,93046.8,21095.9,15984,86495.2,1245.95,245.838,38.635
98132,66413,96836.1,42393.8,30784,90252,677.144,189.165,38.683
77155.2,54415,92923.7,33280.3,26015,83838.4,637.725,-51.4519,38.715
81545,55244,96736.9,24094.2,16549,95415.9,13046,-213.918,38.746
87541.4,53133,107976,29665.7,21200,91706.3,817.642,249.576,38.812
105945,57746,120237,53389.4,29650,118008,11750.7,193.737,38.839
69801.4,47252,96810.9,33531.4,24000,91563.1,28419.3,-193.199,38.962
95925.7,61504,102214,41562.3,27372,99511.4,1596.75,60.845,38.971
109144,66756,107149,59251.1,37828,102651,1842.41,223.539,38.996
62741,44145,93143,28515.2,21821,85641.1,1422.11,218.796,39.035
73799.8,48530,99660.9,42555.2,31814,87662.7,1230.44,242.129,39.174
105440,59562,116016,46185.4,28394,106600,2793.25,-196.284,39.278
102647,64235,104726,52417.6,33723,101866,20193.7,87.1822,39.291
116883,77793,98466.8,81003.8,58273,91099.9,524.283,91.6555,39.45
125200,68462,119849,102412,61955,108332,3469.63,56.4819,39.49
103380,68910,98318,35300.5,23774,97310.1,2258.66,105.851,39.535
65598.6,47043,91386,25912.4,20527,82729.8,1486.9,184.342,39.633
83718.6,52672,104165,42496,28988,96074.8,7098.73,227.963,39.839
96074.6,62202,101224,53431.6,38186,91700.9,1080.21,197.089,39.876
94693,56195,110433,47317.9,31263,99191.6,1921.91,65.0636,39.993
69577.2,46495,98071.1,32281.1,23935,88388.2,1437.36,233.105,40.074
84089.4,51278,107471,67739.1,48334,91847.3,1934.94,74.6028,40.17
60303,39855,99159.8,26133.1,19311,88688.3,1319.97,87.8932,40.363
63086.1,44898,92084.5,31925.4,25750,81252.9,1275.56,150.436,40.392
89499.9,52343,112058,23618.4,15575,99380.8,7565.62,-532.617,40.521
77170.4,45646,110797,27632.3,18455,98125.7,1625.35,-541.237,40.582
75633.7,50188,98763.2,43437.4,30181,94321.4,1081.6,236.309,40.618
103545,65249,104000,33826.3,22793,97259.6,3839.45,213.868,40.629
87099,57005,100134,45847.6,30640,98063.6,1426.65,224.626,40.639
84456.5,56281,98344.8,31524.5,21732,95066.6,1388.94,203.429,40.692
71122.3,45184,103158,43574.7,31708,90062.8,843.577,209.295,40.746
72551.9,35757,132974,70955,32128,144737,11060.5,-487.797,40.844
64225.3,42822,98292.2,30455.1,22858,87317.6,1549.78,228.858,40.946
96392.3,51315,123106,60963.2,38459,103884,27432.3,110.556,41.067
68111.2,51365,86902.3,72321.6,52269,90678.4,2054.81,52.3349,41.146
93158.5,59154,103209,41127.8,29562,91176.3,1025.8,189.143,41.243
68171.2,47992,93092,26774.3,18625,94211,11942.1,-431.675,41.372
104281,54504,125388,61020.2,38161,104793,5043.02,148.068,41.568
102827,59075,114073,59384.5,35215,110516,1980.13,140.85,41.634
78039.8,49697,102912,35253.7,25225,91591,1396.53,115.448,41.718
73416,51861,92774.7,25672.9,20349,82682.2,630.344,189.169,41.773
87747.3,57563,99901.1,50109.5,34383,95511.7,2085.01,-35.1171,41.901
76382.3,48772,102637,44411.6,30860,94315,1861.48,241.558,41.92
68536.8,43894,102329,30512.8,21558,92758.5,1722.55,-206.283,42.212
102201,57505,116474,38475.8,25053,100649,22246.2,-89.4427,42.22
67941.7,44710,99589.1,29921.6,21602,90775.9,1043.09,183.841,42.234
60305.2,47046,84006.4,26091.8,21866,78201.4,739.285,232.091,42.286
119393,62236,125724,66206.4,36597,118559,4568.95,44.2196,42.295
61368.5,42789,93992.5,23166.8,17605,86240.2,1362.98,147.78,42.327
76681,49769,100974,34909.7,24532,93259.4,1650.66,218.251,42.348
57972,41169,92284.4,33306,25521,85527.3,5241.75,219.605,42.387
72300.3,44772,105831,39360.4,27612,93420.3,983.515,228.365,42.572
69954.2,48966,93626.6,21985.1,16522,87205.8,608.166,74.16,42.689
70935.4,48512,95828.2,21763.6,16188,88108.3,601.189,7.91047,42.695
69407,46074,98725,45212.7,31383,94416.1,3185.91,242.001,42.763
64737.6,41831,101423,70426.2,38227,120738,3532.52,229.788,42.815
81712.9,51533,103917,37203.7,25920,94065.5,2022.75,-105.603,43.091
78939.7,48766,106086,36060.2,25171,93887.4,16886.2,95.3497,43.161
68711.6,49055,91796.6,24996.7,19487,84065.3,1069.62,86.8497,43.176
104061,66246,102946,48560.5,30654,103819,4448.41,222.837,43.245
79438.2,53580,97164.3,32969,24501,88186.6,1085.06,222.529,43.368
97824.9,63271,101327,28405.3,19947,93325.7,740.204,258.591,43.41
99142,58391,111273,79955.5,50391,103986,2309,249.478,43.413
74973.2,51166,96029.5,32047.9,22963,91464,934.927,12.1285,43.587
73896.3,51650,93763.2,33024.4,25270,85646.5,3956.09,164.04,43.595
96510.9,54648,115740,74305.9,49285,98807.2,1103.86,154.687,43.631
74550.7,42286,115541,27246.2,17338,102988,30296.3,-334.302,43.646
73954.8,44351,109281,57062.5,37474,99793.1,1043.77,-5.36863,43.673
65430.7,48492,88428.3,26651,21345,81827.2,725.109,173.262,43.679
96134.7,66158,95230.9,43203.4,30670,92317.6,708.333,157.363,43.776
121250,63509,125120,66689.2,36973,118209,14915,40.8893,43.913
90336.6,57547,102878,38215.3,26127,95857.9,1727.35,78.8564,44.172
165010,106429,101608,101712,63952,104231,4679.62,15.5923,44.336
62998.7,43162,95655.5,22956.2,17187,87534.5,1978.5,14.7099,44.377
65520.4,44951,95525,24569.2,18343,87781.1,645.728,165.848,44.478
66215.8,43751,99186.7,27863.9,19763,92399.5,1234.43,238.419,44.782
61480.2,36546,110249,67371.7,45918,96155.6,1477.63,212.963,44.826
65165.4,48188,88625.4,27710.3,21761,83453,5993.07,51.0159,44.887
65943.7,47871,90277.7,23651.9,17586,88141.3,1308.78,163.684,44.976
91161.2,55000,108624,45927.2,31089,96815.1,964.661,137.207,45.03
80031.8,50472,103918,20689.5,14289,94891.7,11089.9,-187.819,45.117
88013.3,53575,107663,65560.6,41387,103815,2545.98,158.833,45.236
94043.2,57174,107797,49330.3,32902,98258.8,2029.06,117.527,45.366
90489.4,58724,100986,60235.5,41820,94394.9,1261.24,65.1071,45.465
66329.8,50509,86063.6,26082.4,21904,78037.7,671.019,184.396,45.501
75379.1,49034,100747,45213.5,32563,90996.2,1135.54,166.875,45.646
75943,53065,93790.6,25749.4,19076,88462.5,1053.82,127.131,45.786
76962.9,55799,90393.1,29261.7,23287,82350.4,1258.44,116.517,45.829
65237.6,42755,99998,35177.2,25099,91851.2,445.849,77.3507,45.885
62369.4,48901,83586,20533.5,17537,76734,404.618,169.573,45.9
67302.6,40206,109704,62709.7,44522,92308.1,2973.53,251.024,46.052
75503,50911,97192.4,31395.8,23019,89385,3995.62,142.307,46.166
83421.4,55078,99261.1,44403.1,31562,92199.4,3646.42,196.92,46.212
102966,60694,111180,51796.7,32594,104146,2207.82,79.3548,46.256
80421.7,52834,99756.1,32242.1,23490,89953.9,1279.14,228.346,46.262
99050,57838,112233,58918.9,39534,97670.5,13590.7,1.22639,46.56
69966.4,49551,92537.3,26212.7,20306,84599.3,306.115,49.7999,46.561
59004.1,45306,85350.6,29927.8,24922,78699.5,541.646,115.504,46.655
75140.4,48955,100590,47280.5,34875,88848,1072.04,147.799,46.676
83833.3,50536,108717,52912.9,35144,98671.1,1272,233.116,46.683
76624.7,55331,90757,44018.5,31299,92169,1730.38,147.226,46.864
54112.8,40187,88245.8,35928.4,26150,90042.1,670.382,-47.2141,46.995
92020,61339,98316.3,49197.7,34438,93624,1134.98,190.195,47.027
70042.4,46914,97844.9,19102.2,12826,97605,15543.7,-348.172,47.127
101713,64075,104032,42910.9,29030,96872.5,1327.26,173.753,47.177
114374,75944,98699.2,38712.2,26597,95388.3,1063.34,249.56,47.34
88380.4,52998,109289,49582.3,34438,94355.7,11415.1,-187.311,47.475
60604.7,40032,99215.3,32591.5,23580,90581.8,1642.93,183.272,47.563
74961.8,47479,103471,30312.4,20707,95936.2,1732.01,208.706,47.565
76869.4,53093,94884.7,26378.8,18929,91328.8,1761.09,199.694,47.565
86049.5,53783,104854,42643.4,27283,102433,3624.57,100.462,47.605
93089.4,60698,100509,45738.4,31162,96191.3,958.192,114.417,47.677
78080.9,49918,102510,28661.1,19582,95921.5,3287.57,-123.706,47.702
72035.1,49923,94563.4,24375.8,16551,96519.3,6224.91,107.711,47.732
66547.9,48870,89242.5,35986.1,29338,80386.7,1266.81,189.657,47.766
88622.8,55510,104630,45365.6,27090,109748,28737.3,73.3705,47.837
71597.3,50029,93789.6,32559.5,24169,88287.6,787.887,254.348,48.084
74246.7,51059,95298.2,28937.2,21903,86583.1,1065.76,181.72,48.159
71188.4,48573,96049.4,38461.8,29760,84698.7,1174.34,143.023,48.298
82919,56311,96503,35614,26311,88708.2,1212.66,42.3203,48.359
76864.1,55454,90838.7,26803.9,21178,82945.6,277.168,21.1818,48.381
65969.5,51399,84114.1,27321.8,22471,79683.3,512.036,243.236,48.391
75989.4,52470,94912.1,29424.7,22590,85364.2,728.502,97.4721,48.448
86205.3,57998,97409.4,34752.1,24602,92574.4,939.756,70.4282,48.538
