"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-530_30 Blue E-A","Comp-582_15 YG D-A","Time"
59308.1,45201,85989.6,34674.1,27993,81177.5,20806.4,4.99195,0.59
80370.8,55894,94235.1,36174.8,25910,91499.6,26497.6,-8.63226,0.611
82139.3,61327,87776.7,37907.2,28562,86978.8,24255.6,0.525155,0.62
105058,71151,96767,48048.8,32706,96279.7,19259.5,9.33366,0.627
71747.8,51408,91465.6,30912.2,23852,84934.6,20454.9,-6.11494,0.631
79936.8,55993,93560.6,33047,23412,92506.9,20455.2,11.905,0.635
90042.5,66109,89262.1,45862.4,34845,86257.5,26256.2,8.34362,0.637
74053.6,49411,98220.6,33291.2,24819,87907.3,26396.6,6.74438,0.643
75108.5,55052,89412,35759.9,28353,82656.5,18645.8,3.01401,0.653
126109,77384,106801,65436.5,44229,96960.1,20393.4,18.7991,0.655
86032.8,62967,89542.8,32078.3,24767,84882.4,19197.2,7.21776,0.656
95266,63242,98721.6,51534.6,35214,95909.9,24110.7,-5.82532,0.66
99760.6,66911,97710.6,56635,41151,90195.4,27916.4,-6.60554,0.665
87561.1,60738,94478,39778.4,30502,85467.2,18736.4,-2.29195,0.668
95438.5,65203,95925.9,51356,38127,88275.1,18645.9,-1.226,0.674
80349.5,58666,89758.7,40765.1,29795,89665.5,19815.7,7.17709,0.68
61432.3,44608,90253.5,28818.7,21272,88786.2,22350.1,-0.939555,0.682
71087.4,49125,94835.2,36707.6,27453,87628.6,23432.8,-0.48074,0.692
82516.2,56701,95373.7,35298.9,25376,91162.9,21475.8,-1.41206,0.693
63795.9,48610,86009.6,43062.2,35090,80425.4,20261.2,1.31779,0.715
77378.6,50415,100587,37837,27474,90255.8,28114.3,1.86144,0.736
66598,50659,86155.8,29794.4,23931,81593.3,19841.8,-8.72463,0.748
70458.1,49358,93552,34831.7,26686,85540.3,21817.5,-4.61453,0.761
77957.8,55601,91887.5,38149.8,28661,87233,20484.1,9.25314,0.766
90415.7,60188,98449.5,40684,28081,94949.2,27901.6,-7.66457,0.779
118356,78739,98510.3,62020.1,43127,94246.1,21911.5,9.68928,0.781
70599.4,53046,87222.5,35491.6,27458,84710.3,27947.4,-0.777585,0.794
113597,66252,112370,66373.3,37813,115036,18656.1,-2.81667,0.795
62602.7,46222,88761.5,26951.3,20919,84434.4,21525.8,-7.24536,0.801
105697,67663,102374,50745.2,34319,96903.8,22987.2,8.02856,0.81
70306.8,41953,109828,86248.5,60253,93810.8,26701.7,1.95432,0.815
114549,60812,123448,67246.9,41025,107425,22390.7,-2.53222,0.817
76161.1,54143,92187.3,34793.5,27186,83874.9,22891.4,2.73486,0.821
127813,72293,115867,138476,52477,172936,19036.5,6.16832,0.829
70046.9,46895,97890.9,30313.1,21266,93416.8,21366.6,-2.46489,0.84
84192,53958,102257,43942.9,31730,90760.8,18777.5,7.24535,0.849
71927.9,53335,88382.3,32046.3,25891,81116.5,20225.6,-9.80986,0.854
76455.2,54498,91940.5,38901.7,27570,92472.4,20145.1,0.265432,0.864
77160.5,54894,92119.2,34798.1,27662,82442.7,19732.2,9.30258,0.864
95537.3,64371,97266.4,47567.5,35399,88064.2,24782.1,1.02054,0.871
92235.9,58229,103810,80847.8,56169,94330.3,27157.1,7.75438,0.877
86437.1,62783,90227.3,37062.5,27071,89724.3,20768.3,-0.835547,0.879
84822.1,61688,90113.1,35630.4,28696,81372.8,22038.1,0.140961,0.883
92932.8,67962,89615.4,53919.1,39367,89761.5,19035.1,1.92842,0.89
84591.8,57167,96975.7,48479.3,35243,90149.6,21706.8,-9.37726,0.892
68872,52568,85862,36429.9,29009,82301,27985,-5.02005,0.894
59385.6,44899,86681.2,35642.1,27947,83581.1,24892.8,6.31326,0.897
71925.6,50780,92826.3,44147.2,34641,83520.5,21588,0.700554,0.908
112463,76295,96603.2,47991.8,32967,95404.3,22287.8,-5.17546,0.914
84648.8,61704,89905.7,41295.5,31569,85727.9,23505.3,-0.48551,0.92
76251.6,54995,90866.9,41692.6,31175,87646,27442.1,-6.04436,0.955
71364.8,47974,97489.5,36546.1,26538,90251.2,22741.7,-2.0253,0.962
91756.3,61927,97103.7,58674.7,37023,103863,18911,3.52657,0.963
134155,80118,109738,76771.5,48582,103563,23920.6,16.4472,0.964
78658.5,55938,92154.9,38216.9,27458,91215,23708.7,6.92112,0.966
69006.5,47694,94821.3,31028.4,23491,86564.1,18866.4,8.8295,0.966
83543.8,58023,94361.3,53923.7,40663,86908.2,24539.3,9.5165,0.968
77341.4,49809,101762,45047.3,33469,88207.7,18985.3,-4.42831,0.969
114820,78498,95860.4,68853.7,48782,92501.3,28425.6,-2.39903,0.977
69011,48282,93672.8,39689.5,30446,85433,24676.9,-3.21255,0.978
93475.4,64495,94984.2,48385,35003,90591,21932.6,7.03789,0.992
97234.4,61930,102896,100784,65146,101387,20173.8,3.97354,0.998
97777.8,67024,95607,55064.1,39512,91331.3,19741.7,2.41195,1.005
74768.8,52045,94150.2,34504.9,26032,86866.6,23345.3,2.70501,1.006
77834.6,53130,96009.2,76826.9,51155,98424.9,26246.8,8.87423,1.012
96925.1,65478,97010.9,43875,32106,89559.3,26925.7,-2.3004,1.02
65098.6,46983,90805.2,54090.7,40923,86623.3,23302.9,13.8378,1.022
74278.6,56307,86453.2,36133.5,29495,80286.3,25392.2,-3.78958,1.033
66044,51962,83296.6,27002.8,22778,77691.5,26209.1,-12.3233,1.047
73458.6,53512,89964.5,34634.3,27329,83054.5,20258.9,-0.272056,1.059
93882,62976,97698.4,50127.5,35132,93508.9,21029.5,4.97728,1.068
82994.3,48397,112385,80555.3,52192,101151,26810.9,2.47714,1.079
90701.4,67684,87823,42548.2,32300,86329.4,21300.7,13.9694,1.084
100934,63286,104523,47788.3,32006,97852,27473.5,-15.5864,1.098
78620.5,56276,91557.2,34383.2,25276,89149.2,19476.8,-7.64063,1.1
82989,54297,100167,56557.8,41268,89817.1,18915.6,6.70627,1.111
99065.2,68212,95178.9,62620.7,44744,91719.9,22561.4,2.22655,1.118
108657,68202,104410,61675.4,41726,96869,20527,10.3103,1.124
107095,60533,115946,66927.1,40045,109530,22102.8,2.78671,1.127
98281.7,54464,118261,40904,23260,115249,18826.8,1.41211,1.128
74330.3,52036,93614.2,38513.3,29548,85420.5,18642.8,-0.695792,1.129
70616.2,51367,90094.8,29760.1,23615,82589.8,18723.9,-1.23113,1.138
79758.2,58083,89992.5,28892.8,22227,85189.9,20599.9,-4.53447,1.139
103253,68516,98762,50030.8,36380,90126.9,19399.7,-11.3456,1.141
82474.4,55842,96791.8,37719.2,28282,87404.3,21052.6,16.6358,1.145
71997.8,48831,96628.2,40325.2,29679,89044.6,23024.1,-0.983867,1.149
78397.8,57449,89433.7,35699,26813,87255.1,19981.3,-1.3138,1.155
97034.5,59234,107358,77943.1,49606,102973,27922.4,1.34406,1.157
74866.8,51778,94759.8,60599.8,44198,89856.2,21505.1,13.426,1.16
81838.3,52170,102805,38890.8,26926,94657.5,20860.4,-1.9016,1.172
65599.4,45826,93814,62101.3,44830,90784.5,21286.3,-2.4596,1.173
91416.6,56539,105964,47337.4,30774,100809,25093.8,14.78,1.191
104601,68734,99734.3,49140.8,35534,90631.2,26696.2,3.01468,1.195
91820.9,65613,91713.2,44435.8,33392,87210.9,19383.2,-6.57447,1.196
70930.8,56206,82705.1,34649.9,29150,77901.1,19487.4,2.95867,1.196
93979.3,66268,92941.2,45137.8,33621,87985.2,26630.7,4.07899,1.205
75775.8,52762,94121.6,36153.8,26003,91119.2,26576,6.20259,1.23
80580.5,58715,89941.7,43331.3,32047,88612.4,28178.1,8.74725,1.234
70372.2,53343,86457.7,27036.4,21074,84077.8,19260.6,-2.85641,1.274
107043,69402,101080,51842.7,34663,98017,21296.9,8.66969,1.281
104262,70095,97480.9,49653.2,34258,94987.3,26977.2,-4.42379,1.303
111386,69317,105311,52060.3,32973,103473,27950,-10.3178,1.313
65908,50217,86013.6,22857.1,17956,83424.2,21326.8,-2.99227,1.316
78837.1,59360,87039.5,41602.9,33132,82291.6,27838.9,5.05955,1.341
92895.6,58322,104386,48466.1,33046,96116.7,21986.6,1.73435,1.345
106252,74638,93294.5,49546.4,36042,90091.3,21962.3,8.09595,1.355
118501,60382,128616,50432.5,25594,129137,22187.1,1.72117,1.355
76067.6,55455,89895.8,28693.9,22511,83536.1,26752.7,-10.239,1.358
69386.5,49007,92789,30211.7,23154,85512.5,23154.9,5.36753,1.363
72520,51886,91598.3,37333.9,28547,85708.3,22806.9,10.6904,1.364
123757,81785,99168.9,65333.6,44612,95976.5,23520.1,1.63352,1.364
94594.2,70102,88432.9,37493.8,29074,84515.2,20064.7,-0.259286,1.371
80556.2,56086,94129.2,64761.8,39810,106612,27810.9,-0.76861,1.373
94287.9,64762,95414.8,51809.9,36727,92450.1,20532.6,2.88995,1.389
108859,70590,101065,65491.1,45854,93602,23692.6,-3.67782,1.392
69858.4,48259,94868.2,51310.7,37803,88953.3,26402,7.27403,1.401
77247.2,56222,90044.3,39293.3,31610,81465.5,25604.4,-3.80353,1.404
99398.9,67074,97119.7,51271.7,36166,92908.9,26262.7,-2.78681,1.418
77879.5,57402,88915.2,41698.8,31386,87069.8,18499.9,5.6736,1.418
55549.2,39630,91861.5,45151.1,33671,87880.4,27880.5,-6.07318,1.43
73821.8,51470,93996.3,36780.1,28330,85083.7,27521.4,3.49042,1.437
93338.6,62855,97319.9,53551.7,39615,88591.8,26928.7,1.4094,1.44
97267.1,65814,96856.2,50527.6,32422,102134,24070.5,10.6073,1.441
90417.2,61337,96607,48804.6,36148,88482.3,22697.2,2.21763,1.449
71804.8,47338,99408.5,47571.4,34926,89264.2,19241.5,14.6348,1.452
111892,72623,100973,45467.8,33611,88654.8,28015.3,-0.782047,1.461
88429,58986,98248.5,41088.8,28814,93454.5,27229.7,2.9796,1.461
86865.7,58971,96536.1,57970.4,38875,97727.2,21921.7,6.50861,1.47
67034.3,42426,103549,64949.8,40343,105509,20020.9,4.51359,1.475
100315,69009,95266.9,47154.9,34745,88943.5,21731.6,-0.898885,1.487
93234.5,63593,96083.2,56298.1,41940,87972.1,20750.2,3.93564,1.507
95872.5,53155,118203,102498,71959,93349.3,25253.7,14.2395,1.516
86827,60992,93295.7,34892.5,26232,87172.8,25157.2,5.23587,1.518
76101.8,50299,99155.3,33540,24463,89853.1,19209.8,0.326925,1.527
135054,80131,110455,86223.5,53003,106612,24459,8.99178,1.529
102189,72367,92542.8,50122.8,38162,86076.4,24051,12.1986,1.53
91676.5,68147,88164,46286.8,35047,86553.8,26420.2,-1.73717,1.535
71983.4,54720,86211.7,31674.2,25324,81969.8,22096.7,-3.57289,1.543
88009.5,56087,102837,50118.1,33827,97098.2,27411.4,4.02766,1.553
72763.2,48524,98273.1,33080.6,24101,89953.5,24138.1,-11.1271,1.557
81477.3,57586,92725.6,69154.8,49698,91193.4,20332.8,8.20308,1.562
80265.1,57690,91181.4,45988.8,34254,87987.4,26503,-5.45261,1.567
71074.4,51072,91203.3,41456.2,31228,87001.2,24987.3,-1.11295,1.569
96413.6,68736,91925.1,60475,43844,90395.2,26924,3.52971,1.569
128391,81650,103053,65566,42722,100579,25997.3,5.71064,1.585
79457.2,51239,101628,27122.9,19199,92584.5,26828.9,0.355961,1.588
104881,65521,104905,39466.4,25609,100999,26480.9,3.02884,1.596
89224.8,63401,92229.4,83156.6,64228,84850.1,28185.5,-7.68324,1.604
115124,71616,105350,75289.5,46956,105081,27434.9,1.37611,1.606
111486,65922,110833,60441.4,40642,97462.9,22306.4,1.18332,1.607
60262.7,42634,92634.4,38436.8,29159,86388.3,19873.2,-13.4967,1.608
88082.5,56466,102231,33227.2,23554,92450.5,22016.9,7.03236,1.613
70570.6,53176,86973.7,40852.5,31733,84369.9,21716.5,9.7021,1.613
81297.2,57599,92499.8,37659.2,28738,85880.4,24703.3,2.08572,1.628
81887,62631,85685.1,53831.7,42579,82855.7,26703.8,9.37418,1.629
97646.3,64135,99779.4,51760.8,35991,94251.2,25548.2,-3.79983,1.654
95984.2,62931,99957.4,56726.3,40219,92434.3,21413.4,-0.877961,1.657
112326,77741,94691.1,75227.1,57472,85782.3,25610.3,8.38608,1.66
94421.6,66966,92405.4,46012.2,33254,90679.5,21052.9,2.85574,1.672
92840.8,61686,98635.3,55974.4,41146,89154.1,19822.3,-5.01334,1.673
113766,72275,103158,55465,38523,94358.1,27618,8.25407,1.677
97721.6,69706,91875.6,49572.1,36183,89786.9,23484.7,12.2358,1.692
74438.2,54559,89414.8,31250.7,22187,92308.4,19040.6,-1.78195,1.694
86878.6,62050,91759.5,37004.8,27742,87417.8,23896.6,11.1488,1.714
84102.4,60557,91017.3,64307.1,43584,96696.7,22499,4.35066,1.723
80089.6,55058,95331.3,32157.1,23458,89839.1,18728.8,-8.65145,1.729
84094.8,56687,97222.2,39775.3,28978,89955,19369.1,-4.45355,1.732
83684.4,62291,88043.8,47479.4,36751,84667.3,23968.6,2.13403,1.734
135570,78335,113420,144599,94242,100554,25004.1,15.3159,1.747
86359.6,60239,93953.4,73850.4,53387,90656.2,18632.6,-0.165124,1.77
64115.1,45523,92301.7,39780.8,29475,88450.3,26045,-2.7725,1.79
103936,68112,100005,49201.6,34604,93182.2,26050.5,-2.24286,1.798
75186.8,49487,99570.4,42478,27055,102896,22446.7,7.0041,1.839
58866.6,40719,94743.9,41755,32095,85261,27879.5,2.40688,1.859
105365,58403,118234,46009.1,25067,120288,25882.8,-4.35184,1.865
109203,66608,107445,62662.9,41056,100026,26271.3,-3.84738,1.882
77465.3,56806,89370.2,30781.1,22950,87898.6,20150.5,-0.794928,1.889
76654.4,53219,94395.2,35165.5,26883,85727.3,27899.1,-2.89441,1.896
89783.4,67198,87562.8,46129.2,35278,85694.3,24090.2,2.12603,1.897
92442.6,67744,89429.6,41156.7,32180,83817.5,24334.6,-7.43004,1.91
114234,78055,95912.4,82542.7,57519,94047.5,21315.1,-0.871499,1.919
114645,71229,105482,71323.2,47104,99232.3,26767.2,0.890014,1.921
83668.4,56537,96985.9,36894,28084,86094.8,22145.7,3.84389,1.947
72054.8,52724,89564.3,34621.1,26764,84775.3,26305.6,-3.31963,1.95
97904.7,75023,85524.2,39484.4,30495,84854.8,22995.3,-6.28198,1.955
82206.2,59742,90178.8,44545,32698,89280.8,24614.5,-1.61844,1.955
82199.3,56963,94570.4,37208.3,28107,86757.2,21242.8,-10.4067,1.965
92966.2,66474,91654.4,55185.8,42663,84772.6,27767.1,3.47427,1.98
124243,74449,109369,71345,43593,107257,23475.1,-7.37352,1.989
107672,66822,105600,81013.9,57902,91695.1,21949.7,10.2168,1.99
79637.4,57403,90920.6,40478.9,30447,87129.2,23543.7,-6.84803,1.992
124153,81680,99614.1,64862.5,44796,94893,22607.2,14.4135,2.002
101199,66954,99056,41070.1,28314,95061.5,22140.4,-5.16577,2.021
66825.3,49274,88879.8,30334.2,23495,84613,18952.4,0.87385,2.035
99669.4,52955,123349,67690,40367,109895,23969.9,11.6739,2.035
86411.2,63259,89521.6,42571.6,30863,90398.7,21077.7,9.74411,2.041
83527.8,59551,91922.5,34047,26399,84522.3,19999.2,1.33502,2.044
83994.4,61099,90094.1,31802.2,25103,83025.4,23120,-0.460174,2.054
79074.2,50527,102563,42087.2,27471,100405,21050.6,1.79589,2.066
76598.1,54196,92625.6,73759.1,52071,92832.5,21804.8,2.2763,2.077
82221.4,55383,97294.5,39155.2,27635,92856,26345.3,-0.672243,2.081
96373.3,66151,95477.4,69803,49251,92883.6,24811.7,3.66859,2.1
68916.8,51057,88460.6,31406.7,23997,85772,18882,8.82848,2.103
98466.4,68967,93567.8,50622,37435,88622,20183,12.9829,2.104
96452.4,69770,90599.1,43772,32638,87892.8,25199.3,6.29311,2.107
75584.3,47250,104836,81347.8,56626,94147.7,21197.3,-0.863754,2.11
62290.4,43774,93257.7,30913,22462,90192.9,21697.1,4.93338,2.127
79988.5,55367,94679.6,37883.8,27591,89984.2,22416.3,4.88609,2.127
88681.4,60578,95939.5,50657.9,32774,101297,22587,8.05487,2.135
71728.8,53827,87332,47942.7,36659,85708.1,24880.5,-2.16593,2.136
71446.8,48072,97402.6,26406.9,19176,90248.4,20109.4,-10.3322,2.141
79598.6,55371,94211.3,35845.7,26934,87220,27390.4,4.55904,2.153
79173,58632,88495.7,42873.5,34229,82087,26087.7,8.3547,2.156
107899,57499,122981,66703.3,36550,119602,25512.2,1.50253,2.162
76285.8,56675,88212.9,30365.4,23563,84455.6,24547.5,-5.85404,2.166
74500.5,53134,91889.7,40329.1,30094,87825.1,23746.9,6.9186,2.172
112639,72399,101961,60294.8,37435,105556,27604.1,4.54499,2.196
102372,67718,99073.4,66951.3,45602,96217.7,27076.8,4.04966,2.216
84843.4,62685,88702.1,37349.5,28816,84943.7,27176.8,-2.31692,2.23
82272.3,58707,91842.5,48168.1,36471,86555,19225.8,18.8759,2.235
139237,90685,100623,81013.1,54041,98245.4,20532.4,13.49,2.245
73315.7,53014,90633,37280.9,29070,84046.8,24944.4,-0.580133,2.25
67326.1,49234,89618.6,35071.1,26718,86025.2,24161.3,0.00135946,2.251
101116,71843,92239.6,51506.5,38523,87623.8,25102.4,13.1895,2.252
74605.4,55253,88490,31143.8,24221,84267.5,19357.3,-0.212769,2.257
85694.6,61388,91485,48278.1,36081,87690.3,21558.2,8.12251,2.262
102776,69494,96922.7,47144.8,33394,92522,20183.2,3.97292,2.267
97960.2,66539,96483.6,52148.5,35654,95854.6,23092.6,4.31163,2.271
67837.6,51655,86067.3,33873.8,25123,88363.5,22215.9,3.83927,2.281
70392,53882,85616.9,28820.2,23411,80678.4,20937.5,1.80333,2.285
86722.8,57353,99096.3,33487.7,24468,89694.8,25732.1,3.07807,2.285
148369,100703,96556.6,75206.8,54843,89870.3,24103.2,13.2552,2.292
75816.1,55646,89290.9,31503.4,24670,83689,21550.8,-5.65699,2.293
61217.2,46094,87038.1,32312.3,25018,84643.8,26437.9,6.21166,2.313
71249.2,53697,86958.1,34256,27213,82497.5,28459.1,-0.811229,2.315
107713,76854,91850.1,57673.2,39038,96820.3,18841.6,4.06114,2.318
83136.4,59579,91448.8,35497.8,26038,89345.7,21106.1,-3.50776,2.319
102396,70718,94893,47686.9,34371,90925.7,24095.6,5.30568,2.324
117613,77735,99156,61941.4,42487,95544.3,20158,11.3946,2.342
77096.7,56419,89555.1,32388.7,24583,86345.3,20511.4,10.8413,2.345
107526,76998,91519.2,53893.3,39366,89720.9,22221.4,2.24891,2.354
67852,51199,86852.3,33328.6,25935,84219.2,28284.4,-1.85974,2.354
84596.4,61427,90255.2,37512.5,28999,84776.1,18655.2,0.89339,2.355
85566.9,60380,92873.7,43234.6,32188,88027.3,20155.8,7.15473,2.365
76351.9,49818,100442,43909.3,30906,93109.5,22324.4,-1.99786,2.366
81765.4,59627,89868.3,42769,32166,87138.8,22339.1,2.24117,2.367
110161,70593,102270,73433.9,47117,102141,23836,1.08275,2.376
67223.5,49504,88994,35521.2,27996,83151.8,19385.5,-8.69463,2.376
102450,66383,101142,78983.6,52994,97676.5,19394.7,-0.745232,2.381
78200.2,53422,95932.9,33062.6,24871,87121.3,21318.9,2.83825,2.394
81505.4,56526,94497.1,39564.7,29998,86436.2,21785.4,1.74758,2.4
81281.2,56798,93785.8,41760.4,30915,88527,24273.6,-1.06603,2.406
84285.5,56863,97141.1,41439.8,28267,96076.8,19870.9,16.7135,2.409
138706,85473,106352,67389.7,43341,101900,20337.8,-1.86724,2.41
65594.1,48651,88359.4,36950.9,28966,83602,20438.4,-2.40386,2.41
71618.6,50226,93449.5,29945,23018,85258.2,24262,-5.83527,2.413
77091.4,50881,99295.6,36054.7,26413,89459.1,19563.8,7.72365,2.415
119154,84712,92181.1,64816.4,48892,86881.5,28030,2.39698,2.415
99484.8,61997,105164,120699,75568,104675,20017.8,2.9238,2.419
80386,59207,88978.9,45721.3,34983,85652.7,25034.8,1.53392,2.426
62823.1,44757,91989.5,40069.4,29365,89425.7,25970.2,-3.29758,2.43
73805.1,54886,88126.2,24943.6,19714,82921,19010.3,-6.54996,2.433
87891,58970,97677.2,33831.7,25155,88141.3,22599.6,6.46404,2.436
94489.3,64891,95428.5,122526,84827,94661.9,23036.4,4.84532,2.442
100065,67262,97497.6,34973.6,24554,93346.6,19472.7,0.839642,2.447
91339.8,69152,86563.6,41563.1,33820,80540.4,18712.8,5.6596,2.448
97504.2,68650,93081.4,48060.5,36366,86610.9,19527.9,6.66601,2.448
87776.2,64939,88583.1,36468.1,28255,84585.9,24698.6,3.67603,2.462
75559.2,50467,98120.5,33902.7,24723,89869.6,21863.2,9.16246,2.468
131374,76023,113252,101912,62915,106157,21640.1,7.05713,2.474
70470.2,50295,91825,35739.6,26355,88872.3,20516.2,5.01103,2.476
94713.5,63032,98476.1,53625.8,38325,91700.4,22358.4,13.3699,2.477
95854.2,67630,92886.3,42221.4,31082,89023.3,26492.7,-0.151935,2.49
62383.1,47799,85531.9,34307.5,27875,80659.3,20264.3,3.96759,2.491
79922.4,52764,99268.3,51609.5,37121,91115,26003.9,-11.7798,2.492
83684.4,59666,91917.3,50980.8,37122,90002.6,28320.2,2.37791,2.502
69027,51423,87971.4,33998.6,26258,84855.5,19169.9,7.74955,2.503
130041,85093,100154,79244.9,53661,96781.5,23173.7,3.24629,2.506
86064.7,57223,98567.6,50845.1,33275,100141,20564.8,-3.47217,2.506
71129.9,52567,88678.7,30512.8,22259,89837.3,23751.7,2.67829,2.507
66838.2,53807,81407.8,29523.8,23810,81262.9,23399.9,4.29142,2.512
104652,75815,90463.3,46398.3,34571,87956.9,24767.9,10.5615,2.521
88373.6,62043,93349,45963.8,33487,89953.9,21197,11.8563,2.535
84662.5,61327,90473,35585.9,27311,85392.7,18543.8,-4.92929,2.536
61082,41539,96368.9,47808.5,34967,89603.9,23750.9,4.26834,2.536
79866.9,59598,87824.4,39626.3,31283,83014.8,19313.6,0.850104,2.538
118992,75828,102841,54274.7,36168,98345.2,23559,4.28096,2.54
76130,56450,88383.6,43185.5,32502,87077.8,20903.9,6.04554,2.543
79744.5,56906,91838.1,36121.8,28494,83079.9,19986.7,0.275844,2.549
81764.6,60845,88068.5,36185.8,26944,88014.8,22160.6,-1.98709,2.55
66671.8,46902,93160.2,29370.1,22718,84725.8,22469.7,-9.42741,2.571
119414,79686,98209.6,62911.7,44002,93699.8,25753.2,2.54669,2.574
81833.8,48109,111477,49577.6,31856,101994,23412.5,1.1106,2.577
78324.1,57114,89873.7,46987.2,36467,84442.2,25679.5,18.4515,2.587
96584.6,66179,95646.2,34177.3,24607,91024.5,21113,-0.328215,2.599
95553.3,70440,88900.9,51312.3,39813,84464.9,28393.8,-11.4069,2.606
111127,79663,91420.5,55016.5,40043,90042.3,26687.7,-1.75476,2.615
78563.5,55178,93311.4,34328.6,25779,87270.9,19637.2,3.47882,2.628
69084,52549,86157.5,26832.8,21661,81183.4,19106,3.51375,2.636
97121.9,71571,88932.4,46878.8,35827,85752.3,27028.5,2.99284,2.639
87596.8,53106,108100,54452.6,36550,97636.2,26622.1,4.60956,2.643
