"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-530_30 Blue E-A","Comp-582_15 YG D-A","Time"
77067,54838,92101.6,28645.5,22114,84892.4,21745.7,7606.72,0.625
75412.5,53071,93125,50505.8,34655,95511.4,34056.8,7494.61,0.632
84132,55277,99746.3,39130.3,27837,92123.5,30258,6471.96,0.64
82580.8,59780,90532.2,44303.2,35372,82083.5,20219.1,6581.8,0.64
119588,67714,115742,134726,66218,133338,133960,28658.4,0.64
79851.7,52536,99610.9,48099.5,30677,102756,45526.4,13407.1,0.642
74404.8,49719,98075,48500.4,35923,88481.5,18678.9,8792.53,0.645
89942.2,56048,105168,105801,76008,91224.1,32587.6,16733.1,0.652
73543.7,53402,90254.3,36798.1,27991,86156.2,22743.3,9862.33,0.656
86069.2,56739,99413.7,45898.3,32103,93698.2,31907.9,6621.84,0.656
85098,53185,104860,63025.6,43433,95099.2,65470.5,12073.9,0.665
97821.1,50059,128065,135552,76683,115848,26306.9,7294.25,0.667
84499.1,53839,102857,78481.3,58162,88431.4,20122.9,6783.21,0.67
117722,76755,100515,66046.5,45943,94212.9,33052.3,21836.5,0.671
88831.1,59270,98222.3,31724.2,23930,86881.5,15776.8,8685.66,0.678
79030.9,57379,90265.9,31423.1,24447,84237,15689.3,8366.08,0.682
72897.7,51581,92619.8,34714.7,27456,82862.1,16963.4,6548.09,0.684
72432.6,48848,97177.8,59919.6,46596,84275.3,9496.03,6177.58,0.691
93394.1,62931,97260.1,68082.3,50659,88076,31079.2,13505.5,0.691
92394,58191,104056,60099.8,40623,96957.4,22767.4,8578.67,0.699
86693.2,64297,88363.8,40545.2,30436,87303.5,32860.6,8511.23,0.703
92369.6,57983,104402,119459,71951,108809,32310.6,10292.1,0.703
94385.9,66802,92597.2,59482.8,43054,90543.6,26140.9,7030.85,0.705
86749.4,58822,96651.1,43021.7,30146,93527.1,27021.8,9404.13,0.706
77618.8,55863,91058.9,52813,43091,80322,20972.2,9725.18,0.706
161642,95654,110747,168588,106114,104120,52075.7,8587.35,0.708
83984.6,60075,91619,50964.4,37627,88766.2,27560.1,8626.06,0.709
90772.1,64588,92104.4,56406.5,43381,85213.7,19421,12421.4,0.712
97096.1,61663,103195,44625.4,29915,97762.6,33693.1,8535.55,0.734
70702,54044,85736.2,40777.6,32593,81993.1,27187.2,11659.3,0.737
118501,64980,119515,87827.2,54408,105790,45292.8,11714.8,0.756
93473.2,69624,87984.9,48268,34849,90771.3,27030.3,13084.5,0.757
90722.7,62840,94615,56476.7,39813,92966,33926.9,18216.5,0.758
81793.5,60646,88388.6,45677.6,34374,87086.9,24129.1,9519.33,0.759
85881.5,57343,98152,39106.1,28011,91494.6,15142.4,8693.12,0.762
81204.5,58718,90633.5,37685.7,28350,87117.1,19709.2,11569.1,0.764
83593.2,61638,88879.6,43944.4,33566,85799.4,21482.6,7807.61,0.764
67694.7,41482,106949,47509,32787,94963,21442.9,6935.76,0.765
76354.2,52300,95677.7,38957.9,25736,99205.1,31441.7,7130.67,0.766
74629,53833,90852.9,41700.4,32164,84966.9,13106.6,6502.77,0.767
83752.8,52746,104061,62114.5,40718,99973.9,24137.6,13100,0.775
64858.4,45211,94016.1,40124.8,29967,87750.4,19266.2,8441.1,0.776
98352.4,68376,94267.3,54503.3,40677,87812,21146.3,12072,0.777
67185.5,47938,91849.3,34270.1,26010,86348.5,37183.6,10919.8,0.781
63203.1,48081,86148,44956.9,36665,80357.1,19519.7,10213.4,0.783
120503,75234,104969,85600.3,57238,98010.1,29629.8,8256.51,0.783
111532,76565,95466.3,50601.7,35213,94176.4,28564.8,13170.7,0.792
90941.6,59593,100011,34010.3,24601,90602.1,23339,6550.33,0.792
147853,85626,113163,89334.2,51267,114198,50951.4,6277.68,0.799
75514.4,56417,87720.2,33465.9,25517,85951.4,23131.1,7664.93,0.8
101204,59384,111688,74550.8,46245,105650,22947,9536.9,0.803
111251,60899,119722,59379.8,36523,106550,32514.1,7454.96,0.806
91380.1,58134,103015,94879.2,60302,103114,36757.6,11474.7,0.809
100585,62450,105556,73981.4,50326,96340.8,23590.5,9664.06,0.812
102586,63566,105765,73123.4,47799,100258,31050,7811.22,0.815
71382.2,54107,86460.3,30960.5,25659,79076.7,10752.7,6432.43,0.819
148230,104641,92835.8,83818.8,58765,93476.5,27139.2,9065.45,0.82
109657,77808,92362,56176.4,41772,88135,24305.4,15903.7,0.821
83645.6,60479,90639.7,43164.4,32715,86468.7,25070.9,6956.72,0.823
90115.5,62371,94688.4,45403.8,35239,84440.1,12636.1,7572.87,0.823
107795,72156,97904.9,58207.5,41553,91802.9,35021.5,23365.9,0.829
82927.4,53447,101684,35161.6,25007,92148.3,18714.3,9458.21,0.83
99577.5,60847,107251,108778,73723,96698.1,67706.2,37599.6,0.831
97236.7,65586,97162.6,47345.2,34690,89444.1,26063.7,9380.88,0.843
129902,77639,109652,124515,82039,99467.7,42192,22690.2,0.844
63149.2,38675,107008,64499,45399,93107.9,20608.6,6213.95,0.85
74539.3,55352,88253.5,35575.8,28357,82219.4,18532,10995.8,0.856
68763.3,47366,95141.5,76659.2,48874,102794,34633.5,10159.4,0.856
83973.9,51526,106807,112019,70166,104627,44347.5,25640.6,0.86
81958.4,55479,96815.5,49066.7,33495,96003.4,51001.1,6833.65,0.861
85104.8,63750,87489.1,39361.9,29290,88071.8,38412.4,9748.41,0.861
84763.6,55018,100968,101864,69694,95786.8,65003.7,6638.22,0.863
95392.2,52951,118064,61617.7,37043,109013,33298.1,7064.3,0.863
80481,55118,95692.9,42602,29326,95204.5,21961.9,10210.6,0.87
91191.6,58226,102640,49839.7,35302,92524.3,30457.2,9232.19,0.874
75784.2,48446,102518,50510.5,35498,93251.8,21451.9,9883.62,0.874
69709.5,50523,90423.8,54933.8,43062,83603.7,15532.7,6233.37,0.876
81340.5,57315,93007.6,53948.7,39255,90067,30059.8,13278.2,0.876
74877.5,56516,86828,27087.1,21644,82017.1,15006.9,7525.54,0.882
105289,69903,98711.2,70578.3,50034,92445.5,20483.2,10687.7,0.882
113382,64523,115162,64109.8,39878,105359,35560.1,8034.05,0.886
79445.1,39892,130515,87796.8,38244,150451,50761.5,24607.2,0.892
115819,77946,97379.5,65387.4,47370,90462.9,27503.7,17759,0.903
88300.6,62431,92692.2,46650.2,29995,101926,36239.9,19042.6,0.907
66670.2,50373,86738.9,37452.5,29446,83355.5,19282.6,11403.3,0.911
78997.4,51481,100565,53336.4,36306,96277.6,44352.5,14986.5,0.913
104657,63152,108607,38925.9,24472,104244,27529,11169,0.914
64723.9,48230,87948.3,34595.3,27218,83299.3,24692.7,13272.2,0.915
119267,74267,105246,112653,75158,98230.8,26555,12834.9,0.916
79753.6,59347,88070.8,40387.6,31731,83415,19306.6,7058.86,0.922
94522.7,60083,103101,91209.3,65143,91759.5,29948.7,8678.9,0.928
127872,87476,95799.9,62106.7,40924,99458.2,31042.7,16724.8,0.931
80854.9,59354,89276.3,43829,34734,82696.4,15027.6,8990.99,0.933
73049.7,50623,94569.3,35643.7,25410,91930.1,13266.7,6463.01,0.934
95168.7,63648,97991.7,64601.9,47096,89896.2,23108.8,10716.7,0.938
71994.8,50979,92552.8,40744.1,30771,86776.6,19101.4,7996.44,0.939
92712.4,61267,99172.5,78202,58083,88236.6,27560.6,7091.71,0.941
80248.4,56603,92913.1,47137.7,34838,88673.8,30442,9567.68,0.955
83197.2,57668,94548.3,52252.2,40484,84586.5,12346.2,6238.35,0.956
80967.4,49767,106622,43786.9,28895,99311.8,27237.4,9747.03,0.956
73137.1,50343,95209.1,54948.7,41807,86136.7,30429.7,10302.8,0.957
77127.8,47714,105936,63817.3,44278,94456.1,25877,9619.92,0.958
122207,64942,123325,146782,70730,136003,54221.4,28903.2,0.959
93081.8,60871,100215,54756.8,37875,94746.9,43387.4,9871.05,0.964
65686,49588,86811.3,31565,25964,79673.6,18481.8,8428.96,0.968
101878,62477,106866,78897,46320,111628,49935.9,12433.2,0.969
101156,70110,94556.5,58066.3,42682,89157.8,30045.3,11750.2,0.973
82102,59094,91052.2,43212,34258,82665.1,33877.9,13728.5,0.976
102709,55700,120847,101243,51520,128786,29745.2,12483.8,0.981
70852.5,47574,97603.5,85244.6,63722,87671.3,77325.6,39676.5,0.983
107804,66998,105452,37706.8,24394,101302,15279.3,6580.53,0.994
70002.8,54064,84857,28021.5,21836,84100.4,17017.5,9725.44,0.995
74223.1,55622,87452.6,34554,27170,83346.7,24007.9,8951.71,0.998
140338,79294,115988,157930,97694,105944,36114.1,10474.7,1.002
70868.5,47315,98159.9,37671.7,27923,88416.4,23086.6,13148.3,1.008
72153.6,49793,94966.4,59834.6,42893,91421,26246.1,6290.96,1.016
71282.7,43975,106233,90770.2,61967,95998.1,23124.7,12120.1,1.018
67079.1,50253,87479.3,37111.6,28345,85805.2,19435,10070.8,1.019
84680.7,56889,97552,52926.9,40708,85207.3,18733.8,7683.24,1.028
92717.7,66327,91612,54224,38659,91922.4,18959.1,7140.5,1.029
106692,63037,110921,88875.5,54480,106912,34352.2,15628.5,1.03
82925.1,59594,91193.4,33385.6,24826,88131.6,24205.8,10282.5,1.035
129446,68530,123791,72194.5,39394,120103,54533.2,10336.2,1.036
69767.2,50129,91210,62924.9,48397,85208.8,14137.8,8370.95,1.04
130665,75127,113983,85964.6,52815,106670,50615.4,27261.5,1.049
90196.8,62477,94613,53254.5,39984,87287.1,29535,17493.4,1.056
89081.9,63614,91773.4,51506.5,38791,87018.4,32473.1,7796.81,1.058
55895.7,38925,94108.7,54388.6,36640,97282,31654.8,8668.72,1.06
90493.2,66504,89176,48308.5,36325,87156.2,33885.8,17498.9,1.065
97278.5,56926,111992,68136.9,41918,106528,35025.7,7486.6,1.072
95253.8,62191,100377,61323.6,39695,101245,27427,12259.7,1.077
78111.3,56632,90392.4,35146.8,27185,84729.8,16855.2,6987.47,1.09
79803.8,43978,118924,76872.9,40654,123922,45967.3,13109.7,1.096
76785.8,52661,95559.1,48044.1,35369,89022,28874.6,12810.8,1.103
106157,74905,92878.9,56886.2,40644,91725.5,30407.7,10856.6,1.104
75700.6,55069,90089,46342.9,36221,83850,18125.8,7603.78,1.114
84046.1,50509,109051,85632.3,57705,97253.2,19792.8,6724.4,1.119
75619.2,53726,92241.8,48556.6,37086,85806,22978.8,14252.3,1.123
101537,62701,106128,63393.7,43872,94697.5,29522.2,13833.7,1.135
71722.7,50529,93024.2,48222.7,37517,84237.1,15377.9,9052.45,1.137
75234.7,54559,90371.5,36782.5,27951,86242.9,25858.8,14949.1,1.139
70359.3,52491,87844.9,31811.5,26326,79191.7,20818.3,11571.7,1.141
82722.2,61555,88072.2,52500.2,39807,86433.4,20147.6,7020.11,1.154
90909.7,59926,99420.2,67606.5,47154,93961.5,16932.5,9176.37,1.156
101804,72572,91934.2,63933.5,47708,87824.8,23274,11689.7,1.157
84780.3,57895,95969.6,44501.3,32875,88713,37251.9,6291.83,1.159
84091,60687,90810,45021.6,34367,85853.7,24635.2,10944.5,1.159
96129.4,67616,93172.2,50459.8,37516,88147.2,15010.4,7863.68,1.16
82438,58894,91735.2,50374.7,37370,88342.5,23677.6,13963.4,1.162
80196,56534,92965.7,75656.9,53586,92528.8,17066.1,7718.86,1.163
92029.9,64062,94147.4,41912.5,29290,93778.7,37597.2,10298.6,1.166
84026.4,58702,93808.6,61177,44958,89178.6,22819.5,7680.85,1.169
57812.4,41726,90801.8,57603,44435,84957.1,15164.9,8571.75,1.18
68602.2,44673,100640,62213.6,43833,93017.3,18329.1,6293.6,1.189
78245,55699,92063.9,37674,28035,88068.6,18178,6639.17,1.189
85113.2,43041,129597,85158.8,28701,194452,40054.1,16074.9,1.19
70111.5,53751,85483.6,27459.1,22116,81369.2,16964.7,8623.04,1.196
80759.9,58300,90783.5,49305.4,36581,88332.1,36411.9,13449.5,1.198
69312,46614,97447.8,47945,33486,93834,19715.1,10581.7,1.207
102079,70807,94480.4,46151,32275,93712,29386.1,14849.7,1.21
101124,71602,92557,59950.8,40246,97623,20834.2,20874.8,1.211
101822,67553,98781.6,49914.5,35913,91086.8,26769.6,8158.12,1.214
100806,64474,102467,81116.1,56186,94614.8,27688.1,15392.6,1.218
74529.4,53006,92147.3,49451.2,36343,89173.6,24660.7,15369.4,1.225
131905,78053,110752,154274,69549,145372,46765.4,9909.51,1.236
113203,65838,112684,73923.7,46435,104332,58295.3,9784.21,1.24
77226.6,50581,100060,72673.4,53181,89556.8,33583.6,10512.5,1.26
97222.2,61198,104114,62724.5,42878,95869.9,28086.2,11964,1.261
95715.9,50110,125181,49842.8,26270,124343,18970.6,11340.2,1.263
114250,56408,132738,127354,63601,131228,38025.8,9154.84,1.271
153297,97210,103348,92674.9,58211,104337,16266.4,11242.3,1.275
60795.4,43039,92573.9,53000.2,38018,91362.6,26355.2,6814.07,1.277
88898.7,56476,103160,42226.9,24245,114142,37898.1,15078.7,1.279
73554.3,52694,91480.2,31604,24922,83107.4,14064.6,6723.18,1.287
96696.3,63066,100483,68020.7,45662,97626.1,52784.1,18314.9,1.289
64340.1,47948,87940.9,39879.1,31397,83240.9,21303.2,7455.7,1.304
74410.1,50536,96496.3,38934.5,28433,89741.2,23704.6,10367.4,1.309
79109.2,52132,99449.4,49778.8,35368,92238.9,22982.5,10874.1,1.311
87346.8,58655,97593.7,45386.6,31714,93790.1,24893.2,8501.15,1.314
63271.5,43916,94420.3,33763.1,24529,90207.4,23040.2,6103.55,1.319
75219.5,45828,107567,56098.4,38456,95601.8,34263,8417.33,1.32
95881.6,51304,122480,62059.9,33669,120798,25304.3,9014.17,1.32
82869.6,55774,97374.1,37096,26631,91289.3,19402.3,9034.16,1.321
102209,68011,98489.8,57671.6,40603,93085.9,25718.2,13571.6,1.323
84848.7,63190,87998.8,47475.5,36898,84323.1,15142.5,8239.44,1.326
70561.4,52443,88177.9,24031,18335,85895.7,25171.8,14652.8,1.326
113023,59914,123628,130779,61818,138644,44960.4,21490.1,1.33
72488.8,54851,86609.7,42442.1,33847,82178.3,38840.5,21747.6,1.336
90883.8,58550,101728,52349.7,30710,111716,36002.7,13565.1,1.337
73739.8,55094,87715.7,34760.7,27594,82557,18658.4,12443.2,1.338
70594.9,48435,95519.9,62403.9,46595,87771.3,34062.4,7261.94,1.34
84764.3,61899,89744.8,43031,31903,88395.5,56435.1,10035.5,1.342
96214.5,66954,94176.8,71015.1,50730,91741.5,27952.4,6468.93,1.349
82903.8,58027,93632,40280,31179,84665.6,23121.8,8565.93,1.351
132609,72982,119079,71280.3,39110,119443,24220,17273.8,1.353
64778.6,49866,85134.8,28151.8,23310,79148.6,13602.1,6299.22,1.368
121095,78162,101533,48543.3,29322,108496,27424.6,16744.1,1.369
84799.3,59540,93339,49667.3,34956,93116.9,27990.4,13344.6,1.371
151994,87398,113974,88058.1,51194,112728,62726.8,9416.09,1.395
117050,72907,105216,87652.5,58559,98095.8,55064,13709.1,1.398
94068.2,59205,104127,56295.7,38529,95756.4,18899.5,12601.6,1.409
114648,58835,127705,66470.8,34855,124982,45430.4,9476.06,1.412
73398.5,53542,89840.6,53915.2,41506,85129.5,16887.7,7998.71,1.413
96607.4,59717,106021,67274.2,43113,102263,37383.3,10080.8,1.414
131180,72282,118937,95550.8,54762,114350,67810.8,8644.08,1.418
116620,80811,94576.7,94755.2,63135,98358.7,38697.2,9999.61,1.421
93658.6,66694,92032.4,53263.1,38466,90746.3,24123.6,10490.3,1.424
77260.1,59072,85714.3,36736.4,26232,91779.5,16604,7378.1,1.428
68218.4,46037,97112.3,69758.5,51737,88364.1,21540.1,7142.98,1.428
71789.6,45780,102770,52391,38188,89910.4,38135.4,10397.2,1.429
65588,46502,92434.2,37363.6,28886,84769.7,9722.96,6244.35,1.433
104113,75527,90340.7,56391.7,41519,89011.9,37563.5,16370.3,1.441
92921.4,57245,106380,42992.8,29616,95137,22948.3,9321.19,1.449
86922,47710,119399,39583.4,24510,105840,35501.7,11283.5,1.454
94566,63269,97954.4,79473.4,39145,133053,12832,6633.7,1.463
83607.6,59769,91674.8,42953.8,32676,86149.5,15645,8101.08,1.47
64292.2,47734,88269.4,42333.7,32606,85088.1,14191.6,6436.45,1.472
78415.3,56179,91475.9,49131.4,35531,90621.6,51852.7,19770.4,1.476
65610.8,46781,91914.9,44805.5,36752,79897,20419.5,11936.4,1.476
83754.3,62666,87590.1,44468.6,34131,85385.5,34610.8,15355,1.48
75674.7,54850,90417.8,47440.4,36814,84453,31574.1,14747.8,1.48
97799.1,67206,95368.9,43488.1,30162,94491,31755.3,9354,1.488
88199.5,58323,99107.4,48249.2,35191,89854.3,21818.3,8281.4,1.494
79467.1,47174,110399,60989.8,40726,98144.3,23040.5,7090.41,1.496
63272.3,49148,84369.9,36071.1,28801,82078.9,20375.2,12345.5,1.498
115022,65127,115745,176010,91079,126648,40197.4,19954,1.499
69750.5,49699,91977.1,33623.5,25675,85824.6,15602.6,6888.97,1.5
87336.2,58299,98177.7,42046.7,29723,92708.4,33049.7,6436.27,1.502
110222,73975,97648,65665.1,46567,92413.6,46578.4,14802,1.502
65468.7,48926,87694.8,40036.6,31614,82996.1,13344.8,7942.23,1.509
69315.8,46583,97518,51396.5,40087,84025.3,18215.7,9594.45,1.512
64512.6,51430,82206.8,26550.4,22098,78740.5,16661.9,6114.04,1.512
97261,59886,106437,73553.2,48643,99097.2,52844.7,9848.17,1.514
89059.1,63976,91230.7,57809.7,44081,85946.7,10251.9,7822.13,1.514
109514,68842,104255,75328.5,51790,95322,39571.4,13586.6,1.519
96598.3,60434,104753,80493.7,52206,101046,39066.9,12903.5,1.521
81725.8,57652,92902,36529.7,26328,90930.3,21404.5,10004.5,1.523
59450.2,38460,101303,54298.9,37057,96028.6,24473.5,7405.67,1.529
114502,58687,127865,182465,69519,172011,49244,14916.8,1.531
101496,70090,94901.9,63817.3,44455,94080,39202.1,16503.2,1.536
74483.8,48814,99999.4,35175.7,25130,91733.9,23836.6,6329.28,1.541
63696.4,51553,80973.1,23675.3,20765,74721.3,14815.4,7766.18,1.56
137739,76707,117679,85562.9,47643,117697,50009,14084.6,1.561
78357.5,54311,94552.4,78902.5,60055,86103.6,38007,10418.4,1.57
83133.4,52146,104480,63671.4,41978,99403.7,17489,6713.95,1.572
71977.3,52451,89933.6,36023.5,28155,83851.4,13423.7,6549.39,1.575
93395.6,63491,96403.8,62343.1,47303,86373.3,25846.9,7318.66,1.579
69407.8,50478,90112.7,41450,31955,85009.1,27601.7,6454.11,1.58
86043.4,55192,102170,51973,36803,92549.5,40517.3,14244.8,1.588
102741,63699,105704,62417.2,42275,96761,17606.8,6197.19,1.588
89097.1,61362,95157.7,58950.8,43606,88597.9,25596.3,13354.3,1.589
77941.8,51830,98552.8,59678.6,43750,89396.5,21854.4,10432.7,1.605
85486.3,58328,96050.5,61154.3,46709,85803.8,30496.9,12103.7,1.608
64899.4,46984,90525.5,36164.7,28417,83403.9,22307.9,10032.5,1.612
162911,96993,110076,152750,68701,145713,85132.3,13478.1,1.613
86996.4,55956,101891,58535.9,34060,112631,27548.8,11416,1.614
155998,91085,112241,89159.5,53936,108335,68940.2,8224.78,1.617
107926,67148,105335,54786.4,36469,98453,26628.2,11552.2,1.619
59277.7,43531,89242.7,34557.1,27423,82585.2,12432.7,6370.84,1.62
84250.6,60077,91906.1,39670.8,29904,86940.4,16196.7,7545.6,1.621
