"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-530_30 Blue E-A","Comp-582_15 YG D-A","Time"
75917.9,54726,90914,34419.8,27942,80729.3,15832.6,2316.65,2.062
115595,62954,120336,106731,67390,103795,30605.9,1858.82,2.066
80825.2,52302,101276,44760.3,31059,94446.4,1826.2,797,2.074
96802,60191,105398,55805.9,38722,94450,11773.3,4094.01,2.076
76608,53633,93609.9,34625,25405,89320.3,4780.77,2444.05,2.098
78938.9,53638,96449.2,58725.4,43830,87808.1,2605.9,1486.48,2.118
74886.6,55847,87878.8,33490.9,26271,83546.8,5776.01,3219.9,2.15
73891.8,55947,86556.4,34618.7,26431,85837.6,24855,4888.68,2.16
83818.1,61123,89869.7,48439.6,35287,89963.3,4378.94,2611.02,2.162
99221,66164,98279.3,42981.1,31148,90433.1,3430.39,2162.17,2.175
80047.8,55046,95302.3,31431.7,23662,87055.4,1366.27,882.36,2.181
88271,61845,93539.1,36596,26713,89782.4,4802.67,2764.16,2.227
78657.7,54754,94146.8,37390.9,27554,88932.5,2617.13,1699.54,2.24
69273.2,51115,88817.2,30694.6,23942,84019.7,15499.6,3826.11,2.253
73484.4,53155,90600.6,27774.2,21715,83822.8,7871.82,4704.82,2.256
98894.2,63650,101825,59885.3,42390,92584.1,24454,5117.66,2.259
71197.6,51038,91422.1,30793.6,23722,85072.5,3757.15,2487.04,2.285
90916.5,59487,100161,49310,31135,103793,10083.5,4978.16,2.351
86165.8,60864,92780,37675.6,27500,89785.7,4232.08,2039.69,2.352
87887.9,59694,96489.1,51344.3,36254,92814.5,28318.1,4344.67,2.357
83559.7,51465,106406,68079.2,50996,87489.9,2821.78,913.534,2.363
74974.8,56533,86914.6,31615.7,24161,85756.8,17554.2,3629.35,2.379
70926.2,54642,85066.8,29222.7,24142,79328.1,1042.26,830.971,2.388
78241.2,55915,91703.8,39832.3,30047,86878.8,1023.93,653.423,2.393
69405.5,49259,92339.6,27982.5,21503,85284,1129.74,729.206,2.404
80069,57236,91680.1,35581.3,27720,84121.7,7341.47,5702.32,2.416
75205.8,48874,100845,57023.5,39258,95193.1,6076.55,2242.56,2.426
112750,74794,98793.6,63277.5,44298,93614.9,3749.62,2347.12,2.426
81075.3,58970,90102.6,32841.9,25914,83056.5,9428.02,4894.46,2.435
66868.6,48052,91199.1,30452.8,24136,82687.8,1803.05,1270.29,2.445
76354.9,51072,97979.2,38277.7,26060,96261.3,8859.55,3823.9,2.492
71921.8,53288,88452.7,29761.7,23509,82966.6,861.665,493.373,2.515
90119.3,66079,89378.7,38603,29291,86370.7,8672.65,4327.41,2.515
78262.5,56722,90423.7,34646,26598,85365.9,3111.41,1354.48,2.54
104711,70870,96830.2,48528.5,34982,90914.2,1657.27,815.561,2.542
94763.6,65306,95097.4,35584.4,25386,91863.9,3275.38,1927.92,2.56
81535.1,54626,97819.4,40815.1,29106,91900.5,4422.64,2448.84,2.565
114454,77067,97328.8,47733.7,33183,94273.4,1898.53,934.795,2.589
66506.8,42975,101422,35346.5,25467,90959.6,3553.16,1956,2.604
80074.4,54000,97180.6,66321.8,45800,94901.1,3678.2,2849.04,2.605
77121.8,56243,89864.5,37161.5,29223,83339.1,18712.2,4738.03,2.61
119143,71815,108726,46245.4,30699,98724.4,4563.64,2682.03,2.639
87622.7,60364,95130.2,57169.3,41080,91203.7,4535.97,1923.6,2.643
96745,65199,97245,73092.2,52767,90779.7,8883.88,4462.55,2.659
66594.2,49372,88396.7,30913.7,25733,78730.1,863.977,526.763,2.665
108406,57172,124265,71025.2,42364,109874,30940.2,2935.23,2.668
89372.2,60574,96693.2,70714,50298,92137.1,8255.41,3228.75,2.682
80859.4,56134,94402.8,45247,35090,84505.8,5798.32,3522.53,2.727
70286.3,49260,93509.6,31476.1,25093,82207,1810.27,971.901,2.746
75413.3,46408,106496,52093.1,35896,95107.3,1404.82,610.998,2.787
65028.6,49693,85760.9,31453.5,25776,79971.1,1557.89,1022.27,2.81
80382.2,59398,88688.6,31544,24146,85615.3,2781.27,1911,2.819
84363.8,56083,98583.6,46832,31827,96433.2,4163.01,3024.44,2.823
76624.7,52427,95784.2,36404.2,27542,86623.5,1200.89,883.431,2.847
80660.3,58619,90178.2,38947.7,29771,85737.1,2960.77,1680.97,2.878
75778.8,49812,99699.7,45252.5,33592,88284.9,21127.3,3474.35,2.904
117541,75855,101551,56212.3,37986,96981.2,966.869,594.066,2.975
92283.8,59730,101254,42356.3,30406,91293.3,43298.9,2661.99,2.997
81437,53043,100618,36725.5,26343,91365.6,8711.78,3129.08,3.03
69803.7,44954,101763,64947.5,44558,95524.9,4071.17,2693.72,3.067
86937.9,57751,98657.4,36497,26471,90358,2260.42,1129.28,3.071
91993.4,59491,101341,59782.3,38707,101219,13521.1,5455.99,3.079
83075.6,56919,95652.5,36937.7,26491,91380,3222.71,1493.33,3.083
96994.2,62235,102139,53699.1,36614,96116.9,23565.2,3909.32,3.086
83023.2,51478,105696,42605.9,29890,93416.6,13477.2,3143.6,3.088
68402.3,48147,93106.8,34122.7,26439,84582,11142.5,5729.63,3.089
83135.6,64729,84172.1,38988.3,32493,78636.5,4549.12,3411.31,3.113
85028,64939,85809.7,36569.5,29147,82225.3,2128.09,1150.49,3.13
85261.4,63026,88656.9,41370.4,31090,87206.6,2499.95,1996.88,3.177
76225.7,54962,90890.6,27425.6,21438,83840,709.299,439.853,3.182
81931.8,55035,97564.9,40456.3,28939,91618.3,1110.7,581.337,3.218
84942.9,58004,95973,39929.8,29748,87966.8,2711.42,1509.79,3.228
78399.3,58105,88425.7,47861.6,38404,81675.3,1900.94,1157.39,3.284
83853.1,59835,91842.5,44050.5,31515,91603.8,7339.96,3830.36,3.298
89417,59719,98126.8,53032.2,35927,96738.3,4072.96,1136.58,3.362
88365.2,61664,93913.8,39301.1,28652,89893.7,3797.47,2271.33,3.365
66160.3,47695,90908.5,29933.3,23615,83070.4,2086.32,1232.64,3.377
79111.4,55825,92873.2,31497.2,24029,85904.5,1055.9,589.291,3.379
84151,57500,95911.6,33831.7,26005,85260.4,885.656,436.662,3.405
77182.6,52272,96767.6,33553.3,25164,87384.6,1896.21,1094.86,3.427
105825,64698,107195,47332,30190,102748,8658.99,2345.21,3.44
68454,49063,91437.5,24530.2,18347,87622.6,1251.2,705.878,3.446
71864.1,51351,91715.5,28593.2,22791,82220.5,2047.87,1467.97,3.471
102399,65555,102369,56968.1,40791,91526.6,2288.61,1092.71,3.489
110661,71584,101311,90087.7,60472,97631.7,2523.29,1161.06,3.521
68408.4,51038,87840.6,70346.6,50366,91534.7,3368.12,609.278,3.521
91450.8,54181,110617,84251.7,50829,108629,11781.4,1246.32,3.527
86708.4,53645,105928,65272.7,46784,91435.4,4043.87,1984.58,3.547
87988.2,64227,89781.5,33423.8,24863,88101.2,4188.83,2666.68,3.558
80971.9,58308,91009.4,38106.1,28688,87051.1,5377.48,4474.97,3.567
87962.4,62799,91796.1,44814.9,31634,92842.8,4532.72,3444.17,3.656
100111,61682,106366,37713,25298,97697.8,3645.38,2206.68,3.675
85300.9,59284,94296.6,30047.9,22020,89428.8,2915.58,1904.63,3.677
106519,68140,102448,58341.7,40901,93481.3,7618.46,4602.55,3.704
82045,58893,91299.5,41885.2,30144,91062.6,4600.04,1596.59,3.71
76123.1,42911,116259,44366.4,30127,96511.3,10422.7,5275.46,3.747
76174.8,52865,94432.8,42108.3,31181,88502.9,13869.5,5466.04,3.767
84124.4,56858,96964,51801.4,37246,91146.8,4915.71,2315.25,3.771
76582.9,56219,89274.8,36002.5,28875,81712.8,5210.44,3802.94,3.776
74722.4,52173,93861,40127.1,31952,82303.8,1692.21,693.129,3.834
122411,74344,107908,74410.4,46293,105341,3444.9,2271.88,3.86
78185,54347,94281.8,33299,25894,84277.5,1627.33,957.073,3.868
65782.6,46762,92192.9,27863.9,20163,90566.4,8461.03,4982.5,3.88
115862,73096,103879,56044.6,37333,98383.1,1590.18,1009.55,3.889
72874.1,55920,85405.5,28780.4,23288,80992.6,1188.02,705.882,3.914
127086,78853,105623,56038.3,35149,104485,5850.95,1895.43,3.927
85199.8,56403,98995.7,49538.6,37315,87004.2,2095.05,1162.15,3.939
118454,61368,126499,41851.7,23953,114507,3263.58,1867.51,3.961
82453.9,55786,96864.8,39608.4,29870,86902.4,3048.13,1906.74,3.964
104153,73150,93312.4,56927.5,42030,88765.2,1376.71,870.169,3.97
85481,55574,100804,45413.9,32038,92897.4,1397.74,548.988,3.988
97275.4,67096,95013.8,53623.4,38021,92429.6,1777.28,1013.77,3.991
80984.1,55723,95245.6,31679.7,23519,88275.9,811.512,728.697,3.998
81889.2,56895,94326.3,33519.7,23643,92913.3,1667.94,664.51,4.018
66566.1,50201,86900.2,31607.2,25396,81564.3,1810.64,1375.76,4.037
68201.6,51011,87621.5,27874.9,22999,79429.8,770.231,597.259,4.042
64429,49359,85545.1,26766.5,20879,84015.9,8451.81,5266.58,4.059
99803.2,61674,106053,47175.2,31070,99506.7,10831.7,4424.26,4.062
72423.4,57033,83221,41350.1,33172,81693.1,3577.53,2657.71,4.063
85626.2,59163,94849.8,38085.1,28815,86619.6,2517.12,1351.86,4.07
71303.2,50918,91773.6,32541.6,24358,87554.2,3318.87,1710.09,4.081
106505,69527,100391,43379.7,30631,92812.2,1611.68,765.744,4.088
61217.2,49180,81576.5,30207.1,25745,76894.5,13574.1,1556.78,4.099
59010.2,37094,104257,49088.5,33346,96475.3,4191.27,2662.44,4.105
76988,54334,92860.6,32589.2,24135,88492.4,1673.77,1004.24,4.11
92187.2,65153,92729.2,50405.9,36205,91241.6,3144.08,2357.76,4.117
101745,58604,113780,65938.9,41464,104220,7658.73,4163.18,4.12
94468.8,60910,101643,44492,30458,95732.7,2882.86,1000.45,4.14
83128.8,56713,96061.4,39729.3,26276,99090.4,2836.93,1286.65,4.144
79063.6,53846,96228.3,49057.3,36086,89093.3,3415.42,1813.97,4.151
107449,66175,106411,53126.6,33314,104512,12808.5,4896.36,4.191
78442.6,55272,93009.4,30558.1,23233,86198.6,2581.27,1472.7,4.192
84065.1,59744,92215,34614.1,26104,86901.1,22189.9,4915.35,4.223
79312.8,53491,97172.3,41523.3,30075,90482.8,1752.97,1180.19,4.279
66664.2,46631,93690.9,37242.7,27691,88141.8,3574.48,2654.53,4.281
89852.5,59441,99065.9,47797.6,31629,99037.7,12481.6,3897.86,4.281
86605.8,58135,97631.3,43364.9,32107,88515.3,846.575,504.504,4.283
80731.8,56635,93419.9,43799.3,34895,82259.2,626.292,356.649,4.311
91437.9,57880,103533,37412.7,25493,96178.5,3665,2524.15,4.315
101155,68959,96134.1,47877.2,34319,91426.9,5336.35,2951.22,4.357
72163.5,52594,89921.1,25745.5,20098,83951.4,2585.06,703.67,4.36
58142.3,43239,88124.4,31606.4,24831,83418.1,1927.48,1511.43,4.364
87436.5,58487,97974.5,44638.6,32875,88986.7,5253.27,1903.41,4.372
81583,54741,97671.2,43841.5,32297,88961.6,15399.6,3093.13,4.377
75125.2,52881,93103.5,35201.4,27385,84241.7,1096.9,797.048,4.394
63374.9,44999,92298.4,46960.7,35699,86210.1,3067.59,2134.11,4.45
66123,50260,86220.5,26769.6,22044,79585,16376.9,2933.53,4.46
83471.6,58377,93708,32394.2,25252,84072,1012.76,438.243,4.464
71771.4,52081,90313.3,34882.4,27129,84266,887.593,550.082,4.472
118237,70603,109751,74789.5,48011,102089,34911.2,5126.51,4.481
75865.5,54587,91082.5,29617.4,22982,84457.6,1780.41,948.583,4.485
68860.6,47679,94650.6,39786.2,31007,84091.7,2230.44,1465.83,4.499
66250,47790,90850.8,28053.5,22334,82319,8100.64,856.477,4.522
69207.9,51042,88860.3,29899,23218,84393.9,5409.64,2533.04,4.536
85602.6,60116,93320.5,39386.1,28908,89290.4,7583.04,4905.71,4.536
85917.2,57957,97152.6,36703.7,26733,89979.1,3027.74,2137.29,4.539
89037.8,59779,97612.6,37596,26103,94391.1,5772.76,2805.97,4.54
73861.4,52971,91381.7,47340.5,35055,88504,4581.33,3304.78,4.546
51186,39136,85714.6,39983.6,32236,81286.9,565.022,277.683,4.577
64663.1,50651,83665.9,26247.8,21355,80551.4,3964.61,3100.77,4.581
64070.3,45226,92842.8,31046.3,23575,86305.5,990.57,678.335,4.608
99930.1,63122,103752,59751.1,39618,98840.2,7189.95,2389.83,4.64
79664,54667,95502.9,38731.7,29030,87437.8,4073.08,2421.3,4.643
67830,50996,87169.7,33027.5,26476,81753,5466.94,3646.57,4.646
80597.2,55308,95501.9,44981.8,32373,91061.3,3775.69,2204.55,4.667
87002.5,56543,100840,51012,37611,88886.8,3024.3,1924.76,4.681
99849.6,68962,94889.1,88971.5,57938,100639,5330.82,2018.95,4.682
73742,55530,87029.7,33020.5,27614,78367.2,1402.29,973.518,4.692
70625.3,49037,94387.9,35781.7,28128,83368.6,4996.38,2140.34,4.696
87257.1,61201,93437.7,42403.1,31541,88105.4,994.936,788.045,4.697
69040.7,52204,86672.5,27215,22213,80293.6,1318.67,1012.21,4.709
117044,74443,103040,62155.9,41935,97137.2,5317.41,3347.13,4.72
111733,72102,101558,49663.4,32034,101603,2444.06,1663.51,4.724
77711.5,53610,94999.1,30175.9,21294,92871.5,1270.22,661.356,4.763
93027.8,63315,96291.1,51922.3,38611,88129.7,3347.01,1739.77,4.767
108837,76011,93838.6,56311.3,39302,93899,6086.59,3826.73,4.771
82146.9,51724,104083,54771.6,39077,91857.4,4409.55,1764.61,4.803
126182,91745,90135.3,59243.3,44445,87356.8,2466.67,1631.71,4.832
85756.9,59527,94413.7,62263.5,40215,101467,3186.98,2970.44,4.879
67360.3,52523,84049.4,28146.3,22630,81511.1,3544.9,2361.98,4.889
85199.8,58727,95078.1,34106.3,25423,87920,1003.67,652.894,4.907
81174.1,57485,92542.8,32196.8,24880,84809.2,1054.58,643.881,4.908
87590.8,56986,100733,54701.4,39758,90168.3,3284.11,1534.66,4.93
85016.6,55279,100791,42955.4,29823,94394.4,1653.93,985.691,4.949
87810.4,61103,94181,29501.9,21487,89981.8,1882.65,1010.59,4.983
80262.8,59418,88527.1,39883.7,31034,84224.4,1327.01,764.173,4.986
80853.4,57990,91374.5,31996.4,24206,86627.9,1456.33,771.054,5.012
91784.4,55131,109107,64377.3,42038,100362,4189.5,2316.35,5.022
83135.6,59335,91824,32130.5,23599,89228.7,1654.16,1201.93,5.022
105049,64967,105970,53084.5,35563,97824.8,2588.17,1187.56,5.034
65173,45058,94793,34657,26234,86577.7,25363.3,4417.47,5.076
113320,61241,121267,47800,29604,105817,3626.67,1690.46,5.082
109821,70138,102615,56994.6,37975,98359.4,3012.27,1680.43,5.154
82795.9,57852,93793,37060.1,28033,86639.8,32410.1,5662.51,5.169
95327.6,63689,98092.1,57542.9,41284,91346.1,4947.58,3351.39,5.193
84775.7,60345,92068.3,42109.9,31172,88531.8,5005.52,2762.03,5.23
78454.8,55666,92365.4,45546.5,35426,84258.4,4799.84,3203.53,5.256
65847.2,46661,92483.2,32067.4,24717,85025.1,3527.39,2473.28,5.267
94515.9,58769,105399,39261.3,23837,107943,16535.4,5022.78,5.299
98879.8,66295,97747.7,61388.3,43775,91905.1,1748.75,1322.23,5.361
89236.2,58778,99496.1,47247.7,34254,90396.1,2908.11,1762.06,5.365
98769.6,66718,97019.8,39262.9,29854,86190.5,547.732,315.314,5.375
85045.5,58645,95038.7,39671.6,29157,89169.5,4083.52,3054.12,5.402
84555.3,61583,89982.9,40407.1,31195,84889.3,1143.51,321.105,5.407
89069,60762,96067,56879.2,38410,97048.5,5290.51,4426.74,5.429
69417.6,51606,88155.5,31976.1,25386,82548.9,5342.76,3814.59,5.439
96755.6,66951,94710.7,45924.1,35191,85524.1,8014.92,3787.38,5.472
76056.2,52559,94834.8,47505.1,35090,88723.2,3886.25,1664.47,5.478
64146.3,49751,84498.6,27064.4,21787,81410.7,9035.54,5351.35,5.478
77964.6,52747,96867.9,33277.1,24470,89123.4,3383,1122.85,5.478
100525,60630,108659,44772.8,27718,105860,5009.7,1880.11,5.507
83977.7,61666,89248,36164.7,27974,84724.7,1971.19,1187.6,5.516
87333.9,63880,89597.9,42275.2,33713,82180.4,1833.51,1268.7,5.526
114621,57227,131263,66691.6,35439,123330,23559.3,4185.45,5.532
96595.2,64546,98076.8,65779,46438,92831.1,1702.06,1092.22,5.553
68683.5,51010,88242.3,36230.2,28050,84648.3,4147.65,3111.36,5.558
71744.8,53782,87424.5,25903.8,21378,79410.2,7127.46,5649.86,5.562
72050.3,49937,94556.9,28017.6,22185,82765.9,1317.06,724.423,5.598
79056.7,53106,97560.8,37551.5,26674,92261.3,1091.69,689.988,5.633
80087.3,54699,95954.2,36147.5,26134,90646.9,693.379,453.104,5.639
95744,66754,93997.1,68848.3,49734,90723.4,12348.9,4805.76,5.674
78530.8,55863,92128.9,32274.8,23759,89025.8,3484.85,1684.64,5.678
89661.8,62082,94650.2,33579.8,24418,90125.5,2376.73,1512.46,5.68
97751.2,60874,105237,52066.6,36442,93634.7,1282.07,687.326,5.69
64485.2,47343,89265.7,24687.8,19547,82771.7,2688.14,1923.72,5.696
84871.5,58693,94766.6,36983.7,27833,87082.4,1654.91,751.961,5.706
106316,68176,102199,34252.1,23288,96390.8,1015.07,503.963,5.708
76765.3,55122,91268.3,36284,27378,86854.8,4969.73,3048.76,5.725
108777,64079,111250,51673.4,32107,105475,4305.08,1827.16,5.753
81431,56933,93735.8,33239.7,25117,86730,3876.82,2022.22,5.76
84783.3,58381,95174.1,28349.1,21024,88369.8,2848.17,1338.06,5.774
99470.3,67930,95964.8,49540.9,35998,90191.5,27346.7,2452.63,5.784
69746,50991,89640.8,43410.9,33531,84846.2,3392.9,1648.61,5.814
106469,65364,106749,64438.9,43600,96859.4,35964.4,4572.6,5.845
79337.9,57712,90093.8,43929.6,35148,81909.9,6820.71,3079.38,5.877
110841,67256,108007,68028.5,40817,109227,31979.7,4202.39,5.914
98990,66349,97777,50063.5,36112,90855.2,15446.5,2668.59,5.994
64022.4,47594,88157.6,30594.7,25143,79746.1,3600.43,2968.29,6.001
73103.6,53880,88918.3,30761.6,24065,83772.9,4112.32,3733.58,6.092
82681.9,55397,97814.7,37448.6,28269,86817,1288.26,495.995,6.11
134518,80978,108867,65277.4,41658,102694,5373.95,3685.8,6.176
73224.5,47431,101175,68447.3,47595,94248.6,1133.57,635.395,6.254
78131,50470,101454,49143.1,35294,91251.9,2804.84,1259.1,6.257
68942.6,53993,83681.7,29748.4,24228,80468.6,2753.67,2374.75,6.274
128058,82078,102250,100514,71498,92132.4,1743.98,552.145,6.278
78188.8,52324,97931.8,43967,32808,87826.9,12215.3,4557.73,6.292
88986.9,60814,95896.4,52437.8,38707,88784.1,3411.68,936.816,6.367
106205,64977,107119,41260.4,26221,103125,6137.32,3535.23,6.369
71646.7,54886,85548.9,36345.7,30566,77928.1,1624.89,1090.1,6.382
85589.7,59046,94997.2,35484.5,24902,93386.7,2037.89,913.056,6.468
134373,75745,116262,73866,42441,114061,3806.4,1709,6.481
104644,64858,105738,55603.9,34346,106098,40821.1,2134.28,6.488
81129.2,56758,93676.4,34217,25366,88403.7,3498.07,1782.69,6.507
80519.7,54270,97234.9,45663.5,33175,90206.7,1667.35,560.1,6.512
77792.8,55082,92557.1,32952.7,24739,87294.8,2227.71,1352.94,6.517
101622,63459,104948,51366.1,34711,96981.6,21321.7,3334.95,6.533
102752,68230,98694.9,44609.8,30866,94717.3,15693.6,4773.21,6.548
117608,60130,128182,96707.5,62910,100744,874.589,539.482,6.57
77061,53606,94210.9,30354.5,22742,87473,896.262,546.371,6.58
105689,66328,104427,68077.6,45505,98044.9,15092.2,3514.5,6.591
94873.8,58342,106572,62976.4,43158,95630.5,2566.06,1231.02,6.598
77573.2,53433,95144.1,34490.8,26948,83879.7,869.191,375.713,6.604
83474.6,51156,106939,41390.7,27512,98596.3,19743.3,4740.08,6.61
88894.9,65676,88705.4,34860.5,26961,84738,537.16,268.675,6.617
83973.9,48806,112759,71111.8,42930,108558,12593.6,4912.27,6.625
72869.6,53373,89475.6,32649.2,26560,80561,752.065,542.141,6.635
74774.9,53688,91276.4,36066.4,27845,84885.9,3480.04,2689.52,6.707
76251.6,54859,91092.1,32764.7,23926,89746.1,800.502,538.957,6.771
72073.1,53216,88758.7,36183.4,28044,84557,1785.67,1311.63,6.807
76500.8,54122,92634.4,35899.5,26183,89856.4,7485.57,2583.26,6.822
80926.3,55504,95553.2,40685.6,29756,89607.8,5371.38,3179.65,6.836
114657,72611,103485,57190.4,38899,96352.8,4967.61,2588.19,6.843
86916.6,61349,92848.6,45864,32717,91871,1615.09,882.344,6.844
90943.1,59255,100583,42872.7,30355,92561.5,6159.94,3825.13,6.852
99820.7,69566,94038,54490.8,40935,87238.5,2361.93,1930.63,6.889
68082.3,47592,93752,33797.4,25688,86224.9,2057.73,1253.84,6.903
65306.8,45907,93230.8,33045.5,25723,84191.9,1629.03,757.793,6.928
72828.5,55015,86756.1,27460.7,22531,79875,1111.94,691.047,6.935
78111.3,52603,97315.8,36053.9,27563,85724.7,3324.68,1115.43,6.949
65005.1,43986,96852.9,59814.3,41750,93892,5519.56,4631.31,6.951
