MA90,MA90,MA90,MA90,MA90,MA90,MA90,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,3.229131326341814e-08,1.564764883271148e-08,1.1028949377977912e-07,1.5204180228480917e-07,7.493548336940227e-08,4.201757552933349e-09,3.59813266458025e-08,2.1041690785406874e-08,1.3972884482542269e-08,3.1533589935434256e-08
SI06,SI06,SI06,SI06,SI06,SI06,SI06,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,1.4976405705318843e-18,6.599192438249773e-19,2.6065057594844764e-18,1.5839138843465752e-19,1.990598817962181e-18,3.2631885815043184e-19,1.0342994956935823e-19,1.792223835897689e-19,5.161806938148113e-19,5.647765577416976e-19
mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,1.2858266740185156e-10,2.4451422471240407e-11,7.920949877812958e-11,2.9606948283742105e-10,4.4474287868053615e-10,3.209664706223048e-10,3.4377146460479477e-10,2.2004140055957174e-10,7.117337707384143e-10,2.845099100990865e-10
SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,MA90,MA90,MA90,MA90,1.880235940832989e-14,6.8674710692797654e-15,7.900797919146735e-15,5.109534693048175e-15,3.235980166910132e-14,2.2594094417492906e-15,2.6000270492133494e-15,9.38209943030277e-16,7.234263711665579e-15,5.992758232577903e-15
SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,MA90,MA90,MA90,8.912196739519701e-14,2.2100815835960092e-14,3.475843096152928e-14,2.6558439147604347e-14,1.0670481762982332e-13,7.825958241436088e-15,1.7980885747634202e-14,3.239486996096243e-15,4.860255108155091e-14,1.86564639008394e-14
SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,MA90,MA90,MA90,MA90,MA90,MA90,MA90,1.1521962974905863e-16,7.024728404241065e-17,1.7024173523948206e-16,2.7882528676395854e-17,1.96268657954225e-16,5.3989790837566765e-17,1.6132486098210816e-17,1.0216554184984367e-17,6.243548897943919e-17,4.3755939858389704e-17
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,SI06,SI06,SI06,SI06,SI06,SI06,SI06,1.959184498160702e-09,1.0484664519172836e-09,5.493817054212037e-09,7.054293282266622e-09,4.348564026223364e-09,3.623484651343066e-10,2.242649898550613e-09,6.34104502753155e-10,9.463848481105655e-10,2.528320328888601e-09
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,SI06,SI06,SI06,2.7874675743316454e-11,9.858662998476998e-12,5.4095622560226764e-11,7.427405375595288e-11,5.608999966546961e-11,2.057216517362297e-12,3.62739389307844e-11,6.9061535106502e-12,1.1847708320728821e-11,1.9535575369692057e-11
SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,1.8723675675162043e-13,8.617207912791369e-14,5.5185662420893197e-14,1.634235057695466e-13,1.3274957935856303e-13,9.256322917940598e-14,9.717422548076051e-14,3.0185362127712426e-14,1.4017923772278694e-13,1.4358344580633877e-13
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,SI06,SI06,3.497018965214224e-12,1.9747918780286622e-12,1.4913860958516956e-11,5.474737972835487e-12,1.4902578698097795e-11,5.934324846254623e-13,5.548423794340165e-12,2.362436928415586e-12,1.8961114185868163e-12,3.938192396540326e-12
