Order,Train R2,Test R2
0,-3.9968028886505635e-15,-0.0005465701444105076
1,0.7245695905322346,0.7277151002515421
2,0.9082545272494887,0.9100924711500807
3,0.9437437598820733,0.945030897990366
4,0.9625848762887821,0.9615475974498545
5,0.9732410722215084,0.9675199341190824
6,0.9797845511669406,0.9641245062150667
