Order,Train R2,Test R2
0,-1.9984014443252818e-15,-1.604583744585497e-05
1,0.7251075870181233,0.7230015091822838
2,0.9088140074851416,0.9050580284132725
3,0.9444710602719885,0.9383595789244409
4,0.9633054424262002,0.9548125025572941
5,0.973889050328216,0.9610140712198235
6,0.9802848729398284,0.9582625553931854
