Order,Train R2,Test R2
0,-1.5543122344752192e-15,-6.247316558072313e-05
1,0.7251512837253817,0.7226009779137712
2,0.9082408860841028,0.9102465530166574
3,0.9438457175384547,0.9440188993989953
4,0.9624078522363788,0.9631790383281296
5,0.973042869609219,0.9696705360632195
6,0.9795314441367653,0.967445194278862
