Order,Train R2,Test R2
0,-2.886579864025407e-15,-0.0003607706833845814
1,0.7247018463819049,0.7265419306185211
2,0.9085153016332967,0.9077458672368749
3,0.9440549414453538,0.9421205559392993
4,0.9627672953157794,0.9598345995538407
5,0.9733693110532038,0.9663346809942067
6,0.9798457234019777,0.9636212779576062
