Order,Train R2,Test R2
0,-3.1086244689504383e-15,-1.585405812609686e-05
1,0.7249474954083903,0.7244346385225868
2,0.9085288110151805,0.9076111562745275
3,0.9441810473318054,0.9410931743580208
4,0.9630095378652268,0.9575544678787441
5,0.9736118705521439,0.9638261735945365
6,0.9800946673709272,0.9607538590229107
