Order,Train R2,Test R2
0,-2.220446049250313e-16,-0.0003206332756149344
1,0.7530098255218967,0.7566028397316688
2,0.9562497518999592,0.9570204933002487
3,0.9799335535389834,0.9800295558779746
4,0.9868178838110603,0.9862516314948158
5,0.9900306414532424,0.9879410305075118
6,0.9927516556475203,0.9873144426566633
