Order,Train R2,Test R2
0,-2.220446049250313e-16,-0.00010358785042829943
1,0.7536029621123257,0.7512994798110441
2,0.9562798235029227,0.9567378412776346
3,0.980028160497209,0.9791782682905597
4,0.9869105239495107,0.9853919112298466
5,0.9900988285322982,0.9872810835844514
6,0.9927735927245667,0.9871154222215242
