Order,Train R2,Test R2
0,5.551115123125783e-16,-0.0002572179763986604
1,0.7525739235100557,0.760246514455589
2,0.956438590295847,0.9553647711218655
3,0.9800720510576051,0.9788295049798057
4,0.9869552845011867,0.9849935955602621
5,0.9901682133926896,0.9866969921417718
6,0.9928389875497804,0.986360008027266
