Order,Train R2,Test R2
0,-4.440892098500626e-16,-5.8007033899354354e-05
1,0.7534819580880361,0.7524331735993167
2,0.9563529739152093,0.9561072307098273
3,0.9799513960451691,0.9798734372540713
4,0.986822732064537,0.9861905050747942
5,0.9900668662275834,0.9875745839380036
6,0.9927226004033493,0.9876692437166584
