Order,Train R2,Test R2
0,0.0,-9.109132862850089e-05
1,0.7535398784903098,0.7518636264628691
2,0.9563941121230218,0.9557263508227104
3,0.9800474166049353,0.979004439847769
4,0.9869490221630824,0.9850527914610874
5,0.9901387765612953,0.9868627363404754
6,0.9928066374053821,0.9867074648451833
