Order,Train R2,Test R2
0,-2.220446049250313e-16,-4.996502204956954e-05
1,0.7557157277475384,0.7486792884389956
2,0.9565016637736832,0.9561340829086608
3,0.9799835960595403,0.9800357273062638
4,0.9868363021299039,0.986096577739529
5,0.9900251829524072,0.9878899883693482
6,0.9927049188579445,0.9876762823942341
