Order,Train R2,Test R2
0,0.0,-0.001054055196318071
1,0.7544043237659082,0.760298263525133
2,0.9563932407673629,0.9570744244745764
3,0.9798757603589558,0.9809854761770987
4,0.9867624067185446,0.9867837618121017
5,0.9899965058994992,0.9882171965190819
6,0.9926964433065669,0.9879300632701506
