Order,Train R2,Test R2
0,0.0,-5.0336975922160576e-05
1,0.7540657893693623,0.7469547514268071
2,0.9563650635817124,0.9559885505875386
3,0.9799404917055201,0.9799793151044206
4,0.9868349808093531,0.9860785389027896
5,0.9900353213148892,0.9878772655416829
6,0.9927080972748553,0.9876605243167206
