Order,Train R2,Test R2
0,2.220446049250313e-16,-4.917781718183356e-05
1,0.7551802330481004,0.753670168789302
2,0.9565678955360718,0.9555265703302243
3,0.9801379852741776,0.9786155791994097
4,0.9869327519101766,0.9851653836655175
5,0.9901214873553328,0.9869227800944967
6,0.9927895016187323,0.9868542088386044
