Order,Train R2,Test R2
0,0.0,-6.0601860371933824e-05
1,0.7551383757040318,0.7540976255330537
2,0.9564905008665469,0.9562440199987701
3,0.9799975393165289,0.9799022607188573
4,0.98682606840048,0.986191434779161
5,0.990059071174634,0.9875639806526396
6,0.9927214904802296,0.9876595318809943
