"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
24728.2,19889,81481.7,9463.86,7365,84212.3,24936.5,11.1,0.541502
17465.6,14847,77094.7,11068.2,9487,76458.8,25443.4,62.16,0.5447
15673.7,14723,69767.7,5851.18,5595,68536.7,12630.3,-22.94,0.548964
16189.8,12707,83498.5,15440.1,13219,76547.6,12661.4,54.76,0.554294
14622.3,13458,71205.8,7068.48,6462,71686.8,32830.8,9.62,0.561756
35772,27015,86779.7,32433.5,22295,95337.9,21152.9,227.92,0.561756
9929.7,9623,67624.7,4061.12,3851,69111.8,17988.7,0.74,0.569217
34885.6,25798,88621.8,21719,16526,86129.5,33525,85.1,0.574547
29903.9,24002,81650.9,17110.3,13946,80405.8,14101.4,39.96,0.574547
7646.1,7335,68315.6,3210.86,3059,68789.4,17326.4,64.38,0.580943
13456.7,11966,73700.6,5155.58,4471,75570.6,9139.74,42.18,0.582009
19982.2,18511,70744.5,8501.12,7922,70326.9,9758.38,17.02,0.586272
15561.5,14462,70518.4,5794.2,5146,73791,21430.4,28.12,0.588404
20680.4,17073,79383.4,10429.6,8725,78339.5,9516.4,15.54,0.588404
11606.1,10660,71352.5,6352.9,5888,70710.5,9525.28,79.92,0.5948
23541.5,21211,72736.7,10870.6,9990,71312.9,6006.58,102.12,0.611855
13040.3,12475,68505.6,3819.88,3638,68812.4,14165.8,31.82,0.612921
29982.5,25484,77104.5,13279.3,10872,80047.1,30686.3,22.2,0.613987
12614.6,12008,68846.5,6352.9,6024,69114.1,10054.4,0.74,0.619317
17571.8,14362,80183,10645.6,8883,78540.2,22985.1,32.56,0.629976
11055.7,9842,73617.5,7229.06,6458,73360.7,8467.08,53.28,0.638504
11488.6,11147,67544.5,4775.22,4582,68299.6,10909.1,7.4,0.638504
10540.2,8702,79379.8,8561.8,7347,76372.1,6825.76,42.92,0.63957
48162.8,37778,83551.3,25497.4,20558,81282.2,7253.48,79.92,0.63957
28807,26106,72316.6,13562,12663,70188.6,13291.1,54.02,0.641702
7650.72,7438,67410.3,3413.62,3235,69154.6,10690,17.02,0.647032
