"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
18229.9,17356,68835.7,6031.74,5772,68485.1,9881.22,856.18,0.569031
8290.92,8022,67733,3580.12,3398,69048.5,10667.1,1904.76,0.572228
10577.2,10074,68809.3,5291.74,4999,69373.8,9711.76,754.8,0.574359
18830.5,17507,70490.3,8044.54,7547,69856.5,26873.8,4161.76,0.577556
13546.5,12658,70136.2,8338.32,7646,71470.1,9877.52,1535.5,0.578621
42247.3,29147,94991.5,46026.5,34070,88535.2,6191.58,891.7,0.581818
21228.9,20054,69375.5,3676.32,3546,67944.5,19321.4,3336.66,0.583949
10858.3,10403,68404.4,4901.02,4671,68763.3,6873.86,626.78,0.587146
16349.5,14442,74192.1,8504.82,7530,74020.2,6400.26,623.08,0.587146
35735.7,29859,78434.5,26846.5,22615,77798.4,28523.3,3057.68,0.589277
15446,13777,73475.2,9124.2,8085,73959.6,17839.2,1798.94,0.589277
18080.7,16379,72344.9,11626.1,10406,73220.3,19388.7,1807.82,0.592474
15539,14803,68794.6,5093.42,4875,68472.3,8586.22,609.02,0.592474
11845.7,11205,69283.2,5293.96,4997,69430.6,8984.34,605.32,0.592474
24400.9,20122,79472,13473.9,11411,77383.8,14868.1,791.06,0.594605
51186.3,38194,87829.1,28376.8,22126,84050.5,31830.4,3067.3,0.595671
32113,29078,72376.2,16126.8,14806,71382.4,11982.8,662.3,0.596737
10884.1,10391,68645.7,4911.38,4647,69264.5,16436.1,1710.88,0.596737
24443.8,20243,79135.8,12084.2,10227,77437.2,23769.5,2537.46,0.597802
19575.6,16035,80006.6,11561.8,9887,76637.1,24664.9,2111.96,0.602065
11857.6,11374,68322.2,4619.08,4375,69192.2,9790.2,1112.22,0.60313
16642.6,13827,78880.9,9375.8,7675,80058.9,30886.9,4060.38,0.607393
11419.3,10149,73738.9,8756.42,7685,74672.8,13888.3,1861.1,0.608458
18107.1,16383,72432.8,10420.7,9515,71774,12880.4,1881.08,0.609524
45248.3,32199,92095.8,35709.4,26283,89040.6,22984.4,3853.92,0.609524
34888.3,27125,84292.6,19074.2,15233,82061.9,13683.3,1007.88,0.616983
12544.6,10672,77035.6,10203.9,9076,73680.1,27130.6,4076.66,0.62018
16711.2,15942,68698.1,7277.16,6842,69704.2,12696.9,2649.94,0.624442
12860.1,12129,69486.3,5063.08,4549,72942.2,24978.7,3824.32,0.628705
7280.46,7178,66471.5,2947.42,2798,69035.8,7738.92,737.78,0.630836
39360.4,30811,83720.9,26307.7,20235,85204.1,31476.6,3264.14,0.630836
32457.5,24654,86279.4,24168.4,19742,80230,32157.4,5118.58,0.634033
11802.1,10828,71431.8,7344.5,6796,70825.4,16041.7,1747.88,0.636164
19140.7,17643,71099.2,9230.02,8550,70748.4,8396.04,461.02,0.636164
17008.9,15870,70239,8111.14,7166,74179.7,9866.42,711.14,0.638295
19177,17762,70756.8,8063.78,7538,70107.2,14013.4,2413.14,0.644689
16333,15538,68889.2,5399.04,5130,68973,9916,678.58,0.645754
15162.8,14203,69964.9,8480.4,7967,69759.2,6218.96,956.82,0.64682
17172.5,15629,72008.4,8695.74,8153,69898.7,8202.9,328.56,0.647885
14450.7,13746,68895.8,5192.58,4954,68692.2,8216.22,671.92,0.647885
12760.4,11366,73576.3,11391.6,10302,72467.2,11876.3,790.32,0.647885
15073.7,13967,70729.1,7569.46,7010,70766.4,9641.46,744.44,0.648951
12166.4,11542,69081.6,6338.84,6010,69121.8,19476.8,1716.06,0.653213
21762.8,19653,72571.6,14032.6,12661,72635.8,12984,748.14,0.658541
11282.7,10243,72188.1,7312.68,6603,72579.7,9768.74,3971.58,0.660673
25982.9,18570,91697,16068.4,12794,82308.6,22558.9,2983.68,0.660673
12092.5,11673,67891.3,2206.68,2109,68571.4,13077.3,1333.48,0.661738
46217.8,27182,111432,46704.4,25859,118366,48263.5,4561.36,0.663869
14061.3,12895,71463.5,8569.2,7874,71322.2,14002.3,1060.42,0.664935
26291.1,22130,77858.7,12759.1,10994,76057.8,16308.9,2302.14,0.666001
26256.1,20227,85070.5,22811.2,15971,93604.5,36275.5,4898.8,0.666001
14845.4,13899,69998.3,5873.38,5526,69655.8,7066.26,296,0.679853
14413.7,13471,70122.4,7027.04,6466,71222.4,16393.2,1058.2,0.680919
18563.2,15839,76807.6,11814.1,10658,72644.9,13138,1266.14,0.681985
16250.5,15258,69799.1,6987.82,6547,69948.7,16113.5,3660.04,0.689444
19314.2,17518,72255.9,9750.24,8471,75432.9,9148.62,958.3,0.693706
17695.3,15230,76144.2,9417.98,8003,77123.2,12686.6,949.42,0.7001
44708.4,32646,89751,23708.9,16442,94500.9,62160.7,11751.2,0.701165
13163,12155,70971,7717.46,7110,71135.2,6361.04,954.6,0.702231
19541.3,18517,69161.2,6004.36,5637,69806.9,12457.9,845.08,0.703297
28372.1,20146,92295.9,20492.8,15178,88484.5,14180.6,1394.16,0.703297
38396.8,29970,83963.1,17469.9,14334,79873.6,34732.6,3970.1,0.706493
26989.4,22953,77060.8,17489.2,14985,76487.8,24362.3,2476.78,0.70969
19654.8,17195,74911.1,12988.5,11766,72345.1,17449.2,2169.68,0.70969
11719.6,10019,76660,9452.02,8343,74247.6,22593.7,4175.82,0.70969
23145.5,19495,77808,11969.5,9979,78608.4,9329.92,1134.42,0.713953
38327.5,25218,99604.8,26225.6,18082,95051.5,36604.8,4391.9,0.716084
25643,21678,77522.8,16786.2,14279,77043.1,13549.4,2171.9,0.716084
13250.8,12649,68654.1,4968.36,4698,69307.5,11658,799.94,0.720346
9595.08,9335,67361.9,3453.58,3283,68941.2,12318.8,597.92,0.723543
23300,20752,73582.7,8620.26,7252,77900.9,8434.52,707.44,0.727806
28589.9,22568,83023.2,15155.2,12332,80539.3,15066.4,1349.76,0.728871
16597.7,14116,77057.6,11230.2,9620,76505.7,18608,1926.96,0.734199
22785.8,18802,79422,13724.8,11606,77500.2,15569.6,1374.18,0.735265
15248,14379,69496.6,4771.52,4507,69382.4,7515.44,1096.68,0.73633
15164.2,14394,69042.6,8738.66,8010,71497.7,13856.5,1591,0.737396
9206.34,8949,67420.6,4391.9,4145,69439.7,6467.6,520.22,0.739527
16172.6,15095,70214.6,10433.3,9683,70613.9,7663.44,927.22,0.742724
11738.1,11371,67651.8,4065.56,3915,68056.3,12452,2144.52,0.745921
10825.3,10446,67915.8,4447.4,4263,68370.8,6752.5,532.8,0.745921
18902.4,17091,72481.9,8902.94,8123,71828.5,8781.58,561.66,0.746986
11423.3,10579,70766.2,7135.08,6379,73303.8,19859.4,3008.1,0.749118
