"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
24887.3,22507,72466.9,17188.7,15878,70946,30761.8,4721.2,0.597757
10645.1,10219,68268.9,3721.46,3478,70123.5,33240.8,3378.84,0.600931
10654.4,10259,68061.8,3530.54,3331,69461.9,37125.1,4001.92,0.605163
7568.88,7263,68296,3019.2,2834,69818.7,8442.66,1206.94,0.608337
16273,13859,76951.1,12040.5,10847,72747.2,15070.8,3004.4,0.608337
11900.5,10948,71237.5,7821.06,6960,73643.8,41232.1,4494.76,0.613627
12429.8,10839,75154.4,8871.86,7915,73458.8,26944.1,2902.28,0.616801
11439.1,10578,70871.1,7445.14,6798,71774.8,16067.6,2628.48,0.618917
17911.1,16802,69862,5793.46,5450,69666.1,14325.7,2345.8,0.618917
28849.3,22420,84329.4,15379.4,12400,81282.7,22225.2,5009.8,0.618917
13055.5,12372,69156.4,5454.54,5092,70202,23587.5,3330,0.621033
30364.6,27059,73542.1,16265.2,14223,74946,18779.7,2436.08,0.623149
8783.28,8489,67807.9,3242.68,3053,69607.7,16678.9,1825.58,0.623149
15512,14618,69543.9,5749.06,5370,70162.1,8569.94,1467.42,0.623149
22463.1,20361,72302,9937.46,8925,72970.5,35162.6,5424.94,0.623149
22529.1,17019,86754,20057,16315,80567.2,94053.3,11087.4,0.624206
8137.8,7772,68620.5,4078.14,3800,70332.9,33750.7,4215.04,0.625264
31049,22958,88632.7,16524.9,13095,82701.7,33254.9,5771.26,0.628438
9075.66,8734,68099.7,3807.3,3626,68812.8,10730,1728.64,0.629496
11361.9,10783,69054.4,4474.04,4203,69762.2,12392.8,1472.6,0.631612
24203.5,21810,72728.2,10054.4,8686,75860.4,35898.1,4901.76,0.63267
13437.6,12751,69064.9,4413.36,4162,69494,13496.1,1559.18,0.63267
20753.7,19147,71035.4,7285.3,6662,71667.6,10037.4,1912.16,0.633728
16197.7,15147,70082.1,6233.02,5782,70648.1,6309.24,1295,0.634786
15210.4,14412,69166.4,4659.78,4360,70042,16799.5,2814.22,0.635844
13868.6,13098,69391.6,6205.64,5802,70095.3,34657.9,5832.68,0.64325
18827.8,17664,69853.9,7181.7,6704,70205.8,14171.7,2988.12,0.645366
15190.6,13858,71837.8,8711.28,7634,74784.2,16780.2,2317.68,0.646424
22498.7,19202,76787.7,20338.2,17582,75809.5,35053.1,7257.92,0.647482
13080.5,12255,69950.7,6427.64,5919,71167.7,35947,4630.18,0.649598
16149.5,15307,69143.3,4556.92,4326,69034.3,7800.34,1855.18,0.650656
26376.9,21168,81662.7,12864.2,10548,79926.6,24812.2,4218,0.651714
8186.64,7875,68129.5,3103.56,2963,68644.9,9229.28,2220.74,0.651714
21938.4,20221,71102.1,9063.52,8249,72007.1,14679.4,2764.64,0.654888
26167,19783,86684.6,20923.5,15999,85708,25290.2,2981.46,0.658062
61318.6,42230,95159.3,36755.8,25398,94843.2,40610.5,6579.34,0.661236
13180.9,11163,77382.5,6562.32,5718,75213.1,32625.1,13048.4,0.662294
11406.1,10790,69278.2,3870.2,3666,69186.4,39994,3968.62,0.665468
8566.14,8232,68196.1,3421.76,3192,70253.3,24320.8,3286.34,0.666526
18862.1,15122,81745.1,15560,13262,76891.8,67095.8,10148.4,0.666526
24459.6,19795,80979.3,14937.6,12639,77455,7772.22,1785.62,0.667584
10544.8,9886,69903.4,5863.76,5326,72153.1,19052,3012.54,0.668642
17784.4,16330,71372.7,10479.1,9299,73853.2,25597.3,3153.88,0.673931
9140.34,8719,68703,3569.02,3346,69904.2,12467.5,1668.7,0.674989
17230,15394,73352.1,9866.42,8898,72668.7,20335.2,2817.18,0.674989
10626.7,10110,68885.1,4722.68,4362,70955,37509.9,5447.14,0.678163
15684.2,14630,70258.5,7015.94,6542,70283.8,9196.72,2119.36,0.678163
15023.6,14102,69818.9,5923.7,5546,69999.2,9257.4,1929.92,0.681337
7386.72,7106,68125,2292.52,2182,68855.5,6161.24,963.48,0.690859
11305.8,10675,69408.6,4087.76,3851,69565.2,14174.7,2062.38,0.694033
42632,33549,83279.2,20933.1,16973,80826.8,63423.2,9705.84,0.695091
13527.4,11955,74155.5,9405.4,8407,73318.9,14640.9,2430.16,0.699323
19543.3,18117,70695.3,7240.16,6677,71063.5,23454.3,3231.58,0.699323
23899.3,21826,71761.3,8353.86,7258,75431.1,54898.4,8315.38,0.699323
21475.7,19462,72317,9551.92,8770,71379.1,44341.5,7015.94,0.700381
7122.06,6910,67547.2,2791.28,2647,69108.2,7937.98,1038.96,0.706729
15136.4,14031,70699.3,6506.08,5995,71123,19968.2,2904.5,0.708845
16584.5,15798,68798.6,5996.22,5630,69799,21655.4,3227.88,0.713077
24534.2,22254,72250.9,8774.18,7959,72248.4,14509.2,3273.02,0.718367
18139.4,14259,83371,15952.2,13171,79374.5,82953.3,12181.9,0.722598
14857.9,12750,76370.9,7127.68,6062,77057,12996.6,1872.2,0.724714
7648.74,7416,67592.8,3076.92,2904,69438.4,18417.9,2213.34,0.727888
9315.9,9006,67791.1,3429.9,3226,69678.2,15775.3,2765.38,0.727888
14974.1,13001,75482,7799.6,6809,75070.4,19094.2,2716.54,0.731062
15406.4,13421,75230.8,10920.2,9661,74077.7,58474.8,7576.12,0.73212
31989.5,22995,91170.5,31039.3,25147,80892,89039.8,13744,0.733178
17975.1,16966,69433.9,5519.66,5098,70956.5,11589.1,1883.3,0.734236
7347.78,7106,67765.9,2811.26,2662,69210.6,9964.1,1342.36,0.734236
11071.5,10482,69221.7,2066.82,1946,69604.9,14433,1445.22,0.736352
20708.2,18758,72349.4,9324.74,8558,71407.6,46193.8,6797.64,0.73741
21049.4,18282,75456.3,5202.94,4471,76264.8,44221.7,6934.54,0.739526
