"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
14491,13862,68509.6,5771.26,5530,68395.2,12642.2,14.8,0.554858
30008.2,21126,93090,18003.5,13854,85164.9,45226.6,45.88,0.555925
14001.2,13605,67444.7,5532.98,5269,68819.4,7129.16,14.06,0.563394
12393.5,12075,67264.5,4954.3,4774,68011.1,10836.6,77.7,0.563394
16146.9,15402,68705.6,7092.9,6759,68773.5,22389.4,45.14,0.565529
24155.3,19483,81252.6,15452.7,13519,74909.9,20658.6,107.3,0.566595
7842.78,7479,68723.7,4513.26,4299,68802.3,6870.16,4.44,0.567663
11018.7,10634,67906.9,4524.36,4343,68272.7,9359.52,11.84,0.56873
15525.2,14731,69069.2,8455.24,7791,71123.4,13203.8,10.36,0.571931
5167.8,5075,66734.4,2141.56,2063,68031.6,13428.8,-16.28,0.572998
15198.5,14507,68659.8,5659.52,5398,68711.1,20924.2,46.62,0.576199
14867.2,13626,71505.5,5904.46,5287,73189.9,31693.5,34.04,0.577266
32047,18150,115715,31247.2,20126,101750,50708.5,130.24,0.581534
16251.8,14957,71209.5,9427.6,8797,70233.9,16941.6,23.68,0.584735
16494.7,15750,68634.8,5646.2,5438,68045.1,7563.54,51.06,0.587936
15201.8,14191,70203.9,6431.34,6059,69563.3,7983.86,14.8,0.591137
12884.5,12182,69315.4,6435.78,5930,71125.7,7288.26,18.5,0.593271
14894.2,13991,69766.8,7106.22,6707,69436.9,18813.8,25.9,0.605009
12594.1,12134,68021.1,4926.18,4762,67795.5,6685.16,31.82,0.605009
16594.4,15732,69128.5,6102.78,5872,68111.7,39065.3,51.8,0.60821
10209.5,9875,67756.2,4946.9,4751,68238.3,10268.2,-17.76,0.610344
12722.8,12347,67530.8,3916.82,3766,68160.6,5944.42,-3.7,0.611411
6177.6,6069,66708.7,2091.24,2022,67780.2,10397.7,43.66,0.617813
13809.2,11434,79149.8,9016.9,7719,76555.5,26827.2,26.64,0.619947
15635.4,14424,71040,9134.56,8428,71030.2,17806.6,42.92,0.621014
16006.3,15111,69419,6978.94,6379,71699.6,9958.18,-2.22,0.627416
21863.2,16116,88906.9,15003.5,11872,82822.6,18000.5,52.54,0.629551
12811.3,12386,67786.1,5140.04,4950,68052.1,13410.3,51.06,0.631685
7230.96,7295,64960.7,2723.94,2642,67568.6,11493.7,16.28,0.631685
16876.2,15896,69577.2,6885.7,6376,70775,16676.6,21.46,0.633819
10504.6,9959,69126.1,5130.42,4835,69540.3,6774.7,47.36,0.641288
15526.5,14003,72666.2,7724.86,6859,73809.1,14894,50.32,0.641288
17059.7,16096,69459.7,5877.08,5520,69775.4,20241.2,36.26,0.642355
20258,19021,69798.2,7645.68,7209,69505.8,19443.5,15.54,0.642355
25914.9,22791,74518.8,13847.6,12255,74052.9,12354.3,96.2,0.642355
15912.6,15175,68721.5,5412.36,5183,68436.1,20841.4,27.38,0.645556
16297.4,15159,70457.5,9520.1,8799,70906.8,16297.8,4.44,0.646623
20177.5,18594,71117.3,8023.82,7614,69063.5,6449.1,-5.92,0.650891
6520.14,6449,66258.9,2467.9,2341,69088.6,10153.5,-18.5,0.650891
7492.32,7443,65970.3,2948.16,2895,66739.4,14221.3,-37,0.651958
15354.9,12450,80827.2,8441.18,7198,76854.8,23599.3,-8.14,0.657293
16238,13043,81589.5,10633.8,9219,75593.5,34802.9,18.5,0.660495
14793.2,12522,77422.9,9244.82,7966,76056.8,16090.6,20.72,0.660495
60095,33747,116703,47893.5,28223,111213,43731,185,0.666897
14353,13494,69708,7089.2,6766,68666.5,6876.08,49.58,0.670098
6524.1,6364,67184.7,2479,2428,66912.6,12584.4,16.28,0.673299
18323.6,16666,72054.1,10018.1,9262,70886.1,21046.3,23.68,0.674366
48143.7,32346,97543.6,33991.2,22915,97213.4,18690.9,118.4,0.677567
17461.6,16463,69511.3,6804.3,6402,69654.3,8628.4,24.42,0.677567
11544.1,11283,67052.3,4055.2,3923,67744.5,6884.22,11.84,0.678634
18177.7,14963,79616.1,10968.3,9355,76837.8,18569.6,23.68,0.679701
7315.44,7219,66411.5,3159.8,3095,66908.1,6657.78,-0.74,0.679701
6696.36,6606,66432.4,2358.38,2327,66419.8,20209.4,-15.54,0.679701
16358.1,15414,69550.1,7257.92,6878,69156,25415.3,-14.8,0.682902
19248.2,16613,75931.7,9392.82,8149,75539.1,38656.9,45.88,0.686103
28089.6,23563,78125.9,19093.5,16870,74173.7,32248.5,65.12,0.691439
15339.1,14702,68375.8,5199.24,4947,68877.6,13732.9,39.22,0.692506
17468.2,16049,71331.4,8975.46,8049,73079.4,18078.2,20.72,0.697841
16330.4,15754,67933.7,5134.12,4958,67864,19021.7,55.5,0.699975
14589.3,12901,74112.4,10842.5,9665,73520.2,34427.8,-12.58,0.703176
16241.9,14076,75620.3,11199.9,10216,71847.8,16330.3,68.82,0.706377
8954.88,8858,66252.8,3497.24,3379,67829.3,19783.2,-2.22,0.71598
17843.1,16025,72971.3,8143.7,5757,92705.5,16113.5,22.94,0.717047
35362.1,24780,93522.7,23289.3,17212,88675.7,26599.3,130.24,0.718114
15405.1,14814,68150.8,6759.16,6227,71136.7,19144.5,-19.24,0.719182
16034.7,15391,68276.9,6343.28,6018,69078.3,15639.9,1.48,0.721316
18911,18122,68389.3,6531.24,6259,68386.5,26844.2,82.88,0.721316
12756.5,12298,67979.3,5060.12,4803,69044.4,7537.64,22.94,0.721316
15534.4,14296,71213.2,8113.36,7436,71505.8,18170.7,73.26,0.72345
12713.6,12317,67646.1,4286.08,4141,67832.1,22379.8,50.32,0.72345
19517.5,18055,70844.7,8302.8,7515,72406.2,9817.58,17.76,0.724517
16618.8,15870,68628.2,5046.06,4810,68752.3,15475.6,3.7,0.725584
16049.2,14507,72503,8327.22,7462,73134.9,19104.6,-3.7,0.727718
18906.4,14063,88106.9,12982.6,10274,82813.4,16650.7,23.68,0.728785
10972.5,10107,71148.1,6944.16,6326,71940,13627.8,9.62,0.729852
