"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
15556.2,14851,68648,5440.48,5167,69004.7,7236.46,58.46,0.588864
22194.5,19282,75435,8746.06,7630,75122.1,34166.5,48.1,0.591061
17875.4,16355,71628.6,7491.02,6627,74080.5,11322.7,34.04,0.608639
26673.9,23818,73394.1,11884.4,10698,72803.9,20786.6,48.84,0.609738
11680,11127,68793.2,5347.98,5035,69609.8,6973.76,25.16,0.609738
11470.1,10622,70768.9,5414.58,4810,73773.4,12232.9,45.14,0.611935
18734.1,15531,79052.1,11075.6,9510,76324.8,29027.2,97.68,0.61633
8993.16,8310,70923.7,5804.56,5422,70160,15480.1,33.3,0.626217
23733.6,18022,86305.9,16518.3,13694,79052.3,26005.8,91.02,0.630612
20392.7,18086,73894.4,12810.9,11422,73505,23068,122.1,0.637203
13829.6,13095,69212.6,5865.98,5567,69055.7,11861.5,28.12,0.639401
28641.4,22700,82689,22063.1,18760,77075,8454.5,157.62,0.651486
16094.8,15342,68751.5,6330.7,5866,70727.7,9448.32,74.74,0.651486
38520.2,28427,88805.1,22334.7,16790,87178.4,10591.6,35.52,0.652584
16047.9,14289,73603.1,8061.56,7317,72204.8,35734.6,82.88,0.654781
13446.8,11253,78312.6,9666.62,8257,76724.2,20526.9,27.38,0.659176
10010.9,9493,69111.3,4093.68,3845,69774.6,10989.7,96.2,0.664669
19043.6,15479,80628.2,11150.3,9499,76928.9,9501.6,83.62,0.664669
19449.5,17980,70892.4,8577.34,7736,72663.5,9137.52,56.98,0.671261
38282,18973,132233,13394,6717,130682,8430.82,68.82,0.67236
16368,15042,71313.2,9925.62,8926,72875.4,21866.3,47.36,0.681149
24264.2,21323,74575.9,12312.1,10726,75227.2,7881.74,47.36,0.682247
17588.3,16527,69744.6,7536.9,7135,69227.5,12507.5,69.56,0.684444
22006.4,17395,82909.5,9315.86,7835,77922.7,23812.5,94.72,0.686642
13056.1,12579,68021.8,4562.1,4319,69224.8,8319.08,57.72,0.693233
15215.6,13514,73788.1,11966.5,10574,74166.8,8889.62,-3.7,0.695431
19255.5,18055,69893.6,6085.76,5611,71081.2,5989.56,-6.66,0.706417
47065.9,28867,106853,46890.8,30231,101652,19180.8,215.34,0.710811
11191.6,10492,69906,5023.12,4728,69626.7,12164.9,31.82,0.710811
10595,9551,72699.5,8342.76,7439,73497.9,18208.4,56.24,0.7196
11211.4,10830,67844.1,5477.48,5207,68940.3,17994.6,37,0.7196
10546.1,10140,68160.9,3427.68,3276,68570.3,10037.4,13.32,0.722896
15138.4,13524,73359.3,8952.52,8100,72433.6,9818.32,2.96,0.723995
10722.4,10183,69007.2,4146.22,3903,69620,9243.34,17.76,0.726192
16869.6,15227,72605.6,7562.8,6822,72652.6,6118.32,42.18,0.727291
19193.5,17822,70579.2,7913.56,7475,69381,6638.54,94.72,0.730587
17994.9,16167,72945.8,11708.3,10267,74735.9,6262.62,16.28,0.731685
37839.1,26199,94653.4,30206.8,22619,87520.8,60119.8,271.58,0.731685
17332.9,16558,68603.1,8848.18,8307,69805.5,9647.38,70.3,0.733883
10544.2,9583,72109.2,6516.44,5778,73911.6,16160.9,-23.68,0.73608
21148.4,18691,74152.3,16977.8,14955,74400.4,18897.4,125.8,0.738277
40916.7,28319,94689.7,38477.8,28290,89136.8,20792.5,160.58,0.740474
10405.6,9930,68674.6,3602.32,3463,68172.6,12064.2,26.64,0.741573
16907.2,15559,71214.8,8724.6,7871,72643.3,12272.9,91.76,0.741573
18764.5,13894,88509.3,14225,11118,83850.6,12601.5,70.3,0.742672
9224.82,8795,68738.8,3777.7,3558,69582.7,12420.9,-8.88,0.744869
13271.9,11358,76579.5,10360.7,9203,73780.5,10572.4,23.68,0.745968
49966,31407,104262,32664.3,22763,94042.5,35226.2,179.82,0.745968
10471.6,10050,68285,3688.9,3534,68408.5,10179.4,24.42,0.747066
18485.3,14729,82249.4,12679.9,10589,78476.7,30849.1,83.62,0.758052
23792.3,21774,71610.9,7359.3,6519,73983.6,23954.5,14.06,0.764644
18417.3,12426,97134.7,12721.3,9251,90120.6,10928.3,32.56,0.765743
15953.5,15043,69502.8,5205.16,4919,69348.5,19808.3,15.54,0.769039
31387.6,22958,89599.2,23068.8,18302,82604.9,14615,157.62,0.770137
43659,25899,110477,34051.1,19974,111724,10735.9,167.24,0.771236
16056.5,14919,70532.7,8363.48,7679,71377.7,19385.8,28.86,0.772335
16780.5,15871,69291.6,6372.88,5999,69620.5,10508.7,67.34,0.776729
9867.66,9614,67265.1,4460.72,4254,68720.7,14106.6,-6.66,0.778926
25127.5,22232,74071.5,16421.3,14472,74363.5,39456.8,68.82,0.778926
9500.04,9290,67017.7,3137.6,2995,68656.3,19124.6,-35.52,0.778926
18080,16923,70016.8,7494.72,6982,70348.6,30286.7,87.32,0.783321
14525.3,13798,68990.3,5709.84,5354,69891.7,7354.12,51.8,0.784419
24747.4,21202,76494.8,13769.9,11554,78105,22641,100.64,0.784419
6690.42,6519,67259.3,2678.06,2539,69125.4,15339.5,38.48,0.785518
21381.4,14935,93823.2,13478.4,9299,94990.6,12624.4,78.44,0.787715
35240,27382,84343.4,27265.3,21006,85064.2,56376.9,94.72,0.787715
13456.7,12271,71868.7,9042.8,8258,71764.2,23278.9,0,0.791011
11264.9,9718,75967.8,7055.16,6130,75426.9,11453.7,19.98,0.794307
34104.8,16600,134644,13576,7064,125951,7929.1,43.66,0.797603
18266.2,15663,76428,13281.5,11359,76628,22683.2,96.2,0.7998
22277,19213,75987.3,10844.7,9325,76216.4,33957.1,76.22,0.800899
9430.74,9150,67546.8,3113.18,2979,68487.9,7197.24,34.04,0.800899
8247.36,7923,68219,3911.64,3651,70214.5,13196.4,60.68,0.806392
17192.3,15674,71884.5,6351.42,5587,74502.7,11483.3,78.44,0.806392
6112.26,6098,65689.3,2388.72,2286,68480.8,9768.74,-21.46,0.808589
15141.1,13842,71686.5,5270.28,4710,73331.9,11280.6,45.14,0.811885
11738.1,11111,69234.8,5516.7,5195,69594.3,11237.6,52.54,0.812984
17681.4,16417,70583.4,8322.78,7729,70570.8,12546,77.7,0.817378
19116.9,17200,72839.8,9998.14,8720,75142,16547.9,115.44,0.821773
11503.1,11101,67910.1,3334.44,3182,68675.6,8517.4,18.5,0.82397
12590.8,11880,69457.2,5848.96,5480,69948.4,7214.26,-39.22,0.82397
12679.3,12086,68752.9,4938.02,4694,68942.9,9480.14,31.82,0.827266
14474.5,13650,69494.4,7072.92,6618,70040.9,8051.2,25.9,0.828365
15911.9,14502,71907.7,8581.04,7698,73053.7,11296.8,68.08,0.828365
8119.32,7927,67126,2838.64,2711,68621.6,20970.9,21.46,0.829463
6298.38,6166,66943,2754.28,2606,69265,6842.04,-25.16,0.83166
11178.4,10155,72140.7,6490.54,5903,72059,6250.78,25.9,0.836055
32035.1,23256,90275.7,28898.5,22620,83726.4,39810.5,143.56,0.841548
8494.86,7143,77939.1,8588.44,7263,77495.8,16375.5,37.74,0.843745
8265.84,8139,66557.3,3201.98,3062,68532,13621.9,7.4,0.847041
15941.6,13136,79533.4,11119.2,9316,78221.4,34851,110.26,0.849238
12626.5,12070,68557.4,4581.34,4346,69084.8,11751.9,28.12,0.849238
25803.4,18943,89270.4,17276.8,13458,84132.2,28459.7,167.98,0.854732
26357.1,23163,74573.2,11187.3,9574,76579.5,15836,68.82,0.864619
17618.7,13469,85727.2,12484.5,9801,83479.9,26650.4,28.86,0.873408
8001.84,7660,68460.7,3258.22,3112,68615.3,7693.04,-37.74,0.877803
52988.8,37014,93820.5,35147.8,22574,102040,45606.9,230.88,0.877803
18525.5,17043,71236.9,9221.14,8639,69952.1,11279.8,54.76,0.878901
18898.4,15766,78556.9,14195.4,12174,76417.9,6060.6,88.06,0.878901
7737.18,7484,67753.1,3335.92,3224,67811.1,14867.3,14.8,0.885493
32812.6,26854,80077.6,15423.8,12046,83913,19917.1,21.46,0.886592
17159.3,16139,69679.3,7004.84,6598,69577,6617.08,23.68,0.889888
