"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
15743.6,15317,67361.4,6270.02,6005,68428.3,11637.2,0.74,0.60578
22178.6,18927,76795,10422.2,9026,75673.3,22149.7,-4.44,0.60578
15440,14893,67943.2,4901.76,4669,68803.1,14043.7,-2.96,0.60578
14659.3,12185,78843.6,9048.72,7805,75979.1,38744.9,41.44,0.608092
20619.7,18834,71749.7,7499.16,6582,74668,30802.5,8.14,0.608092
9838.62,9654,66789.3,4470.34,4262,68739.6,9788.72,75.48,0.609249
19155.2,17267,72702.5,9763.56,8835,72423.8,24104.8,51.8,0.609249
44616.7,33863,86347.9,39349.5,31311,82361.1,61031.5,91.02,0.610405
10973.2,9916,72522.9,7817.36,6988,73314,19923.8,48.84,0.611561
17720.3,15199,76407.7,13268.2,11474,75783.9,15580.7,53.28,0.612717
9538.98,9354,66832,3880.56,3719,68383,6760.64,-11.1,0.613873
20074.6,18594,70754.3,12722.1,11670,71444.2,8170.34,25.16,0.613873
19997.3,18830,69598.8,8748.28,8302,69058.9,10738.1,24.42,0.616185
17523.7,15907,72196.6,8931.8,8295,70567.1,7718.94,39.22,0.617341
11200.2,10906,67303.9,4615.38,4446,68032.7,8698.7,-9.62,0.617341
12700.4,11922,69814.8,9247.04,8202,73886.1,8147.4,31.82,0.618497
9806.28,9510,67577.8,4559.88,4362,68509,8171.08,66.6,0.620809
16925,15993,69355.3,7632.36,7266,68840.4,30988.2,34.78,0.620809
18313,17090,70226,8487.8,8126,68453.9,10724.1,47.36,0.620809
19090.5,15407,81204.3,11974.7,10418,75328.5,15248.4,73.26,0.621965
20832.2,18460,73957.8,10682.6,9576,73109.6,25834.9,81.4,0.621965
37983.7,26298,94657.3,40342.6,31251,84601.8,25523.3,93.98,0.623121
17443.8,16666,68594.6,6028.04,5818,67902,13781,1.48,0.624277
12033.1,11554,68253.6,5327.26,5094,68537,9603.72,12.58,0.624277
10304.6,9923,68056.1,3621.56,3487,68065,27010.7,14.06,0.627746
10713.1,10307,68118.3,4536.2,4395,67641.5,11469.3,-22.2,0.628902
15739.7,14970,68905.5,7179.48,6899,68200.4,6363.26,0.74,0.628902
9199.08,8962,67269.7,3668.18,3514,68411.5,16045.4,-34.78,0.63237
15290.9,14383,69672.8,7321.56,6892,69620.7,21265.4,-1.48,0.633526
15902,15182,68644.2,7294.92,7002,68277.6,6755.46,14.06,0.634682
21115.4,17570,78760.3,8848.18,7818,74171.7,58667.2,13.32,0.634682
23445.8,21756,70626.3,7637.54,7308,68491.2,15148.5,84.36,0.636994
19173,18438,68148.5,6810.96,6526,68397.6,14089.6,-16.28,0.63815
8873.7,8643,67285.3,3483.18,3403,67080.1,13475.4,-18.5,0.639306
15315.3,12809,78359.2,8397.52,7241,76003.3,47447.3,49.58,0.639306
11392.9,11015,67784.5,5099.34,4883,68439.6,6076.14,55.5,0.640462
20058.7,17285,76052.6,12625.1,10913,75817.9,15231.4,31.08,0.640462
24138.2,22802,69376.4,8174.78,7842,68317.1,10724.8,14.8,0.641618
14108.8,13687,67555.8,4721.2,4543,68106.7,23540.9,6.66,0.641618
15272.4,14233,70321.9,7642.72,7049,71055.9,10402.9,32.56,0.641618
19135.4,18012,69623.4,6860.54,6556,68580.3,17412.9,7.4,0.641618
45380.9,31381,94773.4,34309.4,26437,85051.2,12073.1,135.42,0.642775
22687.5,18050,82373.9,13550.9,11538,76969.2,56524.2,31.82,0.648555
46264,21429,141489,31809.6,16037,129992,48620.2,111,0.648555
6749.16,6533,67704.4,2242.94,2161,68021,14040.8,34.78,0.649711
18147.4,16926,70265,8703.88,7923,71995.1,8017.16,20.72,0.652023
19566.4,18726,68477,7164.68,6854,68506.6,10713,42.18,0.653179
12560.5,12150,67750,4325.3,4170,67976.7,9301.8,-17.02,0.653179
21886.3,16502,86919,17066.6,14638,76409.2,13811.4,51.8,0.655491
8754.24,8503,67472.4,4185.44,4027,68114.5,34082.2,14.8,0.655491
17433.9,16398,69676.1,6867.94,6515,69086.3,6395.08,8.88,0.656647
13365,12235,71588.8,8072.66,7535,70212.3,18678.3,19.24,0.65896
15869.7,14899,69805.8,7070.7,6751,68639.5,32891.5,28.86,0.65896
8457.9,8250,67187.5,2789.06,2695,67823.3,14413,-14.8,0.660116
35451.2,26218,88615.9,20161.3,14842,89023.8,45254,119.14,0.661272
21316,19271,72490.6,13564.9,12167,73065.8,28250.2,59.2,0.661272
16156.8,13935,75985.1,9147.14,7970,75215.4,28370.9,-0.74,0.662428
14759.6,14319,67552.5,5199.24,5067,67246.4,20947.2,-14.8,0.662428
38989.5,30026,85100.1,23717,19283,80605.6,23950.1,36.26,0.663584
10382.5,9174,74168.8,5002.4,4606,71176.1,17233.9,-17.02,0.663584
12761.1,12168,68730.4,5486.36,5260,68356.3,20125,-5.18,0.66474
17367.2,15167,75043.2,10152.1,8866,75042.3,27414.8,47.36,0.66474
15277.7,14511,68998.6,5251.04,5058,68037.2,7731.52,7.4,0.66474
18068.2,16289,72694.1,11547.7,10561,71659,36059.5,27.38,0.66474
41175.4,26599,101450,31578,23351,88625.6,41150.7,128.76,0.667052
45697.1,32140,93180,29823.5,21260,91933.8,25201.4,145.04,0.667052
16593.1,9952,109269,5963.66,3316,117863,11593.6,-11.1,0.667052
18117.7,16976,69943.4,6769.52,6384,69493.6,8146.66,32.56,0.668208
