"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
16876.2,15505,71331.8,10397.7,9634,70731.4,26453.5,538.72,0.560666
25308.4,23346,71044.7,8978.42,8458,69568.4,8953.26,134.68,0.561706
48646,34890,91374.7,20498,15895,84514.4,115719,4521.4,0.562746
14074.5,13024,70822.1,6885.7,6224,72503.4,23109.5,1198.8,0.562746
13054.8,12159,70364.3,6196.02,5826,69698.3,15369.8,604.58,0.563786
16639.3,15726,69341.9,7055.9,6647,69567.5,12195.9,169.46,0.564826
16226.1,15459,68788,6062.82,5803,68470.3,9278.86,198.32,0.565867
15528.5,14787,68822.2,7119.54,6767,68950.2,13664.1,203.5,0.566907
9853.8,9203,70170.5,5726.86,5387,69670.6,10065.5,145.78,0.571068
26046.2,21806,78279.7,13963.1,11619,78757.5,11881.4,273.06,0.573148
6225.12,6220,65589.9,3280.42,3160,68033.4,11223.6,130.24,0.573148
16015.6,15148,69289.4,6346.98,6060,68639.6,12500.1,584.6,0.574188
18667.4,16892,72424.2,10668.6,9772,71548.9,7109.18,133.2,0.575228
16430,15784,68218.4,5880.78,5656,68140.5,18801.2,574.24,0.576269
24653.6,21974,73527.9,15927.8,14346,72761.9,23489.8,534.28,0.576269
12258.8,11042,72758.1,6884.22,6102,73937.1,24561.3,1285.38,0.577309
14121.4,12782,72403.2,7062.56,6314,73305.7,15363.9,499.5,0.578349
18336.8,17007,70660.3,8323.52,7746,70422.2,41576.9,1016.02,0.579389
14652.7,13902,69074.7,6161.98,5779,69879.1,28262.1,1085.58,0.58355
12926.1,12426,68173.6,4392.64,4147,69417.9,11037.8,153.92,0.58355
12789.5,12327,67994.8,4830.72,4655,68009.9,8840.78,198.32,0.58563
8873.7,8642,67293.1,4604.28,4346,69430.8,10357,250.86,0.589791
14483.7,13724,69163.8,6639.28,6252,69595.6,20266.4,603.84,0.590831
17226.7,16301,69257.5,5384.24,5005,70501.8,26744.3,1157.36,0.590831
8148.36,7947,67196.6,3634.14,3446,69114,7588.7,157.62,0.592912
11472.1,11206,67092.4,4629.44,4462,67995.3,8871.12,193.14,0.593952
25948.6,21119,80523,13712.9,11794,76199,12441.6,143.56,0.594992
41134.5,28918,93221.9,20168,15462,85482.3,33868.3,424.76,0.594992
19402.7,17697,71852.5,5482.66,4897,73373.8,13404.4,139.86,0.596032
24004.9,17983,87481.7,13471.7,10898,81013.2,11303.5,145.04,0.596032
13982.8,12998,70501.2,8186.62,7406,72443.7,27087.7,1109.26,0.597073
37398.9,24425,100347,30810.6,19945,101239,31028.2,536.5,0.598113
9148.92,8833,67880,3855.4,3633,69547.9,19658.8,751.1,0.599153
19825.1,18374,70711.7,8418.24,7802,70712.4,6913.08,49.58,0.599153
