MA90,MA90,MA90,MA90,MA90,MA90,G189E,G189E,G189E,G189E,G189E,G189E,G189E,SI06,SI06,SI06,4.308336026500509e-06,4.856153927729598e-06,3.99199026784953e-06,9.217285001723075e-06,2.4000942657599183e-05,4.480830126555819e-06,7.698998178146164e-07,3.725106755825669e-06,3.0607637554201625e-05,7.393440513118023e-06
SI06,SI06,SI06,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,G189E,G189E,G189E,G189E,1.2048602277668427e-12,1.5680832722602209e-12,1.0246249419263006e-13,1.760277374793735e-13,1.6959842877732288e-12,7.834856253319015e-14,5.109191485547707e-12,1.2189996448489914e-13,1.7954224747325277e-13,1.320329273302659e-13
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,G189E,G189E,7.150442292660742e-11,3.692011071791798e-11,1.1085158377740258e-13,3.419312814602212e-13,1.7081437150364817e-10,7.86019806221555e-14,5.42926030801547e-11,1.228911854475658e-12,4.75360122368097e-12,1.1233217608775568e-12
MA90,SI06,SI06,SI06,SI06,SI06,SI06,SI06,G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,1.1981435419133697e-09,1.80986114451628e-09,6.286927034095076e-11,1.1329855880039404e-11,4.627734943277034e-09,6.657370524199684e-19,1.1407990171827744e-08,1.876485000381963e-18,3.1542314301431244e-16,8.906710346426488e-12
MA90,MA90,MA90,MA90,MA90,MA90,SI06,SI06,SI06,SI06,SI06,SI06,G189E,G189E,G189E,G189E,2.56781952801862e-07,1.6846305544175283e-07,1.5982414436528e-11,6.240693744951429e-10,9.236212835476421e-07,2.027468514426723e-11,3.6965220947179777e-07,4.210261096949747e-11,9.896125786152548e-11,9.022559570309309e-10
G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,SI06,SI06,SI06,MA90,3.571995201844552e-06,5.428816408340429e-06,1.1753905713008567e-05,6.2304443723960016e-06,5.760997121961896e-06,3.258570467610675e-06,5.799608414948074e-06,7.943760927358189e-06,2.0163983178726153e-05,1.4857115311540981e-05
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,SI06,SI06,G189E,G189E,G189E,G189E,2.980809414569987e-09,3.595702522057647e-09,3.083105596505953e-11,1.1910552985746138e-10,1.363214095682819e-08,3.1874980161059724e-11,2.9924601563510376e-09,1.138404176494922e-10,4.720938935937657e-10,1.3108924885623584e-10
G189E,G189E,G189E,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,9.82915449401232e-11,8.151698901718979e-11,2.0852937843809061e-10,8.032690881440107e-11,1.5623353796741937e-10,7.20521761451916e-11,1.0972163030205884e-10,1.9512188766174186e-10,4.201314643281515e-10,8.60573512533326e-11
SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,G189E,G189E,G189E,G189E,2.1063384081656206e-10,5.454191705797214e-10,2.1312312120769916e-16,7.504358788977624e-13,1.7676859668531584e-09,5.107477644810063e-21,2.7980983620431467e-09,2.2214950383535316e-20,2.3961090060724294e-17,3.344557396503159e-13
SI06,SI06,SI06,SI06,SI06,SI06,MA90,MA90,MA90,MA90,MA90,MA90,G189E,G189E,G189E,G189E,1.463582006028562e-13,2.2753573151873567e-13,7.640689965587282e-18,2.3426336440724776e-15,6.147121407270853e-13,4.644436480599055e-18,2.7885655691105677e-12,1.0031357691646539e-17,1.1199649483703765e-17,4.107539659684128e-16
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,G189E,G189E,G189E,G189E,G189E,SI06,1.3285804135967965e-09,1.4846794783908498e-09,1.8237984280239496e-09,5.154289753021354e-09,5.635194885766879e-09,8.994842083561902e-10,3.0112565008571233e-10,3.137917884157883e-09,2.7104294423342495e-08,3.621514397035965e-09
SI06,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,G189E,G189E,5.3398481106020534e-11,3.8468559458115066e-11,6.548470063384843e-13,8.449113438066529e-13,6.019934743828939e-11,2.0905585139140144e-13,2.4118076581221995e-10,1.2922976697630934e-12,1.6155920386394215e-12,2.5887725657431635e-12
SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,G189E,MA90,MA90,MA90,MA90,MA90,MA90,3.264584694140947e-12,5.098738497272165e-11,4.661537325221654e-12,2.2791998732316034e-11,5.908864421998021e-11,1.2722545860202779e-12,3.285855304824913e-11,4.7787420897104795e-11,7.320526730437212e-11,3.70461958718998e-11
SI06,SI06,SI06,SI06,SI06,SI06,G189E,G189E,G189E,G189E,G189E,G189E,MA90,MA90,MA90,MA90,1.930735192162393e-12,3.2908036288742324e-11,1.576294917895301e-11,7.547840526930836e-12,3.5145495721842645e-11,1.8632031028207902e-12,5.029492432040293e-11,1.8779866807067954e-11,5.7600295717454034e-11,2.565639520335865e-12
SI06,G189E,G189E,G189E,G189E,G189E,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,9.715207966731652e-11,1.5797595518221678e-10,1.2693937911144363e-10,8.056209491778951e-11,2.524461243674625e-10,6.366043571516229e-11,1.1442824523504435e-10,2.5243072094344543e-10,4.59236687177841e-10,5.7750279389168407e-11
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,G189E,G189E,SI06,SI06,SI06,SI06,1.3477875250118163e-07,1.1828771541103771e-07,1.438565228689455e-07,2.537447536200772e-07,3.570304447791131e-07,1.0061071322860632e-07,1.649516168988961e-08,1.0764798114046915e-07,7.256896454294659e-07,1.9047263206610182e-07
SI06,SI06,SI06,SI06,SI06,G189E,G189E,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,7.095278582649495e-14,4.0984572157409464e-13,4.6741856123432433e-14,5.290117931759306e-13,5.409285131682141e-13,2.0886998520442406e-14,3.5509703323709834e-13,2.2578157003760272e-13,1.4038549892374034e-12,6.582584305540885e-14
MA90,MA90,MA90,MA90,MA90,G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,SI06,SI06,1.6345119690001163e-06,1.9326484087162237e-06,2.035375367217278e-06,2.957263786506934e-06,6.298361979732577e-06,2.55838195735879e-06,3.219350423398303e-07,1.172621182227959e-06,7.593667612075479e-06,5.102311569388485e-06
G189E,G189E,G189E,G189E,G189E,G189E,MA90,MA90,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,0.00012295733888114118,0.0002351088521797867,0.00044066499269781556,0.0003895164359906252,9.764926221282612e-05,0.0001264891033346853,0.00014909535054466493,8.355170598989233e-05,0.0004056262007165109,0.0003090192242214788
MA90,MA90,MA90,MA90,MA90,MA90,MA90,G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,SI06,8.028283219816189e-08,6.747740703095855e-08,1.1629664200273257e-07,1.7439514358666874e-07,2.780524409596566e-07,3.500549283025632e-08,1.7687324929497255e-08,1.5533773494377478e-07,1.0396472299920154e-06,1.639542258622878e-07
SI06,SI06,SI06,SI06,MA90,MA90,MA90,MA90,MA90,G189E,G189E,G189E,G189E,G189E,G189E,G189E,1.072418204612889e-12,8.554686150252443e-13,4.0010175404621846e-14,1.01201399628563e-13,1.0348160878165995e-12,3.538422685240655e-14,3.615539802566877e-12,8.873912968693928e-14,8.62981969347015e-14,1.0477459517870138e-13
