"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
18482,16330,74172.4,8364.96,7395,74132,35790.1,56.24,0.5585
16841.9,14561,75801.8,6966.36,6145,74295.8,970.14,51.06,0.559545
20762.9,19222,70789.7,9553.4,8662,72280.3,17566.9,-8.14,0.562683
9784.5,9423,68050.2,4197.28,4002,68733.9,4704.18,48.84,0.565821
10917.1,9758,73320.4,6093.9,5363,74467.6,11415.2,73.26,0.566867
18080,17166,69025.6,5777.92,5454,69428.3,1718.28,36.26,0.566867
16406.9,15574,69041.1,4716.02,4506,68590.6,1691.64,-0.74,0.57105
7907.46,7674,67529.8,2478.26,2394,67842.6,326.34,-31.82,0.572096
25539.4,23670,70711.8,7934.28,7522,69128,17571.3,14.06,0.573142
21908,19806,72491.4,10513.9,9555,72113.1,18603.6,3.7,0.574188
11365.9,10866,68550.8,4435.56,4270,68077,1531.8,-21.46,0.574188
20684.4,18763,72247.1,10364.4,9238,73527.2,37146.5,25.16,0.577325
17752.7,15762,73813,8262.84,7230,74898.1,32561.5,31.08,0.577325
7933.86,7317,71061,5781.62,5345,70889.5,9035.4,18.5,0.578371
12637,11563,71623.3,9010.24,8006,73756.6,23173.1,-22.94,0.578371
14153,12960,71569,9043.54,8064,73496.7,7999.4,58.46,0.579417
9188.52,9015,66797.4,3194.58,3103,67470.2,221.26,24.42,0.581509
16222.8,15509,68552.3,5592.18,5361,68362.1,648.98,-39.96,0.582555
24127,21434,73769.9,14016.3,13006,70627,3384.76,39.96,0.582555
12307.7,11978,67339.8,4635.36,4446,68327.3,717.06,33.3,0.583601
9263.1,9066,66960.8,3404,3287,67868.7,1449.66,11.84,0.583601
11386.3,10914,68372.2,4776.7,4570,68500.2,447.7,-19.98,0.586738
38929.4,26298,97014.2,24587.2,17447,92356.8,5616.6,58.46,0.586738
13877.2,13148,69170.5,5245.86,4984,68979.3,10256.4,45.14,0.586738
20401.9,18049,74079.5,11791.9,10469,73817.4,24223.9,59.94,0.58883
11808.1,10554,73323.2,6251.52,5658,72410.7,745.18,-3.7,0.590922
5976.96,5884,66571.4,2413.14,2296,68879.6,1730.12,0.74,0.590922
13881.8,12798,71085.8,9353.6,8727,70241.5,5001.66,60.68,0.590922
24953.9,22862,71532.7,14757.1,13226,73122.6,7237.94,32.56,0.590922
37275.5,20289,120404,41917.3,28945,94907.3,75896.6,117.66,0.591968
6480.54,6446,65887.2,2749.1,2675,67351.4,14020.8,8.14,0.593014
21805.7,20072,71196.8,11001.6,10328,69810.2,24364.5,65.12,0.593014
13918.1,12806,71227.2,6762.86,6154,72019.9,696.34,16.28,0.593014
11138.2,10795,67619.3,3882.78,3734,68147.3,19114.2,13.32,0.594059
10138.3,9379,70841.4,5734.26,5327,70546.4,617.16,17.76,0.594059
8521.26,8403,66458.3,2874.9,2783,67700.1,5827.5,-1.48,0.596151
11348,10735,69278.5,4942.46,4626,70019.3,5574.42,48.1,0.597197
18326.2,16263,73850.3,7809.96,6771,75592,13732.9,3.7,0.598243
36616.8,31195,76926.4,21595.4,18587,76143.4,2280.68,57.72,0.598243
20407.2,16579,80668.7,15805.7,13600,76164.7,29346.2,22.2,0.600335
17453,16369,69876.1,6671.84,6305,69349,839.9,-2.22,0.602426
18229.2,14859,80400.4,11978.4,10230,76736.6,2131.2,45.88,0.603472
28622.9,20803,90171.1,15485.2,11747,86391.5,14870.3,-4.44,0.604518
49094.1,31055,103604,32136,22994,91591.9,19397.6,132.46,0.605564
27143.2,19334,92006.5,18001.2,13790,85549.6,3570.5,65.86,0.605564
13087.8,12495,68645.2,5296.18,5058,68622.1,563.14,17.76,0.607656
13134,12607,68275.6,5160.02,4914,68817.1,499.5,15.54,0.607656
15941.6,15231,68593.8,4838.86,4594,69029.1,11897.7,9.62,0.608702
24211.4,20354,77956.2,12142.7,10154,78371.2,39328.8,80.66,0.608702
32472.7,24298,87584.5,24802.6,19895,81702,2742.44,64.38,0.609748
16179.2,15830,66981.9,3227.88,3118,67845.5,7138.04,37,0.612885
10316.5,10119,66814.9,5019.42,4799,68546.1,9822.02,9.62,0.612885
8600.46,8367,67364.6,3201.24,3083,68049.5,19647,9.62,0.614977
21639.4,19918,71200,12836.8,11635,72305.2,1112.22,38.48,0.618115
12471.4,10351,78960.8,9900.46,8491,76414.6,20196.8,-8.14,0.618115
17940.8,16986,69219.8,5920.74,5399,71869.2,1424.5,-2.96,0.619161
10265,9682,69482.1,5756.46,5366,70304.8,3358.86,30.34,0.619161
14516,13182,72168.4,5490.06,4967,72437.4,634.18,17.02,0.619161
33236.9,27520,79150.3,40193.1,34464,76430.3,2897.84,91.02,0.619161
14696.9,13016,73999.3,7555.4,6572,75342.5,11423.4,11.84,0.621252
15305.4,12623,79462.5,10999.4,9570,75324.4,752.58,45.88,0.623344
11330.2,10916,68022.8,3987.12,3840,68046.9,571.28,39.96,0.62439
11204.2,10838,67750.1,4385.98,4186,68666.9,7996.44,-11.1,0.62439
13468,13044,67666.1,5109.7,4928,67952.4,567.58,15.54,0.626482
9933.66,9733,66887.1,3953.82,3797,68242.7,11951.7,-8.88,0.630665
18222.6,14908,80107.1,12099.7,10392,76305.7,1495.54,34.78,0.630665
16059.1,15610,67421.6,6621.52,6170,70331.9,37494.3,-43.66,0.632757
10482.1,10123,67860.9,3335.92,3215,68000.9,18303.2,18.5,0.634849
13996,13306,68934.3,5286.56,5038,68769.4,503.2,45.88,0.634849
14149.7,13038,71124.2,8498.16,7879,70686.1,9868.64,22.94,0.634849
17780.4,16856,69130.1,9432.04,8712,70952.5,10628.6,-3.7,0.637986
16528.4,15553,69646,7334.88,6721,71521.9,38615.4,29.6,0.637986
14871.8,14333,67999.5,7086.24,6669,69636.2,8872.6,52.54,0.639032
17888.6,16099,72821.3,6581.56,5863,73568,709.66,5.18,0.639032
18736.1,16890,72699.1,7214.26,6375,74163.7,19050.6,22.94,0.639032
7744.44,7515,67536.9,3168.68,3014,68899.3,4049.28,-3.7,0.640078
16532.3,15747,68804.4,4338.62,4163,68300.7,11594.3,34.04,0.640078
20110.9,18427,71524.7,9533.42,8710,71731.6,23349.2,35.52,0.640078
18966.4,16719,74345.6,10180.2,8994,74179.3,21892.2,48.84,0.641124
37765.2,25758,96085.9,23351.4,16307,93846.8,43252.3,68.08,0.641124
7137.24,6863,68154.8,2722.46,2594,68781.5,14206.5,14.8,0.641124
20234.9,18806,70515.6,7746.32,7326,69296,8463.38,52.54,0.641124
15783.2,14950,69188.7,7665.66,7102,70737.4,5507.82,14.06,0.64217
11806.1,11163,69311.4,4950.6,4646,69832.7,1194.36,15.54,0.643216
17804.8,16746,69679.7,7202.42,6766,69763.2,7701.18,-17.76,0.646353
28323.2,21474,86439,16746.9,12598,87119.2,33228.2,60.68,0.647399
9062.46,8679,68431.5,4881.78,4543,70423.1,495.8,-8.88,0.650537
8403.12,8323,66166.9,3505.38,3391,67746.6,266.4,5.18,0.650537
10572.5,10422,66482.6,2635.14,2554,67618.1,2518.96,-15.54,0.652629
20546.5,18057,74571.3,11029.7,9501,76080.7,2146,40.7,0.653675
15181.3,12330,80691.2,9694,8035,79067.3,20706.7,-7.4,0.65472
9073.68,8798,67589.5,3602.32,3443,68568.6,320.42,-2.22,0.65472
16093.4,14130,74642.6,11966.5,10814,72520.7,18618.4,33.3,0.655766
12180.3,10516,75908,5807.52,5264,72302.8,14098.5,13.32,0.655766
7274.52,7074,67393.7,2003.92,1938,67765.2,4038.92,-25.16,0.656812
16436,14717,73190.8,11886.6,10649,73152.6,28766,53.28,0.656812
11379.7,10728,69517.3,5296.18,4792,72431.2,12691,13.32,0.657858
23212.9,19535,77874.5,8495.94,7138,78003.6,28302,45.88,0.658904
16905.2,14863,74540.9,9705.1,8575,74173,906.5,41.44,0.658904
15086.9,13089,75539.6,9921.18,8933,72785.7,973.84,39.96,0.660996
14692.3,13962,68963.8,5892.62,5546,69631.9,891.7,-8.88,0.660996
18885.2,16963,72962.5,9925.62,8827,73692.7,16627.8,25.9,0.663087
14767.5,14214,68088,3880.56,3646,69752.2,3257.48,65.86,0.664133
15995.1,14683,71392.4,5902.98,5302,72964.5,961.26,76.22,0.664133
14710.1,13150,73311,7474.74,6634,73841.5,16012.1,34.78,0.665179
13073.9,12619,67898.7,5118.58,4838,69336.8,1092.24,31.08,0.665179
7967.52,7800,66943.5,2899.32,2796,67957.7,5818.62,0,0.666225
21360.2,17779,78737,10745.5,9051,77805.7,2733.56,37,0.667271
10313.2,10053,67232,4321.6,4197,67481.6,391.46,19.98,0.667271
15322.6,14491,69296.8,4458.5,4262,68557.5,4479.96,26.64,0.671454
6584.16,5442,79290.6,10525.8,8906,77455.2,2775,197.58,0.6725
20510.2,18774,71596.6,8049.72,7326,72010.2,2775.74,9.62,0.6725
