"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
17568.5,15838,72696.8,8010.5,6979,75222.3,2181.52,66.6,0.588795
17914.4,16900,69469.6,7730.78,7312,69289.5,6625.96,46.62,0.591
12381.6,11500,70560.1,6943.42,6520,69792,7974.24,14.06,0.591
15251.3,14190,70437.5,6529.02,6003,71278.7,10928.3,-28.12,0.592103
18144.7,17206,69111.5,6936.02,6610,68768.4,4175.82,53.28,0.593205
13237,12811,67715,2316.2,2246,67584.4,10145.4,-29.6,0.593205
9814.86,9534,67466.6,2894.14,2791,67957.9,4367.48,22.94,0.59541
15278.3,13795,72582.9,6840.56,6007,74630.1,28069.7,3.7,0.598718
18915.6,17935,69119.2,6512,6187,68978.6,8734.22,99.9,0.599821
22739.6,16630,89613.1,16415.4,11930,90176.1,23177.5,81.4,0.602026
32101.1,24479,85942.1,17972.4,13874,84895.3,27661.2,54.02,0.604231
7882.38,7679,67271.7,3014.76,2879,68626.4,12049.4,-13.32,0.607539
49971.9,39719,82453.2,35608.1,28859,80862.5,65754.9,133.94,0.607539
10173.9,9902,67335.6,3397.34,3258,68338.9,8524.8,10.36,0.609744
11638.4,11049,69032.2,5546.3,5257,69142.5,7943.9,-1.48,0.609744
79930.6,47487,110311,50263,31963,103058,90374,137.64,0.609744
32334.1,24967,84873.8,29711.7,23367,83330.7,39760.2,130.24,0.61195
16941.5,15670,70853.9,6483.14,5734,74098.2,1068.56,13.32,0.613052
37960.6,26023,95599.4,26305.5,19495,88430.8,20505.4,91.02,0.613052
20353.7,19054,70006.4,8490.02,8007,69489.4,779.96,11.1,0.614155
16430,14357,74998.9,9852.36,8885,72671.3,18517,35.52,0.614155
12487.2,11771,69523.5,6509.78,6095,69995.9,3628.96,8.88,0.615257
10986.4,10679,67422.2,3065.82,2955,67993.8,7474.74,-2.22,0.615257
12162.5,10299,77394,9534.9,8230,75927,9913.78,-10.36,0.61636
5967.06,5801,67412,2709.88,2601,68279.4,306.36,3.7,0.61636
6877.2,6813,66153.6,2491.58,2409,67782.6,7167.64,19.24,0.617463
29886.1,22018,88955.3,17088.8,12750,87837.9,21768.6,56.98,0.618565
17623.3,14886,77587.1,9938.2,8594,75786.6,17440.3,9.62,0.618565
43817.4,33302,86229.6,31736.4,26382,78836.9,3048.8,103.6,0.619668
14248.7,13459,69381.5,8204.38,7383,72827.1,9630.36,36.26,0.619668
17346.1,15053,75519.5,8239.9,7145,75578.7,10025.5,42.18,0.62077
21356.9,19868,70447.4,6764.34,6412,69137.2,1193.62,22.2,0.621873
6642.9,6587,66092.2,3511.3,3391,67861,16570.8,-4.44,0.622976
15900.7,15267,68256.3,5510.78,5239,68935.8,3237.5,9.62,0.626283
37654.3,24097,102408,28628.4,20325,92309.5,6596.36,77.7,0.626283
18943.3,16122,77004.7,11393,9726,76768.9,16419.9,20.72,0.627386
9960.72,9855,66239.1,3722.94,3602,67736.4,12484.5,0,0.627386
16936.3,15992,69405.6,6147.92,5804,69419.4,623.82,-8.88,0.627386
14021,13487,68131,5417.54,5170,68673.9,8053.42,-16.28,0.628489
18208.7,15710,75959.8,12333.6,10887,74243.9,14626.8,39.22,0.629591
7582.08,7382,67312.3,4153.62,3934,69194.6,6017.68,28.12,0.630694
6615.18,6622,65468.5,2685.46,2579,68241.3,150.22,-16.28,0.631797
13023.1,11522,74074.2,6760.64,6062,73089,2161.54,-4.44,0.632899
20613.8,17339,77913.6,9609.64,8118,77577.9,18627.3,1.48,0.632899
20116.8,16890,78056.5,12466.8,10563,77347.6,9386.16,56.98,0.634002
14236.2,13469,69269,5652.86,5309,69780.7,10781.1,-16.28,0.634002
12118.9,11763,67519,4341.58,4151,68544.9,9921.92,-49.58,0.635104
21009.8,19251,71523.4,9746.54,8963,71265.1,14872.5,51.06,0.636207
7788,7691,66362.6,2707.66,2582,68725.5,221.26,-19.98,0.636207
145553,80551,118421,125264,63435,129412,96220.7,503.94,0.639515
12730.7,12320,67720.9,5083.8,4832,68951.1,9428.34,-22.94,0.639515
21825.5,18959,75444.8,9479.4,8274,75083.6,20479.5,37,0.642823
12324.8,12004,67287.6,4177.3,4016,68168.2,731.86,37.74,0.642823
9453.18,9141,67774.2,3312.24,3157,68758.6,2627,5.92,0.643925
52567.7,32446,106179,32662.9,20855,102642,9436.48,182.78,0.650541
22013.6,20320,70998.3,11939.2,10676,73290.1,7320.08,38.48,0.650541
28654.6,25385,73977,16340.7,15017,71312.7,8985.08,20.72,0.651644
5641.02,5542,66706.9,2492.32,2398,68113.7,188.7,-11.84,0.652746
12080.6,11686,67749.2,4474.04,4294,68283.8,4875.12,59.2,0.652746
7488.36,7350,66769.7,3534.98,3346,69237.4,3663.74,8.88,0.653849
36333,26932,88412.3,29033.2,22768,83569.8,15682.1,149.48,0.656054
53808.5,34243,102981,25257.7,17479,94701.5,83819.8,127.28,0.657157
10862.9,10464,68034.6,5311.72,5028,69234.1,1823.36,20.72,0.658259
7414.44,7360,66020.8,2935.58,2820,68222,2231.1,16.28,0.659362
17002.9,14110,78972.6,12687.3,10915,76177.3,17161.3,47.36,0.659362
13978.1,13474,67988.1,3904.24,3786,67582.7,8240.64,29.6,0.659362
17099.9,16174,69287.9,6603.76,6199,69815.1,2791.28,-24.42,0.659362
48700.1,33110,96394.1,36282.2,25434,93488.6,25819.3,103.6,0.659362
11574.4,11223,67588.1,4107,3883,69316.6,17806.6,-8.88,0.660464
15048.7,14389,68540.5,7337.84,6885,69846.4,699.3,-12.58,0.661567
20987.3,19330,71155,12708.8,11754,70859.4,15663.6,52.54,0.661567
16094.1,15487,68105.1,6453.54,6146,68815.4,10957.9,31.82,0.66267
27712.7,22118,82113.3,10720.4,9046,77666.5,26998.2,45.14,0.66267
10634.6,10295,67697.7,4010.06,3819,68814.7,5374.62,50.32,0.663772
16470.3,15493,69670,7849.92,7409,69436.1,18446.7,14.06,0.663772
37070.2,30514,79617,22083.8,17602,82222.8,20248.6,91.76,0.663772
14733.2,13760,70171.1,6816.14,6224,71771,3749.58,20.72,0.664875
10882.1,10422,68429.1,4420.76,4230,68491.5,12055.3,48.84,0.664875
12970.3,12234,69480.4,6258.92,5795,70782.5,4556.18,32.56,0.664875
17148.8,14840,75732,11141.4,9672,75492.7,26895.3,47.36,0.665978
14977.4,14402,68154.3,6215.26,5882,69249.1,522.44,2.96,0.665978
12438.4,11306,72099.8,9574.12,8435,74386.4,3586.04,76.22,0.665978
19116.9,17254,72611.9,6395.82,5694,73613.7,14415.2,49.58,0.668183
11782.3,11358,67984.3,4222.44,4019,68853.4,1477.04,11.84,0.668183
14936.5,12185,80334.5,11174,9325,78530.8,1024.16,-6.66,0.669285
8941.02,8731,67112.4,3836.16,3707,67819.4,199.8,28.86,0.670388
13982.1,13395,68408.4,4489.58,4315,68187.5,12847.9,1.48,0.671491
