SI06,MA90,SI06,MA90,SI06,MA90,MA90,SI06,SI06,SI06,MA90,MA90,SI06,MA90,MA90,SI06,2.4864912384625305e-09,5.621234708734475e-09,3.5129832743698797e-09,4.170615650236099e-09,5.307556394204742e-09,3.050689131394683e-09,3.6416583676105767e-09,6.247553218982785e-09,5.273128079024754e-09,6.251462903623365e-09
MA90,MA90,SI06,SI06,MA90,SI06,SI06,MA90,MA90,MA90,MA90,SI06,MA90,SI06,MA90,MA90,1.079320035512134e-08,1.1872994263584447e-08,3.4874027996639345e-08,2.5505532973188062e-08,7.78967932161982e-09,2.18515511572573e-08,6.21332176006638e-08,1.4891644065854859e-08,2.4091842247566436e-08,7.354996828805193e-08
MA90,MA90,SI06,SI06,MA90,MA90,SI06,SI06,SI06,SI06,SI06,SI06,MA90,MA90,MA90,SI06,9.808345651713681e-08,3.352033421080781e-07,1.8157672283938396e-07,2.8568302455925394e-07,3.724606775814975e-07,1.797030217252285e-07,3.6487401415265796e-07,1.4573171455912226e-07,5.573783827913278e-07,2.990679337664475e-07
SI06,MA90,SI06,MA90,MA90,MA90,MA90,MA90,MA90,MA90,SI06,MA90,SI06,SI06,SI06,SI06,1.2733570978590305e-08,8.925663808278702e-09,1.559254209579932e-08,1.1707202136491945e-08,1.1337942138793977e-08,1.2010846022166473e-08,1.3129774274362693e-08,1.1305601779821373e-08,8.350772813657647e-09,1.2306142413761114e-08
SI06,SI06,SI06,SI06,SI06,SI06,MA90,SI06,MA90,SI06,MA90,MA90,SI06,MA90,SI06,SI06,5.091427864994282e-09,2.050177549333456e-09,1.8331934156610227e-09,7.512576670926504e-09,9.359544700618646e-09,6.717260984825602e-09,4.868806812417364e-09,2.6088776313149043e-09,3.516331490604575e-09,9.12421488749928e-09
SI06,SI06,MA90,SI06,MA90,SI06,SI06,SI06,MA90,MA90,SI06,SI06,SI06,MA90,MA90,SI06,3.4558363287932096e-09,4.7927073112626725e-09,5.313317642892727e-09,4.2114271099758645e-09,5.771715827532314e-09,3.97539384167177e-09,4.1750493613079306e-09,3.898251753595688e-09,4.408428345273975e-09,3.10291211476237e-09
MA90,MA90,MA90,SI06,MA90,MA90,MA90,SI06,SI06,SI06,SI06,MA90,MA90,MA90,MA90,SI06,6.77326589766726e-08,1.5783536512235956e-07,2.0985559453536157e-07,2.800991855483774e-07,1.030983346942451e-07,1.3840859111915734e-07,3.84587002461269e-07,1.6769189778366285e-07,4.1321260279647937e-07,1.8760997166835145e-07
MA90,SI06,SI06,MA90,MA90,MA90,SI06,MA90,MA90,SI06,SI06,MA90,MA90,SI06,SI06,SI06,1.3371389550727307e-08,3.3508200044242e-08,2.197786338418169e-08,7.10675354870571e-08,2.359164228222342e-08,9.008514596096348e-08,3.781413254865415e-08,2.78837173475495e-08,4.082485075481882e-08,5.719785715172037e-08
SI06,SI06,MA90,MA90,MA90,SI06,SI06,MA90,SI06,SI06,SI06,MA90,MA90,SI06,MA90,MA90,8.955639429851812e-09,8.07332908016273e-09,1.3825611529195182e-08,5.267830387027688e-09,4.127946637033249e-09,7.814146645926107e-09,8.764482517848954e-09,1.025799040377673e-08,6.072844525468153e-09,1.51205053156298e-08
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,SI06,MA90,MA90,MA90,SI06,MA90,MA90,1.6000615019072386e-09,2.9456297599966657e-09,2.7766474583349282e-08,5.7759493886677045e-09,1.2068399888858186e-09,4.725295512518771e-09,2.6507815880822503e-08,3.4550350661326654e-09,2.3894483579713042e-08,3.082182582417574e-08
