Order,Train R2,Test R2
0,4.440892098500626e-16,-6.787950644593366e-05
1,0.6358964305765784,0.6359367109286769
2,0.8781068517333492,0.8805903594739775
3,0.9330353409113384,0.9356057350105351
4,0.9520717945135904,0.9504494594411653
5,0.9663848396311884,0.9534960911108713
6,0.977208107735983,0.9469370701300258
