Order,Train R2,Test R2
0,-2.220446049250313e-15,-0.0002731429563147536
1,0.6355571792796804,0.6387313314471303
2,0.8784690817640105,0.8770590043557491
3,0.9337290590824765,0.9290393910836822
4,0.9526812351352408,0.9445816646748075
5,0.96677326937501,0.9493267408590351
6,0.9774034538093275,0.9454883859950136
