Order,Train R2,Test R2
0,1.9984014443252818e-15,-0.0007067318246567478
1,0.6362331488032054,0.6323011866093644
2,0.8795517387210448,0.8669710200297687
3,0.9341291197840391,0.925111613171563
4,0.9531226134264075,0.939978083833785
5,0.9671324920170793,0.9451250102079682
6,0.9776825141241863,0.9405973309222858
