Order,Train R2,Test R2
0,-8.881784197001252e-16,-4.829454784305298e-05
1,0.636329796742505,0.6320273396522766
2,0.8786537721549159,0.875483356104364
3,0.9336971110877765,0.9294811570094293
4,0.9526894516144467,0.944525207928824
5,0.9665499230931199,0.9519292508045116
6,0.9772421873106814,0.9475747672190398
