Order,Train R2,Test R2
0,2.55351295663786e-15,-6.296130609761974e-05
1,0.6259827485695143,0.6097577842446523
2,0.8816342575588604,0.8785166086806926
3,0.9426986660975943,0.9386869659395211
4,0.9653514156328917,0.9603312859821953
5,0.9813904402598697,0.9734247499621812
6,0.9882093479764389,0.973687302798658
