Order,Train R2,Test R2
0,-2.220446049250313e-16,-2.3192337844868405e-05
1,0.625305818056801,0.6162299926427868
2,0.8817048358345548,0.8779734900161068
3,0.942536657032741,0.9403523056671429
4,0.9653811778696875,0.960333545936759
5,0.9814881638431504,0.9724943454396984
6,0.9883118385029219,0.9724784616335612
