Order,Train R2,Test R2
0,1.1102230246251565e-16,-0.00013407801054543533
1,0.6358468085276145,0.6363056787338728
2,0.8782984111941282,0.8788151241717254
3,0.933628214346208,0.9299524490982278
4,0.9528089782618129,0.943295335966307
5,0.9669515275257481,0.9476476931632062
6,0.977635785905931,0.9422530074463877
