Order,Train R2,Test R2
0,-2.220446049250313e-16,-2.7729590343916755e-06
1,0.6241211769102604,0.6268309412504409
2,0.8816057966310163,0.878807085509882
3,0.9426985303768897,0.9386019109331093
4,0.9654988969400333,0.9589612047293549
5,0.9815908118083257,0.9714429426947976
6,0.9883944978504928,0.971700255288873
