Order,Train R2,Test R2
0,-2.220446049250313e-16,-0.0006439326072551488
1,0.6239750485645129,0.6279366086198579
2,0.8810151805612196,0.8840460454785372
3,0.942462979102456,0.940904266424277
4,0.9652414146791305,0.961515014983684
5,0.9813670138584936,0.9740271050103521
6,0.9881889855200012,0.974518322411821
