Order,Train R2,Test R2
0,-1.9984014443252818e-15,-0.0011126208107612445
1,0.626099524816977,0.6077739262754835
2,0.8822488340847183,0.8724006026856308
3,0.9428527048979986,0.9369560023740541
4,0.9656703663034941,0.9568440772190954
5,0.9815885805778899,0.9710253940302603
6,0.988336884562278,0.971577570491947
