MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,G189E,G189E,SI06,SI06,SI06,SI06,SI06,SI06,7.223375360826055e-10,7.005990209233934e-12,1.2616635020372634e-09,7.966303956267857e-09,1.5415839355633549e-09,3.6792510850003537e-10,1.9467509154331806e-09,7.679182476025546e-10,4.6673230179080046e-09,9.042976419891447e-10
MA90,MA90,MA90,MA90,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,G189E,6.338014006164176e-07,1.711071366242432e-07,3.5668632569907153e-12,5.077222064728182e-09,1.2382564736534972e-07,0.0,1.9934764966172682e-07,4.518739083432173e-18,3.744483936286032e-10,1.8063785573966036e-07
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,SI06,SI06,SI06,SI06,G189E,5.042139156910409e-10,9.874653669204924e-12,1.9962958859979947e-15,7.027112606823256e-12,3.01538669260221e-10,0.0,1.929608070545687e-10,2.0791016691460493e-20,2.1368867422291775e-13,3.2323578513614473e-10
MA90,MA90,MA90,MA90,MA90,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,G189E,4.154048666369044e-07,3.619751726528582e-08,2.9112701923242184e-12,5.071238672505757e-09,1.526901035799014e-07,0.0,9.485473443099159e-08,1.07833281908728e-17,6.529892315298129e-10,4.550433683290442e-07
G189E,G189E,MA90,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,1.0980916544312088e-07,1.21597958011898e-07,8.03373892533915e-07,1.5889364778680468e-06,1.601266169060776e-07,1.1775909159641252e-06,3.728344715401999e-07,7.56645141970133e-08,6.06619076056019e-07,1.891184570071757e-07
G189E,G189E,SI06,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,8.824718064012972e-15,1.1284614385787185e-16,4.8936333799032864e-15,8.169613085495548e-15,1.1010252332520121e-14,1.2235032540668555e-15,4.846921517872287e-15,3.4537816261214537e-15,4.976454156303894e-15,1.5211338994961678e-15
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,G189E,G189E,G189E,G189E,G189E,G189E,G189E,3.678490967371977e-13,3.982923977810583e-15,2.972789751650947e-19,2.18919958549463e-14,3.6853051666642674e-13,0.0,7.618352550687692e-13,1.3082409687719803e-24,2.6526221559762977e-16,3.894667852574117e-13
SI06,SI06,SI06,SI06,SI06,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,G189E,2.4331139651029408e-19,5.896143238483432e-20,1.9942157172744815e-23,1.939152637451024e-21,1.5978545980667065e-19,0.0,1.5605769730463744e-19,1.9511796802611065e-29,8.893493321279733e-22,1.828911885968655e-18
G189E,SI06,SI06,SI06,SI06,SI06,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,2.2298539648785778e-16,1.7823826595809788e-16,2.6793589270516435e-16,1.0586593703224682e-16,9.477081203848375e-17,3.389420767344504e-17,7.583733059722437e-16,3.7137169491247273e-16,1.8098136893789132e-16,3.753415968238592e-17
G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,MA90,MA90,SI06,SI06,7.319130893972962e-10,1.3239457395641431e-10,1.7864931352089642e-08,1.4610540781372222e-08,5.679293320562414e-11,1.6417939376134402e-09,2.3754273707989134e-09,5.664989574637937e-09,6.759876528734659e-09,6.692330390403628e-09
G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,G189E,MA90,MA90,MA90,MA90,MA90,MA90,SI06,4.868742137779359e-10,1.2223659593347178e-10,7.144162073100141e-09,6.455967955933169e-09,1.9006515133721503e-11,5.100941144688395e-10,5.471638338818482e-10,1.9509475974852653e-09,2.5991323155530385e-09,2.0406347957997982e-09
SI06,SI06,SI06,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,G189E,G189E,G189E,G189E,G189E,2.629613573347835e-19,4.0506418801861376e-21,1.0059114065924148e-25,5.517915699184549e-21,7.909942918373867e-20,0.0,2.1462608110631794e-19,7.460214065028381e-31,4.5498409651560964e-23,3.609200525638242e-19
G189E,G189E,G189E,G189E,SI06,SI06,SI06,SI06,SI06,SI06,MA90,MA90,MA90,MA90,MA90,MA90,1.885590053195939e-08,5.616493183848026e-09,5.7720514249407794e-08,3.899082112042412e-08,2.175922923771073e-10,3.2784205722878056e-09,1.1266652767684946e-08,1.0298055203623302e-07,1.588986467529636e-08,2.2077475352897685e-08
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,SI06,SI06,G189E,G189E,G189E,G189E,1.712437664804039e-11,3.8932451661603304e-13,5.1371585338547763e-17,7.627295791280687e-13,8.959200329131078e-12,0.0,1.479122513162733e-11,5.0444901725314746e-23,1.553275765671824e-13,1.7524920500270134e-11
SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,G189E,MA90,MA90,2.531300691383671e-13,6.588900677236523e-13,3.8272974518272754e-13,5.3101608861061996e-14,9.671594951718941e-14,4.858502966718846e-14,2.6614197827869045e-13,7.089383004668993e-14,2.919851571306745e-14,3.5993615229622e-14
SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,G189E,5.108874018861662e-13,2.1523689411716873e-13,2.9912327983634044e-18,2.3827047384368956e-15,1.0595728191437499e-13,0.0,1.3954995083893637e-13,2.1922119940285046e-24,1.6182891049027856e-16,2.0823252906616946e-13
