MA90,MA90,G189E,G189E,MA90,MA90,G189E,MA90,G189E,SI06,G189E,MA90,G189E,G189E,SI06,MA90,5.382663741333967e-08,4.6420748594048824e-08,1.4297012579709384e-07,8.676825553408739e-09,6.37909798365273e-08,8.159220997344539e-08,2.098182542388669e-08,8.689608692093629e-08,3.063544179020897e-08,1.476874833144818e-07
MA90,MA90,G189E,SI06,G189E,SI06,G189E,MA90,SI06,MA90,MA90,G189E,MA90,MA90,MA90,G189E,1.6234564985817416e-09,2.111661928868358e-10,2.235903315628808e-09,4.085061848546247e-12,9.480536270744482e-10,1.2137987460615116e-07,1.196005342413404e-08,1.2705993603629266e-08,2.2290634606741856e-12,4.641828957659961e-09
SI06,SI06,MA90,MA90,G189E,MA90,G189E,SI06,G189E,MA90,SI06,G189E,G189E,SI06,SI06,SI06,6.364002584144337e-12,7.130044539355225e-12,1.7781091875481232e-11,1.0546118896850837e-11,1.7515700083925907e-11,1.8754589704428004e-11,7.706006160512994e-12,1.828356833374104e-11,1.7539830902193348e-11,6.519526640751724e-12
SI06,SI06,SI06,G189E,SI06,SI06,MA90,G189E,G189E,SI06,MA90,G189E,MA90,G189E,MA90,SI06,2.980613321598464e-14,3.283773259549782e-14,7.348623764035147e-15,2.7805298903040574e-14,7.973370601615748e-15,6.818873212581149e-15,1.5765905097885317e-14,1.6333581314133337e-14,1.863484922676857e-14,1.4978920476766928e-14
G189E,MA90,G189E,G189E,SI06,G189E,G189E,G189E,MA90,MA90,SI06,SI06,G189E,MA90,SI06,MA90,6.655911054874807e-10,2.7018803977603302e-09,5.997238318314042e-09,2.2325044622310715e-09,6.819997905630541e-10,6.955777957943936e-10,7.043720170671873e-10,2.389970255947904e-09,1.1615257129116302e-09,3.743491780149188e-09
SI06,MA90,G189E,SI06,SI06,MA90,MA90,G189E,G189E,G189E,G189E,G189E,SI06,G189E,G189E,SI06,1.4599247622917133e-12,3.025329372757557e-13,1.3324692166342142e-12,3.5375557151114e-13,5.525715253341077e-13,7.120203901585538e-13,9.188329127257348e-13,3.0210931654007384e-12,7.282913108878358e-13,9.317714620085338e-13
G189E,MA90,MA90,MA90,SI06,MA90,SI06,SI06,SI06,SI06,G189E,MA90,MA90,MA90,G189E,SI06,1.2077875715718096e-09,2.7434794980178477e-09,6.519799189507593e-09,1.155431720986124e-09,2.5117022543421667e-10,1.745152907658581e-10,3.247211844667847e-10,3.450956995994574e-09,5.550865601742372e-10,5.847096140002066e-10
G189E,G189E,MA90,SI06,G189E,MA90,MA90,G189E,SI06,G189E,G189E,SI06,SI06,SI06,SI06,SI06,1.486959905641645e-07,3.708859142278094e-08,8.194431140435508e-08,3.3392586202627784e-08,2.6896616669972504e-08,1.8975085039410514e-07,1.930624120689481e-07,4.24162273571576e-08,5.4268675883443234e-08,1.5367490977126926e-08
MA90,MA90,SI06,G189E,G189E,MA90,MA90,SI06,SI06,G189E,SI06,G189E,MA90,SI06,SI06,SI06,6.940586895742703e-09,5.8753668385191334e-09,8.10348664002358e-09,6.00287538188015e-10,4.792098596652727e-09,1.3856743112799098e-08,1.7854816541449893e-09,1.3322548217262453e-08,2.2460197917147816e-09,8.626295891749296e-09
MA90,MA90,SI06,MA90,SI06,SI06,SI06,G189E,MA90,MA90,SI06,MA90,MA90,G189E,SI06,SI06,1.7510060345329783e-10,1.4086492480201648e-09,4.395854956725687e-10,1.5505969388021755e-10,4.389655172679371e-10,4.927815378324736e-10,1.1187397304103485e-10,4.062073847831585e-10,3.0140348662055836e-10,2.525572196865763e-10
