Order,Train R2,Test R2
0,2.220446049250313e-16,-0.0002558684489388785
1,0.7542528267119486,0.7617177449895073
2,0.9565762396369503,0.95550069143048
3,0.980115818930924,0.9788797031357519
4,0.9869574379417004,0.9850030766766281
5,0.9901595292349613,0.9866898483563299
6,0.9928367948857841,0.9863589010204251
