Order,Train R2,Test R2
0,0.0,-7.163860898873331e-05
1,0.7534607189762192,0.7525358542116668
2,0.9564727856155928,0.9549939360181552
3,0.9800636871899036,0.9788386172771308
4,0.9869620869812731,0.9848605718970778
5,0.990151738204238,0.9866953284766556
6,0.9928111602895394,0.9865212772382381
