Order,Train R2,Test R2
0,2.220446049250313e-16,-4.917781718183356e-05
1,0.7551802330481003,0.753670168789301
2,0.9565678955360718,0.9555265703302248
3,0.9801379852741776,0.9786155791994098
4,0.9869327519101766,0.985165383665517
5,0.9901214873553328,0.9869227800944957
6,0.9927895016187323,0.9868542088386008
