Order,Train R2,Test R2
0,0.0,-0.0006607930897475356
1,0.7536894107949818,0.7503623944177743
2,0.9564290530522376,0.9553978856312517
3,0.9800209130800553,0.9792363224040361
4,0.9869329931423195,0.9851326725599405
5,0.990153802570075,0.9866579401097104
6,0.9928264972608021,0.9862708242561257
