Order,Train R2,Test R2
0,0.0,-0.00016317804266829938
1,0.7539295993011395,0.7482364306216918
2,0.9563059758482708,0.9565246953580546
3,0.9799654794139199,0.9797437078971969
4,0.9868192041293671,0.9862280146636447
5,0.9900592537889316,0.9875833617943139
6,0.9927275204445358,0.98740637366658
