"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
15502.2,15620,65041.9,7996.8,8060,65022.1,7292.8,7.2,0.597654
22671,22070,67320.8,8976,8658,67943.1,11826.6,43.8,0.597654
16090.9,16118,65426,7694.08,7750,65063.1,12362.9,64.8,0.597654
12590.6,12895,63989.2,5445.76,5419,65859.6,11714.6,57,0.598771
16534.1,15478,70007.5,9698.56,9170,69313.5,15220.5,30,0.598771
18126.7,17979,66074.5,11584,11062,68628.6,29911.7,55.8,0.599888
15655.4,15198,67508.2,13643.5,13150,67995.6,12527.4,39.6,0.599888
10024.7,9402,69876.6,7552,7130,69414.9,31219.8,78,0.601005
19839.5,19925,65254.7,6499.84,6521,65323.3,14687.4,30.6,0.602122
22928.6,17490,85914.6,15324.8,12274,81825.5,20405.8,73.8,0.60324
26954.9,20106,87860.2,23756.2,18519,84069.5,25442.6,101.4,0.60324
26038.5,23647,72163.9,14011.5,13067,70273.1,10386.6,13.2,0.60324
12743.2,12802,65234.9,6487.04,6438,66035.2,9466.88,66.6,0.604357
28308.6,26313,70506.4,14345,13732,68461.3,15072,85.2,0.605474
18330.9,18611,64549.7,4377.6,4371,65635,5974.4,-15.6,0.605474
16951.7,17178,64672.5,6820.48,6878,64987.9,8014.72,48.6,0.605474
19376.1,18800,67544.1,8784,8844,65091.4,14276.5,10.2,0.605474
19013.6,19415,64180.9,9791.36,9907,64771,15754.9,65.4,0.607708
32563.5,24931,85599.6,14391.7,11715,80509.9,18326.4,100.8,0.608825
14413,14327,65929.4,6720.64,6839,64401.8,13909.1,57,0.609942
16298,13797,77415.8,10790.4,10061,70287.2,9297.28,40.8,0.609942
15948.8,16203,64508,5880.96,5990,64343,11120,-9.6,0.611059
11778.6,12274,62891.1,3922.56,4098,62730.3,8256.64,22.2,0.611059
14315,14766,63534.2,3298.56,3306,65388.5,9976.32,18,0.612176
21757,21726,65629.4,8177.92,8231,65113.4,11833,12,0.613294
11618,11815,64443.2,4201.6,4347,63343.9,6824.32,16.8,0.616645
32894.1,28172,76521,13642.9,12757,70087,15591,65.4,0.619996
23247,19918,76489.3,10790.4,10062,70280.2,7383.04,0.6,0.621113
20143.4,19611,67315.2,8211.2,7723,69678.8,20300.2,105,0.62223
25462,19185,86978.2,21885.4,17657,81230.4,17248,78,0.624465
19120.3,19524,64180.8,4989.44,5212,62737.5,6110.08,21,0.625582
15280.7,14604,68572.6,10129.9,9985,66487.2,22304,27.6,0.626699
14118.9,14332,64561.7,6361.6,6501,64130.7,14393.6,52.8,0.627816
11042,11220,64496.5,6737.28,6632,66576.4,10439,7.8,0.631167
20595.8,20951,64424.9,6252.8,6379,64239.5,9155.84,6.6,0.632284
41316.3,29183,92783.6,22838.4,19387,77203.2,6646.4,28.8,0.633402
10160.4,10433,63823.9,5009.28,5145,63807.2,8706.56,-0.6,0.633402
22979,22963,65581.7,13593,13795,64576.2,10777.6,-5.4,0.633402
17199.3,17623,63960.4,3539.84,3671,63194.5,9283.84,-0.6,0.633402
23327.6,20964,72924.9,14145.9,12664,73204.9,22271.4,79.8,0.634519
20275.6,18611,71397.8,9894.4,8663,74851.6,9356.8,30.6,0.635636
22415.8,21480,68391.3,8894.08,8289,70320,14440.3,34.8,0.636753
17059,16577,67441.4,9834.24,9753,66081.9,13781.8,46.2,0.636753
43832.9,28822,99668.1,31725.4,20150,103184,53039.4,118.2,0.638987
10085,10398,63563.5,5237.12,5262,65226.1,7271.68,76.8,0.640104
20177,20181,65523.1,8140.16,8269,64514.9,18597.8,33.6,0.640104
13336.5,13599,64271.1,5402.88,5419,65341,16928,65.4,0.641221
16415.7,15975,67344.1,11773.4,11499,67100.1,16837.8,-4.8,0.642338
16947.6,15206,73042.1,9400.32,8402,73322.9,8900.48,67.8,0.644573
14515.7,14910,63802.7,4664.32,4906,62307.6,6795.52,0,0.64569
34987.9,29226,78456.5,21698.6,18487,76920.9,36503,24.6,0.646807
104054,57136,119352,72778.9,38984,122349,78087.7,321.6,0.646807
14993.6,14926,65832.7,7287.68,7523,63486,10469.1,30.6,0.646807
14483.2,14591,65051.7,6215.04,6191,65790.5,6833.28,35.4,0.649041
30639.7,21763,92266.7,13109.8,8611,99774.9,21508.5,73.2,0.650158
17212.1,15960,70677.4,9808,9221,69708,12985,4.2,0.651275
20977.4,20775,66174.6,6853.12,6855,65518,11171.2,39,0.652392
15167,15457,64306.4,4119.04,4329,62357.4,11431.7,1.8,0.65351
13459.5,13723,64277.5,4614.4,4886,61893,8001.28,-9,0.654627
8749.88,9386,61094.4,3343.36,3306,66276.6,10544,26.4,0.657978
14965.2,15107,64920.7,9282.56,9527,63854.5,10422.4,20.4,0.659095
26037.9,21745,78474.3,20520.3,16957,79307.6,34951.7,85.8,0.659095
15389.7,15668,64372,6229.12,5980,68266.2,7124.48,61.8,0.660212
12629.5,13258,62429.2,5745.28,5726,65756.7,6082.56,23.4,0.660212
23289.3,22689,67270,12759.7,12447,67182.3,22096.6,34.2,0.661329
14736.6,14671,65829.2,6876.16,7023,64165.7,21549.4,21,0.662446
19257.2,17124,73699.9,10099.8,9096,72768.6,31252.5,67.2,0.664681
19615.6,17383,73953.2,12298.2,11539,69848.1,24780.2,12,0.664681
22773.1,21319,70006.1,18600.3,17715,68811.2,13565.4,84.6,0.665798
31617,24123,85895.2,24497.3,20011,80228.6,38513.9,128.4,0.666915
11931.8,11684,66925.7,5616.64,5612,65590.2,8505.6,-31.8,0.669149
12122,12419,63968.7,5208.32,5219,65401.9,14377,46.2,0.670266
21407.2,21185,66223.4,7098.24,7289,63820.9,17800.3,39,0.671383
22026.1,20371,70860.6,9664.64,8991,70446.2,29949.4,61.2,0.6725
32002.7,23381,89702.2,18661.8,15049,81269,21424,78.6,0.673618
11183,11562,63387.6,3821.44,3898,64248.8,18219.5,24,0.674735
10695.2,10739,65268.7,5349.76,5503,63711,12577.9,38.4,0.679203
28621.8,23417,80102.5,17134.1,13940,80552.3,9178.88,26.4,0.679203
13168.9,12701,67950.3,8195.2,7712,69642.2,7643.52,69,0.681437
9666.86,9970,63543.4,3464.96,3638,62418.8,6457.6,9.6,0.683672
25433,20114,82866.5,16816.6,14902,73956.2,8328.32,73.8,0.684789
13463,13913,63416.1,3957.12,4180,62041.6,17292.8,-18,0.690374
17194.1,15966,70577,8560,7962,70458.2,19015.7,78.6,0.690374
14910.1,15243,64104.6,5906.56,5979,64742,8926.72,32.4,0.692608
13268.1,13739,63289.7,5402.24,5455,64902.1,21397.1,-12,0.693726
15385.1,14398,70028.9,8839.68,8318,69646.2,24000.6,27.6,0.693726
10886,10895,65482,8145.92,7826,68215.1,16042.9,47.4,0.693726
48956.1,27785,115472,41227.5,28020,96427.1,44951.7,238.8,0.694843
27627.1,25710,70422.9,7443.84,6734,72444.2,16956.2,22.2,0.694843
8517.88,8937,62462.5,3491.2,3572,64053.5,11498.2,15,0.694843
10714.3,10906,64384.3,7598.08,7514,66269.3,6611.2,-10.8,0.697077
19166.1,18715,67115.7,11921.9,11462,68165.7,14217,44.4,0.698194
20787.2,20368,66884.8,9407.36,9224,66838.8,7666.56,47.4,0.699311
21716.9,20415,69715.5,14093.4,13602,67903.8,7903.36,58.8,0.700428
15528.3,15092,67430.8,8679.68,8200,69369.7,16374.4,51.6,0.700428
7995.88,8331,62899.8,3788.16,3903,63607.7,6065.28,7.2,0.701545
11148.8,11699,62453.6,4750.08,4739,65689.2,25920,52.8,0.70378
14878.2,14334,68023.9,7583.36,7214,68891.5,21720.3,50.4,0.70378
14696,14754,65278.5,6019.84,6166,63982.5,20898.6,-13.8,0.706014
8137.4,8447,63134,2789.76,2898,63088.2,15532.2,-22.8,0.706014
28378.2,25114,74054.2,14300.2,12714,73712.1,28235.5,49.2,0.709365
12632.4,12369,66931.6,6670.72,6477,67496.1,11167.4,21.6,0.710482
32485.2,26739,79619.7,16852.5,13987,78962.2,10821.1,85.2,0.711599
16410.5,14647,73426.6,11249.9,10167,72516.5,20347.5,82.8,0.712716
12133,12478,63724.1,4398.72,4602,62641.1,6569.6,13.8,0.712716
16037.6,16186,64935.1,6928,7006,64806.4,8858.24,-5.4,0.713834
12510,12758,64262.2,5843.2,5838,65594.4,8083.2,104.4,0.713834
16095,16226,65006.9,5674.88,5902,63014.1,17093.8,78,0.716068
13177,13651,63260.5,4901.12,5047,63641.7,10735.4,35.4,0.717185
26613.9,26091,66849.4,11583.4,11515,65925.1,8361.6,100.2,0.717185
18029.9,17943,65853.3,5971.84,5807,67396.3,15183.4,45.6,0.718302
18788.5,18065,68160.8,10927.4,10925,65550.2,15017,63,0.718302
15606.1,15461,66150.9,10648.3,10121,68950.5,19038.7,53.4,0.720536
22116.6,19494,74352.7,14980.5,14322,68549.1,21164.8,40.2,0.720536
18932.4,17904,69300.2,9640.96,8892,71056,14224.6,43.8,0.720536
15288.8,15556,64410.3,5502.72,5672,63580.1,7705.6,4.2,0.721653
21460.6,16384,85842.3,13593,11116,80139.3,28180.5,41.4,0.72277
15760.9,16013,64504.3,5520,5504,65726.5,16359.7,63.6,0.725005
17290.4,17298,65507.1,7334.4,7270,66116.5,15797.1,43.2,0.726122
10598.9,11111,62515.6,3653.12,3751,63825.9,12336.6,36,0.726122
39547.3,22822,113565,34135,20982,106619,36113.3,158.4,0.727239
23004.5,17221,87545.8,21111,17369,79655.3,42085.1,100.8,0.728356
17483.5,17738,64595.8,5605.12,5738,64018.3,18803.2,3.6,0.728356
14460,14846,63832,5803.52,6039,62980.5,20031.4,38.4,0.729473
8807.3,8093,71320.3,8184.32,7488,71630.3,8389.12,19.8,0.73059
16116.5,14066,75089.5,8508.16,7946,70172.5,17595.5,90.6,0.731707
13026.2,13224,64555.8,5402.24,5397,65599.6,17857.9,45,0.735059
22077.1,22034,65664.3,8518.4,8774,63626.8,17006.7,69.6,0.735059
23835.1,20343,76786,8365.44,7959,68882.7,10670.1,67.8,0.735059
18111.7,15914,74586.3,8031.36,7642,68875.1,32812.2,22.8,0.736176
32366.9,23808,89096,37268.5,28216,86561.8,6599.68,127.8,0.737293
14312.7,13848,67735,8476.16,7989,69532.3,8988.8,-22.2,0.737293
14417.1,14339,65892.8,7968.64,7519,69455.1,12320,51,0.741761
12246.1,11783,68111.8,10137,9911,67030.1,6834.56,55.8,0.741761
21555.7,21469,65800.7,7375.36,7392,65388.5,6532.48,53.4,0.742878
20435.7,19943,67155.1,6202.24,5655,71878,25351,120.6,0.742878
19134.8,18755,66863.1,8694.4,8515,66916.8,6461.44,41.4,0.743995
15188.5,15523,64123.6,5568,5715,63850.3,8131.84,33,0.743995
39463.8,32155,80432.2,28959.4,23643,80272.4,52259.8,146.4,0.743995
13029.7,13502,63243.5,4289.92,4467,62938,14448,22.2,0.743995
15591.6,15617,65429.2,5951.36,6029,64692,10272.6,21,0.74623
10370.4,10536,64505.9,4103.04,4097,65632.6,8151.04,18,0.747347
13990.2,12878,71195.9,10700.8,10074,69613.6,10259.8,55.8,0.747347
14626.4,14822,64671.3,5240.32,5394,63668.8,6940.8,19.8,0.748464
7718.06,8171,61903.2,2687.36,2774,63489.1,6008.32,12.6,0.749581
57008.8,48031,77785.8,35221.1,27867,82831,36515.2,149.4,0.749581
13235,13514,64183.1,5656.32,5722,64783.7,11086.7,43.8,0.752932
11342.5,11519,64531.7,6012.16,5938,66354.5,15856,51.6,0.754049
21578.3,19299,73276.2,11914.9,8447,92441.5,24389.8,169.8,0.754049
13215.3,11543,75030.6,10074.9,9063,72853.1,18478.7,60,0.755167
16727.2,16278,67344.5,9858.56,9346,69130.2,20723.2,43.2,0.758518
16962.7,17055,65181.2,6179.84,6171,65629.9,17571.2,25.2,0.758518
31831.6,27366,76230.1,22085.1,20058,72159.3,27225.6,117,0.759635
17139,17287,64974.9,6266.24,6431,63857,18853.1,8.4,0.760752
76304.8,49031,101991,40282.9,26923,98056.6,50042.9,232.2,0.761869
20936.8,20099,68267.9,9716.48,9187,69313.1,8622.08,41.4,0.762986
31393.1,28010,73451.5,19047,16714,74683.9,22134.4,86.4,0.762986
25191.7,21550,76610.9,15326.1,14243,70519.6,28804.5,76.2,0.765221
21846.3,20121,71155.4,13210.9,12516,69174.5,15566.1,60,0.769689
15064.3,14365,68726.5,8442.88,8336,66376.3,15972.5,92.4,0.769689
15686.7,16111,63810,3234.56,3455,61354.6,8397.44,30,0.770806
33392.9,27079,80816.8,18369.9,15619,77078.6,18770.6,43.2,0.770806
16084.6,16073,65583.1,7477.12,7236,67719.8,14962.6,34.8,0.771923
22988.3,19559,77026.5,19255,18351,68764.6,6535.68,142.8,0.774158
16132.1,16245,65080.6,5492.48,5741,62699,8960.64,3,0.775275
19688.1,19955,64659.4,6336,6591,63000.5,7515.52,-9,0.775275
17041,16239,68772.6,8920.32,8591,68048.2,7275.52,37.2,0.776392
12007.7,12158,64726,4282.24,4490,62503.5,15844.5,40.8,0.776392
9167.48,9378,64064.8,2873.6,3014,62483.2,9013.12,21.6,0.778626
13120.8,13262,64838,4630.4,4654,65203.7,10842.9,18.6,0.78086
25995.6,23287,73158.7,14533.8,13775,69145.9,13536,22.8,0.783094
15496.4,15199,66818.5,7777.28,7755,65724.3,18860.8,65.4,0.783094
14281.3,14294,65478,7863.04,7722,66733,16037.8,18.6,0.784211
13529.1,13500,65677.2,9193.6,9157,65797.9,31840.6,11.4,0.784211
15823,15899,65222.6,5568.64,5739,63590.6,9064.96,11.4,0.784211
13333.6,13519,64637.3,6645.76,6379,68276.6,15513.6,57.6,0.784211
14944.3,13711,71430.8,11088,10674,68077.9,18394.2,79.2,0.785329
15018.5,13343,73765.5,9871.36,9163,70602.4,15761.9,35.4,0.786446
19775.7,19740,65654.5,6682.88,6897,63501.4,9197.44,13.8,0.78868
12446.8,11847,68854,7308.16,6851,69909.1,14728.3,79.8,0.789797
24988.7,23996,68247.2,14348.2,14161,66402.2,7288.32,47.4,0.790914
11344.8,11723,63421.7,4204.16,4251,64813.9,16115.8,11.4,0.790914
