"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
12808.1,13010,64519.2,6046.72,5662,69989,27417.6,518.4,0.566942
17637.8,16227,71233.8,7110.4,6427,72504.6,12453.1,54,0.567971
11020,11099,65069.5,7044.48,6875,67151.6,10274.6,133.8,0.569
28631.1,24194,77555.1,16425,14942,72040.3,9749.76,126.6,0.572087
19318.6,15882,79717.1,14545.9,12371,77057.8,17338.2,159.6,0.573116
18731.7,16630,73818.4,12196.5,10950,72996.2,21742.7,225.6,0.580319
9104.26,9359,63752.2,2611.84,2671,64084.4,10255.4,135.6,0.581347
13554,12638,70286.1,8872.32,8270,70309.1,22161.9,622.8,0.583405
18399.9,18172,66358,6965.12,6801,67117.5,6336.64,21.6,0.585463
24655.2,19927,81086.2,12323.8,10599,76201.1,26711.7,555,0.586492
11715.4,12122,63337.9,6302.72,6391,64630.7,15656.3,161.4,0.586492
32895.9,24944,86428.1,19313.3,15100,83822.2,15257.6,102.6,0.591637
21119,19291,71746,8092.16,7094,74757.2,16734.7,361.2,0.592666
14328.9,14087,66661.4,6984.32,7059,64842.7,6623.36,24.6,0.593695
25663.3,22055,76257.9,12581.1,11331,72766.4,26198.4,555.6,0.594724
11071,9599,75586.2,6357.12,5771,72192,10512,59.4,0.600897
17440.6,17555,65108.9,5568.64,5647,64626.6,12282.9,137.4,0.605013
17580.4,17210,66946.4,10353.3,10055,67480.1,18832,72.6,0.606042
19704.3,19246,67096.7,8291.2,7850,69219.4,10523.5,77.4,0.607071
22392.6,18594,78924.6,11283.2,10198,72509.9,19049,132.6,0.609129
15676.8,14341,71640.5,10913.3,10221,69974.8,21197.4,174.6,0.610158
19255.4,18495,68230.5,8048,8075,65316.9,19822.1,181.2,0.611187
5481,5925,60624.9,2291.84,2381,63081.9,9642.24,51,0.622505
21117.2,18240,75873.8,11120,9656,75472.3,10485.1,107.4,0.624563
15333.5,14682,68443.9,5956.48,5918,65962.1,30257.3,415.2,0.628678
