"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
13995.4,12527,73218,8526.08,8127,68754.2,8106.24,34.8,0.560306
23566.6,21481,71898.8,13848.3,12564,72235.2,10372.5,62.4,0.561356
14381.7,13543,69594.5,7390.72,6931,69882.9,13002.2,24.6,0.561356
15933.8,14943,69881.2,7641.6,7439,67320.9,15646.7,29.4,0.561356
13951.9,13302,68737.9,7482.24,7438,65925.8,12011.5,62.4,0.562405
12105.8,12357,64203.5,4600.96,4781,63068.1,6075.52,-4.8,0.562405
23457.5,21127,72765.3,11620.5,10439,72953.3,10275.2,1.2,0.563454
18532.2,15287,79448.1,13427.8,12047,73047.8,9418.88,48,0.564503
46567.6,27459,111142,30663.7,15091,133164,15842.6,56.4,0.565553
20820.8,18059,75558.7,12318.7,11135,72502.9,17070.7,72.6,0.567651
24931.9,23174,70507.3,14446.1,14010,67575.9,7914.24,9,0.5687
16319.5,16099,66433.4,7131.52,7367,63441.2,15500.8,29.4,0.570799
9756.18,10122,63167.5,3383.04,3482,63673.4,6924.8,4.8,0.572898
47245.6,37287,83039.4,34114.6,29051,76958.9,19007.4,124.8,0.574996
15070.1,15199,64980.4,7925.76,7983,65066.1,6925.44,3,0.576045
23915.1,20258,77367.1,17843.2,16114,72568.7,14942.1,30.6,0.576045
18157.5,16787,70886.3,10677.8,9619,72749.5,13232.6,62.4,0.579193
12031.5,12182,64726.5,5102.08,5266,63496,11907.8,9,0.581292
27812.7,22942,79449.7,14538.2,12942,73619.1,9985.92,13.8,0.584439
19149.9,19067,65820.8,7116.8,7510,62104.7,14368.6,9.6,0.585489
32872.1,27083,79544.5,20677.8,18587,72907.8,7740.16,17.4,0.587587
18191.7,18109,65835.3,4906.88,5072,63402.5,16650.2,45.6,0.588637
17673.8,17275,67048.8,7690.24,7462,67540.6,6544,33,0.588637
11920.2,12083,64652.8,5724.8,5755,65192.1,12166.4,454.2,0.591784
15237.8,14655,68142.1,10505.6,9819,70118.6,7167.36,-5.4,0.592834
