"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
16095,15841,66586.8,7402.24,7497,64707.6,10555.5,16492.2,0.529209
12795.4,12532,66913.3,5866.88,5880,65389.8,16250.2,25865.4,0.529209
40080.3,27614,95122.2,35321,24874,93060.8,53705,73316.4,0.535363
16338,16054,66695.4,6141.44,6234,64562.9,44391.7,65920.8,0.538439
19682.9,19616,65759.4,10042.9,10156,64806,26117.1,35997,0.540491
44145,31347,92292.2,26819.8,19799,88775.4,8407.04,16531.8,0.542542
73875.8,36386,133060,72457.6,42310,112233,51999.4,78098.4,0.544593
8965.64,9259,63459.6,3761.28,3899,63221.2,10503,15482.4,0.544593
23194.8,16129,94246,16666.9,11897,91811.4,78782.1,120421,0.54767
14161.9,14440,64273.7,5024.64,5221,63071.2,19177.6,26539.8,0.550747
35571.4,28158,82790.2,38649,32711,77432.6,41714.6,53417.4,0.563054
22218.1,17528,83071.8,10348.2,8699,77960.3,25049.6,43246.2,0.566131
24072.3,19174,82278.3,19719,17098,75582.3,31377.3,39383.4,0.569207
14287.7,13254,70647.4,10112.6,9458,70072.1,36265.6,58364.4,0.572284
16879.2,16702,66231.2,6943.36,6954,65435.7,26699.5,32575.8,0.572284
8468,8707,63737.1,3312,3287,66034.5,6620.8,12442.8,0.574335
14177.5,13915,66772.4,5602.56,5471,67111.9,17813.8,35065.8,0.58254
18641.2,18514,65986.3,7072.64,7170,64646.1,20952.3,26026.2,0.58254
20891.6,20635,66350.9,7240.32,7366,64417.8,13004.8,18491.4,0.584591
23104.3,21573,70187.9,12047.4,11917,66252.9,22319.4,35777.4,0.587668
38077,26415,94469.6,28529.9,20879,89551.1,107894,157027,0.590745
7551.6,7811,63359.6,4499.84,4471,65958.7,34387.8,46405.8,0.604078
42766.3,32785,85488.2,31197.4,23757,86061.2,98138.9,161852,0.604078
20033.2,19766,66421.9,8632.96,8626,65588.9,9926.4,19987.8,0.605103
16423.3,16631,64717.5,6000.64,5907,66574.9,18608,30811.2,0.607155
13217,13339,64936.8,5641.6,5606,65952.2,10835.8,19050,0.614334
13698.4,13818,64969,5235.2,5262,65202.2,26985,37797.6,0.620487
17320,17224,65901.1,12830.7,12741,65997.5,30521.6,37866.6,0.625615
11006.1,11239,64177.8,4105.6,4183,64323.4,30697,43563,0.625615
9558.98,9700,64583.2,3966.08,3944,65902.9,29326.1,43301.4,0.626641
11505.5,11669,64617.5,3155.84,3133,66013.8,14752,25620.6,0.629718
22160.6,22278,65190.8,4986.88,5074,64410.8,21338.9,26566.8,0.634846
57551.1,48462,77827.3,28682.9,23847,78825.9,36332.8,69234,0.640999
7525.5,7684,64184.2,3973.76,3848,67677.8,15582.7,24498.6,0.648179
19944.5,19486,67077.9,7696.64,7651,65926.9,24187.5,38884.8,0.652281
15452.4,15379,65848.6,6042.88,5867,67500.6,13163.5,24365.4,0.656383
21014,16990,81057.8,12225.3,10302,77770.9,47468.2,58881.6,0.662537
25338.5,21788,76215.4,13211.5,11893,72801.7,26660.5,42106.2,0.664588
17206.3,16094,70065.3,9591.04,9358,67168,27124.5,40119.6,0.665614
18577.4,17173,70895.5,7419.52,6749,72047.1,26225.3,39630.6,0.674844
