"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
12733.3,12823,65077.7,7647.36,7559,66302.1,7639.68,58.2,0.532181
13073.2,13234,64739.7,4327.04,4466,63496.8,11646.1,50.4,0.533211
23953.4,21194,74068.7,15377.9,13331,75598.8,10081.9,109.2,0.536299
10756.1,10592,66551.3,5587.2,5432,67408.5,10062.7,90,0.537328
6892.72,7217,62591.3,2570.24,2697,62455.8,7738.24,70.8,0.538357
8856.02,9083,63898.3,4013.44,4223,62283.9,5959.04,-12,0.539387
13710,14028,64050.6,6845.44,6819,65790.1,20145.9,99.6,0.540416
60357.7,44595,88700.6,28230.4,22467,82347.8,52542.1,489,0.542475
13410.2,13482,65186.9,4876.16,4986,64092.3,13422.7,69.6,0.544534
38136.2,30929,80807.4,26913.3,22749,77532.6,32465.9,316.8,0.546592
17340.3,17146,66278.5,5159.68,5194,65103,18170.9,108,0.548651
25172,20902,78924.1,12864,11246,74964.9,36624,255.6,0.54968
18647.6,17754,68834.5,9673.6,9575,66210.9,9336.32,-19.2,0.55071
12285.6,12227,65849.9,5308.16,5371,64769.2,14770.6,143.4,0.551739
16724.3,15015,72996.6,8200.96,7731,69519.9,10058.2,160.2,0.552768
35352.2,23873,97048.5,20873,17321,78975.3,38542.7,326.4,0.555857
14091.1,13268,69601.6,10677.8,10056,69588.1,7639.68,86.4,0.558945
8851.96,9186,63152.8,2744.32,2778,64741.5,13129.6,34.2,0.559974
16822.3,17222,64015.1,6254.72,6418,63868.7,6092.8,84,0.562033
16613.5,16951,64231.2,5376.64,5559,63386.1,15769.6,129.6,0.564091
18567.5,17318,70264.6,12534.4,11686,70293.9,7251.84,92.4,0.565121
22151.4,19046,76221.3,24039.7,20374,77327.2,9084.8,120,0.565121
33642.9,28611,77062,20022.4,17919,73228.9,37292.8,456.6,0.56718
13558.7,13879,64023.4,5180.8,5259,64561.5,12571.5,81.6,0.568209
14060.4,13855,66507.4,9745.28,9647,66203.7,9011.84,108,0.569238
23005.7,17423,86535.1,17671,14463,80072.5,19082.2,254.4,0.572326
25542.6,23290,71874.7,9864.96,9226,70074.8,29953.3,241.2,0.573356
19306.5,17874,70788.2,14679.7,14450,66577.7,6495.36,36.6,0.576444
13591.1,13656,65224.7,8311.68,8197,66452.9,14844.8,85.8,0.577473
9641.34,10262,61572.3,4124.8,4222,64027.2,11500.2,54,0.578503
19338.9,19744,64191.5,6782.72,6872,64684.6,10540.8,49.2,0.578503
17333.3,17398,65292.3,6812.16,6894,64758,6014.08,98.4,0.578503
19211.3,18531,67942.1,12112.6,12083,65696.8,7876.48,45.6,0.580561
14373,14786,63705.4,3251.2,3326,64062.1,9530.24,52.2,0.583649
6370.72,6695,62361.7,2784,2895,63023.2,10269.4,76.8,0.583649
11183,10887,67317.7,7881.6,7343,70343,7403.52,40.2,0.584679
27115.6,21500,82653.3,15917.4,13169,79213.7,40247.7,343.2,0.584679
8539.92,8493,65898.1,4846.08,4544,69892.8,15994.2,247.2,0.585708
13875.3,12051,75457.2,9171.2,8211,73199.8,12666.9,103.8,0.586737
19966.5,19502,67096.9,9167.36,9178,65460,10961.3,177,0.586737
11968.9,12115,64745.6,6382.72,6139,68137.8,14099.2,168.6,0.586737
21755.8,19774,72104.2,13559,12410,71604,25652.5,154.8,0.587767
14651.4,14815,64812.2,5674.24,5554,66954.8,17792.6,108,0.587767
18488.7,18587,65189.3,6797.44,6982,63803.6,13009.9,135.6,0.589826
11935.8,12373,63220.4,3811.84,3945,63323.9,11811.8,42.6,0.592914
