"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
7098.04,7318,63566.2,2655.36,2710,64214.6,7566.08,-15,0.556487
21509.3,21442,65741.7,8246.4,8546,63238.5,6061.44,11.4,0.558623
20689.8,20763,65304.8,6419.84,6694,62851.9,11497,-21,0.559691
17534.6,17335,66290.4,7880.96,7947,64991.4,18321.9,23.4,0.559691
14776.7,13766,70347.5,8396.8,8086,68055,7320.96,31.2,0.565032
20841.1,20614,66258.1,7725.44,7430,68141.9,20419.8,7.8,0.565032
20321.5,18327,72668,12213.1,10999,72770.2,22785.3,61.8,0.5661
16353.7,16571,64676.5,5959.04,6171,63285,9123.84,6,0.572508
46129.1,39116,77286,19599.4,16097,79795.2,53258.2,60,0.573577
24070,23023,68516.3,10829.4,10914,65028.2,8541.44,69.6,0.575713
32638.3,27187,78676.8,18292.5,15283,78441.1,22280.3,22.2,0.575713
38491.1,34702,72691.9,13489.9,12163,72685.6,27703.7,36,0.576781
19006.6,19091,65246.3,6276.48,6503,63253.2,10208,23.4,0.578917
36752.3,28634,84116.7,20805.8,17267,78967.2,42179.2,38.4,0.578917
42355.1,33406,83092.3,24264.3,18787,84642.9,36654.1,102,0.578917
16141.4,16402,64494.7,5783.04,6138,61746.1,9160.96,-9,0.579985
28128.8,25150,73298.3,18162.6,17502,68009.5,12526.7,82.2,0.584258
21304,17694,78906.8,15117.4,13111,75565.3,21929.6,85.8,0.585326
14446.6,13501,70126.3,9251.84,8384,72319.7,18579.8,27.6,0.587462
26816.3,23684,74203.4,12342.4,11260,71835.8,6007.68,42.6,0.58853
32352.4,25347,83648.8,22392.3,19475,75353.2,15011.2,22.2,0.591734
20192.7,20162,65635.8,9675.52,9538,66480.9,15596.8,24.6,0.592803
21621.8,19529,72559.2,11392.6,10228,72998.4,20685.4,39,0.596007
15557.9,15946,63941,6219.52,6350,64189.4,12649.6,-1.2,0.598143
19923,20343,64183,7260.8,7191,66172.1,11616,19.2,0.599211
14236.7,14583,63979.6,5130.88,5315,63265.7,23627.5,-8.4,0.599211
13769.8,12399,72781.4,12297,11419,70574.8,13079,11.4,0.601347
14214.6,14600,63806.2,4784,4881,64233.6,15430.4,42.6,0.601347
13960,13943,65616,8000.64,7911,66278.6,11793.3,-21,0.60562
18006.7,15372,76768.5,12282.2,11333,71025.2,22538.9,15,0.607756
17581,17722,65014.4,5374.08,5534,63642.2,6592.64,10.8,0.608824
15204.7,15059,66170.1,7807.36,7863,65072.3,10898.6,37.8,0.61096
13874.2,13162,69082.1,8334.08,8270,66043.8,17713.3,5.4,0.616301
12145.2,11919,66779.7,6383.36,6274,66678.3,11296,-15.6,0.623778
65399.1,42302,101319,48625.3,31050,102631,32406.4,136.2,0.623778
29213.4,28381,67458.2,12879.4,12672,66608.4,16048.6,27,0.62805
15230.8,15363,64972.1,5354.24,5547,63258.6,6409.6,38.4,0.631255
13534.9,13663,64921.5,4598.4,4623,65187.3,7762.56,-12.6,0.632323
51615.4,41921,80691.4,28646.4,23337,80446.1,29267.8,79.2,0.634459
11006.7,9575,75335,11606.4,10483,72559.1,15910.4,-4.8,0.634459
18007.8,18406,64118.3,6790.4,6794,65501.3,9428.48,30,0.635527
20709.5,20228,67095.9,11582.7,11612,65370.7,13518.7,-1.2,0.640868
14052.2,13359,68936.9,6428.8,5931,71036.6,17863.7,7.8,0.644072
30295.1,28605,69408.2,12882.6,12720,66373.5,7982.72,49.2,0.644072
15301.6,15462,64856,6434.56,6498,64896.2,15827.2,13.8,0.64514
41188.7,29266,92234.8,24146.6,18898,83737.4,11041.3,48,0.656889
18824.5,16126,76502.6,7466.24,6990,70001.1,11331.8,-1.2,0.661162
14188.5,13458,69093.5,8286.08,8258,65758.9,13612.8,1.8,0.66757
17389,17305,65854,6934.4,7065,64324.5,14873,4.8,0.668639
20990.2,21206,64869.1,5279.36,5314,65108.8,7111.68,42,0.672911
27583.6,23831,75855.9,17993,15935,73999.8,24303.4,52.8,0.680388
16414,16439,65436.3,7523.84,7331,67259.9,8362.88,42,0.680388
15301.6,13935,71962.9,10267.5,9407,71531,10841,35.4,0.681456
9734.72,10150,62854.6,3256.32,3398,62803.5,14442.9,27,0.681456
19040.8,19134,65216.9,9212.16,9402,64212.7,11643.5,18.6,0.68466
25571,25251,66366.6,7018.88,6971,65986.1,11699.2,43.2,0.68466
22245.3,22063,66077.6,8352.64,8475,64589.8,16859.5,1.8,0.685728
26586,18191,95780.5,18814.7,14507,84996.3,21888,84.6,0.686796
21052.8,20914,65971.1,8296.32,8514,63860.4,8834.56,26.4,0.687865
37269.1,28772,84890.4,21154.6,16604,83497.1,28324.5,49.8,0.688933
10332.7,10703,63268.6,4364.8,4411,64849.6,12564.5,-6.6,0.690001
11502,11886,63418.6,4135.04,4199,64537.7,6239.36,20.4,0.692137
18344.8,17743,67758.9,10241.9,10162,66051.4,19447.7,12.6,0.693205
21513.4,15131,93179.5,7200.64,4358,108284,14657.9,-6,0.694273
35870.7,29814,78849.6,24725.1,19910,81385.5,29944.3,57,0.698546
29366.6,27475,70047.9,16620.8,15927,68390.8,17835.5,43.2,0.699614
12139.4,12166,65392.7,4237.44,4438,62574.3,18796.2,46.2,0.699614
19406.2,19419,65492.9,7863.68,8207,62794.5,11645.4,29.4,0.699614
21621.8,20112,70455.8,12813.4,12472,67330.1,9648.64,32.4,0.699614
16098.5,16404,64315.4,6448,6600,64026.7,7694.08,65.4,0.703886
8523.68,8854,63091,4408.96,4534,63728.6,12230.4,2.4,0.704954
23762.6,23717,65662,7569.92,7849,63205.8,8247.04,13.8,0.707091
6744.82,7098,62275.1,3138.56,3226,63759.7,7257.6,19.8,0.708159
14143.3,13590,68204.2,6320,5958,69517.9,12246.4,-11.4,0.710295
16212.2,16494,64416.2,5967.36,6350,61586.9,7699.84,22.2,0.713499
37494.1,30515,80524.8,13617.3,11379,78427.1,14281.6,50.4,0.714567
33875.5,27983,79336.1,16680.3,14783,73947.2,19709.4,33.6,0.715636
29235.5,23474,81621.2,16147.2,13682,77344.2,26272,38.4,0.71884
18555.9,17136,70966.5,9135.36,8524,70236.4,12732.8,18,0.719908
13126.6,12791,67255.3,7203.84,7027,67185.3,18114.6,3.6,0.722044
14096.3,13470,68583.3,5848.32,5543,69145.9,20032.6,7.2,0.722044
25911.5,23114,73467.9,15365.1,14506,69417.4,22560.6,16.8,0.722044
14405.5,13562,69611.9,7858.56,7658,67252.4,7532.16,40.2,0.725249
16960.4,15763,70514.1,9139.2,8795,68100.8,9214.08,-4.2,0.727385
23908.8,23918,65510.7,10928.6,11066,64722.5,16409.6,51,0.731657
22964.5,21225,70907.1,9658.24,8996,70360.4,17353,50.4,0.732725
41399.8,37612,72136,19484.2,18459,69175.7,18743,52.8,0.734862
12928.8,13073,64813,6460.16,6141,68942,16641.3,49.8,0.736998
13848.1,14458,62771.3,3391.36,3486,63756.8,12958.1,48.6,0.74127
21975.6,21426,67217.1,11639.7,11538,66113.5,7409.28,-4.8,0.742338
24495.1,22222,72239.8,14199.7,12755,72958.9,11361.3,22.8,0.745543
26426,23743,72941.6,11512.3,11067,68173.1,13556.5,5.4,0.747679
27895.1,24298,75238,17875.2,16398,71439.8,12553.6,44.4,0.749815
26587.8,21576,80759,13466.9,10821,81560.4,32394.2,1.8,0.750883
16705.2,15099,72507.4,6912,6303,71868.1,10576.6,-3,0.750883
15448.9,15726,64381.1,5902.72,5962,64884.4,15516.8,-4.2,0.753019
7773.16,8247,61770.6,2972.16,3075,63344.2,8014.72,3,0.757292
13811,14144,63992.9,4979.2,5112,63833.5,6885.12,19.8,0.760496
23798.6,19937,78229.5,15730.6,14509,71053.7,10780.8,28.2,0.769041
15216.3,14747,67621.6,7464.96,7567,64652.3,24025.6,30.6,0.774382
21175.2,16190,85715.8,16718.1,13582,80668.2,20492.8,37.8,0.776518
23731.3,21582,72062.5,13665.9,12970,69052.4,8385.28,38.4,0.779722
14585.3,14960,63894.4,4085.76,4140,64677.4,18015.4,-8.4,0.78079
19780.9,18557,69858.3,6369.28,5936,70319.6,20637.4,37.2,0.781859
18921.3,18146,68336.2,9137.28,8726,68624.9,7697.28,31.2,0.783995
19646.9,19366,66486.7,9428.48,9546,64729.2,7718.4,22.2,0.785063
13490.2,14031,63010.1,6172.8,6171,65555.1,11098.9,-14.4,0.785063
24515.4,24427,65773.3,9603.84,9583,65678.5,15088.6,30.6,0.786131
21853.2,21766,65798.7,8095.36,8210,64620.9,13473.9,22.8,0.787199
31517.8,26782,77124.5,18896,16990,72888.1,35016.3,74.4,0.788267
9533.46,9851,63423.5,3605.12,3663,64500.4,9215.36,22.2,0.788267
15009.2,14214,69202.6,10698.9,10282,68193.1,14112,40.8,0.793608
14276.7,14566,64234.4,6240.64,6194,66029.5,10252.2,92.4,0.795744
12978.7,13414,63409.1,4898.56,4990,64335.1,7223.04,14.4,0.796812
19930.5,19425,67241.6,8939.52,9001,65088.4,12547.8,51.6,0.806425
12423,12242,66505.1,9096.32,8958,66547.9,9692.8,29.4,0.807493
14925.1,15158,64529.2,5850.24,5950,64437.2,15554.6,7.8,0.809629
28420.6,20658,90162.2,26185.6,22002,77997.4,32670.1,91.8,0.809629
30895.4,23171,87383.5,19324.8,16447,77003.1,8876.16,41.4,0.810698
13126,13630,63112.6,3547.52,3722,62463.8,9379.84,28.2,0.810698
16328.2,16480,64932.2,6718.72,6940,63446.4,6026.88,-1.8,0.811766
14849.2,14909,65273,5237.76,5278,65036.4,6297.6,-4.8,0.817106
12246.7,11731,68417,7285.12,6847,69729.5,7336.32,-5.4,0.820311
17371.6,17458,65211.6,5491.84,5670,63476.8,14642.6,-4.2,0.822447
20729.8,20343,66782,6654.72,6483,67271.9,8030.72,-1.2,0.824583
17157,16494,68170.2,11486.7,11002,68423.3,8965.12,57,0.830992
18076.3,18439,64246.8,5352.32,5403,64921.3,6182.4,6,0.83206
17407.5,17719,64384,5216.64,5359,63795.1,6912.64,-1.2,0.839537
12607.5,12952,63792.7,4949.76,5185,62562.7,9274.24,16.2,0.847013
9081.06,8387,70959.4,5468.8,5383,66580.6,16057.6,-46.2,0.850218
10962,11407,62979.4,4119.68,3787,71293.2,13899.5,10.2,0.852354
17091.4,16194,69167.9,9330.56,8850,69094.6,15911,19.2,0.853422
