"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
19325.6,18954,66820.9,6360.96,6234,66870.7,10078.1,67.8,0.524619
19303.6,18617,67952.8,8716.8,8660,65965.8,29080.3,3,0.526672
13077.3,13004,65905.2,5353.6,5409,64864.8,18706.6,-18.6,0.527699
14814.4,14863,65321.5,6139.52,6194,64959.6,6065.92,0,0.530779
19148.1,18994,66067.8,7086.72,7122,65211.4,9198.08,21,0.540019
14860.2,14295,68127.1,7192.32,7011,67230.9,25031.7,30,0.548232
33768.8,29446,75156.9,26343,24026,71856.2,10521.6,-1.2,0.549259
16999.8,16846,66134.3,6244.48,6202,65984.9,10399.4,33.6,0.549259
15958.1,14786,70731.2,7784.32,7146,71390,13164.2,15.6,0.551312
16052.7,14805,71058.9,8470.4,7965,69694.4,11664,-1.2,0.559525
17598.9,17230,66939.3,10628.5,9902,70344.2,10647.7,49.8,0.560552
19279.2,19106,66130.1,7130.24,6934,67390.7,9236.48,33,0.566712
33231.7,23318,93398.7,22773.8,18334,81406.2,9180.8,18,0.571845
9314.8,9558,63868.5,4066.56,4134,64466.9,6285.44,22.8,0.576978
22914.1,17963,83599.4,20873,18726,73049.8,15418.9,92.4,0.579032
12848.7,11911,70695.6,9015.68,8491,69585.6,6202.24,7.2,0.579032
45868.7,39506,76091,19573.8,15974,80304.6,19974.4,24.6,0.581085
50576.6,34315,96592.9,36931.2,27119,89248.2,17396.5,175.8,0.583138
23588,23187,66669.4,8351.36,8311,65854.3,9421.44,17.4,0.584165
21921.7,17571,81763.1,15538.6,13379,76114.4,6947.2,44.4,0.589298
13818.5,13098,69141,8530.56,8286,67470.3,10151,58.8,0.590325
9053.22,9318,63673.7,3555.84,3678,63359.3,6183.04,20.4,0.593405
22843.9,20555,72833.7,15637.1,14726,69590.8,23997.4,71.4,0.605725
20475.7,20375,65860,7198.72,7303,64600.2,17541.8,30.6,0.612911
33808.8,29955,73967.4,15843.2,14183,73207.4,21766.4,16.8,0.613938
15092.8,14796,66850.5,9920.64,9441,68865.5,14949.1,25.8,0.619071
41491.5,32162,84546.5,16277.1,13206,80776.7,20515.8,6.6,0.624204
11158.6,11299,64721.8,5079.04,5031,66161.8,7317.12,40.2,0.627284
56581.9,30508,121547,48714.9,26113,122260,54744.3,183.6,0.636524
12345.3,11851,68269.5,9674.88,9243,68598.2,14618.9,41.4,0.642684
15813.7,16096,64386.6,5647.36,5672,65251.3,8936.32,12,0.644737
14041.2,14411,63854.4,5557.12,5323,68418.5,21788.2,-15,0.646791
12374.3,12875,62987.3,5388.8,5547,63666.9,10841.6,45,0.646791
17636.6,17690,65338.3,6766.72,6698,66208.4,19506.6,2.4,0.648844
26959.6,24867,71050.9,14358.4,13603,69175.3,7648,46.8,0.657057
11612.2,10579,71936.5,10368,9575,70963.7,17658.9,51,0.658084
14530.7,13146,72439.3,8147.2,7310,73041.7,8620.16,15.6,0.660137
10155.8,10475,63538.9,3550.08,3499,66492.7,8554.88,14.4,0.663217
13077.3,13291,64482.1,3543.68,3583,64816.8,16394.2,47.4,0.66835
16349.6,14707,72855.7,8851.84,7911,73330.1,15718.4,8.4,0.67143
23736.5,20611,75474,10433.9,9075,75349.6,23849,54,0.673484
15697.1,15422,66705.1,6119.04,5882,68177,7671.04,-4.8,0.675537
7650.2,7899,63471.8,2569.6,2635,63909.4,13204.5,19.8,0.678617
14062.1,13969,65972.8,6744.96,6553,67455.8,7019.52,32.4,0.678617
7995.3,8303,63107.3,3566.08,3579,65299.4,6817.28,27,0.679644
18337.9,18093,66422.9,7743.36,7728,65666.3,13994.9,97.8,0.681697
26949.1,23422,75405.1,16096.6,14963,70501.2,28698.2,32.4,0.68683
17716.1,17494,66368,6247.04,6194,66097.2,9449.6,1.2,0.688883
38794.5,29079,87432,24876.8,19895,81946.5,6632.96,75.6,0.700177
22202.4,21911,66407.6,7106.56,6959,66925.6,18961.3,-19.8,0.701203
11774.6,11851,65113.4,3687.04,3659,66038.2,10716.8,13.8,0.707363
15852.6,13876,74871.2,8979.84,8248,71351,32753.9,34.8,0.709416
9467.92,9493,65362.9,3448.96,3549,63688.7,13255,-6,0.72071
10642.4,10716,65086,4238.08,4257,65244.7,18233.6,-1.2,0.729949
21015.1,20190,68214.4,8902.4,8506,68590.1,12686.7,25.2,0.733029
13875.9,12978,70070.3,7922.56,7494,69283.8,5972.48,33,0.734056
9911.04,10155,63961.6,4826.24,4763,66406.1,11825.3,22.8,0.737136
21147.4,17490,79240.4,9884.16,8850,73194.2,11427.8,1.8,0.741243
21109.7,18363,75338.7,13321,12095,72178.8,18519.7,61.8,0.746376
17257.9,15639,72320.1,11808.6,11011,70283.4,23482.2,10.2,0.747403
13021.6,13011,65589.3,6225.28,6119,66674.3,20675.2,30,0.752536
16450,15886,67862.5,7886.72,7294,70861.5,20972.8,6.6,0.758696
30552.7,24519,81663.2,12061.4,10183,77625.3,9207.68,45,0.760749
15214.6,14563,68468.1,9368.32,8903,68961.3,12023,60,0.768962
13921.7,13874,65761.5,6823.68,6582,67942.4,6303.36,46.8,0.778202
9703.4,9831,64685.4,5480.96,5287,67940.3,14437.8,13.8,0.780255
6751.2,7212,61348.7,3055.36,2981,67170.8,20181.8,-53.4,0.783335
29369.5,22203,86689,24248.3,20278,78367.6,14421.1,86.4,0.785389
21588.2,21390,66143.2,8471.68,8350,66491,7728.64,24,0.786415
11350,10947,67948.7,7904.64,7239,71562.2,17109.1,113.4,0.789495
15948.8,15726,66464.7,7582.72,7070,70288.7,10341.1,53.4,0.790522
20067.4,15825,83105.1,14624.6,12041,79598.1,29706.9,39.6,0.791549
7169.96,7496,62685.5,2572.8,2549,66147.9,6815.36,13.2,0.795655
16967.9,14874,74761.9,10949.8,9518,75394.4,20057.6,19.2,0.803868
26285.6,23723,72615.3,13278.7,12022,72386.8,18464.6,27.6,0.804895
16295.1,15511,68848.9,8035.2,7559,69664.6,10126.1,6.6,0.811055
28892.7,26462,71555.9,19514.9,18771,68133.1,12214.4,57.6,0.818242
