"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
12718.2,12878,64723,4927.36,5006,64506.5,7395.2,144.6,0.582456
23169.8,21062,72094.7,19906.6,18774,69489.5,13632.6,207,0.582456
9490.54,9659,64393,3821.44,3803,65853.8,18412.2,590.4,0.584594
14943.1,13587,72077.1,7872,7179,71862.3,6425.6,49.8,0.584594
42303.5,31241,88742.3,32875.5,25460,84624.1,18391,547.2,0.585663
12783.2,11335,73909.1,6689.92,6339,69164,10386.6,261,0.586731
47521.7,34508,90251,28590.1,22085,84839.5,15287,553.8,0.588869
23211,21158,71895.1,11247.4,10294,71605.5,15722.2,637.8,0.588869
24516.6,22910,70131.8,15297.9,14711,68150.7,6959.36,105.6,0.594212
17291.5,16109,70346.9,13457.9,12400,71127.3,8919.04,182.4,0.594212
25822.8,21319,79380.9,17772.8,15443,75423,18460.8,218.4,0.595281
16188.4,15935,66578.1,7440.64,7243,67324.3,23349.1,850.2,0.595281
17245.7,16629,67966.5,7873.28,7865,65605,18777.6,432.6,0.59635
13536.6,13734,64594.1,5292.16,5258,65961.8,16081.9,564,0.597419
10525.8,10807,63831,3650.56,3671,65171.1,18311.7,196.2,0.598487
25663.8,20963,80232.1,14400,12144,77710.7,8326.4,169.8,0.608106
16713.9,16683,65657.2,7086.72,6847,67830.5,8810.24,276,0.611312
14402,14074,67063.3,7506.56,7418,66318.4,19593.6,897,0.612381
26151,24932,68740.4,8824.96,8764,65991.9,10093.4,255.6,0.612381
21799.9,17064,83724.6,14174.1,12108,76718.9,12012.8,137.4,0.612381
24028.8,16593,94904.6,16330.9,12797,83633.7,13286.4,323.4,0.612381
22680.3,18198,81678.1,22124.2,18050,80328.5,17697.3,692.4,0.61345
13273.3,11727,74177.5,9265.28,8386,72407.5,7150.08,108,0.61345
24853.6,22229,73273.8,9907.84,8973,72363.8,29830.4,626.4,0.615587
17818.2,17586,66401.2,4308.48,4262,66250.7,6897.28,55.8,0.617724
14551.6,14574,65435.4,11456,10858,69145.4,19827.8,653.4,0.618793
27246.7,26062,68515,15785.6,15079,68607,8369.28,397.2,0.618793
19089.5,19278,64895.3,6112.64,6234,64260.2,6242.56,12,0.619862
7137.48,7478,62551.7,3889.28,3806,66970,10638.7,268.8,0.620931
15878.1,15754,66052.2,11487.4,11331,66440.4,19922.6,601.2,0.621999
16063.7,15759,66803.1,9591.04,9391,66932,22572.8,886.8,0.621999
26055.3,24459,69813.3,16005.8,15483,67748.7,23737.6,1321.8,0.623068
17109.4,16486,68014.3,6702.08,6482,67761.1,23260.2,1059,0.624137
22861.3,22599,66296.6,6526.72,6231,68646.3,6206.08,246,0.624137
15163.5,15090,65855.3,5319.04,5378,64817.5,9024.64,75.6,0.625206
14170.6,14027,66206.7,6418.56,6379,65942.4,22812.2,967.8,0.626274
15123.5,15279,64869,6279.04,6146,66954.6,9744.64,199.2,0.627343
54156.9,42395,83718.1,31799.7,27663,75336.1,28337.3,895.2,0.627343
29571.3,27341,70882,15026.6,14208,69311.7,6078.72,57,0.62948
15378.7,14832,67951.6,4758.4,4536,68749.2,8659.2,90.6,0.62948
19823.2,18195,71400.7,7338.88,6791,70823.3,22666.9,449.4,0.630549
33069.3,28082,77175,15470.1,13582,74646.4,13438.7,277.2,0.630549
32797.3,24510,87694.9,25860.5,22167,76455.6,60347.5,1496.4,0.633755
54249.1,36096,98494.9,34640,24136,94057.3,12465.9,201,0.63803
17099,17084,65593.5,5222.4,5281,64808.8,27301.8,1407.6,0.641236
16136.8,15906,66486.8,5846.4,5930,64612.1,26051.2,914.4,0.641236
15575.9,15478,65950.5,6848,6742,66566.4,10834.6,247.8,0.642305
22948.3,22055,68190.4,11394.6,11259,66325.1,19118.1,504,0.642305
26031.6,24852,68646.6,12769.9,12380,67600.1,7882.24,193.8,0.64658
27427,24639,72951.8,11512.3,10731,70307.6,18905,561.6,0.648718
